,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2015-09-01 00:00:00+02:00,52.44000000000001,354.27,654.36,103.353,,67.72800000000001,20.784000000000002,514.14,0.0,218.56614,15.454999999999998
1,2015-09-01 01:00:00+02:00,52.90000000000001,261.17,455.92,101.887,,64.896,11.616,514.596,0.0,218.56614,12.738
2,2015-09-01 02:00:00+02:00,52.44000000000001,261.66,452.64,101.154,,62.568000000000005,7.992000000000001,507.852,0.0,220.41057999999998,12.012
3,2015-09-01 03:00:00+02:00,52.21,262.15,469.04,102.62,,61.343999999999994,5.303999999999999,503.54400000000004,0.0,213.95504,14.355
4,2015-09-01 04:00:00+02:00,53.13,264.11,464.12000000000006,104.086,,60.31200000000001,2.8560000000000003,498.0,0.0,201.96618,14.608
5,2015-09-01 05:00:00+02:00,52.67,305.76,454.28,102.62,,60.576,6.864,510.72,0.0,200.12174,16.357
6,2015-09-01 06:00:00+02:00,52.90000000000001,520.38,578.1,102.62,,61.943999999999996,21.888,524.736,0.0,199.19952,20.02
7,2015-09-01 07:00:00+02:00,53.82,814.38,845.4200000000002,103.353,11.255999999999998,69.288,52.824,540.828,3.362,199.19952,20.053
8,2015-09-01 08:00:00+02:00,54.05,928.55,763.4200000000002,101.887,23.736,75.36,51.144,546.492,14.677999999999999,200.12174,20.064
9,2015-09-01 09:00:00+02:00,54.05,987.84,769.98,103.353,27.024,80.112,42.263999999999996,552.744,37.023,201.04396,19.25
10,2015-09-01 10:00:00+02:00,52.90000000000001,1045.66,833.1200000000001,104.086,36.816,79.392,43.992,556.236,60.27,202.8884,20.746
11,2015-09-01 11:00:00+02:00,53.59,1102.01,859.36,103.353,36.72,77.664,46.416,557.22,78.39200000000002,201.96618,20.493000000000002
12,2015-09-01 12:00:00+02:00,52.90000000000001,1070.16,797.0400000000002,101.887,31.031999999999996,72.72,48.864,556.44,94.054,205.65506,20.108
13,2015-09-01 13:00:00+02:00,52.67,1006.46,776.5400000000002,101.887,20.232,74.64,48.888000000000005,554.2919999999999,106.436,207.4995,20.196
14,2015-09-01 14:00:00+02:00,52.44000000000001,1017.73,815.9000000000002,103.353,21.408,76.68,41.303999999999995,552.816,111.52,209.34394,19.734
15,2015-09-01 15:00:00+02:00,52.90000000000001,1034.88,829.84,102.62,3.768,75.768,36.216,549.432,112.955,210.26616,18.524
16,2015-09-01 16:00:00+02:00,52.44000000000001,1038.31,838.86,103.353,2.592,76.104,33.816,551.544,102.459,212.1106,17.721
17,2015-09-01 17:00:00+02:00,52.90000000000001,1032.43,825.74,103.353,2.544,76.872,36.624,552.7919999999999,79.95,213.03282,16.951
18,2015-09-01 18:00:00+02:00,53.13,1043.21,933.16,103.353,6.36,76.248,40.296,555.1080000000002,46.74,214.87726,13.42
19,2015-09-01 19:00:00+02:00,52.90000000000001,1023.12,1030.74,103.353,11.568,76.392,39.504,553.992,16.605,204.73283999999998,11.605
20,2015-09-01 20:00:00+02:00,52.21,999.11,1042.22,102.62,1.944,75.984,39.24,549.66,3.362,209.34394,10.461
21,2015-09-01 21:00:00+02:00,53.13,1027.04,951.2,101.887,19.032,73.176,30.624,543.1560000000002,0.0,210.26616,10.164
22,2015-09-01 22:00:00+02:00,52.44000000000001,892.29,908.56,102.62,20.904,70.77600000000001,29.16,537.576,0.0,210.26616,10.648
23,2015-09-01 23:00:00+02:00,52.67,606.13,906.92,101.887,2.6639999999999997,69.048,27.552,536.388,0.0,213.03282,10.076
24,2015-09-02 00:00:00+02:00,52.67,422.38,829.84,99.68799999999999,,65.06400000000001,18.096,528.888,0.0,213.95504,9.581
25,2015-09-02 01:00:00+02:00,53.36,365.05,748.6600000000002,98.22200000000001,,61.44,11.544,522.66,0.0,215.79948,9.768
26,2015-09-02 02:00:00+02:00,52.90000000000001,391.51,744.5600000000002,98.22200000000001,,60.288,8.687999999999999,516.168,0.0,215.79948,9.372
27,2015-09-02 03:00:00+02:00,52.67,390.04,751.12,100.421,,58.824,7.848,512.076,0.0,211.18838,8.283
28,2015-09-02 04:00:00+02:00,52.67,392.49,748.6600000000002,100.421,,59.328,7.776,507.13199999999995,0.0,210.26616,7.523999999999999
29,2015-09-02 05:00:00+02:00,53.13,411.11,750.3000000000002,101.154,,60.456,9.527999999999999,512.6519999999999,0.0,213.03282,7.5459999999999985
30,2015-09-02 06:00:00+02:00,52.90000000000001,686.49,861.82,100.421,,66.768,21.024,542.472,0.0,213.03282,7.733
31,2015-09-02 07:00:00+02:00,53.36,1125.53,1107.0,101.154,12.095999999999998,70.34400000000001,35.472,552.672,4.018,214.87726,8.161999999999999
32,2015-09-02 08:00:00+02:00,52.90000000000001,1357.3,1170.96,101.154,20.568,76.68,41.711999999999996,557.112,20.705,209.34394,7.579
33,2015-09-02 09:00:00+02:00,53.13,1320.06,1157.02,120.212,16.944000000000003,76.464,41.06399999999999,556.872,54.325,204.73283999999998,6.27
34,2015-09-02 10:00:00+02:00,53.36,1322.51,1102.0800000000004,115.814,13.584000000000001,76.944,37.272,558.288,88.191,198.2773,6.468
35,2015-09-02 11:00:00+02:00,53.13,1314.18,1111.92,101.154,9.767999999999999,75.36,34.488,556.428,113.652,177.98846,6.6770000000000005
36,2015-09-02 12:00:00+02:00,52.67,1257.83,1116.02,101.154,13.464,71.06400000000002,30.191999999999997,556.044,127.387,179.8329,6.787000000000001
37,2015-09-02 13:00:00+02:00,52.90000000000001,1250.48,1018.44,101.154,6.48,70.584,26.04,555.264,124.681,189.97732,7.337000000000001
38,2015-09-02 14:00:00+02:00,52.90000000000001,1279.39,1006.96,112.882,8.544,66.888,24.84,555.096,121.237,193.6662,7.853999999999999
39,2015-09-02 15:00:00+02:00,52.44000000000001,1336.23,990.56,114.348,4.488,66.072,23.184,554.7719999999999,111.274,195.51064,8.833
40,2015-09-02 16:00:00+02:00,52.67,1418.06,1026.64,100.421,1.704,67.944,20.904,552.9119999999999,92.988,195.51064,8.415
41,2015-09-02 17:00:00+02:00,52.67,1496.95,1089.78,100.421,20.855999999999998,73.872,25.511999999999997,551.496,70.069,195.51064,8.151
42,2015-09-02 18:00:00+02:00,52.90000000000001,1527.33,1165.22,101.154,24.36,83.59200000000001,39.72,557.556,41.656000000000006,192.74398,8.854999999999997
43,2015-09-02 19:00:00+02:00,53.13,1541.05,1156.2,101.154,30.791999999999998,86.59200000000001,52.008,559.872,15.129,189.97732,8.491999999999999
44,2015-09-02 20:00:00+02:00,52.90000000000001,1517.04,1147.18,100.421,17.544,83.76,38.688,559.056,2.9930000000000003,194.58841999999999,8.382
45,2015-09-02 21:00:00+02:00,53.13,1498.91,1186.5400000000004,100.421,9.048,77.28,32.711999999999996,557.7,0.0,197.35508,9.812000000000001
46,2015-09-02 22:00:00+02:00,54.05,1275.47,1124.22,99.68799999999999,4.896,70.968,33.384,549.9,0.0,198.2773,10.252
47,2015-09-02 23:00:00+02:00,54.28,708.54,1127.5,100.421,1.032,64.608,25.991999999999997,548.928,0.0,201.04396,9.493
48,2015-09-03 00:00:00+02:00,52.90000000000001,360.64,1056.98,94.557,,57.336000000000006,19.608,547.308,0.0,201.96618,8.953999999999997
49,2015-09-03 01:00:00+02:00,53.59,330.26,935.62,92.35799999999999,,52.488,15.384,539.784,0.0,201.96618,9.317
50,2015-09-03 02:00:00+02:00,53.13,336.63,833.94,93.824,,54.192,10.824000000000002,531.54,0.0,204.73283999999998,9.086
51,2015-09-03 03:00:00+02:00,52.67,325.85,836.4000000000002,94.557,,54.768,9.84,529.056,0.0,203.81062,8.338
52,2015-09-03 04:00:00+02:00,52.67,329.28,838.0400000000002,94.557,,54.6,12.192,524.016,0.0,196.43286,8.514
53,2015-09-03 05:00:00+02:00,52.90000000000001,415.03,929.88,94.557,,55.608,15.144,527.82,0.0,198.2773,7.656000000000001
54,2015-09-03 06:00:00+02:00,53.13,679.14,1129.96,94.557,,62.448,29.616,549.54,0.0,198.2773,7.337000000000001
55,2015-09-03 07:00:00+02:00,53.13,1015.77,1198.84,94.557,19.944000000000003,73.34400000000002,52.416,557.868,3.5669999999999997,199.19952,7.699999999999998
56,2015-09-03 08:00:00+02:00,52.44000000000001,1331.33,1302.98,95.29,41.016000000000005,80.16,57.816,562.356,15.703,192.74398,6.996
