,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2015-01-31 23:00:00+00:00,65.32000000000001,220.5,147.60000000000002,0.048,27.48,3.2640000000000002,32.800000000000004,0.0,31.537
2015-02-01 00:00:00+00:00,64.63000000000001,218.04999999999998,147.60000000000002,0.0,29.232,3.24,32.800000000000004,0.0,29.215999999999998
2015-02-01 01:00:00+00:00,65.09,218.04999999999998,147.60000000000002,2.688,28.872,2.616,32.800000000000004,0.0,27.037999999999997
2015-02-01 02:00:00+00:00,64.4,217.56,202.54000000000002,3.096,26.832,2.568,31.980000000000004,0.0,25.465
2015-02-01 03:00:00+00:00,63.480000000000004,216.57999999999998,230.42000000000002,3.072,22.944,2.664,30.340000000000003,0.0,25.63
2015-02-01 04:00:00+00:00,62.330000000000005,216.57999999999998,282.90000000000003,3.0,21.816,3.672,32.800000000000004,0.0,25.442999999999998
2015-02-01 05:00:00+00:00,62.56,217.07,294.38,2.736,23.784,2.712,30.340000000000003,0.0,26.322999999999997
2015-02-01 06:00:00+00:00,61.410000000000004,217.07,276.34000000000003,3.96,29.616,4.2,25.42,0.0,25.982
2015-02-01 07:00:00+00:00,60.720000000000006,217.07,256.66,3.552,27.72,4.392,25.42,0.082,25.035999999999998
2015-02-01 08:00:00+00:00,61.410000000000004,218.04999999999998,168.92000000000002,4.272,26.928,6.24,25.42,3.075,23.529
2015-02-01 09:00:00+00:00,61.870000000000005,218.04999999999998,271.42,6.384,31.056,6.48,25.42,8.200000000000001,21.549
2015-02-01 10:00:00+00:00,62.1,216.09,406.72,8.040000000000001,32.592,5.304,25.42,10.578000000000001,19.767
2015-02-01 11:00:00+00:00,62.330000000000005,216.57999999999998,483.8,6.672,31.752,5.688,25.42,10.25,20.448999999999998
2015-02-01 12:00:00+00:00,65.32000000000001,215.10999999999999,483.8,5.76,32.448,5.664,30.340000000000003,10.537,20.592
2015-02-01 13:00:00+00:00,64.17,214.62,483.8,3.432,30.792,5.6160000000000005,31.160000000000004,10.25,21.461
2015-02-01 14:00:00+00:00,64.4,214.62,483.8,3.168,27.528000000000002,4.368,30.340000000000003,8.856,23.188
2015-02-01 15:00:00+00:00,63.480000000000004,233.73,482.98,2.7840000000000003,25.416,3.72,31.160000000000004,8.118,24.244
2015-02-01 16:00:00+00:00,62.56,293.02,483.8,2.136,26.256,3.192,31.160000000000004,4.346,22.956999999999997
2015-02-01 17:00:00+00:00,61.64,374.36,483.8,14.736,28.752,5.832,31.160000000000004,0.8200000000000001,20.965999999999998
2015-02-01 18:00:00+00:00,63.02,495.88,483.8,22.296,38.016,16.080000000000002,30.340000000000003,0.0,20.735
2015-02-01 19:00:00+00:00,62.330000000000005,529.6899999999999,483.8,26.688,37.488,15.72,31.160000000000004,0.0,20.041999999999998
2015-02-01 20:00:00+00:00,62.1,548.8,483.8,26.400000000000002,37.368,15.288,31.160000000000004,0.0,19.448
2015-02-01 21:00:00+00:00,62.330000000000005,549.78,483.8,23.952,39.624,15.288,31.160000000000004,0.0,16.939999999999998
2015-02-01 22:00:00+00:00,63.02,554.68,483.8,20.184,36.888,11.856,31.980000000000004,0.0,16.016
2015-02-01 23:00:00+00:00,63.480000000000004,443.45,484.62000000000006,4.2,28.176000000000002,6.648000000000001,31.980000000000004,0.0,16.665
2015-02-02 00:00:00+00:00,63.480000000000004,242.06,520.7,4.032,20.928,5.496,32.800000000000004,0.0,18.259999999999998
2015-02-02 01:00:00+00:00,63.71,220.01,599.4200000000001,3.096,20.04,4.056,32.800000000000004,0.0,20.921999999999997
2015-02-02 02:00:00+00:00,62.56,219.51999999999998,727.34,1.968,18.456,4.008,32.800000000000004,0.0,23.496
2015-02-02 03:00:00+00:00,63.25,219.03,893.8000000000001,0.0,16.776,3.528,33.620000000000005,0.0,25.586
2015-02-02 04:00:00+00:00,62.56,219.03,983.1800000000001,2.064,16.296,3.528,31.980000000000004,0.0,26.543
2015-02-02 05:00:00+00:00,61.18,221.48,1075.8400000000001,6.12,16.248,6.144,31.160000000000004,0.0,28.985
2015-02-02 06:00:00+00:00,62.1,262.15,1134.0600000000002,14.040000000000001,27.624000000000002,20.664,31.160000000000004,0.0,31.482
2015-02-02 07:00:00+00:00,61.18,416.99,1162.76,14.784,31.008,21.072,36.080000000000005,0.0,33.583
2015-02-02 08:00:00+00:00,62.56,428.75,1306.26,17.88,34.896,24.96,36.900000000000006,0.41000000000000003,34.836999999999996
2015-02-02 09:00:00+00:00,63.02,434.14,1435.0,19.848,35.784,26.400000000000002,36.900000000000006,1.599,36.519999999999996
2015-02-02 10:00:00+00:00,62.790000000000006,479.71,1415.3200000000002,19.992,36.168,26.76,36.080000000000005,3.854,38.39
2015-02-02 11:00:00+00:00,61.870000000000005,469.90999999999997,1437.46,20.568,37.224000000000004,26.544,36.900000000000006,4.8790000000000004,38.818999999999996
2015-02-02 12:00:00+00:00,63.71,501.27,1441.5600000000002,18.48,35.904,24.768,39.36,4.182,38.775
2015-02-02 13:00:00+00:00,63.25,550.76,1441.5600000000002,15.6,29.856,9.864,36.900000000000006,3.813,39.754
2015-02-02 14:00:00+00:00,64.17,543.41,1439.92,14.52,26.76,12.216000000000001,38.540000000000006,3.895,41.921
2015-02-02 15:00:00+00:00,63.940000000000005,561.05,1435.0,12.816,32.328,11.472,39.36,3.403,42.119
2015-02-02 16:00:00+00:00,63.71,560.56,1421.0600000000002,15.312000000000001,32.472,12.576,40.18,1.845,42.416
2015-02-02 17:00:00+00:00,63.480000000000004,553.21,1382.5200000000002,15.504,37.488,13.08,39.36,0.28700000000000003,42.855999999999995
2015-02-02 18:00:00+00:00,63.940000000000005,558.11,1357.1000000000001,21.984,45.528,16.56,38.540000000000006,0.0,42.922
2015-02-02 19:00:00+00:00,63.02,513.03,1395.64,22.056,46.032000000000004,16.92,38.540000000000006,0.0,43.065
2015-02-02 20:00:00+00:00,62.790000000000006,517.4399999999999,1438.2800000000002,22.008,46.44,9.336,39.36,0.0,42.855999999999995
2015-02-02 21:00:00+00:00,63.940000000000005,442.46999999999997,1436.64,15.504,42.24,8.736,37.720000000000006,0.0,42.239999999999995
2015-02-02 22:00:00+00:00,65.78,354.27,1399.74,5.184,30.576,4.464,37.720000000000006,0.0,41.888
2015-02-02 23:00:00+00:00,66.24000000000001,346.92,1241.48,0.07200000000000001,19.344,2.688,39.36,0.0,41.8
2015-02-03 00:00:00+00:00,66.47,246.96,1001.22,0.0,24.096,2.688,33.620000000000005,0.0,40.556999999999995
2015-02-03 01:00:00+00:00,67.85000000000001,240.1,657.6400000000001,0.0,18.72,2.592,32.800000000000004,0.0,38.841
2015-02-03 02:00:00+00:00,65.32000000000001,239.12,465.76000000000005,0.0,17.832,2.616,31.980000000000004,0.0,36.927
2015-02-03 03:00:00+00:00,66.47,238.63,460.02000000000004,0.0,16.080000000000002,2.736,31.160000000000004,0.0,36.388
2015-02-03 04:00:00+00:00,69.0,239.12,487.90000000000003,0.0,16.224,2.664,32.800000000000004,0.0,35.519
2015-02-03 05:00:00+00:00,64.4,239.60999999999999,770.8000000000001,0.0,23.544,2.664,31.980000000000004,0.0,35.089999999999996
2015-02-03 06:00:00+00:00,63.25,250.88,1382.5200000000002,2.496,29.904,5.976,33.620000000000005,0.0,34.287
2015-02-03 07:00:00+00:00,62.330000000000005,407.19,1398.92,2.664,30.408,8.664,37.720000000000006,0.0,35.607
2015-02-03 08:00:00+00:00,63.02,434.14,1439.92,13.104000000000001,33.768,18.912,38.540000000000006,0.779,35.992
2015-02-03 09:00:00+00:00,64.17,430.71,1439.1000000000001,16.92,36.312,19.512,37.720000000000006,2.583,36.849999999999994
2015-02-03 10:00:00+00:00,65.32000000000001,421.4,1439.1000000000001,9.984,37.992,18.96,38.540000000000006,3.936,38.202999999999996
2015-02-03 11:00:00+00:00,66.01,435.61,1439.92,7.392,38.04,14.976,38.540000000000006,3.813,40.028999999999996
2015-02-03 12:00:00+00:00,67.62,454.23,1440.74,6.432,38.808,4.2,40.18,4.264,41.096
2015-02-03 13:00:00+00:00,68.08,449.82,1439.92,2.376,31.296,5.28,39.36,4.305000000000001,42.580999999999996
2015-02-03 14:00:00+00:00,68.54,441.98,1439.92,3.0,35.976,7.872,40.18,4.264,42.602999999999994
2015-02-03 15:00:00+00:00,66.93,500.28999999999996,1439.92,5.5680000000000005,36.84,10.44,38.540000000000006,3.075,42.239999999999995
2015-02-03 16:00:00+00:00,62.330000000000005,503.71999999999997,1439.92,8.712,39.0,13.08,39.36,1.599,42.46
2015-02-03 17:00:00+00:00,60.03,477.26,1440.74,14.184000000000001,39.480000000000004,19.176000000000002,40.18,0.20500000000000002,42.778999999999996
2015-02-03 18:00:00+00:00,59.800000000000004,447.37,1441.5600000000002,20.352,41.256,20.112000000000002,40.18,0.0,42.119
2015-02-03 19:00:00+00:00,60.260000000000005,520.87,1441.5600000000002,20.496,44.064,20.256,41.0,0.0,40.501999999999995
2015-02-03 20:00:00+00:00,57.04,527.73,1440.74,25.584,43.224000000000004,20.088,40.18,0.0,38.28
2015-02-03 21:00:00+00:00,57.04,527.73,1439.92,20.064,38.904,12.888,39.36,0.0,36.168
2015-02-03 22:00:00+00:00,57.27,526.26,1439.92,6.096,33.816,6.192,40.18,0.0,33.957
2015-02-03 23:00:00+00:00,57.5,477.75,1439.1000000000001,0.0,29.496000000000002,7.5840000000000005,39.36,0.0,32.153
2015-02-04 00:00:00+00:00,57.04,258.71999999999997,1336.6000000000001,0.0,28.632,7.632000000000001,40.18,0.0,30.139999999999997
2015-02-04 01:00:00+00:00,58.88,247.94,1006.96,0.0,23.472,3.072,41.0,0.0,29.512999999999998
2015-02-04 02:00:00+00:00,57.27,247.45,751.94,0.0,21.648,2.952,39.36,0.0,28.49
2015-02-04 03:00:00+00:00,57.730000000000004,247.94,729.8000000000001,0.0,20.928,3.408,39.36,0.0,27.543999999999997
