,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-09-30 23:00:00+01:00,8387.0,5894.0,0.0,82.0,38.0,7517.0,1688.0,0.0,2044.0,575.0
2015-09-30 23:30:00+01:00,7208.0,5840.0,0.0,1.0,38.0,7524.0,1669.0,0.0,1969.0,546.0
2015-10-01 00:00:00+01:00,6410.0,5078.0,0.0,0.0,38.0,7526.0,1692.0,0.0,1900.0,535.0
2015-10-01 00:30:00+01:00,7062.0,4815.0,0.0,0.0,38.0,7513.0,1635.0,0.0,1817.0,507.0
2015-10-01 01:00:00+01:00,6904.0,4861.0,0.0,0.0,38.0,7543.0,1636.0,0.0,1641.0,530.0
2015-10-01 01:30:00+01:00,7044.0,4643.0,0.0,0.0,38.0,7535.0,1652.0,0.0,1514.0,559.0
2015-10-01 02:00:00+01:00,7035.0,4650.0,0.0,0.0,37.0,7532.0,1713.0,0.0,1419.0,595.0
2015-10-01 02:30:00+01:00,6737.0,4646.0,0.0,0.0,38.0,7540.0,1685.0,0.0,1245.0,619.0
2015-10-01 03:00:00+01:00,6729.0,4726.0,0.0,0.0,38.0,7535.0,1632.0,0.0,1071.0,618.0
2015-10-01 03:30:00+01:00,6865.0,4787.0,0.0,0.0,38.0,7547.0,1638.0,0.0,1020.0,603.0
2015-10-01 04:00:00+01:00,6667.0,4833.0,0.0,0.0,37.0,7559.0,1649.0,0.0,1099.0,597.0
2015-10-01 04:30:00+01:00,6679.0,4824.0,0.0,0.0,37.0,7553.0,1702.0,0.0,1064.0,585.0
2015-10-01 05:00:00+01:00,7024.0,5091.0,0.0,0.0,37.0,7555.0,1666.0,0.0,985.0,619.0
2015-10-01 05:30:00+01:00,7457.0,5515.0,0.0,0.0,38.0,7568.0,1683.0,0.0,991.0,618.0
2015-10-01 06:00:00+01:00,7912.0,5804.0,0.0,126.0,37.0,7565.0,1676.0,0.0,1021.0,617.0
2015-10-01 06:30:00+01:00,10073.0,6537.0,0.0,49.0,37.0,7565.0,1599.0,0.0,1058.0,607.0
2015-10-01 07:00:00+01:00,12187.0,7519.0,0.0,392.0,85.0,7562.0,1600.0,0.0,1024.0,603.0
2015-10-01 07:30:00+01:00,14377.0,8189.0,0.0,586.0,114.0,7561.0,1538.0,70.0,1122.0,620.0
2015-10-01 08:00:00+01:00,15150.0,8309.0,0.0,708.0,114.0,7556.0,1533.0,139.0,1205.0,590.0
2015-10-01 08:30:00+01:00,15021.0,8304.0,0.0,593.0,190.0,7559.0,1534.0,492.0,1247.0,599.0
