,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-02-28 23:00:00+00:00,1906.0,10500.0,0.0,21.0,575.0,7326.0,59.0,0.0,3364.0,3176.0
2015-02-28 23:30:00+00:00,1901.0,9419.0,0.0,0.0,576.0,7331.0,59.0,0.0,3372.0,3190.0
2015-03-01 00:00:00+00:00,1925.0,9052.0,0.0,0.0,576.0,7331.0,59.0,0.0,3383.0,3094.0
2015-03-01 00:30:00+00:00,1951.0,9352.0,0.0,0.0,569.0,7326.0,57.0,0.0,3381.0,3043.0
2015-03-01 01:00:00+00:00,1952.0,9327.0,0.0,0.0,558.0,7329.0,59.0,0.0,3383.0,3018.0
2015-03-01 01:30:00+00:00,1969.0,9205.0,0.0,0.0,558.0,7325.0,58.0,0.0,3391.0,2814.0
2015-03-01 02:00:00+00:00,1949.0,9055.0,0.0,0.0,537.0,7327.0,57.0,0.0,3375.0,2757.0
2015-03-01 02:30:00+00:00,1922.0,8907.0,0.0,0.0,534.0,7325.0,56.0,0.0,3364.0,2735.0
2015-03-01 03:00:00+00:00,2042.0,8654.0,0.0,0.0,534.0,7325.0,58.0,0.0,3342.0,2834.0
2015-03-01 03:30:00+00:00,1958.0,8189.0,0.0,0.0,533.0,7337.0,59.0,0.0,3362.0,2847.0
2015-03-01 04:00:00+00:00,1973.0,7906.0,0.0,0.0,532.0,7341.0,59.0,0.0,3354.0,2929.0
2015-03-01 04:30:00+00:00,1971.0,7703.0,0.0,0.0,525.0,7341.0,58.0,0.0,3342.0,2998.0
2015-03-01 05:00:00+00:00,2004.0,7835.0,0.0,0.0,520.0,7339.0,58.0,0.0,3355.0,2926.0
2015-03-01 05:30:00+00:00,1990.0,8061.0,0.0,0.0,518.0,7341.0,58.0,0.0,3343.0,2893.0
2015-03-01 06:00:00+00:00,2005.0,8523.0,0.0,0.0,512.0,7344.0,57.0,0.0,3367.0,3019.0
2015-03-01 06:30:00+00:00,1985.0,8868.0,0.0,0.0,511.0,7345.0,57.0,0.0,3384.0,2987.0
2015-03-01 07:00:00+00:00,2118.0,8303.0,0.0,0.0,490.0,7346.0,58.0,0.0,3381.0,2912.0
2015-03-01 07:30:00+00:00,2181.0,8170.0,0.0,0.0,474.0,7355.0,57.0,70.0,3373.0,2826.0
2015-03-01 08:00:00+00:00,2149.0,8827.0,0.0,0.0,473.0,7353.0,57.0,139.0,3361.0,2849.0
2015-03-01 08:30:00+00:00,2203.0,10004.0,0.0,200.0,474.0,7358.0,57.0,420.0,3352.0,2960.0
2015-03-01 09:00:00+00:00,2576.0,10915.0,0.0,303.0,489.0,7358.0,57.0,701.0,3348.0,3224.0
2015-03-01 09:30:00+00:00,2760.0,11359.0,0.0,287.0,494.0,7358.0,58.0,975.0,3350.0,3399.0
2015-03-01 10:00:00+00:00,2898.0,11781.0,0.0,355.0,522.0,7352.0,59.0,1248.0,3361.0,3526.0
2015-03-01 10:30:00+00:00,2951.0,12046.0,0.0,300.0,521.0,7342.0,59.0,1452.0,3373.0,3577.0
2015-03-01 11:00:00+00:00,3121.0,12237.0,0.0,303.0,537.0,7343.0,59.0,1656.0,3335.0,3612.0
