,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-02-01 00:00:00+01:00,20.93,633.0400000000001,194.53,0.733,0.312,0.24,23.16,63.14000000000001,,20.28884,0.363
2015-02-01 00:15:00+01:00,20.470000000000002,650.2600000000001,172.48,0.733,0.312,0.24,23.16,63.14000000000001,,19.36662,0.308
2015-02-01 00:30:00+01:00,19.78,665.0200000000001,145.04,0.0,0.312,0.24,23.148,63.14000000000001,,19.36662,0.264
2015-02-01 00:45:00+01:00,20.470000000000002,656.82,121.03,0.0,0.312,0.24,23.148,63.14000000000001,,19.36662,0.297
2015-02-01 01:00:00+01:00,20.7,662.5600000000001,156.8,0.0,0.312,0.24,23.148,63.14000000000001,,20.28884,0.264
2015-02-01 01:15:00+01:00,20.470000000000002,664.2,159.25,0.0,0.312,0.24,23.124,63.14000000000001,,20.28884,0.21999999999999997
2015-02-01 01:30:00+01:00,20.01,665.0200000000001,141.12,0.0,0.312,0.24,23.136,63.14000000000001,,19.36662,0.264
2015-02-01 01:45:00+01:00,17.48,666.6600000000001,125.44,0.0,0.312,0.24,23.124,63.14000000000001,,19.36662,0.242
2015-02-01 02:00:00+01:00,15.180000000000001,672.4000000000001,157.29,0.0,0.312,0.24,23.136,41.0,,17.522180000000002,0.187
2015-02-01 02:15:00+01:00,14.49,665.0200000000001,157.29,0.0,0.312,0.24,23.124,41.0,,18.4444,0.209
2015-02-01 02:30:00+01:00,14.26,668.3000000000001,149.45,0.0,0.312,0.24,23.124,41.0,,19.36662,0.16499999999999998
2015-02-01 02:45:00+01:00,14.72,672.4000000000001,132.3,0.0,0.312,0.24,23.136,41.0,,19.36662,0.19799999999999998
2015-02-01 03:00:00+01:00,14.49,671.58,149.45,0.0,0.312,0.24,23.148,41.0,,18.4444,0.242
2015-02-01 03:15:00+01:00,14.030000000000001,666.6600000000001,137.69,0.733,0.312,0.24,23.16,41.0,,18.4444,0.209
2015-02-01 03:30:00+01:00,13.34,671.58,122.00999999999999,0.0,0.312,0.24,23.172,41.0,,19.36662,0.176
2015-02-01 03:45:00+01:00,13.34,668.3000000000001,127.89,0.0,0.312,0.24,23.16,41.0,,19.36662,0.10999999999999999
2015-02-01 04:00:00+01:00,14.26,659.2800000000001,122.5,0.0,0.312,0.24,23.172,41.0,,19.36662,0.066
2015-02-01 04:15:00+01:00,14.26,653.5400000000001,131.81,0.0,0.312,0.24,23.16,41.0,,19.36662,0.044
2015-02-01 04:30:00+01:00,14.72,652.72,134.26,0.0,0.312,0.24,23.184,41.0,,17.522180000000002,0.044
2015-02-01 04:45:00+01:00,14.26,652.72,144.06,0.0,0.312,0.24,23.172,41.0,,18.4444,0.044
2015-02-01 05:00:00+01:00,14.49,653.5400000000001,145.04,0.0,0.312,0.24,23.184,62.32000000000001,,18.4444,0.033
2015-02-01 05:15:00+01:00,14.26,650.2600000000001,145.04,0.0,0.312,0.24,23.184,62.32000000000001,,18.4444,0.033
2015-02-01 05:30:00+01:00,14.950000000000001,654.36,149.94,0.733,0.312,0.24,23.196,63.14000000000001,,18.4444,0.033
2015-02-01 05:45:00+01:00,15.41,658.46,151.9,0.733,0.312,0.24,23.184,63.14000000000001,,18.4444,0.05499999999999999
2015-02-01 06:00:00+01:00,15.64,634.6800000000001,117.6,0.733,0.312,0.24,23.172,63.14000000000001,,11.06664,0.121
2015-02-01 06:15:00+01:00,16.330000000000002,643.7,140.63,0.733,0.312,0.24,23.184,63.14000000000001,,10.14442,0.19799999999999998
2015-02-01 06:30:00+01:00,18.400000000000002,654.36,158.27,0.0,0.312,0.24,23.184,63.14000000000001,,10.14442,0.27499999999999997
2015-02-01 06:45:00+01:00,20.240000000000002,654.36,161.7,0.0,0.312,0.24,23.184,63.14000000000001,,10.14442,0.297
2015-02-01 07:00:00+01:00,20.470000000000002,640.4200000000001,123.48,0.0,0.312,0.24,23.16,63.14000000000001,,11.98886,0.21999999999999997
2015-02-01 07:15:00+01:00,20.7,627.3000000000001,123.48,0.0,0.312,0.24,23.184,63.14000000000001,,12.91108,0.176
2015-02-01 07:30:00+01:00,20.7,651.9000000000001,158.76,0.0,0.312,0.24,23.172,63.14000000000001,,12.91108,0.143
2015-02-01 07:45:00+01:00,20.7,655.1800000000001,203.84,0.0,0.312,0.24,23.172,63.14000000000001,,11.06664,0.10999999999999999
2015-02-01 08:00:00+01:00,20.7,640.4200000000001,140.14,0.0,0.312,0.24,23.184,62.32000000000001,,10.14442,0.143
2015-02-01 08:15:00+01:00,19.78,643.7,134.75,0.0,0.312,0.24,23.172,62.32000000000001,,9.2222,0.132
2015-02-01 08:30:00+01:00,20.240000000000002,650.2600000000001,155.82,0.0,0.312,0.24,23.172,62.32000000000001,,7.37776,0.10999999999999999
2015-02-01 08:45:00+01:00,19.78,651.9000000000001,189.14,0.0,0.312,0.24,23.172,62.32000000000001,,9.2222,0.088
2015-02-01 09:00:00+01:00,20.470000000000002,642.0600000000001,141.60999999999999,0.0,0.312,0.24,23.172,62.32000000000001,,11.06664,0.121
2015-02-01 09:15:00+01:00,20.470000000000002,656.0,140.14,0.0,0.312,0.24,23.172,62.32000000000001,,11.06664,0.16499999999999998
2015-02-01 09:30:00+01:00,20.01,656.0,168.07,0.0,0.312,0.24,23.172,62.32000000000001,,11.98886,0.187
2015-02-01 09:45:00+01:00,20.240000000000002,656.0,188.16,0.0,0.312,0.24,23.172,62.32000000000001,,11.98886,0.154
2015-02-01 10:00:00+01:00,20.01,650.2600000000001,141.12,0.0,0.312,0.24,23.172,62.32000000000001,,11.98886,0.121
2015-02-01 10:15:00+01:00,20.470000000000002,655.1800000000001,164.15,0.0,0.312,0.24,23.172,62.32000000000001,,11.98886,0.10999999999999999
2015-02-01 10:30:00+01:00,20.240000000000002,663.38,171.01,0.0,0.312,0.24,23.172,62.32000000000001,,12.91108,0.088
2015-02-01 10:45:00+01:00,20.240000000000002,670.7600000000001,179.34,0.0,0.312,0.24,23.172,62.32000000000001,,12.91108,0.033
2015-02-01 11:00:00+01:00,20.470000000000002,670.7600000000001,151.41,0.0,0.312,0.24,23.172,62.32000000000001,,10.14442,0.011
2015-02-01 11:15:00+01:00,20.7,671.58,149.45,0.0,0.312,0.24,23.172,62.32000000000001,,11.98886,0.0
2015-02-01 11:30:00+01:00,21.16,669.12,151.9,0.0,0.312,0.24,23.172,62.32000000000001,,11.98886,0.011
2015-02-01 11:45:00+01:00,20.93,663.38,155.32999999999998,0.0,0.312,0.24,23.184,62.32000000000001,,11.06664,0.011
2015-02-01 12:00:00+01:00,20.7,669.94,185.22,0.0,0.312,0.24,23.184,63.14000000000001,,11.06664,0.0
2015-02-01 12:15:00+01:00,20.470000000000002,671.58,196.49,0.0,0.312,0.24,23.184,63.14000000000001,,11.98886,0.0
2015-02-01 12:30:00+01:00,20.93,669.94,171.99,0.733,0.312,0.24,23.184,63.14000000000001,,11.06664,0.011
2015-02-01 12:45:00+01:00,20.7,667.48,142.1,0.733,0.312,0.24,23.196,63.14000000000001,,11.06664,0.033
2015-02-01 13:00:00+01:00,20.93,664.2,171.01,0.733,0.312,0.24,23.184,63.14000000000001,,9.2222,0.022
2015-02-01 13:15:00+01:00,21.16,662.5600000000001,184.24,0.733,0.312,0.24,23.184,63.14000000000001,,10.14442,0.022
2015-02-01 13:30:00+01:00,20.93,662.5600000000001,166.6,0.733,0.312,0.24,23.184,63.14000000000001,,11.06664,0.033
2015-02-01 13:45:00+01:00,20.7,662.5600000000001,139.65,0.733,0.312,0.24,23.184,63.14000000000001,,10.14442,0.05499999999999999
2015-02-01 14:00:00+01:00,20.240000000000002,662.5600000000001,148.47,0.733,0.312,0.24,23.172,63.14000000000001,,11.98886,0.077
2015-02-01 14:15:00+01:00,20.240000000000002,660.1,148.47,0.733,0.312,0.24,23.184,63.14000000000001,,11.98886,0.077
2015-02-01 14:30:00+01:00,20.01,665.0200000000001,156.31,0.733,0.312,0.24,23.184,63.14000000000001,,11.98886,0.09899999999999999
2015-02-01 14:45:00+01:00,19.32,667.48,163.17,0.733,0.312,0.24,23.184,63.14000000000001,,10.14442,0.09899999999999999
2015-02-01 15:00:00+01:00,19.32,667.48,190.60999999999999,0.0,0.312,0.24,23.184,63.14000000000001,,9.2222,0.09899999999999999
2015-02-01 15:15:00+01:00,19.32,669.12,208.25,0.0,0.312,0.24,23.184,63.14000000000001,,9.2222,0.066
2015-02-01 15:30:00+01:00,18.17,671.58,203.84,0.0,0.312,0.24,23.184,63.14000000000001,,9.2222,0.011
2015-02-01 15:45:00+01:00,19.09,664.2,206.29,0.0,0.312,0.24,23.172,63.14000000000001,,10.14442,0.0
2015-02-01 16:00:00+01:00,19.09,665.84,160.23,0.0,0.312,0.24,23.172,63.14000000000001,,10.14442,0.011
2015-02-01 16:15:00+01:00,18.86,671.58,149.94,0.0,0.312,0.24,23.184,63.14000000000001,,11.06664,0.0
2015-02-01 16:30:00+01:00,18.630000000000003,668.3000000000001,168.07,0.0,0.312,0.24,23.172,63.14000000000001,,11.98886,0.0
2015-02-01 16:45:00+01:00,19.09,664.2,199.92,0.0,0.312,0.24,23.184,63.14000000000001,,11.98886,0.0
2015-02-01 17:00:00+01:00,19.32,656.0,156.8,0.0,0.312,0.24,23.16,63.14000000000001,,11.98886,0.011
2015-02-01 17:15:00+01:00,19.55,667.48,177.38,0.0,0.312,0.24,23.172,63.14000000000001,,11.06664,0.0
2015-02-01 17:30:00+01:00,17.71,672.4000000000001,214.13,0.0,0.312,0.24,23.172,63.14000000000001,,11.06664,0.0
2015-02-01 17:45:00+01:00,18.17,679.7800000000001,223.93,0.0,0.312,0.24,23.184,63.14000000000001,,11.06664,0.0
2015-02-01 18:00:00+01:00,18.630000000000003,673.22,224.42,0.0,0.312,0.24,23.136,63.14000000000001,,11.98886,0.011
2015-02-01 18:15:00+01:00,18.86,673.22,223.93,0.0,0.312,0.24,23.16,63.14000000000001,,11.98886,0.011
2015-02-01 18:30:00+01:00,19.09,673.22,218.04999999999998,0.0,0.312,0.24,23.172,63.14000000000001,,11.06664,0.0
