,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2015-07-01 00:00:00+02:00,280.0,260.0,27.0,0.0,0.0,276.0,2849.0,191.0,898.0,0.0,0.0,0.0,34.0
2015-07-01 00:15:00+02:00,280.0,256.0,28.0,0.0,0.0,90.0,2827.0,74.0,1055.0,0.0,0.0,0.0,36.0
2015-07-01 00:30:00+02:00,280.0,258.0,28.0,0.0,0.0,0.0,2804.0,79.0,1052.0,0.0,0.0,0.0,35.0
2015-07-01 00:45:00+02:00,280.0,258.0,28.0,0.0,0.0,54.0,2782.0,78.0,1098.0,0.0,0.0,0.0,32.0
2015-07-01 01:00:00+02:00,280.0,257.0,27.0,0.0,0.0,62.0,2760.0,62.0,1079.0,0.0,0.0,0.0,27.0
2015-07-01 01:15:00+02:00,280.0,260.0,28.0,0.0,0.0,108.0,2749.0,37.0,1115.0,0.0,0.0,0.0,24.0
2015-07-01 01:30:00+02:00,284.0,267.0,27.0,0.0,0.0,0.0,2750.0,43.0,1092.0,0.0,0.0,0.0,19.0
2015-07-01 01:45:00+02:00,284.0,271.0,27.0,0.0,0.0,0.0,2750.0,44.0,1075.0,0.0,0.0,0.0,15.0
2015-07-01 02:00:00+02:00,284.0,278.0,27.0,0.0,0.0,0.0,2750.0,79.0,895.0,0.0,0.0,0.0,13.0
2015-07-01 02:15:00+02:00,284.0,277.0,28.0,0.0,0.0,0.0,2744.0,106.0,829.0,0.0,0.0,0.0,12.0
2015-07-01 02:30:00+02:00,284.0,278.0,27.0,0.0,0.0,0.0,2744.0,102.0,831.0,0.0,0.0,0.0,14.0
2015-07-01 02:45:00+02:00,284.0,278.0,28.0,0.0,0.0,0.0,2743.0,101.0,833.0,0.0,0.0,0.0,19.0
2015-07-01 03:00:00+02:00,284.0,276.0,27.0,0.0,0.0,0.0,2763.0,102.0,796.0,0.0,0.0,0.0,25.0
2015-07-01 03:15:00+02:00,284.0,275.0,27.0,0.0,0.0,0.0,2755.0,101.0,1194.0,0.0,0.0,0.0,27.0
2015-07-01 03:30:00+02:00,284.0,275.0,25.0,0.0,0.0,0.0,2758.0,102.0,798.0,0.0,0.0,0.0,23.0
2015-07-01 03:45:00+02:00,284.0,273.0,28.0,0.0,0.0,0.0,2746.0,101.0,816.0,0.0,0.0,0.0,16.0
2015-07-01 04:00:00+02:00,284.0,271.0,27.0,0.0,0.0,0.0,2748.0,103.0,871.0,0.0,0.0,0.0,11.0
2015-07-01 04:15:00+02:00,284.0,261.0,28.0,0.0,0.0,0.0,2743.0,104.0,912.0,0.0,0.0,0.0,7.0
2015-07-01 04:30:00+02:00,284.0,261.0,28.0,0.0,0.0,0.0,2751.0,106.0,896.0,0.0,0.0,0.0,6.0
2015-07-01 04:45:00+02:00,284.0,271.0,27.0,0.0,0.0,0.0,2746.0,108.0,892.0,0.0,0.0,0.0,8.0
2015-07-01 05:00:00+02:00,284.0,271.0,28.0,0.0,0.0,0.0,2732.0,83.0,1012.0,0.0,1.0,0.0,15.0
2015-07-01 05:15:00+02:00,284.0,272.0,27.0,0.0,0.0,0.0,2732.0,50.0,1092.0,0.0,3.0,0.0,22.0
2015-07-01 05:30:00+02:00,284.0,272.0,28.0,0.0,0.0,1.0,2754.0,55.0,1061.0,0.0,4.0,0.0,36.0
2015-07-01 05:45:00+02:00,284.0,273.0,27.0,0.0,0.0,252.0,2756.0,59.0,1041.0,0.0,6.0,0.0,59.0
2015-07-01 06:00:00+02:00,284.0,271.0,27.0,0.0,0.0,742.0,2779.0,236.0,1126.0,0.0,16.0,0.0,67.0
2015-07-01 06:15:00+02:00,284.0,274.0,28.0,0.0,0.0,829.0,2814.0,216.0,1129.0,0.0,28.0,0.0,60.0
2015-07-01 06:30:00+02:00,284.0,269.0,29.0,0.0,0.0,1099.0,2876.0,261.0,1146.0,0.0,40.0,0.0,60.0
2015-07-01 06:45:00+02:00,284.0,266.0,28.0,0.0,0.0,1415.0,2908.0,265.0,1186.0,0.0,52.0,0.0,58.0
2015-07-01 07:00:00+02:00,284.0,266.0,28.0,0.0,0.0,1647.0,2922.0,314.0,1396.0,0.0,78.0,0.0,53.0
2015-07-01 07:15:00+02:00,284.0,269.0,29.0,0.0,0.0,1757.0,2926.0,371.0,1434.0,0.0,97.0,0.0,40.0
2015-07-01 07:30:00+02:00,284.0,270.0,28.0,0.0,0.0,1700.0,2935.0,407.0,811.0,0.0,117.0,0.0,28.0
2015-07-01 07:45:00+02:00,284.0,265.0,27.0,0.0,0.0,1070.0,2944.0,460.0,750.0,0.0,136.0,0.0,18.0
2015-07-01 08:00:00+02:00,284.0,258.0,29.0,0.0,0.0,1019.0,2966.0,478.0,2073.0,0.0,161.0,0.0,17.0
2015-07-01 08:15:00+02:00,284.0,256.0,28.0,0.0,0.0,1578.0,2975.0,496.0,1315.0,0.0,185.0,0.0,12.0
2015-07-01 08:30:00+02:00,284.0,255.0,26.0,0.0,0.0,1427.0,2978.0,492.0,1279.0,0.0,209.0,0.0,8.0
2015-07-01 08:45:00+02:00,284.0,259.0,26.0,0.0,0.0,1342.0,2982.0,471.0,1230.0,0.0,234.0,0.0,6.0
