,date,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
0,2015-08-01 00:00:00+02:00,51.98,363.58,9.84,102.62,1.9680000000000002,75.36,19.68,545.472,0.0,202.8884,18.15
1,2015-08-01 01:00:00+02:00,52.21,364.56,9.84,103.353,,70.944,15.0,511.69199999999995,0.0,206.57728,17.907999999999994
2,2015-08-01 02:00:00+02:00,52.21,367.01,9.84,101.887,,68.904,16.464000000000002,495.936,0.0,206.57728,16.962
3,2015-08-01 03:00:00+02:00,52.21,367.01,9.84,101.154,,67.608,10.584000000000001,486.69599999999997,0.0,208.42172,16.951
4,2015-08-01 04:00:00+02:00,52.21,367.99,9.84,101.887,,69.768,9.72,488.56800000000004,0.0,208.42172,15.774000000000001
5,2015-08-01 05:00:00+02:00,52.21,368.48,9.84,101.887,,65.112,8.952,484.38,0.0,210.26616,14.586
6,2015-08-01 06:00:00+02:00,52.21,360.15,9.84,102.62,,65.328,12.12,487.968,2.1319999999999997,211.18838,13.706
7,2015-08-01 07:00:00+02:00,50.83000000000001,361.62,9.84,102.62,,70.22399999999999,19.464000000000002,502.416,9.102,210.26616,13.167
8,2015-08-01 08:00:00+02:00,52.21,368.48,9.84,101.887,,69.86399999999999,20.472,507.852,24.928,205.65506,10.571
9,2015-08-01 09:00:00+02:00,52.21,369.95,9.84,103.353,0.9359999999999999,71.544,17.928,513.36,46.001999999999995,203.81062,9.526
10,2015-08-01 10:00:00+02:00,52.21,369.95,9.84,102.62,8.736,72.55199999999999,19.416,512.328,70.602,201.04396,9.999
11,2015-08-01 11:00:00+02:00,52.21,367.01,9.84,102.62,17.28,75.72,20.4,505.93199999999996,97.744,201.96618,9.834
12,2015-08-01 12:00:00+02:00,52.21,366.03,9.84,103.353,16.44,78.14399999999999,22.031999999999996,506.56800000000004,116.399,203.81062,8.965
13,2015-08-01 13:00:00+02:00,52.21,365.05,9.84,103.353,2.496,77.13600000000001,19.584,501.43199999999996,121.27799999999999,200.12174,8.987
14,2015-08-01 14:00:00+02:00,52.21,367.99,9.84,104.086,,73.608,13.272,504.744,121.565,199.19952,9.196
15,2015-08-01 15:00:00+02:00,52.21,370.44,9.84,104.819,,73.27199999999999,8.808,509.11199999999997,115.456,200.12174,10.197000000000001
16,2015-08-01 16:00:00+02:00,52.21,363.58,9.84,103.353,,73.416,11.184,511.356,105.042,201.04396,11.121
17,2015-08-01 17:00:00+02:00,52.21,367.99,9.84,103.353,1.536,73.248,15.0,519.54,88.64200000000002,201.96618,12.287
18,2015-08-01 18:00:00+02:00,52.21,365.54,9.84,103.353,13.2,78.024,19.944000000000003,534.732,60.598000000000006,202.8884,13.287999999999998
19,2015-08-01 19:00:00+02:00,52.21,349.86,9.84,104.086,22.488000000000003,82.464,24.6,542.9159999999999,29.889000000000006,203.81062,14.311
20,2015-08-01 20:00:00+02:00,52.21,361.62,9.84,104.086,8.328,80.808,23.28,543.312,9.102,204.73283999999998,15.125
21,2015-08-01 21:00:00+02:00,52.21,363.09,9.84,100.421,11.16,77.952,24.528,539.352,1.9680000000000002,207.4995,15.851
22,2015-08-01 22:00:00+02:00,52.21,357.21,9.84,99.68799999999999,38.232,81.408,26.496,543.9,0.0,207.4995,16.576999999999998
23,2015-08-01 23:00:00+02:00,52.21,346.92,9.84,100.421,22.704,82.104,22.56,531.5880000000001,0.0,210.26616,17.127
24,2015-08-02 00:00:00+02:00,52.21,360.64,9.84,100.421,10.248,77.4,28.296,510.66,0.0,210.26616,17.831
