,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2015-07-31 23:00:00+01:00,1727.495,2008.18,0.0,0.0,3.384,43.608000000000004,731.85,0.0,8.19,11.4565
2015-07-31 23:30:00+01:00,1448.195,1966.7700000000002,0.0,0.0,3.432,43.56,731.85,0.0,0.318,3.6355
2015-08-01 00:00:00+01:00,1238.475,1649.0200000000002,0.0,0.48,3.432,43.356,732.6700000000001,0.0,8.472,11.264
2015-08-01 00:30:00+01:00,1099.56,1713.39,0.0,0.0,3.408,43.38,731.44,0.0,0.294,3.476
2015-08-01 01:00:00+01:00,993.475,1783.91,0.0,0.0,3.228,43.26,732.2600000000001,0.0,8.916,7.832
2015-08-01 01:30:00+01:00,1037.33,1708.0600000000002,0.0,0.0,2.7,43.236000000000004,732.6700000000001,0.0,7.812,7.898
2015-08-01 02:00:00+01:00,1046.885,1706.0100000000002,0.0,0.0,2.436,43.134,732.6700000000001,0.0,6.3,7.023499999999999
2015-08-01 02:30:00+01:00,1008.91,1812.6100000000001,0.0,0.0,2.4,43.14,717.5,0.0,5.184,6.6715
2015-08-01 03:00:00+01:00,1040.76,1814.2500000000002,0.0,0.0,2.376,42.9,717.5,0.0,3.666,5.7364999999999995
2015-08-01 03:30:00+01:00,1090.25,1904.8600000000001,0.0,0.0,2.352,42.948,717.5,0.0,2.742,5.313
2015-08-01 04:00:00+01:00,1112.055,1911.8300000000002,0.0,0.0,2.352,42.762,717.9100000000001,0.0,2.5380000000000003,5.06
2015-08-01 04:30:00+01:00,1097.845,1866.7300000000002,0.0,0.0,2.352,42.72,732.6700000000001,0.0,2.814,5.258
2015-08-01 05:00:00+01:00,1062.32,1866.3200000000002,0.0,0.0,2.472,42.516,732.2600000000001,0.0,3.0180000000000002,5.225
2015-08-01 05:30:00+01:00,1015.525,1714.21,0.0,0.0,2.616,42.516,732.2600000000001,0.34850000000000003,3.0300000000000002,5.114999999999999
2015-08-01 06:00:00+01:00,1139.985,1602.69,0.0,0.0,2.628,42.318,732.6700000000001,0.6970000000000001,2.802,5.3075
2015-08-01 06:30:00+01:00,1200.2549999999999,1618.2700000000002,0.0,0.0,2.688,42.33,708.07,4.8585,3.156,5.1865
2015-08-01 07:00:00+01:00,1366.855,1712.98,0.0,0.0,3.576,42.342,733.08,9.02,3.354,5.202999999999999
2015-08-01 07:30:00+01:00,1559.425,1987.68,0.0,0.0,3.6,42.258,734.3100000000001,16.687,3.2760000000000002,5.6209999999999996
2015-08-01 08:00:00+01:00,1693.685,1977.43,0.0,3.624,6.348,42.102000000000004,732.6700000000001,24.3335,3.2520000000000002,6.3854999999999995
2015-08-01 08:30:00+01:00,1886.2549999999999,1987.2700000000002,0.0,5.0760000000000005,7.644,42.114000000000004,732.6700000000001,32.349000000000004,2.778,6.885999999999999
2015-08-01 09:00:00+01:00,2093.525,2124.6200000000003,0.0,5.088,8.016,41.046,729.8000000000001,40.344,2.52,8.415
2015-08-01 09:30:00+01:00,2166.29,2139.79,0.0,6.756,8.052,41.016,731.85,47.2115,2.352,9.119
2015-08-01 10:00:00+01:00,2177.315,2041.39,0.0,7.224,7.5120000000000005,41.034,730.21,54.079,2.262,10.6755
2015-08-01 10:30:00+01:00,2179.52,2057.79,0.0,3.636,7.104,41.028,730.21,63.14,1.968,11.835999999999999
2015-08-01 11:00:00+01:00,2134.685,2006.95,0.0,3.624,5.4,41.01,729.8000000000001,72.20100000000001,1.722,12.947
2015-08-01 11:30:00+01:00,2132.48,1926.5900000000001,0.0,3.624,5.4,40.986000000000004,724.0600000000001,78.59700000000001,1.77,12.875499999999999
2015-08-01 12:00:00+01:00,2161.145,1856.0700000000002,0.0,3.72,5.0280000000000005,40.992,730.21,84.99300000000001,1.932,13.386999999999999
2015-08-01 12:30:00+01:00,2065.35,1848.69,0.0,3.66,4.896,40.968,733.49,88.7035,1.986,13.612499999999999
2015-08-01 13:00:00+01:00,1948.975,1881.9,0.0,5.436,4.368,40.986000000000004,732.2600000000001,92.3935,2.118,13.386999999999999
2015-08-01 13:30:00+01:00,1882.58,1933.9700000000003,0.0,4.14,4.32,40.95,729.8000000000001,86.4895,2.0100000000000002,13.100999999999999
2015-08-01 14:00:00+01:00,1825.25,1860.5800000000002,0.0,6.0120000000000005,4.356,40.956,730.21,80.565,2.016,14.014
2015-08-01 14:30:00+01:00,1773.31,1860.17,0.0,3.684,4.356,40.980000000000004,730.21,79.13000000000001,2.454,13.590499999999999
2015-08-01 15:00:00+01:00,1840.685,1751.93,0.0,4.368,4.392,40.956,729.3900000000001,77.67450000000001,2.85,13.398
2015-08-01 15:30:00+01:00,1806.6299999999999,1790.0600000000002,0.0,3.624,4.344,40.992,729.8000000000001,76.56750000000001,3.588,13.892999999999999
2015-08-01 16:00:00+01:00,1779.435,1828.19,0.0,2.7,4.368,40.962,731.85,75.4605,4.446,14.409999999999998
2015-08-01 16:30:00+01:00,1865.92,1852.38,0.0,4.848,4.38,40.884,731.85,70.37650000000001,5.388,14.014
2015-08-01 17:00:00+01:00,2003.855,1976.6100000000001,0.0,5.472,6.768,40.956,709.3000000000001,65.272,5.232,12.952499999999999
2015-08-01 17:30:00+01:00,2223.13,1993.8300000000002,0.0,5.376,6.996,40.986000000000004,709.3000000000001,58.63,4.854,13.381499999999999
2015-08-01 18:00:00+01:00,2320.395,2026.2200000000003,0.0,4.596,6.936,40.956,709.71,51.9675,5.292,12.011999999999999
2015-08-01 18:30:00+01:00,2337.545,2046.7200000000003,0.0,5.1000000000000005,6.876,40.986000000000004,732.2600000000001,44.9155,5.478,11.6435
2015-08-01 19:00:00+01:00,2319.9049999999997,2040.16,0.0,4.08,6.912,40.968,732.6700000000001,37.8635,4.5360000000000005,10.879
2015-08-01 19:30:00+01:00,2305.695,2096.3300000000004,0.0,3.624,5.832,40.974000000000004,732.2600000000001,28.2695,4.26,11.1375
2015-08-01 20:00:00+01:00,2296.3849999999998,2051.6400000000003,0.0,3.96,5.172,40.986000000000004,732.6700000000001,18.655,4.104,9.745999999999999
2015-08-01 20:30:00+01:00,2248.61,2063.1200000000003,0.0,3.624,5.136,41.004,733.9000000000001,11.644,4.974,9.745999999999999
2015-08-01 21:00:00+01:00,2281.93,2086.9,0.0,8.34,4.0920000000000005,40.956,732.6700000000001,4.6125,5.274,8.5305
2015-08-01 21:30:00+01:00,2413.74,2149.2200000000003,0.0,5.508,3.984,41.016,717.5,2.337,5.424,7.622999999999999
2015-08-01 22:00:00+01:00,2378.215,2088.9500000000003,0.0,7.5600000000000005,3.54,40.992,731.44,0.041,5.61,7.2379999999999995
2015-08-01 22:30:00+01:00,2193.24,2082.8,0.0,3.936,3.12,41.016,732.2600000000001,0.0205,4.482,6.759499999999999
2015-08-01 23:00:00+01:00,2050.4049999999997,2001.6200000000001,0.0,0.0,2.7840000000000003,41.07,701.9200000000001,0.0,3.786,6.4075
2015-08-01 23:30:00+01:00,1834.56,1929.46,0.0,0.0,2.748,41.01,721.6,0.0,3.426,6.2425
2015-08-02 00:00:00+01:00,1537.62,1962.2600000000002,0.0,0.0,2.7720000000000002,41.022,716.6800000000001,0.0,3.27,5.8685
2015-08-02 00:30:00+01:00,1365.385,1979.0700000000002,0.0,0.0,2.82,41.004,716.2700000000001,0.0,2.442,5.654
2015-08-02 01:00:00+01:00,1296.05,1974.5600000000002,0.0,0.0,2.7960000000000003,40.872,730.62,0.0,2.448,5.2139999999999995
2015-08-02 01:30:00+01:00,1189.72,2011.8700000000001,0.0,0.0,2.7840000000000003,40.95,732.2600000000001,0.0,2.868,4.9445
2015-08-02 02:00:00+01:00,1166.2,1876.16,0.0,0.0,2.7840000000000003,40.992,733.08,0.0,2.19,4.455
2015-08-02 02:30:00+01:00,1124.55,1854.43,0.0,0.0,2.7600000000000002,40.962,733.9000000000001,0.0,1.8780000000000001,4.1415
2015-08-02 03:00:00+01:00,1104.215,1899.1200000000001,0.0,0.0,2.58,40.980000000000004,733.08,0.0,1.596,3.7784999999999997
2015-08-02 03:30:00+01:00,1087.555,1938.4800000000002,0.0,0.0,2.58,41.004,733.08,0.0,1.266,3.8444999999999996
2015-08-02 04:00:00+01:00,1085.105,1942.17,0.0,0.0,2.724,41.046,733.9000000000001,0.0,0.906,3.3
2015-08-02 04:30:00+01:00,1095.6399999999999,1950.3700000000001,0.0,0.0,2.736,40.998,732.6700000000001,0.0,0.624,2.937
2015-08-02 05:00:00+01:00,1238.965,1944.63,0.0,1.308,2.712,41.07,468.22,0.0,0.534,2.8764999999999996
2015-08-02 05:30:00+01:00,1182.615,1964.3100000000002,0.0,0.0,2.724,41.016,467.81000000000006,0.28700000000000003,0.468,2.7664999999999997
2015-08-02 06:00:00+01:00,1249.5,1970.0500000000002,0.0,1.308,2.748,41.052,467.81000000000006,0.5740000000000001,0.708,2.5959999999999996
2015-08-02 06:30:00+01:00,1342.355,1968.41,0.0,0.0,2.8080000000000003,41.028,457.56000000000006,4.5920000000000005,0.8280000000000001,2.4915
2015-08-02 07:00:00+01:00,1438.395,1911.8300000000002,0.0,0.0,3.972,41.016,468.63000000000005,8.589500000000001,0.606,2.5574999999999997
2015-08-02 07:30:00+01:00,1507.73,1880.67,0.0,0.0,4.776,40.980000000000004,428.86,14.965,0.684,2.7335
2015-08-02 08:00:00+01:00,1683.1499999999999,1940.94,0.0,0.0,6.0120000000000005,40.998,468.63000000000005,21.32,0.894,3.058
2015-08-02 08:30:00+01:00,1757.875,2143.48,0.0,3.612,6.444,41.028,453.46000000000004,28.7615,0.774,3.388
2015-08-02 09:00:00+01:00,1692.215,2189.81,0.0,7.272,7.764,41.01,467.40000000000003,36.182500000000005,0.666,4.1635
2015-08-02 09:30:00+01:00,1817.8999999999999,2173.4100000000003,0.0,7.176,8.22,40.998,549.4000000000001,46.3095,0.852,4.3725
2015-08-02 10:00:00+01:00,1926.68,2167.26,0.0,8.28,8.376,41.022,550.22,56.4365,1.068,4.653
2015-08-02 10:30:00+01:00,1943.83,2115.19,0.0,8.064,8.436,41.04,551.0400000000001,67.79350000000001,1.038,5.0215
2015-08-02 11:00:00+01:00,1944.075,2088.9500000000003,0.0,7.92,8.4,41.028,537.9200000000001,79.15050000000001,1.29,6.0005
2015-08-02 11:30:00+01:00,2057.265,2095.51,0.0,4.296,8.364,41.058,506.76000000000005,90.09750000000001,1.59,6.303
2015-08-02 12:00:00+01:00,2086.665,2086.9,0.0,3.72,8.352,41.028,550.22,101.024,1.572,6.9464999999999995
2015-08-02 12:30:00+01:00,2052.61,2033.6000000000001,0.0,4.164,8.328,41.028,542.4300000000001,108.60900000000001,1.872,7.414
2015-08-02 13:00:00+01:00,2031.295,2034.0100000000002,0.0,4.38,4.848,40.974000000000004,558.83,116.1735,1.9140000000000001,7.980499999999999
2015-08-02 13:30:00+01:00,1994.3,1820.8100000000002,0.0,4.104,4.692,40.968,605.1600000000001,115.4765,2.016,8.0025
2015-08-02 14:00:00+01:00,1894.585,1718.72,0.0,5.0280000000000005,4.392,40.938,647.8000000000001,114.7795,2.43,8.745
2015-08-02 14:30:00+01:00,1816.675,1751.93,0.0,3.624,4.416,40.974000000000004,639.19,117.506,3.618,9.449
2015-08-02 15:00:00+01:00,1712.795,1699.45,0.0,3.624,4.416,40.998,660.1,120.212,4.506,10.67
2015-08-02 15:30:00+01:00,1631.21,1702.3200000000002,0.0,3.624,4.44,40.962,657.23,112.217,5.49,11.148499999999999
2015-08-02 16:00:00+01:00,1624.595,1789.2400000000002,0.0,4.26,4.416,40.944,664.61,104.20150000000001,6.396,11.33
2015-08-02 16:30:00+01:00,1733.375,1908.5500000000002,0.0,4.056,4.416,40.938,662.1500000000001,99.548,6.84,11.3905
2015-08-02 17:00:00+01:00,1902.18,1897.4800000000002,0.0,6.024,5.5200000000000005,40.956,663.7900000000001,94.89450000000001,7.164000000000001,10.917499999999999
2015-08-02 17:30:00+01:00,2059.96,1968.0000000000002,0.0,5.496,5.928,40.926,664.2,81.89750000000001,7.008,10.658999999999999
2015-08-02 18:00:00+01:00,2117.535,2027.8600000000001,0.0,3.624,7.0920000000000005,41.01,663.7900000000001,68.90050000000001,7.476,11.286
2015-08-02 18:30:00+01:00,2135.42,1983.5800000000002,0.0,3.84,7.1160000000000005,40.980000000000004,656.0,53.115500000000004,7.416,12.567499999999999
2015-08-02 19:00:00+01:00,2215.045,1943.8100000000002,0.0,4.368,7.032,40.992,649.0300000000001,37.31,7.542,12.798499999999999
2015-08-02 19:30:00+01:00,2216.025,1945.45,0.0,5.244,5.844,40.974000000000004,680.6,28.249000000000002,8.07,12.551
2015-08-02 20:00:00+01:00,2285.36,1866.3200000000002,0.0,4.212,5.82,40.968,569.9000000000001,19.1675,8.868,13.562999999999999
2015-08-02 20:30:00+01:00,2221.9049999999997,1794.16,0.0,3.696,5.064,41.034,561.2900000000001,11.2955,10.446,15.245999999999999
2015-08-02 21:00:00+01:00,2166.7799999999997,1750.7,0.0,4.284,4.056,40.992,561.2900000000001,3.4235,11.532,17.726499999999998
2015-08-02 21:30:00+01:00,2150.12,1688.7900000000002,0.0,3.8160000000000003,3.576,41.052,565.8000000000001,1.722,13.806000000000001,16.7805
2015-08-02 22:00:00+01:00,1961.715,1611.71,0.0,8.904,3.408,40.986000000000004,565.39,0.0,15.474,16.0215
2015-08-02 22:30:00+01:00,1712.305,1523.5600000000002,0.0,3.624,3.384,40.986000000000004,565.8000000000001,0.0,16.632,15.658499999999998
2015-08-02 23:00:00+01:00,1575.595,1241.89,0.0,0.0,2.928,41.022,565.8000000000001,0.0,16.344,15.575999999999999
2015-08-02 23:30:00+01:00,1445.2549999999999,967.6,0.0,0.0,2.928,41.01,564.98,0.0,16.872,15.972
2015-08-03 00:00:00+01:00,1174.285,851.57,0.0,0.0,2.916,40.998,499.79,0.0,18.396,18.645
2015-08-03 00:30:00+01:00,937.125,842.96,0.0,0.0,2.904,40.944,471.09000000000003,0.0,18.732,17.743
2015-08-03 01:00:00+01:00,1018.22,919.6300000000001,0.0,0.0,2.688,40.926,487.08000000000004,0.0,19.26,17.336
2015-08-03 01:30:00+01:00,957.9499999999999,985.23,0.0,0.0,2.688,40.908,485.03000000000003,0.0,17.91,18.2655
2015-08-03 02:00:00+01:00,958.685,979.4900000000001,0.0,0.0,2.64,40.962,442.39000000000004,0.0,18.816,18.1775
2015-08-03 02:30:00+01:00,889.105,954.8900000000001,0.0,0.0,2.664,40.992,448.95000000000005,0.0,19.992,17.9685
2015-08-03 03:00:00+01:00,884.4499999999999,861.4100000000001,0.0,0.0,2.664,40.992,448.13000000000005,0.0,20.538,17.319499999999998
2015-08-03 03:30:00+01:00,903.56,874.1200000000001,0.0,0.0,2.664,40.998,438.70000000000005,0.0,19.608,16.5275
2015-08-03 04:00:00+01:00,939.5749999999999,906.5100000000001,0.0,0.0,2.676,40.95,447.31000000000006,0.0,19.128,16.0325
2015-08-03 04:30:00+01:00,930.265,977.85,0.0,0.0,2.676,40.992,477.65000000000003,0.0,18.636,16.412
2015-08-03 05:00:00+01:00,943.495,1001.22,0.0,0.0,2.664,40.998,560.47,0.0,18.498,16.714499999999997
2015-08-03 05:30:00+01:00,1010.87,1031.5600000000002,0.0,0.0,2.664,41.034,503.48,0.2255,17.856,16.0765
2015-08-03 06:00:00+01:00,1163.5049999999999,1176.2900000000002,0.0,0.0,2.892,40.974000000000004,425.99,0.451,15.48,14.910499999999999
