,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-06-01 01:00:00+03:00,5.29,1627.7,4.8,18.288,23.268,0.0,0.09899999999999999
2015-06-01 02:00:00+03:00,5.29,1678.5400000000002,5.496,17.832,23.196,0.0,0.044
2015-06-01 03:00:00+03:00,5.5200000000000005,1689.2,4.176,17.616,23.184,0.0,0.033
2015-06-01 04:00:00+03:00,5.29,1751.5200000000002,3.84,16.848,23.208000000000002,0.0,0.0
2015-06-01 05:00:00+03:00,5.29,1810.5600000000002,4.032,15.696,23.244,0.0,0.011
2015-06-01 06:00:00+03:00,5.5200000000000005,1758.9,3.576,16.176000000000002,23.244,0.984,0.011
2015-06-01 07:00:00+03:00,5.29,1753.9800000000002,6.336,18.744,23.196,4.797000000000001,0.022
2015-06-01 08:00:00+03:00,5.29,1665.42,6.84,22.848,23.208000000000002,12.177000000000001,0.011
2015-06-01 09:00:00+03:00,5.5200000000000005,1625.2400000000002,5.376,21.816,23.184,20.213,0.022
2015-06-01 10:00:00+03:00,5.29,1641.64,3.408,20.184,23.208000000000002,26.117,0.022
2015-06-01 11:00:00+03:00,5.5200000000000005,1651.48,2.016,18.816,23.22,30.75,0.033
2015-06-01 12:00:00+03:00,5.0600000000000005,1630.16,2.016,17.04,23.208000000000002,30.586000000000002,0.09899999999999999
2015-06-01 13:00:00+03:00,5.29,1648.2,2.088,17.16,23.184,30.668000000000003,0.187
2015-06-01 14:00:00+03:00,5.0600000000000005,1647.38,2.088,16.248,23.22,28.372,0.242
2015-06-01 15:00:00+03:00,5.29,1644.92,2.208,18.048000000000002,23.196,26.363,0.242
2015-06-01 16:00:00+03:00,5.0600000000000005,1710.5200000000002,3.048,18.072,23.208000000000002,22.222,0.21999999999999997
2015-06-01 17:00:00+03:00,5.5200000000000005,1723.64,5.088,17.424,23.22,15.99,0.176
2015-06-01 18:00:00+03:00,5.5200000000000005,1668.7,10.176,22.776,23.22,7.995,0.088
2015-06-01 19:00:00+03:00,5.29,1780.22,10.776,24.096,23.22,2.0500000000000003,0.05499999999999999
2015-06-01 20:00:00+03:00,5.5200000000000005,1845.0000000000002,10.416,25.560000000000002,23.232,0.164,0.077
2015-06-01 21:00:00+03:00,5.0600000000000005,1853.2,13.92,27.696,23.244,0.0,0.066
2015-06-01 22:00:00+03:00,5.0600000000000005,1775.3000000000002,13.32,29.136,23.244,0.0,0.05499999999999999
2015-06-01 23:00:00+03:00,5.0600000000000005,1587.5200000000002,9.168000000000001,28.2,23.244,0.0,0.05499999999999999
2015-06-02 00:00:00+03:00,5.0600000000000005,1711.3400000000001,5.136,18.072,23.208000000000002,0.0,0.066
2015-06-02 01:00:00+03:00,4.83,1722.0000000000002,4.176,16.896,23.196,0.0,0.044
2015-06-02 02:00:00+03:00,5.29,1811.38,3.408,16.32,23.184,0.0,0.044
2015-06-02 03:00:00+03:00,5.5200000000000005,1835.16,4.152,16.728,23.22,0.0,0.033
2015-06-02 04:00:00+03:00,5.5200000000000005,1828.6000000000001,4.248,16.896,23.232,0.0,0.05499999999999999
2015-06-02 05:00:00+03:00,5.0600000000000005,1823.68,3.384,15.048,23.196,0.0,0.132
2015-06-02 06:00:00+03:00,4.83,1784.3200000000002,4.2,17.184,23.208000000000002,0.738,0.10999999999999999
2015-06-02 07:00:00+03:00,5.0600000000000005,1809.7400000000002,4.488,23.064,23.22,4.756,0.066
2015-06-02 08:00:00+03:00,5.0600000000000005,1783.5000000000002,2.04,28.416,23.232,12.874,0.044
2015-06-02 09:00:00+03:00,4.83,1788.42,2.472,24.504,23.232,20.787000000000003,0.044
2015-06-02 10:00:00+03:00,5.0600000000000005,1822.8600000000001,0.336,21.864,23.232,27.019000000000002,0.066
2015-06-02 11:00:00+03:00,5.0600000000000005,1866.3200000000002,0.0,17.592,23.22,31.201,0.187
2015-06-02 12:00:00+03:00,5.0600000000000005,1905.68,0.0,14.352,23.196,33.292,0.27499999999999997
2015-06-02 13:00:00+03:00,5.29,1920.44,0.0,13.56,23.22,33.702,0.34099999999999997
2015-06-02 14:00:00+03:00,5.5200000000000005,1910.6000000000001,0.0,13.8,23.208000000000002,31.857000000000003,0.32999999999999996
2015-06-02 15:00:00+03:00,5.5200000000000005,1917.16,0.0,15.264000000000001,23.208000000000002,28.577,0.308
2015-06-02 16:00:00+03:00,5.29,1908.96,1.416,18.792,23.232,23.001,0.297
2015-06-02 17:00:00+03:00,5.29,1851.5600000000002,5.184,21.288,23.196,15.99,0.253
2015-06-02 18:00:00+03:00,5.0600000000000005,1836.8000000000002,6.408,27.0,23.208000000000002,8.200000000000001,0.16499999999999998
2015-06-02 19:00:00+03:00,5.0600000000000005,1878.6200000000001,6.984,30.456,23.196,1.927,0.09899999999999999
2015-06-02 20:00:00+03:00,5.0600000000000005,1904.0400000000002,10.872,30.36,23.196,0.164,0.066
2015-06-02 21:00:00+03:00,5.29,1920.44,14.136000000000001,31.728,23.22,0.0,0.132
2015-06-02 22:00:00+03:00,5.29,1909.7800000000002,14.256,30.36,23.208000000000002,0.0,0.154
2015-06-02 23:00:00+03:00,5.29,1785.14,7.92,29.496000000000002,23.208000000000002,0.0,0.19799999999999998
2015-06-03 00:00:00+03:00,5.5200000000000005,1680.18,5.256,22.104,23.244,0.0,0.21999999999999997
2015-06-03 01:00:00+03:00,5.0600000000000005,1767.1000000000001,0.0,10.056000000000001,23.208000000000002,0.0,0.286
2015-06-03 02:00:00+03:00,5.29,1766.2800000000002,0.0,9.216000000000001,23.196,0.0,0.23099999999999998
2015-06-03 03:00:00+03:00,5.29,1729.38,0.0,9.072000000000001,23.22,0.0,0.264
2015-06-03 04:00:00+03:00,5.5200000000000005,1744.96,0.0,9.336,23.208000000000002,0.0,0.374
2015-06-03 05:00:00+03:00,5.5200000000000005,1784.3200000000002,0.0,9.312,23.208000000000002,0.0,0.38499999999999995
2015-06-03 06:00:00+03:00,5.5200000000000005,1750.7,0.216,12.120000000000001,23.196,1.0250000000000001,0.38499999999999995
2015-06-03 07:00:00+03:00,5.75,1715.44,3.024,19.128,23.208000000000002,5.002,0.38499999999999995
2015-06-03 08:00:00+03:00,5.5200000000000005,1770.38,2.88,21.216,23.208000000000002,12.218,0.319
2015-06-03 09:00:00+03:00,3.91,1919.6200000000001,0.96,15.552,23.184,20.459,0.407
2015-06-03 10:00:00+03:00,4.83,1984.4,0.0,11.448,23.22,26.322000000000003,0.43999999999999995
2015-06-03 11:00:00+03:00,5.29,1931.92,0.0,10.608,23.22,30.463,0.43999999999999995
2015-06-03 12:00:00+03:00,5.0600000000000005,1895.0200000000002,0.0,10.584,23.208000000000002,32.841,0.39599999999999996
2015-06-03 13:00:00+03:00,5.5200000000000005,1863.8600000000001,0.0,11.208,23.184,31.898,0.39599999999999996
2015-06-03 14:00:00+03:00,5.5200000000000005,1858.94,0.0,11.784,23.196,29.848000000000003,0.38499999999999995
