,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-10-01 00:00:00+02:00,269.0,2100.0,429.0,0.0,156.0,8.0,2410.0,501.0,0.0,273.0,590.0,357.0
2015-10-01 01:00:00+02:00,270.0,1951.0,374.0,0.0,203.0,8.0,2411.0,432.0,0.0,266.0,527.0,355.0
2015-10-01 02:00:00+02:00,271.0,2001.0,300.0,0.0,775.0,8.0,2414.0,418.0,0.0,268.0,391.0,386.0
2015-10-01 03:00:00+02:00,271.0,1991.0,237.0,0.0,765.0,7.0,2416.0,443.0,0.0,274.0,310.0,383.0
2015-10-01 04:00:00+02:00,272.0,1928.0,240.0,0.0,688.0,7.0,2418.0,433.0,0.0,273.0,252.0,375.0
2015-10-01 05:00:00+02:00,272.0,2192.0,286.0,0.0,556.0,8.0,2420.0,461.0,0.0,274.0,222.0,344.0
2015-10-01 06:00:00+02:00,270.0,2698.0,328.0,0.0,89.0,7.0,2420.0,526.0,0.0,270.0,289.0,337.0
2015-10-01 07:00:00+02:00,271.0,3210.0,335.0,0.0,261.0,5.0,2419.0,636.0,2.0,260.0,300.0,367.0
2015-10-01 08:00:00+02:00,274.0,3206.0,330.0,0.0,300.0,5.0,2419.0,675.0,201.0,262.0,294.0,352.0
2015-10-01 09:00:00+02:00,272.0,3225.0,330.0,0.0,72.0,4.0,2418.0,655.0,736.0,249.0,276.0,246.0
2015-10-01 10:00:00+02:00,267.0,3301.0,334.0,0.0,126.0,6.0,2416.0,641.0,1286.0,247.0,207.0,194.0
2015-10-01 11:00:00+02:00,270.0,3281.0,333.0,0.0,0.0,8.0,2415.0,639.0,1674.0,245.0,166.0,266.0
2015-10-01 12:00:00+02:00,272.0,3014.0,376.0,0.0,17.0,8.0,2414.0,628.0,1909.0,259.0,242.0,398.0
2015-10-01 13:00:00+02:00,267.0,2784.0,371.0,0.0,41.0,6.0,2412.0,623.0,1982.0,255.0,341.0,445.0
2015-10-01 14:00:00+02:00,265.0,2492.0,410.0,0.0,41.0,6.0,2409.0,591.0,1873.0,256.0,375.0,457.0
2015-10-01 15:00:00+02:00,266.0,2372.0,370.0,0.0,141.0,5.0,2409.0,583.0,1618.0,257.0,423.0,489.0
2015-10-01 16:00:00+02:00,266.0,2355.0,326.0,0.0,200.0,5.0,2408.0,559.0,1191.0,259.0,447.0,492.0
