,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-02-01 00:00:00+01:00,91.0,772.0,397.0,1.0,13.0,10.0,1930.0,77.0,8.0,22.0,33.0
2015-02-01 00:15:00+01:00,89.0,793.0,352.0,1.0,13.0,10.0,1930.0,77.0,8.0,21.0,28.0
2015-02-01 00:30:00+01:00,86.0,811.0,296.0,0.0,13.0,10.0,1929.0,77.0,8.0,21.0,24.0
2015-02-01 00:45:00+01:00,89.0,801.0,247.0,0.0,13.0,10.0,1929.0,77.0,8.0,21.0,27.0
2015-02-01 01:00:00+01:00,90.0,808.0,320.0,0.0,13.0,10.0,1929.0,77.0,8.0,22.0,24.0
2015-02-01 01:15:00+01:00,89.0,810.0,325.0,0.0,13.0,10.0,1927.0,77.0,7.0,22.0,20.0
2015-02-01 01:30:00+01:00,87.0,811.0,288.0,0.0,13.0,10.0,1928.0,77.0,7.0,21.0,24.0
2015-02-01 01:45:00+01:00,76.0,813.0,256.0,0.0,13.0,10.0,1927.0,77.0,6.0,21.0,22.0
2015-02-01 02:00:00+01:00,66.0,820.0,321.0,0.0,13.0,10.0,1928.0,50.0,4.0,19.0,17.0
2015-02-01 02:15:00+01:00,63.0,811.0,321.0,0.0,13.0,10.0,1927.0,50.0,4.0,20.0,19.0
2015-02-01 02:30:00+01:00,62.0,815.0,305.0,0.0,13.0,10.0,1927.0,50.0,4.0,21.0,15.0
2015-02-01 02:45:00+01:00,64.0,820.0,270.0,0.0,13.0,10.0,1928.0,50.0,4.0,21.0,18.0
2015-02-01 03:00:00+01:00,63.0,819.0,305.0,0.0,13.0,10.0,1929.0,50.0,4.0,20.0,22.0
2015-02-01 03:15:00+01:00,61.0,813.0,281.0,1.0,13.0,10.0,1930.0,50.0,4.0,20.0,19.0
2015-02-01 03:30:00+01:00,58.0,819.0,249.0,0.0,13.0,10.0,1931.0,50.0,4.0,21.0,16.0
2015-02-01 03:45:00+01:00,58.0,815.0,261.0,0.0,13.0,10.0,1930.0,50.0,4.0,21.0,10.0
2015-02-01 04:00:00+01:00,62.0,804.0,250.0,0.0,13.0,10.0,1931.0,50.0,4.0,21.0,6.0
2015-02-01 04:15:00+01:00,62.0,797.0,269.0,0.0,13.0,10.0,1930.0,50.0,4.0,21.0,4.0
