,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-08-01 00:00:00+02:00,3701.0,16334.0,2018.0,4976.0,199.0,15.0,385.0,1461.0,60.0,7794.0,2608.0,78.0,0.0,295.0,142.0,3955.0
2015-08-01 00:15:00+02:00,3702.0,16342.0,1140.0,4816.0,198.0,15.0,207.0,1453.0,60.0,7767.0,2530.0,78.0,0.0,295.0,151.0,3972.0
2015-08-01 00:30:00+02:00,3692.0,16275.0,1143.0,4623.0,198.0,15.0,583.0,1447.0,58.0,7737.0,2935.0,79.0,0.0,288.0,166.0,3836.0
2015-08-01 00:45:00+02:00,3692.0,16127.0,1145.0,4260.0,199.0,15.0,557.0,1447.0,42.0,7699.0,3062.0,80.0,0.0,289.0,155.0,3792.0
2015-08-01 01:00:00+02:00,3700.0,15892.0,1151.0,3700.0,199.0,16.0,596.0,1442.0,79.0,7731.0,2796.0,80.0,0.0,283.0,157.0,3788.0
2015-08-01 01:15:00+02:00,3704.0,15648.0,1150.0,3409.0,199.0,16.0,75.0,1440.0,66.0,7725.0,2907.0,80.0,0.0,282.0,179.0,3810.0
2015-08-01 01:30:00+02:00,3705.0,15514.0,1151.0,3100.0,199.0,16.0,309.0,1437.0,66.0,7734.0,3234.0,80.0,0.0,283.0,176.0,3852.0
2015-08-01 01:45:00+02:00,3704.0,15459.0,1153.0,3073.0,198.0,16.0,57.0,1437.0,45.0,7706.0,3210.0,80.0,0.0,289.0,177.0,3836.0
2015-08-01 02:00:00+02:00,3704.0,15464.0,1155.0,3082.0,198.0,16.0,124.0,1433.0,44.0,7682.0,3373.0,80.0,0.0,288.0,183.0,3834.0
2015-08-01 02:15:00+02:00,3700.0,15439.0,1154.0,3022.0,197.0,17.0,329.0,1428.0,44.0,7653.0,3380.0,80.0,0.0,287.0,190.0,3849.0
2015-08-01 02:30:00+02:00,3706.0,15387.0,1153.0,3021.0,197.0,17.0,800.0,1426.0,31.0,7642.0,3402.0,80.0,0.0,284.0,206.0,3885.0
