,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-05-01 01:00:00+03:00,2.7600000000000002,2041.8000000000002,0.624,13.44,12.468,0.0,1.067
2015-05-01 02:00:00+03:00,2.7600000000000002,1929.46,0.0,12.432,12.444,0.0,1.1769999999999998
2015-05-01 03:00:00+03:00,2.7600000000000002,1966.3600000000001,0.0,11.616,12.444,0.0,0.9349999999999999
2015-05-01 04:00:00+03:00,2.7600000000000002,1930.2800000000002,0.0,11.616,12.444,0.0,0.605
2015-05-01 05:00:00+03:00,2.7600000000000002,1986.8600000000001,0.0,11.856,12.432,0.0,0.572
2015-05-01 06:00:00+03:00,2.7600000000000002,1993.42,0.312,13.272,12.432,0.28700000000000003,0.6599999999999999
2015-05-01 07:00:00+03:00,2.99,2051.6400000000003,0.984,17.544,12.444,3.075,0.5499999999999999
2015-05-01 08:00:00+03:00,2.99,2059.84,0.96,22.896,12.456,8.856,0.363
2015-05-01 09:00:00+03:00,2.99,2084.44,0.984,22.32,12.444,16.236,0.27499999999999997
2015-05-01 10:00:00+03:00,2.7600000000000002,1888.46,0.96,18.936,12.456,23.534000000000002,0.46199999999999997
2015-05-01 11:00:00+03:00,2.7600000000000002,1847.46,0.984,16.176000000000002,12.456,28.331,0.6709999999999999
2015-05-01 12:00:00+03:00,2.5300000000000002,1851.5600000000002,0.96,12.888,12.468,29.479000000000003,0.858
2015-05-01 13:00:00+03:00,2.7600000000000002,1843.3600000000001,0.72,12.0,12.444,27.880000000000003,1.166
2015-05-01 14:00:00+03:00,2.7600000000000002,1842.5400000000002,0.0,12.792,12.432,22.714000000000002,1.386
2015-05-01 15:00:00+03:00,2.7600000000000002,1845.0000000000002,0.0,11.976,12.444,21.566000000000003,1.331
2015-05-01 16:00:00+03:00,2.7600000000000002,1847.46,0.28800000000000003,12.504,12.432,19.639,1.529
2015-05-01 17:00:00+03:00,2.7600000000000002,1933.5600000000002,1.2,14.784,12.42,13.325000000000001,1.3639999999999999
2015-05-01 18:00:00+03:00,2.5300000000000002,1981.1200000000001,1.944,18.744,12.408,6.027,1.617
2015-05-01 19:00:00+03:00,2.7600000000000002,1979.4800000000002,3.504,23.472,12.42,1.23,1.7819999999999998
2015-05-01 20:00:00+03:00,2.7600000000000002,1980.3000000000002,6.72,25.128,12.432,0.0,1.9909999999999999
2015-05-01 21:00:00+03:00,2.7600000000000002,2004.9,8.256,25.008,12.432,0.0,2.09
2015-05-01 22:00:00+03:00,2.7600000000000002,2006.5400000000002,6.456,24.12,12.42,0.0,1.7599999999999998
2015-05-01 23:00:00+03:00,2.99,1999.9800000000002,3.2880000000000003,20.472,12.408,0.0,1.7049999999999998
2015-05-02 00:00:00+03:00,2.99,2024.5800000000002,0.984,16.776,12.408,0.0,1.958
2015-05-02 01:00:00+03:00,2.7600000000000002,1990.9600000000003,0.96,13.176,12.42,0.0,1.529
2015-05-02 02:00:00+03:00,2.7600000000000002,1918.8000000000002,0.984,13.68,12.42,0.0,1.144
2015-05-02 03:00:00+03:00,2.7600000000000002,1917.9800000000002,0.96,13.008000000000001,12.42,0.0,0.8909999999999999
2015-05-02 04:00:00+03:00,2.7600000000000002,1887.64,0.984,12.792,12.432,0.0,1.265
2015-05-02 05:00:00+03:00,2.7600000000000002,1895.0200000000002,0.96,12.6,12.432,0.0,1.496
2015-05-02 06:00:00+03:00,2.5300000000000002,1877.8000000000002,0.984,10.728,12.42,0.41000000000000003,1.4629999999999999
2015-05-02 07:00:00+03:00,2.7600000000000002,1984.4,0.96,11.088000000000001,12.42,2.87,1.5399999999999998
2015-05-02 08:00:00+03:00,2.7600000000000002,2091.0,0.984,14.784,12.432,7.667000000000001,1.2209999999999999
2015-05-02 09:00:00+03:00,2.7600000000000002,2067.2200000000003,0.96,15.912,12.42,12.997,1.331
2015-05-02 10:00:00+03:00,2.7600000000000002,1968.8200000000002,0.984,17.184,12.42,15.621,1.254
2015-05-02 11:00:00+03:00,2.7600000000000002,1787.6000000000001,0.984,20.64,12.42,17.343,1.628
2015-05-02 12:00:00+03:00,2.7600000000000002,1831.0600000000002,0.96,17.76,12.42,16.482,2.222
2015-05-02 13:00:00+03:00,2.7600000000000002,1846.64,0.984,17.976,12.408,14.678,1.8259999999999998
2015-05-02 14:00:00+03:00,2.7600000000000002,1872.0600000000002,0.96,17.424,12.408,11.603,1.4409999999999998
2015-05-02 15:00:00+03:00,2.7600000000000002,1952.42,0.96,16.968,12.408,8.569,1.9029999999999998
2015-05-02 16:00:00+03:00,2.7600000000000002,1940.94,0.984,18.336000000000002,12.42,5.125,3.4539999999999997
2015-05-02 17:00:00+03:00,2.7600000000000002,2034.42,1.104,20.136,12.408,2.87,2.75
2015-05-02 18:00:00+03:00,2.7600000000000002,2132.82,3.12,20.76,12.396,1.558,1.98
2015-05-02 19:00:00+03:00,2.7600000000000002,1982.7600000000002,7.5360000000000005,25.608,12.396,0.615,0.968
2015-05-02 20:00:00+03:00,2.7600000000000002,2098.38,8.016,26.064,12.396,0.0,0.726
2015-05-02 21:00:00+03:00,2.7600000000000002,2173.82,6.5280000000000005,24.072,12.396,0.0,0.858
2015-05-02 22:00:00+03:00,2.7600000000000002,2166.44,5.208,21.408,12.408,0.0,0.748
2015-05-02 23:00:00+03:00,2.7600000000000002,2136.1000000000004,1.944,19.464,12.408,0.0,0.9349999999999999
2015-05-03 00:00:00+03:00,2.7600000000000002,2019.66,1.008,15.096,12.432,0.0,1.067
2015-05-03 01:00:00+03:00,2.99,1991.7800000000002,0.984,13.608,12.432,0.0,1.0999999999999999
