,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-10-01 00:00:00+02:00,61.870000000000005,1029.0,351.78000000000003,0.0,3.744,0.192,28.92,410.82000000000005,0.0,251.76606,7.08,3.9269999999999996
2015-10-01 01:00:00+02:00,62.1,955.99,306.68,0.0,4.872,0.192,28.932000000000002,354.24,0.0,245.31052,6.324,3.905
2015-10-01 02:00:00+02:00,62.330000000000005,980.49,246.00000000000003,0.0,18.6,0.192,28.968,342.76000000000005,0.0,247.15496000000002,4.692,4.2459999999999996
2015-10-01 03:00:00+02:00,62.330000000000005,975.59,194.34,0.0,18.36,0.168,28.992,363.26000000000005,0.0,252.68828000000002,3.72,4.213
2015-10-01 04:00:00+02:00,62.56,944.72,196.8,0.0,16.512,0.168,29.016000000000002,355.06,0.0,251.76606,3.024,4.125
2015-10-01 05:00:00+02:00,62.56,1074.08,234.52,0.0,13.344,0.192,29.04,378.02000000000004,0.0,252.68828000000002,2.664,3.784
2015-10-01 06:00:00+02:00,62.1,1322.02,268.96000000000004,0.0,2.136,0.168,29.04,431.32000000000005,0.0,248.9994,3.468,3.707
2015-10-01 07:00:00+02:00,62.330000000000005,1572.8999999999999,274.70000000000005,0.0,6.264,0.12,29.028000000000002,521.5200000000001,0.082,239.77720000000002,3.6,4.037
2015-10-01 08:00:00+02:00,63.02,1570.94,270.6,0.0,7.2,0.12,29.028000000000002,553.5,8.241,241.62164,3.528,3.872
2015-10-01 09:00:00+02:00,62.56,1580.25,270.6,0.0,1.728,0.096,29.016000000000002,537.1,30.176000000000002,229.63278,3.3120000000000003,2.706
2015-10-01 10:00:00+02:00,61.410000000000004,1617.49,273.88,0.0,3.024,0.14400000000000002,28.992,525.62,52.726,227.78834,2.484,2.134
2015-10-01 11:00:00+02:00,62.1,1607.69,273.06,0.0,0.0,0.192,28.98,523.98,68.634,225.9439,1.992,2.9259999999999997
2015-10-01 12:00:00+02:00,62.56,1476.86,308.32000000000005,0.0,0.40800000000000003,0.192,28.968,514.96,78.269,238.85498,2.904,4.378
2015-10-01 13:00:00+02:00,61.410000000000004,1364.16,304.22,0.0,0.984,0.14400000000000002,28.944,510.86,81.262,235.1661,4.0920000000000005,4.895
2015-10-01 14:00:00+02:00,60.95,1221.08,336.20000000000005,0.0,0.984,0.14400000000000002,28.908,484.62000000000006,76.793,236.08832,4.5,5.027
2015-10-01 15:00:00+02:00,61.18,1162.28,303.40000000000003,0.0,3.384,0.12,28.908,478.06000000000006,66.33800000000001,237.01054000000002,5.0760000000000005,5.379
2015-10-01 16:00:00+02:00,61.18,1153.95,267.32,0.0,4.8,0.12,28.896,458.38000000000005,48.831,238.85498,5.364,5.412
2015-10-01 17:00:00+02:00,62.790000000000006,1368.08,340.3,0.0,0.0,0.12,28.836000000000002,487.08000000000004,26.527,241.62164,6.132000000000001,5.191999999999999
