,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2015-11-01 00:00:00+01:00,66.93,3003.6600000000003,117.6,61.74,460.02000000000004,3.665,0.0,2.064,1.032,30.36,0.0,,0.0,10.14442,1.815
2015-11-01 01:00:00+01:00,66.93,2978.2400000000002,115.14999999999999,61.25,446.08000000000004,3.665,0.0,2.064,1.032,30.42,0.0,,0.0,10.14442,1.7269999999999999
2015-11-01 02:00:00+01:00,66.93,2963.48,113.67999999999999,62.23,439.52000000000004,3.665,0.0,2.064,1.032,30.432000000000002,0.0,,0.0,10.14442,1.7269999999999999
2015-11-01 03:00:00+01:00,66.93,2980.7000000000003,115.14999999999999,63.21,433.78000000000003,3.665,0.0,2.064,1.008,30.42,0.0,,0.0,10.14442,1.7599999999999998
2015-11-01 04:00:00+01:00,66.47,2974.1400000000003,115.64,63.699999999999996,429.68,3.665,0.0,2.064,1.008,30.432000000000002,0.0,,0.0,10.14442,1.793
2015-11-01 05:00:00+01:00,66.93,2980.7000000000003,115.14999999999999,64.19,425.58000000000004,3.665,0.0,1.992,1.272,30.408,0.0,,0.0,10.14442,2.002
2015-11-01 06:00:00+01:00,66.93,2947.9,117.11,67.62,406.72,3.665,0.0,1.992,1.464,30.42,0.0,,0.082,10.14442,1.914
2015-11-01 07:00:00+01:00,66.93,2928.2200000000003,115.64,67.13,407.54,3.665,0.0,2.16,1.2,30.444,0.0,,5.5760000000000005,10.14442,1.837
2015-11-01 08:00:00+01:00,66.93,2893.78,112.21,67.62,398.52000000000004,3.665,0.0,2.04,1.272,30.444,0.0,,23.862000000000002,10.14442,1.6609999999999998
2015-11-01 09:00:00+01:00,67.16,2843.76,108.28999999999999,67.13,396.88000000000005,3.665,0.0,2.088,1.056,30.42,0.0,,40.754000000000005,10.14442,1.3639999999999999
