,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-07-01 00:00:00+02:00,114.77000000000001,725.7,0.0,2282.91,6556.72,271.943,0.0,0.0,0.0,0.0,17.472,47.568,0.0,72.0,72.98,,52.480000000000004,201.96618,0.0,68.31
2015-07-01 01:00:00+02:00,115.46000000000001,745.3800000000001,0.0,2057.5099999999998,6427.160000000001,271.21,0.0,0.0,0.0,3.2880000000000003,16.896,35.592,0.0,71.94,71.34,,51.373000000000005,196.43286,0.0,65.923
2015-07-01 02:00:00+02:00,112.93,742.1,0.0,2179.52,6599.360000000001,269.74399999999997,0.0,0.0,0.0,11.568,16.896,24.072,0.0,71.964,71.34,,50.471000000000004,200.12174000000002,0.0,60.818999999999996
2015-07-01 03:00:00+02:00,113.85000000000001,717.5,0.0,2036.93,6426.34,263.88,0.0,0.0,0.0,17.928,16.608,15.024000000000001,0.0,71.976,71.34,,50.143,202.88840000000002,0.0,56.397
2015-07-01 04:00:00+02:00,115.69000000000001,747.84,0.0,1960.49,6418.14,263.88,0.0,0.0,0.0,20.28,16.536,13.512,0.0,72.036,71.34,,48.749,201.96618,0.0,54.339999999999996
2015-07-01 05:00:00+02:00,116.15,752.7600000000001,0.0,2067.31,6486.200000000001,263.88,0.0,0.0,0.0,16.8,16.488,14.64,0.0,72.06,72.16000000000001,,46.822,202.88840000000002,0.0,52.084999999999994
2015-07-01 06:00:00+02:00,116.38000000000001,762.6,0.0,2125.62,6441.92,266.812,0.0,0.0,0.0,5.016,16.944,32.712,0.0,72.036,71.34,,42.763000000000005,202.88840000000002,0.0,46.925999999999995
2015-07-01 07:00:00+02:00,116.15,769.1600000000001,0.0,2427.46,6441.1,274.142,0.0,0.0,0.0,0.0,18.264,54.72,0.0,72.0,71.34,,40.139,200.12174000000002,0.0,42.339
2015-07-01 08:00:00+02:00,117.30000000000001,787.2,0.0,2669.0299999999997,6545.240000000001,277.074,0.0,0.0,0.0,0.0,18.72,76.608,0.0,71.964,71.34,,54.776,201.96618,0.0,37.059
2015-07-01 09:00:00+02:00,115.23,787.2,0.0,2881.69,6552.620000000001,279.27299999999997,0.0,0.0,0.0,0.0,18.912,106.08,0.0,71.952,68.88000000000001,,86.961,202.88840000000002,0.0,32.549
2015-07-01 10:00:00+02:00,113.62,783.1,0.0,2977.24,6542.780000000001,266.812,0.0,0.0,0.0,0.0,18.072,88.176,0.0,71.868,72.16000000000001,,116.48100000000001,202.88840000000002,0.0,35.486
2015-07-01 11:00:00+02:00,114.54,768.34,0.0,2805.74,6545.240000000001,269.01099999999997,0.0,0.0,0.0,0.0,18.096,78.936,0.0,71.688,72.16000000000001,,145.796,201.96618,0.0,47.003
2015-07-01 12:00:00+02:00,112.93,785.5600000000001,0.0,2735.67,6564.1,265.346,0.0,0.0,0.0,0.0,18.288,75.144,0.0,71.652,72.98,,153.996,197.35508000000002,0.0,65.054
2015-07-01 13:00:00+02:00,113.85000000000001,767.5200000000001,0.0,2762.13,6539.500000000001,269.01099999999997,0.0,0.0,0.0,0.0,18.024,65.016,0.0,71.628,72.16000000000001,,149.199,198.2773,0.0,80.52
2015-07-01 14:00:00+02:00,115.23,770.8000000000001,0.0,2785.16,6427.9800000000005,270.477,0.0,0.0,0.0,0.0,17.592,45.888,0.0,71.568,71.34,,169.453,198.2773,0.0,86.207
2015-07-01 15:00:00+02:00,114.54,758.5000000000001,0.0,2988.02,6381.240000000001,269.01099999999997,0.0,0.0,0.0,0.0,17.304000000000002,35.496,0.0,71.532,70.52000000000001,,200.73600000000002,197.35508000000002,0.0,86.78999999999999
2015-07-01 16:00:00+02:00,112.93,784.74,0.0,3058.58,6401.740000000001,269.01099999999997,0.0,0.0,0.0,0.0,17.112000000000002,28.584,0.0,71.47200000000001,70.52000000000001,,190.52700000000002,200.12174000000002,0.0,87.95599999999999
2015-07-01 17:00:00+02:00,113.85000000000001,782.2800000000001,0.0,2967.44,6450.120000000001,269.74399999999997,0.0,0.0,0.0,0.0,17.016000000000002,34.992,0.0,71.628,68.88000000000001,,171.544,200.12174000000002,0.0,87.505
2015-07-01 18:00:00+02:00,114.31,720.7800000000001,0.0,2861.11,6607.56,266.812,0.0,0.0,0.0,0.0,16.968,47.160000000000004,0.0,71.736,68.88000000000001,,148.871,198.2773,0.0,83.402
2015-07-01 19:00:00+02:00,111.09,749.48,0.0,3173.73,6665.780000000001,271.943,0.0,0.0,0.0,0.0,17.064,57.216,0.0,71.83200000000001,69.7,,113.652,198.2773,0.0,75.03099999999999
2015-07-01 20:00:00+02:00,110.86,793.7600000000001,0.0,3094.84,6693.660000000001,259.48199999999997,0.0,0.0,0.0,0.0,17.664,61.584,0.0,71.772,70.52000000000001,,82.533,204.73284,0.0,68.178
2015-07-01 21:00:00+02:00,110.63000000000001,739.6400000000001,0.0,2881.69,6561.64,282.938,0.0,0.0,0.0,0.0,17.64,62.928000000000004,0.0,71.82000000000001,70.52000000000001,,48.913000000000004,208.42172000000002,0.0,67.529
2015-07-01 22:00:00+02:00,110.63000000000001,750.3000000000001,0.0,2834.65,6439.46,281.472,0.0,0.0,0.0,0.14400000000000002,17.304000000000002,57.888,0.0,71.808,71.34,,26.076,202.88840000000002,0.0,70.378
2015-07-01 23:00:00+02:00,110.17,689.62,0.0,2704.31,6232.820000000001,279.27299999999997,0.0,0.0,0.0,3.2880000000000003,16.248,33.936,0.0,71.84400000000001,71.34,,23.493000000000002,198.2773,0.0,68.88199999999999
2015-07-02 00:00:00+02:00,114.77000000000001,733.9000000000001,0.0,2259.39,6364.84,238.225,0.0,0.0,0.0,3.84,15.552,32.160000000000004,0.0,71.856,71.34,,18.368000000000002,187.21066000000002,0.0,68.563
2015-07-02 01:00:00+02:00,115.23,777.36,0.0,2132.97,6352.540000000001,225.76399999999998,0.0,0.0,0.0,4.5840000000000005,15.048,16.992,0.0,71.856,70.52000000000001,,15.088000000000001,189.0551,0.0,65.56
2015-07-02 02:00:00+02:00,114.08,733.9000000000001,0.0,2039.3799999999999,6074.56,216.23499999999999,0.0,0.0,0.0,7.704,14.88,13.296000000000001,0.0,71.892,70.52000000000001,,11.644,192.74398000000002,0.0,60.763999999999996
2015-07-02 03:00:00+02:00,114.31,747.84,0.0,2048.2,5997.4800000000005,216.23499999999999,0.0,0.0,0.0,14.808,14.904,12.216000000000001,0.0,71.916,70.52000000000001,,9.553,192.74398000000002,0.0,55.75899999999999
2015-07-02 04:00:00+02:00,114.08,788.84,0.0,2214.31,6187.72,225.76399999999998,0.0,0.0,0.0,22.2,14.784,15.96,0.0,71.928,70.52000000000001,,6.724,194.58842,0.0,50.599999999999994
2015-07-02 05:00:00+02:00,115.0,794.58,0.0,2289.2799999999997,6174.6,238.225,0.0,0.0,0.0,17.904,15.072000000000001,23.208000000000002,0.0,71.928,68.88000000000001,,5.043,195.51064,0.0,43.196999999999996
2015-07-02 06:00:00+02:00,115.92,792.94,0.0,2561.72,6177.88,245.555,0.0,0.0,0.0,8.52,15.384,32.832,0.0,71.988,68.88000000000001,,2.87,195.51064,0.0,38.599
2015-07-02 07:00:00+02:00,116.15,794.58,0.0,3150.21,6286.120000000001,254.351,0.0,0.0,0.0,0.84,16.344,48.288000000000004,0.0,72.072,68.88000000000001,,6.478000000000001,202.88840000000002,0.0,30.788999999999998
2015-07-02 08:00:00+02:00,116.84,794.58,0.0,3780.35,6320.56,266.079,0.0,0.0,0.0,0.0,17.184,68.808,0.0,72.18,68.88000000000001,,27.593,198.2773,0.0,22.319
2015-07-02 09:00:00+02:00,116.15,792.12,0.0,4056.22,6282.02,267.545,0.0,0.0,0.0,0.0,17.112000000000002,102.624,0.0,72.20400000000001,71.34,,76.67,193.6662,0.0,15.806999999999999
2015-07-02 10:00:00+02:00,116.61,792.12,0.0,4068.96,6330.400000000001,268.278,0.0,0.0,0.0,0.0,17.784,106.32000000000001,0.0,72.21600000000001,70.52000000000001,,138.375,195.51064,0.0,12.748999999999999
2015-07-02 11:00:00+02:00,113.62,791.3000000000001,0.0,4105.71,6339.42,263.88,0.0,0.0,0.0,0.312,18.168,105.21600000000001,0.0,72.132,68.88000000000001,,166.255,208.42172000000002,0.0,12.683
2015-07-02 12:00:00+02:00,102.35000000000001,792.94,0.0,4209.1,6324.660000000001,271.943,0.0,0.0,0.0,0.096,18.192,107.352,0.0,72.084,69.7,,182.983,208.42172000000002,0.0,13.463999999999999
2015-07-02 13:00:00+02:00,101.43,792.12,0.0,4232.13,6326.3,280.739,0.0,0.0,0.0,0.0,18.0,107.568,0.0,72.048,70.52000000000001,,195.898,207.4995,0.0,17.709999999999997
2015-07-02 14:00:00+02:00,100.05000000000001,792.12,0.0,4174.8,6308.26,281.472,0.0,0.0,0.0,0.0,17.664,94.152,0.0,72.048,71.34,,201.80200000000002,211.18838,0.0,25.695999999999998
2015-07-02 15:00:00+02:00,106.49000000000001,791.3000000000001,0.0,4086.11,6337.780000000001,280.739,0.0,0.0,0.0,0.0,17.904,84.19200000000001,0.0,72.024,71.34,,198.89100000000002,208.42172000000002,0.0,28.798
2015-07-02 16:00:00+02:00,111.32000000000001,788.84,0.0,3894.52,6383.700000000001,278.54,0.0,0.0,0.0,0.0,17.52,80.28,0.0,71.892,71.34,,194.668,203.81062,0.0,35.376
2015-07-02 17:00:00+02:00,112.24000000000001,792.12,0.0,3869.5299999999997,6347.620000000001,277.807,0.0,0.0,0.0,0.0,17.688,72.144,0.0,71.772,71.34,,185.238,201.96618,0.0,41.811
2015-07-02 18:00:00+02:00,112.7,792.94,0.0,3781.33,6344.34,282.938,0.0,0.0,0.0,0.0,17.208000000000002,65.76,0.0,71.868,71.34,,163.467,201.96618,0.0,48.806999999999995
2015-07-02 19:00:00+02:00,114.08,792.12,0.0,3589.74,6434.540000000001,306.394,0.0,0.0,0.0,0.0,18.0,64.2,0.0,71.916,72.16000000000001,,135.177,201.04396,0.0,56.462999999999994
