,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2015-08-01 00:00:00+02:00,222.12,61.2,200.9,21.174999999999997
2015-08-01 01:00:00+02:00,215.71200000000002,59.508,200.08,21.669999999999998
2015-08-01 02:00:00+02:00,210.84,59.352000000000004,199.26000000000002,21.779999999999998
2015-08-01 03:00:00+02:00,209.568,59.364000000000004,200.9,22.275
2015-08-01 04:00:00+02:00,207.552,59.352000000000004,200.9,21.735999999999997
2015-08-01 05:00:00+02:00,207.192,59.364000000000004,201.72000000000003,20.394
2015-08-01 06:00:00+02:00,215.71200000000002,59.784,200.08,18.029
2015-08-01 07:00:00+02:00,221.976,60.492000000000004,202.54000000000002,14.299999999999999
2015-08-01 08:00:00+02:00,231.144,61.488,203.36,11.594
2015-08-01 09:00:00+02:00,242.976,62.652,203.36,10.065
2015-08-01 10:00:00+02:00,255.40800000000002,63.492000000000004,205.00000000000003,9.328
2015-08-01 11:00:00+02:00,254.76000000000002,64.092,205.00000000000003,9.526
2015-08-01 12:00:00+02:00,254.928,64.116,205.00000000000003,10.174999999999999
2015-08-01 13:00:00+02:00,250.32,64.2,205.00000000000003,11.120999999999999
2015-08-01 14:00:00+02:00,250.824,64.104,204.18,11.341
2015-08-01 15:00:00+02:00,250.89600000000002,64.272,204.18,10.427999999999999
2015-08-01 16:00:00+02:00,250.656,64.824,204.18,9.471
2015-08-01 17:00:00+02:00,254.208,65.84400000000001,203.36,8.975999999999999
2015-08-01 18:00:00+02:00,254.184,65.94,202.54000000000002,8.349
2015-08-01 19:00:00+02:00,255.288,65.892,202.54000000000002,7.765999999999999
2015-08-01 20:00:00+02:00,254.976,63.096000000000004,201.72000000000003,7.986
2015-08-01 21:00:00+02:00,256.968,60.828,202.54000000000002,8.514
2015-08-01 22:00:00+02:00,256.536,58.584,203.36,9.713
2015-08-01 23:00:00+02:00,248.76000000000002,58.116,203.36,10.251999999999999
2015-08-02 00:00:00+02:00,227.976,57.828,200.08,9.328
2015-08-02 01:00:00+02:00,226.632,57.948,199.26000000000002,9.152
2015-08-02 02:00:00+02:00,225.192,58.584,198.44000000000003,8.888
2015-08-02 03:00:00+02:00,221.66400000000002,58.704,200.08,9.086
2015-08-02 04:00:00+02:00,217.488,58.704,200.08,9.261999999999999
2015-08-02 05:00:00+02:00,217.32,58.704,200.9,10.219
2015-08-02 06:00:00+02:00,220.488,58.68,200.08,9.976999999999999
2015-08-02 07:00:00+02:00,227.376,58.812000000000005,201.72000000000003,7.468999999999999
2015-08-02 08:00:00+02:00,239.71200000000002,59.148,201.72000000000003,6.3469999999999995
2015-08-02 09:00:00+02:00,256.656,59.4,201.72000000000003,7.568
2015-08-02 10:00:00+02:00,260.112,59.7,203.36,7.975
2015-08-02 11:00:00+02:00,263.088,59.928000000000004,203.36,9.724
2015-08-02 12:00:00+02:00,258.81600000000003,60.18,205.82000000000002,10.692
2015-08-02 13:00:00+02:00,258.84000000000003,60.396,205.82000000000002,11.539
2015-08-02 14:00:00+02:00,254.088,60.648,205.82000000000002,12.375
2015-08-02 15:00:00+02:00,252.912,60.924,205.82000000000002,12.594999999999999
2015-08-02 16:00:00+02:00,252.024,61.116,205.82000000000002,12.793
2015-08-02 17:00:00+02:00,251.784,61.14,205.82000000000002,13.508
2015-08-02 18:00:00+02:00,253.464,61.116,205.00000000000003,12.683
2015-08-02 19:00:00+02:00,256.152,61.128,205.00000000000003,10.923
2015-08-02 20:00:00+02:00,257.448,61.092,204.18,10.934
2015-08-02 21:00:00+02:00,255.40800000000002,61.068,200.08,13.331999999999999
2015-08-02 22:00:00+02:00,253.94400000000002,61.092,195.98000000000002,15.235
2015-08-02 23:00:00+02:00,235.056,61.116,195.98000000000002,15.751999999999999
2015-08-03 00:00:00+02:00,214.44,61.14,189.42000000000002,16.049
2015-08-03 01:00:00+02:00,212.184,61.152,189.42000000000002,16.115
2015-08-03 02:00:00+02:00,207.24,61.176,188.60000000000002,16.159
2015-08-03 03:00:00+02:00,207.192,61.188,190.24,15.774
2015-08-03 04:00:00+02:00,207.576,61.152,190.24,15.84
2015-08-03 05:00:00+02:00,217.99200000000002,61.176,191.06,14.619
2015-08-03 06:00:00+02:00,243.24,61.176,194.34,12.408
2015-08-03 07:00:00+02:00,250.296,61.176,206.64000000000001,9.261999999999999
2015-08-03 08:00:00+02:00,254.328,61.176,206.64000000000001,7.26
2015-08-03 09:00:00+02:00,256.344,61.188,209.10000000000002,5.2139999999999995
2015-08-03 10:00:00+02:00,256.104,61.152,210.74,4.069999999999999
2015-08-03 11:00:00+02:00,257.112,61.236000000000004,210.74,3.3
2015-08-03 12:00:00+02:00,256.68,61.272,210.74,2.827
