,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2015-09-01 00:00:00+02:00,53.13,3453.84,30.87,128.87,6891.280000000001,138.537,0.0,1.44,0.0,19.701
2015-09-01 01:00:00+02:00,53.13,3327.5600000000004,30.38,126.91,6822.400000000001,140.003,0.0,1.464,0.0,20.955
2015-09-01 02:00:00+02:00,52.67,3255.4,30.87,127.39999999999999,6811.740000000001,140.003,0.0,1.464,0.0,19.58
2015-09-01 03:00:00+02:00,53.59,3334.94,31.36,127.39999999999999,6774.02,141.469,0.0,1.464,0.0,17.831
2015-09-01 04:00:00+02:00,53.59,3376.76,31.36,127.89,6918.34,140.003,0.0,1.44,0.0,16.730999999999998
2015-09-01 05:00:00+02:00,53.59,3354.6200000000003,31.36,128.87,7035.6,139.27,0.0,1.44,0.0,15.982999999999999
2015-09-01 06:00:00+02:00,53.82,4080.32,31.36,153.85999999999999,7757.200000000001,137.804,0.0,1.44,0.0,15.014999999999999
2015-09-01 07:00:00+02:00,54.74,4689.58,31.849999999999998,162.68,8499.300000000001,141.469,0.0,1.464,0.0,12.067
2015-09-01 08:00:00+02:00,54.74,5065.96,31.36,156.8,9054.44,141.469,0.0,1.488,0.0,7.303999999999999
2015-09-01 09:00:00+02:00,54.74,5175.84,33.81,155.82,9271.740000000002,122.411,0.0,1.512,0.0,6.236999999999999
2015-09-01 10:00:00+02:00,54.510000000000005,5152.06,33.81,154.84,9580.060000000001,133.406,1.848,1.6320000000000001,0.0,5.202999999999999
2015-09-01 11:00:00+02:00,54.510000000000005,5203.72,33.32,154.35,9730.94,134.87199999999999,8.040000000000001,1.8960000000000001,0.8160000000000001,4.444
2015-09-01 12:00:00+02:00,54.510000000000005,5270.96,33.32,153.37,9715.36,134.139,11.16,1.848,0.936,4.960999999999999
2015-09-01 13:00:00+02:00,54.28,5339.84,32.83,153.37,9773.58,133.406,15.912,1.8,0.12,4.906
2015-09-01 14:00:00+02:00,54.28,5331.64,32.83,152.39,9566.12,134.139,11.544,1.68,0.0,4.697
2015-09-01 15:00:00+02:00,54.28,5375.92,32.83,152.39,9504.62,134.139,9.312,1.488,0.0,3.6959999999999997
2015-09-01 16:00:00+02:00,54.28,5389.860000000001,33.81,152.88,9453.78,134.139,4.752,1.488,0.0,3.839
2015-09-01 17:00:00+02:00,54.28,5380.84,33.32,153.37,9266.0,134.87199999999999,2.7840000000000003,1.464,0.0,3.6079999999999997
2015-09-01 18:00:00+02:00,54.28,5334.92,34.3,153.85999999999999,9176.62,134.139,0.0,1.416,0.0,3.663
2015-09-01 19:00:00+02:00,54.28,5380.84,34.3,155.82,9436.560000000001,133.406,1.968,1.56,0.0,4.686
2015-09-01 20:00:00+02:00,54.28,5423.4800000000005,33.32,158.27,9591.54,135.605,15.24,1.8,0.0,7.194
2015-09-01 21:00:00+02:00,54.28,5257.84,33.81,159.25,9024.92,135.605,0.936,1.992,0.0,8.272
2015-09-01 22:00:00+02:00,54.050000000000004,4911.8,33.32,155.82,7899.06,134.87199999999999,0.0,1.6560000000000001,0.0,11.539
2015-09-01 23:00:00+02:00,53.59,4039.32,33.81,154.35,7366.88,134.87199999999999,0.0,1.464,0.0,10.934
2015-09-02 00:00:00+02:00,54.050000000000004,3327.5600000000004,34.3,129.85,7098.740000000001,134.139,0.0,1.464,0.0,14.255999999999998
2015-09-02 01:00:00+02:00,54.050000000000004,3412.84,34.3,127.89,6944.580000000001,134.139,0.0,1.464,0.0,15.421999999999999
2015-09-02 02:00:00+02:00,54.050000000000004,3376.76,34.79,128.38,6870.780000000001,135.605,0.0,1.464,0.0,16.522
2015-09-02 03:00:00+02:00,54.050000000000004,3428.42,35.28,128.38,6777.3,135.605,0.0,1.464,0.0,17.259
2015-09-02 04:00:00+02:00,54.050000000000004,3497.3,35.769999999999996,127.89,6888.000000000001,135.605,0.0,1.464,0.0,16.753
2015-09-02 05:00:00+02:00,54.050000000000004,3555.5200000000004,35.28,128.87,7045.4400000000005,135.605,0.0,1.44,0.0,17.457
2015-09-02 06:00:00+02:00,54.050000000000004,4268.1,35.28,153.85999999999999,7277.500000000001,135.605,0.0,1.416,0.0,18.48
2015-09-02 07:00:00+02:00,54.28,4698.6,35.28,165.13,8162.280000000001,134.87199999999999,0.0,1.416,0.0,16.775
2015-09-02 08:00:00+02:00,54.050000000000004,4698.6,35.769999999999996,165.13,8590.320000000002,134.87199999999999,0.0,1.56,0.0,17.336
2015-09-02 09:00:00+02:00,54.28,4965.1,35.28,163.66,8862.560000000001,134.139,0.0,1.6560000000000001,0.0,16.907
2015-09-02 10:00:00+02:00,54.28,5109.42,34.79,162.68,8985.560000000001,134.139,0.0,1.776,0.0,15.466
2015-09-02 11:00:00+02:00,54.28,5188.14,34.79,162.19,9193.02,133.406,3.408,1.776,0.8160000000000001,13.684
2015-09-02 12:00:00+02:00,54.28,5243.080000000001,35.28,161.7,9411.960000000001,133.406,3.912,1.824,0.936,12.331
2015-09-02 13:00:00+02:00,54.28,5245.54,35.28,161.21,9499.7,131.94,2.424,1.848,0.12,11.395999999999999
2015-09-02 14:00:00+02:00,54.28,5251.280000000001,34.79,161.7,9357.02,131.94,0.0,1.6320000000000001,0.0,10.328999999999999
2015-09-02 15:00:00+02:00,54.28,5063.5,34.3,162.19,9286.5,131.94,3.552,1.512,0.0,8.613
2015-09-02 16:00:00+02:00,54.28,5067.6,33.32,162.68,9143.820000000002,131.94,2.448,1.536,0.0,6.798
2015-09-02 17:00:00+02:00,54.28,4783.88,33.32,162.68,9109.380000000001,131.207,0.0,1.512,0.0,4.7299999999999995
2015-09-02 18:00:00+02:00,54.28,4719.1,33.32,164.15,8853.54,131.94,0.0,1.3920000000000001,0.0,2.948
2015-09-02 19:00:00+02:00,54.28,5065.96,33.81,164.64,8935.54,131.94,0.40800000000000003,1.512,0.0,2.013
2015-09-02 20:00:00+02:00,54.28,5220.9400000000005,33.81,165.62,9352.1,134.87199999999999,4.896,1.872,0.0,2.266
2015-09-02 21:00:00+02:00,54.28,4953.620000000001,33.81,166.10999999999999,8738.74,134.87199999999999,0.504,1.8,0.0,2.0789999999999997
2015-09-02 22:00:00+02:00,54.050000000000004,4966.740000000001,34.3,163.17,7976.960000000001,134.139,0.0,1.56,0.0,1.9689999999999999
2015-09-02 23:00:00+02:00,54.050000000000004,4138.54,34.3,162.19,7448.06,133.406,0.0,1.536,0.0,2.409
2015-09-03 00:00:00+02:00,54.050000000000004,3905.6600000000003,34.3,152.39,7053.64,132.673,0.0,1.536,0.0,2.387
2015-09-03 01:00:00+02:00,54.050000000000004,3697.38,34.79,150.92,7092.18,133.406,0.0,1.536,0.0,2.024
2015-09-03 02:00:00+02:00,54.050000000000004,3633.42,35.28,151.41,6984.76,133.406,0.0,1.536,0.0,1.793
2015-09-03 03:00:00+02:00,54.050000000000004,3644.0800000000004,35.28,151.41,6992.960000000001,133.406,0.0,1.536,0.0,1.4849999999999999
2015-09-03 04:00:00+02:00,54.050000000000004,3611.28,35.28,152.39,6918.34,133.406,0.0,1.56,0.0,1.386
2015-09-03 05:00:00+02:00,54.050000000000004,3786.76,33.81,151.9,7046.26,132.673,0.0,1.56,0.0,1.331
2015-09-03 06:00:00+02:00,54.050000000000004,4732.22,34.79,158.27,8006.4800000000005,131.94,0.0,1.536,0.0,1.254
2015-09-03 07:00:00+02:00,54.510000000000005,4791.26,33.32,166.6,8735.460000000001,131.94,0.0,1.56,0.0,1.265
2015-09-03 08:00:00+02:00,54.510000000000005,4771.58,33.81,167.09,9202.86,131.207,0.0,1.536,0.0,0.869
2015-09-03 09:00:00+02:00,54.510000000000005,4985.6,34.79,166.6,9299.62,133.406,0.0,1.6320000000000001,0.0,0.253
2015-09-03 10:00:00+02:00,54.510000000000005,5029.06,35.28,165.13,9401.300000000001,134.87199999999999,0.0,1.704,0.0,0.34099999999999997
2015-09-03 11:00:00+02:00,54.510000000000005,5011.84,34.79,164.64,9548.08,135.605,0.0,1.848,0.0,0.407
2015-09-03 12:00:00+02:00,54.510000000000005,4985.6,35.769999999999996,164.64,9560.380000000001,135.605,1.3920000000000001,1.824,0.8160000000000001,0.429
2015-09-03 13:00:00+02:00,54.510000000000005,5035.620000000001,33.32,163.66,9502.980000000001,134.87199999999999,2.112,1.8,0.936,0.5499999999999999
2015-09-03 14:00:00+02:00,54.510000000000005,5002.820000000001,32.83,163.17,9113.480000000001,134.87199999999999,0.264,1.8,0.12,0.517
2015-09-03 15:00:00+02:00,54.510000000000005,5030.700000000001,34.79,163.17,9101.18,134.87199999999999,2.592,1.8,0.0,0.825
2015-09-03 16:00:00+02:00,54.28,5048.740000000001,35.28,163.17,8936.36,134.87199999999999,0.0,1.8,0.0,0.7699999999999999
2015-09-03 17:00:00+02:00,54.510000000000005,4842.1,34.79,163.17,8783.84,134.87199999999999,0.0,1.824,0.0,0.8799999999999999
2015-09-03 18:00:00+02:00,54.510000000000005,4830.620000000001,33.81,164.64,8517.34,134.139,0.0,1.824,0.0,1.628
2015-09-03 19:00:00+02:00,54.510000000000005,4955.26,33.81,165.13,9069.2,134.139,1.008,1.92,0.0,2.068
2015-09-03 20:00:00+02:00,54.510000000000005,4914.26,33.81,166.10999999999999,9498.880000000001,134.87199999999999,4.152,1.92,0.0,3.5749999999999997
2015-09-03 21:00:00+02:00,54.510000000000005,4888.84,32.83,166.6,8530.460000000001,135.605,0.264,1.8,0.0,4.532
2015-09-03 22:00:00+02:00,54.050000000000004,4942.14,33.32,163.17,7577.620000000001,134.87199999999999,0.0,1.704,0.0,5.181
2015-09-03 23:00:00+02:00,54.050000000000004,4023.7400000000002,33.32,158.76,7125.8,135.605,0.0,1.56,0.0,5.786
2015-09-04 00:00:00+02:00,53.82,3816.28,33.81,152.88,6883.080000000001,137.071,0.0,1.464,0.0,5.675999999999999
2015-09-04 01:00:00+02:00,53.59,3498.94,34.3,150.92,6815.02,137.071,0.0,1.3920000000000001,0.0,4.872999999999999
2015-09-04 02:00:00+02:00,53.82,3404.6400000000003,34.79,131.81,6771.56,137.071,0.0,1.3920000000000001,0.0,4.146999999999999
2015-09-04 03:00:00+02:00,54.050000000000004,3339.86,35.28,130.34,6812.56,136.338,0.0,1.3920000000000001,0.0,4.125
2015-09-04 04:00:00+02:00,54.050000000000004,3479.26,35.28,131.32,6862.580000000001,137.071,0.0,1.416,0.0,3.234
2015-09-04 05:00:00+02:00,53.82,3895.82,35.769999999999996,150.92,6888.820000000001,137.804,0.0,1.416,0.0,2.783
2015-09-04 06:00:00+02:00,54.050000000000004,4707.620000000001,36.26,162.68,7614.52,136.338,0.0,1.416,0.0,2.552
2015-09-04 07:00:00+02:00,54.510000000000005,4847.02,36.26,167.09,8699.380000000001,137.071,0.0,1.416,0.0,2.871
2015-09-04 08:00:00+02:00,54.510000000000005,4990.52,37.24,167.57999999999998,9163.5,137.804,0.0,1.56,0.0,2.651
2015-09-04 09:00:00+02:00,54.510000000000005,5144.68,36.26,167.09,9320.94,136.338,0.0,1.608,0.0,2.145
2015-09-04 10:00:00+02:00,54.510000000000005,5136.4800000000005,36.26,166.6,9609.58,135.605,1.2,1.68,0.0,2.134
2015-09-04 11:00:00+02:00,54.510000000000005,5145.5,35.28,165.62,9803.92,131.94,7.008,1.704,0.8160000000000001,2.266
2015-09-04 12:00:00+02:00,54.510000000000005,5061.860000000001,34.3,165.13,9814.58,138.537,8.952,1.8960000000000001,0.936,2.5189999999999997
2015-09-04 13:00:00+02:00,54.510000000000005,5050.38,31.36,166.10999999999999,9639.92,137.071,9.504,1.92,0.936,3.421
2015-09-04 14:00:00+02:00,54.510000000000005,4962.64,29.89,166.10999999999999,9507.900000000001,137.804,8.544,1.6320000000000001,0.12,3.6189999999999998
2015-09-04 15:00:00+02:00,54.510000000000005,4946.240000000001,30.87,166.6,9443.94,137.804,4.704,1.608,0.0,4.037
2015-09-04 16:00:00+02:00,54.510000000000005,4893.76,31.849999999999998,167.09,9477.560000000001,137.071,1.824,1.6560000000000001,0.0,2.75
2015-09-04 17:00:00+02:00,54.510000000000005,4893.76,32.339999999999996,167.09,9173.34,136.338,0.40800000000000003,1.6320000000000001,0.0,3.278
2015-09-04 18:00:00+02:00,54.510000000000005,4879.820000000001,32.339999999999996,167.09,8818.28,131.207,0.0,1.728,0.0,2.673
2015-09-04 19:00:00+02:00,54.510000000000005,4978.22,33.81,167.57999999999998,9198.76,141.469,2.7600000000000002,1.776,0.0,2.431
2015-09-04 20:00:00+02:00,54.510000000000005,5054.4800000000005,34.79,167.57999999999998,9587.44,142.935,7.2,2.04,0.0,4.29
2015-09-04 21:00:00+02:00,54.510000000000005,4991.34,34.79,168.07,8723.980000000001,141.469,0.36,2.112,0.0,5.444999999999999
2015-09-04 22:00:00+02:00,54.050000000000004,4696.14,35.28,164.15,7505.460000000001,134.87199999999999,0.0,1.512,0.0,7.821
2015-09-04 23:00:00+02:00,54.050000000000004,4591.18,35.769999999999996,163.17,6931.460000000001,135.605,0.0,1.44,0.0,8.799999999999999
2015-09-05 00:00:00+02:00,54.050000000000004,4376.34,35.769999999999996,153.37,6111.46,141.469,0.0,1.44,0.0,7.656
2015-09-05 01:00:00+02:00,54.050000000000004,4018.0000000000005,35.769999999999996,152.39,6039.3,140.736,0.0,1.44,0.0,8.602
2015-09-05 02:00:00+02:00,54.050000000000004,3759.7000000000003,35.28,152.39,5979.4400000000005,140.736,0.0,1.44,0.0,11.043999999999999
2015-09-05 03:00:00+02:00,54.050000000000004,3567.82,35.28,151.9,5892.52,140.736,0.0,1.44,0.0,13.266
2015-09-05 04:00:00+02:00,54.050000000000004,3510.42,34.79,136.22,5954.84,140.736,0.0,1.44,0.0,14.058
2015-09-05 05:00:00+02:00,54.050000000000004,3310.34,35.28,131.32,5951.56,140.003,0.0,1.44,0.0,14.927
2015-09-05 06:00:00+02:00,54.050000000000004,3521.0800000000004,35.769999999999996,133.28,5929.42,137.804,0.0,1.416,0.0,15.597999999999999
2015-09-05 07:00:00+02:00,54.510000000000005,3720.34,35.769999999999996,159.74,6357.46,131.94,0.0,1.44,0.0,15.686
2015-09-05 08:00:00+02:00,54.28,4198.400000000001,35.769999999999996,168.56,6787.960000000001,137.071,1.44,1.536,0.0,15.575999999999999
2015-09-05 09:00:00+02:00,54.510000000000005,4500.9800000000005,35.769999999999996,169.04999999999998,7136.460000000001,137.804,3.864,1.728,0.0,18.259999999999998
2015-09-05 10:00:00+02:00,54.510000000000005,4452.6,35.28,168.07,7199.6,137.804,3.576,1.728,0.8160000000000001,24.078999999999997
2015-09-05 11:00:00+02:00,54.510000000000005,4177.900000000001,4.41,167.57999999999998,7104.4800000000005,138.537,6.048,1.728,0.936,28.028
2015-09-05 12:00:00+02:00,54.510000000000005,4202.5,0.0,167.09,7042.160000000001,138.537,7.224,1.728,0.12,29.799
2015-09-05 13:00:00+02:00,54.510000000000005,4149.200000000001,0.0,166.6,7099.56,137.804,3.648,1.752,0.0,29.744
2015-09-05 14:00:00+02:00,54.510000000000005,4106.56,0.0,165.62,6919.9800000000005,137.804,0.384,1.6560000000000001,0.0,29.601
2015-09-05 15:00:00+02:00,54.28,4023.7400000000002,5.39,161.7,6835.52,138.537,0.0,1.608,0.0,28.677
2015-09-05 16:00:00+02:00,54.510000000000005,3685.0800000000004,17.64,161.7,6778.120000000001,138.537,0.0,1.68,0.0,27.72
2015-09-05 17:00:00+02:00,54.510000000000005,3530.1000000000004,26.46,162.68,6693.660000000001,139.27,0.72,1.68,0.0,25.959999999999997
2015-09-05 18:00:00+02:00,54.510000000000005,3846.6200000000003,30.87,164.15,6622.320000000001,137.804,1.8960000000000001,1.776,0.0,21.328999999999997
2015-09-05 19:00:00+02:00,54.510000000000005,4279.58,32.339999999999996,168.07,7062.660000000001,139.27,2.592,2.208,0.0,18.919999999999998
2015-09-05 20:00:00+02:00,54.28,4605.9400000000005,34.79,169.04999999999998,7146.3,140.003,3.744,2.184,0.0,20.383
2015-09-05 21:00:00+02:00,54.510000000000005,4382.900000000001,37.24,169.04999999999998,6377.96,141.469,0.936,1.872,0.0,23.54
2015-09-05 22:00:00+02:00,54.050000000000004,4066.38,36.75,142.59,5721.96,140.736,0.0,1.512,0.0,23.298
2015-09-05 23:00:00+02:00,54.050000000000004,3599.8,37.24,125.44,5359.52,140.003,0.0,1.512,0.0,23.441
2015-09-06 00:00:00+02:00,54.050000000000004,3438.26,37.24,109.27,4754.360000000001,140.736,0.0,1.536,0.0,23.804
2015-09-06 01:00:00+02:00,54.050000000000004,3109.44,36.75,107.31,4661.700000000001,134.87199999999999,0.0,1.512,0.0,23.660999999999998
2015-09-06 02:00:00+02:00,54.050000000000004,2934.78,37.24,107.8,4555.1,127.542,0.0,1.512,0.0,24.067999999999998
2015-09-06 03:00:00+02:00,54.050000000000004,2872.46,37.24,107.8,4574.780000000001,120.212,0.0,1.512,0.0,24.354
2015-09-06 04:00:00+02:00,54.050000000000004,2924.94,37.73,107.31,4603.4800000000005,120.212,0.0,1.536,0.0,25.046999999999997
2015-09-06 05:00:00+02:00,54.050000000000004,2815.0600000000004,37.24,107.31,4669.08,119.479,0.0,1.512,0.0,25.311
2015-09-06 06:00:00+02:00,54.050000000000004,2765.86,37.73,107.31,4690.400000000001,117.28,0.0,1.536,0.0,25.817
