,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2015-09-01 00:00:00+02:00,112.47,754.4000000000001,0.0,2650.9,6309.900000000001,230.162,0.0,0.0,0.0,0.0,13.776,46.32,0.0,82.152,70.52000000000001,,1.599,251.76606,0.0,39.071999999999996
2015-09-01 01:00:00+02:00,111.09,760.96,0.0,2178.05,6306.620000000001,220.63299999999998,0.0,0.0,0.0,1.488,13.272,43.656,0.0,82.224,70.52000000000001,,1.558,213.03282000000002,0.0,36.674
2015-09-01 02:00:00+02:00,111.55000000000001,683.0600000000001,0.0,2100.63,6096.700000000001,217.701,0.0,0.0,0.0,4.008,13.056000000000001,32.328,0.0,82.248,69.7,,1.5170000000000001,209.34394,0.0,38.346
2015-09-01 03:00:00+02:00,109.71000000000001,766.7,0.0,2069.27,6186.080000000001,216.968,0.0,0.0,0.0,13.368,13.152000000000001,22.632,0.0,82.26,70.52000000000001,,1.5170000000000001,206.57728,0.0,38.412
2015-09-01 04:00:00+02:00,110.4,768.34,0.0,2047.22,6047.500000000001,218.434,0.0,0.0,0.0,17.616,13.152000000000001,15.72,0.0,82.296,70.52000000000001,,1.476,209.34394,0.0,38.951
2015-09-01 05:00:00+02:00,110.86,766.7,0.0,2098.67,6102.4400000000005,211.10399999999998,0.0,0.0,0.0,18.072,13.392,16.368000000000002,0.0,82.34400000000001,70.52000000000001,,1.681,208.42172000000002,0.0,39.632999999999996
2015-09-01 06:00:00+02:00,109.71000000000001,733.08,0.0,2177.56,6121.3,219.167,0.0,0.0,0.0,11.232000000000001,13.416,37.464,0.0,82.33200000000001,70.52000000000001,,1.845,215.79948000000002,0.0,43.471999999999994
2015-09-01 07:00:00+02:00,109.71000000000001,754.4000000000001,0.0,2483.32,6292.68,219.167,0.0,0.0,0.0,7.128,13.32,43.224000000000004,0.0,82.368,69.7,,2.378,220.41058,0.0,46.299
2015-09-01 08:00:00+02:00,113.85000000000001,746.2,0.0,2785.16,6276.280000000001,244.089,0.0,0.0,0.0,1.032,14.136000000000001,46.368,0.0,82.392,69.7,,12.997,225.02168,0.0,45.881
2015-09-01 09:00:00+02:00,113.39,783.9200000000001,0.0,3084.5499999999997,6396.820000000001,255.084,0.0,0.0,0.0,0.0,15.48,65.664,0.0,82.392,68.88000000000001,,45.387,225.9439,0.0,42.602999999999994
