,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Wind Onshore
2015-12-01 00:00:00+01:00,53.59,3291.4800000000005,38.71,231.76999999999998,6724.820000000001,172.988,0.0,2.976,0.0,26.554
2015-12-01 01:00:00+01:00,53.59,3249.6600000000003,39.2,232.26,6713.34,171.522,0.0,2.904,0.0,23.352999999999998
2015-12-01 02:00:00+01:00,53.59,3393.9800000000005,38.71,230.79,6787.14,170.05599999999998,0.0,2.904,0.0,23.044999999999998
2015-12-01 03:00:00+01:00,53.59,3301.32,38.22,230.29999999999998,6787.960000000001,166.391,0.0,2.904,0.0,25.52
2015-12-01 04:00:00+01:00,53.59,3453.84,38.71,230.29999999999998,6752.700000000001,163.459,0.0,2.904,0.0,29.15
2015-12-01 05:00:00+01:00,53.59,3676.88,38.22,233.73,6633.8,163.459,0.0,2.904,0.0,34.221
2015-12-01 06:00:00+01:00,53.82,4129.52,38.22,233.73,7014.280000000001,163.459,0.0,2.88,0.0,39.016999999999996
2015-12-01 07:00:00+01:00,54.97,4851.120000000001,38.71,236.18,7808.040000000001,161.993,0.0,2.88,0.0,40.809999999999995
2015-12-01 08:00:00+01:00,54.74,4911.8,40.18,237.16,8165.56,162.726,0.0,3.024,0.0,41.403999999999996
2015-12-01 09:00:00+01:00,54.74,4879.820000000001,41.65,237.16,8352.52,165.658,0.0,3.504,0.0,42.339
2015-12-01 10:00:00+01:00,54.74,5118.4400000000005,42.14,237.16,8187.700000000001,167.857,0.5760000000000001,3.432,0.0,42.449
2015-12-01 11:00:00+01:00,54.74,5316.06,42.14,237.16,8245.1,165.658,0.648,3.504,0.0,42.537
2015-12-01 12:00:00+01:00,54.74,5233.240000000001,42.14,236.67,8377.94,165.658,0.648,3.456,1.2,43.23
2015-12-01 13:00:00+01:00,54.74,5173.38,41.65,237.16,8503.400000000001,164.92499999999998,0.096,3.3120000000000003,1.3920000000000001,43.449999999999996
2015-12-01 14:00:00+01:00,54.74,5166.0,41.16,237.16,8370.560000000001,165.658,0.0,3.24,0.168,42.800999999999995
2015-12-01 15:00:00+01:00,54.74,5145.5,39.69,237.16,8607.54,167.857,0.0,3.624,1.2,42.262
