,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2015-12-01 00:00:00+01:00,2.5875,431.2,564.98,0.0,1.464,521.9300000000001,0.0,9.2222,0.456,1.1275
2015-12-01 00:15:00+01:00,2.5875,441.6125,580.5600000000001,0.0,1.464,490.15500000000003,0.0,9.2222,0.378,1.012
2015-12-01 00:30:00+01:00,2.5875,436.835,583.84,0.0,1.464,484.415,0.0,9.2222,0.369,0.9075
2015-12-01 00:45:00+01:00,2.5875,421.7675,581.585,0.0,1.464,462.89000000000004,0.0,9.2222,0.459,0.847
2015-12-01 01:00:00+01:00,2.5875,424.09499999999997,504.50500000000005,0.0,1.464,454.07500000000005,0.0,9.452755,0.435,0.68475
2015-12-01 01:15:00+01:00,2.5875,418.705,499.38000000000005,0.0,1.464,429.27000000000004,0.0,9.2222,0.399,0.5555
2015-12-01 01:30:00+01:00,2.5875,421.03249999999997,499.175,0.0,1.464,418.40500000000003,0.0,9.452755,0.387,0.49224999999999997
2015-12-01 01:45:00+01:00,2.5875,424.34,560.0600000000001,0.0,1.464,404.055,0.01025,9.2222,0.384,0.4345
2015-12-01 02:00:00+01:00,2.5875,429.6075,502.66,0.0,1.464,394.01000000000005,0.01025,9.2222,0.375,0.4345
2015-12-01 02:15:00+01:00,2.5875,417.235,505.735,0.0,1.464,392.57500000000005,0.01025,9.452755,0.34800000000000003,0.363
2015-12-01 02:30:00+01:00,2.5875,417.6025,576.0500000000001,0.0,1.464,381.095,0.01025,9.2222,0.34500000000000003,0.36574999999999996
2015-12-01 02:45:00+01:00,2.5875,420.90999999999997,575.845,0.0,1.464,373.1,0.01025,8.991645,0.258,0.34099999999999997
2015-12-01 03:00:00+01:00,2.5875,390.8975,511.475,0.0,1.464,366.54,0.01025,8.991645,0.213,0.29974999999999996
2015-12-01 03:15:00+01:00,2.5875,390.28499999999997,524.1850000000001,0.0,1.464,359.365,0.01025,9.2222,0.20700000000000002,0.2365
2015-12-01 03:30:00+01:00,2.5875,390.28499999999997,601.47,0.0,1.464,351.78000000000003,0.01025,8.761090000000001,0.28800000000000003,0.2145
2015-12-01 03:45:00+01:00,2.5875,385.5075,534.23,0.0,1.464,354.44500000000005,0.01025,8.991645,0.249,0.27499999999999997
2015-12-01 04:00:00+01:00,2.5875,365.1725,538.5350000000001,0.0,1.464,349.935,0.0205,8.991645,0.249,0.27775
2015-12-01 04:15:00+01:00,2.5875,359.415,624.0200000000001,0.0,1.464,339.89000000000004,0.0205,9.2222,0.201,0.308
2015-12-01 04:30:00+01:00,2.5875,369.8275,632.22,0.0,1.464,336.40500000000003,0.0205,8.991645,0.177,0.33825
2015-12-01 04:45:00+01:00,2.5875,376.1975,642.47,0.0,1.464,334.97,0.0205,9.2222,0.171,0.26949999999999996
2015-12-01 05:00:00+01:00,2.5875,417.6025,646.365,0.0,1.464,335.58500000000004,0.0205,8.991645,0.183,0.2365
2015-12-01 05:15:00+01:00,2.5875,423.36,567.6450000000001,0.0,1.464,332.1,0.0205,8.761090000000001,0.135,0.2145
2015-12-01 05:30:00+01:00,2.5875,428.995,643.2900000000001,0.0,1.464,339.48,0.0205,8.761090000000001,0.111,0.2145
2015-12-01 05:45:00+01:00,2.5875,443.8175,552.2700000000001,0.0,1.464,358.34000000000003,0.0205,8.991645,0.14400000000000002,0.2035
2015-12-01 06:00:00+01:00,2.5875,490.98,552.475,0.0,1.464,379.45500000000004,0.0205,8.991645,0.12,0.20625
2015-12-01 06:15:00+01:00,2.5875,505.3125,568.26,0.0,1.464,386.01500000000004,0.0205,9.2222,0.111,0.18975
2015-12-01 06:30:00+01:00,2.5875,521.36,580.7650000000001,0.0,1.464,419.63500000000005,0.0205,9.2222,0.078,0.16774999999999998
2015-12-01 06:45:00+01:00,2.5875,569.87,682.24,0.0,1.464,474.57500000000005,0.0205,9.2222,0.093,0.1595
2015-12-01 07:00:00+01:00,2.5875,667.2574999999999,593.065,0.0,1.464,548.99,0.01025,8.991645,0.069,0.143
2015-12-01 07:15:00+01:00,2.5875,746.025,599.01,0.0,1.464,635.2950000000001,0.0,8.991645,0.039,0.1485
2015-12-01 07:30:00+01:00,2.5875,762.685,713.605,0.0,1.464,706.225,0.0,9.2222,0.048,0.14024999999999999
2015-12-01 07:45:00+01:00,2.5875,782.285,624.225,0.0,1.464,722.83,0.0,8.991645,0.051000000000000004,0.11825
2015-12-01 08:00:00+01:00,2.5875,813.0325,743.5350000000001,0.0,1.464,723.24,0.0,9.2222,0.045,0.10725
2015-12-01 08:15:00+01:00,2.5875,793.555,649.44,0.0,1.464,704.995,0.0,9.2222,0.048,0.11549999999999999
2015-12-01 08:30:00+01:00,2.5875,801.885,763.4200000000001,0.0,1.467,684.085,0.0,9.2222,0.051000000000000004,0.1265
2015-12-01 08:45:00+01:00,2.5875,824.0575,661.5350000000001,0.0,1.464,663.7900000000001,0.0,9.68331,0.045,0.09899999999999999
2015-12-01 09:00:00+01:00,2.5875,806.9075,664.4050000000001,0.0,1.464,661.74,0.0,9.913865000000001,0.033,0.09624999999999999
2015-12-01 09:15:00+01:00,2.5875,819.8925,770.3900000000001,0.0,1.464,659.69,0.0,9.452755,0.036000000000000004,0.09624999999999999
2015-12-01 09:30:00+01:00,2.5875,819.035,779.205,0.0,1.464,664.815,0.0,8.761090000000001,0.051000000000000004,0.10175
2015-12-01 09:45:00+01:00,2.5875,826.7524999999999,777.975,0.0,1.464,675.065,0.0,9.2222,0.063,0.10175
2015-12-01 10:00:00+01:00,2.5875,820.995,770.3900000000001,0.0,1.464,671.375,0.0,9.68331,0.057,0.10725
2015-12-01 10:15:00+01:00,2.5875,820.8725,771.62,0.0,1.464,677.9350000000001,0.0,9.68331,0.075,0.132
2015-12-01 10:30:00+01:00,2.5875,826.63,771.21,0.0,1.464,681.4200000000001,0.0,9.452755,0.08700000000000001,0.1595
2015-12-01 10:45:00+01:00,2.5875,826.2624999999999,768.34,0.0,1.464,679.7800000000001,0.0,9.452755,0.081,0.17049999999999998
2015-12-01 11:00:00+01:00,2.5875,812.42,775.5150000000001,0.0,1.464,688.8000000000001,0.0,9.2222,0.08700000000000001,0.15675
2015-12-01 11:15:00+01:00,2.5875,830.4275,779.4100000000001,0.0,1.464,685.315,0.0,9.452755,0.111,0.19524999999999998
2015-12-01 11:30:00+01:00,2.5875,837.165,778.7950000000001,0.0,1.464,685.315,0.0,8.991645,0.126,0.2475
2015-12-01 11:45:00+01:00,2.5875,836.7975,778.3850000000001,0.0,1.464,685.315,0.0,8.530535,0.138,0.3135
2015-12-01 12:00:00+01:00,2.5875,840.9625,779.615,0.0,1.464,666.0450000000001,0.0,8.530535,0.129,0.39325
2015-12-01 12:15:00+01:00,2.5875,844.3925,781.87,0.0,1.464,667.6850000000001,0.0,8.991645,0.12,0.44825
2015-12-01 12:30:00+01:00,2.5875,836.675,671.58,0.0,1.464,670.7600000000001,0.0,9.2222,0.12,0.495
2015-12-01 12:45:00+01:00,2.5875,821.24,666.6600000000001,0.0,1.464,662.5600000000001,0.0,9.2222,0.14100000000000001,0.5692499999999999
2015-12-01 13:00:00+01:00,2.5875,793.4325,770.8000000000001,0.0,1.464,684.495,0.01025,9.2222,0.195,0.5884999999999999
2015-12-01 13:15:00+01:00,2.5875,796.1274999999999,673.22,0.0,1.464,701.9200000000001,0.01025,9.2222,0.255,0.6325
2015-12-01 13:30:00+01:00,2.5875,787.92,670.5550000000001,0.0,1.464,700.69,0.0205,8.991645,0.327,0.6655
2015-12-01 13:45:00+01:00,2.5875,782.6525,776.335,0.0,1.464,715.45,0.01025,9.2222,0.387,0.71775
