,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-10-01 01:00:00+03:00,5.75,1998.3400000000001,0.0,3.096,12.192,0.0,3.8829999999999996
2015-10-01 02:00:00+03:00,5.5200000000000005,1919.6200000000001,0.0,2.88,12.168000000000001,0.0,3.795
2015-10-01 03:00:00+03:00,5.75,1891.7400000000002,0.0,2.7840000000000003,12.168000000000001,0.0,3.586
2015-10-01 04:00:00+03:00,5.75,1884.3600000000001,0.0,2.8080000000000003,12.18,0.0,3.8169999999999997
2015-10-01 05:00:00+03:00,5.75,1923.7200000000003,0.0,3.552,12.18,0.0,3.839
2015-10-01 06:00:00+03:00,5.75,2050.0,0.0,4.656,12.168000000000001,0.0,4.1579999999999995
2015-10-01 07:00:00+03:00,5.5200000000000005,2265.6600000000003,0.0,9.792,12.18,0.451,4.268
2015-10-01 08:00:00+03:00,5.75,2337.82,0.768,10.488,12.18,4.059,4.334
2015-10-01 09:00:00+03:00,5.75,2423.92,0.048,7.176,12.156,9.225,4.532
2015-10-01 10:00:00+03:00,5.0600000000000005,2317.32,0.0,4.5840000000000005,12.168000000000001,14.186,4.84
2015-10-01 11:00:00+03:00,5.29,2203.34,0.0,3.888,12.168000000000001,17.958000000000002,5.114999999999999
2015-10-01 12:00:00+03:00,5.98,2100.84,0.0,3.984,12.156,19.885,5.093
2015-10-01 13:00:00+03:00,6.21,2133.6400000000003,0.0,3.84,12.156,16.933,4.851
2015-10-01 14:00:00+03:00,6.21,2206.6200000000003,0.0,4.128,12.18,13.735000000000001,4.422
2015-10-01 15:00:00+03:00,5.5200000000000005,2300.1000000000004,0.0,3.984,12.18,10.004,4.521
2015-10-01 16:00:00+03:00,5.75,2443.6000000000004,0.0,4.272,12.18,5.5760000000000005,3.7729999999999997
2015-10-01 17:00:00+03:00,5.75,2429.6600000000003,0.456,8.472,12.192,2.829,3.4539999999999997
2015-10-01 18:00:00+03:00,5.98,2482.96,5.184,10.872,12.18,0.492,3.179
2015-10-01 19:00:00+03:00,5.98,2532.1600000000003,12.6,13.416,12.168000000000001,0.0,3.069
2015-10-01 20:00:00+03:00,5.75,2573.98,10.872,13.776,12.18,0.0,3.234
2015-10-01 21:00:00+03:00,6.21,2530.52,5.88,12.72,12.192,0.0,3.2119999999999997
2015-10-01 22:00:00+03:00,5.5200000000000005,2521.5,4.176,10.128,12.168000000000001,0.0,3.058
