,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2015-10-01 00:00:00+02:00,11.040000000000001,107.8,243.54000000000002,2.932,0.0,154.93296,3.3000000000000003,7.7219999999999995
2015-10-01 01:00:00+02:00,11.040000000000001,108.28999999999999,233.70000000000002,2.932,0.0,153.08852000000002,3.516,8.151
2015-10-01 02:00:00+02:00,11.270000000000001,111.23,256.66,4.398,0.0,154.01074,3.42,8.25
2015-10-01 03:00:00+02:00,11.040000000000001,111.23,232.88000000000002,2.932,0.0,153.08852000000002,4.428,8.756
2015-10-01 04:00:00+02:00,10.120000000000001,112.7,243.54000000000002,2.932,0.0,152.1663,5.124,10.152999999999999
2015-10-01 05:00:00+02:00,9.89,114.66,284.54,3.665,0.0,153.08852000000002,5.112,10.251999999999999
2015-10-01 06:00:00+02:00,10.120000000000001,121.03,328.82000000000005,2.932,0.0,161.3885,4.788,10.538
2015-10-01 07:00:00+02:00,11.5,169.54,455.92,3.665,0.082,163.23294,6.0360000000000005,10.725
2015-10-01 08:00:00+02:00,13.57,227.35999999999999,465.76000000000005,8.063,0.861,163.23294,6.48,10.043
2015-10-01 09:00:00+02:00,15.41,260.19,610.08,10.262,2.5420000000000003,169.68848,6.216,9.998999999999999
2015-10-01 10:00:00+02:00,16.330000000000002,254.31,505.94000000000005,14.66,4.633,167.84404,6.816,10.846
2015-10-01 11:00:00+02:00,16.560000000000002,226.38,510.86,16.858999999999998,6.888,161.3885,6.732,12.276
2015-10-01 12:00:00+02:00,16.560000000000002,210.21,505.94000000000005,19.058,9.348,170.6107,5.808,12.716
2015-10-01 13:00:00+02:00,15.41,182.77,510.04,19.791,9.758000000000001,163.23294,4.452,13.056999999999999
2015-10-01 14:00:00+02:00,15.64,172.97,505.12000000000006,17.592,9.02,160.46628,4.104,13.013
2015-10-01 15:00:00+02:00,14.030000000000001,155.32999999999998,528.08,15.392999999999999,7.0520000000000005,172.45514,5.724,12.969
2015-10-01 16:00:00+02:00,12.65,138.67,471.50000000000006,10.262,4.469,169.68848,5.448,13.463999999999999
2015-10-01 17:00:00+02:00,12.190000000000001,126.42,600.24,6.5969999999999995,2.091,166.92182,5.976,12.122
2015-10-01 18:00:00+02:00,11.73,128.38,505.12000000000006,7.33,0.451,168.76626000000002,6.348,10.01
2015-10-01 19:00:00+02:00,5.98,121.03,291.92,3.665,0.0,167.84404,6.432,9.668999999999999
2015-10-01 20:00:00+02:00,5.5200000000000005,121.52,246.82000000000002,2.932,0.0,166.92182,6.5040000000000004,10.460999999999999
2015-10-01 21:00:00+02:00,4.37,115.14999999999999,220.58,2.199,0.0,157.69962,6.648000000000001,10.78
2015-10-01 22:00:00+02:00,4.140000000000001,104.86,207.46,2.199,0.0,156.7774,6.6240000000000006,10.186
2015-10-01 23:00:00+02:00,5.0600000000000005,106.82,209.10000000000002,2.932,0.0,154.01074,6.768,9.317
2015-10-02 00:00:00+02:00,9.89,103.88,150.88000000000002,2.199,0.0,152.1663,7.008,9.129999999999999
2015-10-02 01:00:00+02:00,10.120000000000001,103.39,150.88000000000002,1.466,0.0,154.01074,6.972,9.129999999999999
2015-10-02 02:00:00+02:00,10.120000000000001,102.89999999999999,153.34,1.466,0.0,153.08852000000002,6.912,9.591999999999999
2015-10-02 03:00:00+02:00,10.35,102.89999999999999,153.34,1.466,0.0,154.01074,7.452,9.856
2015-10-02 04:00:00+02:00,9.43,110.25,175.48000000000002,4.398,0.0,154.01074,7.74,9.966
2015-10-02 05:00:00+02:00,9.200000000000001,105.35,183.68,3.665,0.0,155.85518000000002,8.040000000000001,10.439
2015-10-02 06:00:00+02:00,10.120000000000001,112.7,227.96,1.466,0.0,165.07738,8.244,11.077
2015-10-02 07:00:00+02:00,12.65,233.24,427.22,4.398,0.082,166.92182,8.136000000000001,10.648
2015-10-02 08:00:00+02:00,14.030000000000001,314.09,465.76000000000005,9.529,1.435,167.84404,7.812,10.01
2015-10-02 09:00:00+02:00,14.49,328.3,508.40000000000003,13.927,4.469,173.37736,6.924,9.471
2015-10-02 10:00:00+02:00,15.180000000000001,341.04,586.3000000000001,20.524,8.815,172.45514,5.976,9.603
2015-10-02 11:00:00+02:00,16.560000000000002,336.14,612.5400000000001,27.121,12.546000000000001,177.98846,5.436,9.360999999999999
2015-10-02 12:00:00+02:00,16.79,316.54,460.02000000000004,30.053,14.719000000000001,178.91068,5.916,9.702
2015-10-02 13:00:00+02:00,16.79,294.49,387.04,30.785999999999998,15.17,178.91068,5.148,12.155
2015-10-02 14:00:00+02:00,16.560000000000002,232.75,395.24,28.587,14.145000000000001,177.98846,4.74,13.793999999999999
2015-10-02 15:00:00+02:00,16.560000000000002,205.31,309.14000000000004,24.189,11.931000000000001,177.06624,3.972,13.783
2015-10-02 16:00:00+02:00,15.41,190.60999999999999,338.66,19.791,8.200000000000001,173.37736,3.8280000000000003,12.551
2015-10-02 17:00:00+02:00,14.950000000000001,178.35999999999999,537.9200000000001,19.791,3.649,170.6107,4.476,10.362
2015-10-02 18:00:00+02:00,13.8,164.15,497.74000000000007,10.995,0.533,165.07738,4.716,8.139999999999999
2015-10-02 19:00:00+02:00,13.8,140.63,312.42,2.932,0.0,164.15516,4.8,7.513
2015-10-02 20:00:00+02:00,12.65,139.65,277.16,2.932,0.0,165.07738,4.944,6.93
2015-10-02 21:00:00+02:00,11.040000000000001,134.75,181.22000000000003,4.398,0.0,158.62184000000002,4.932,6.478999999999999
2015-10-02 22:00:00+02:00,10.120000000000001,129.85,241.9,2.199,0.0,152.1663,4.548,6.38
2015-10-02 23:00:00+02:00,10.35,121.52,235.34000000000003,2.199,0.0,149.39964,3.732,6.3469999999999995
2015-10-03 00:00:00+02:00,5.98,98.0,173.02,2.932,0.0,143.86632,3.3120000000000003,5.444999999999999
2015-10-03 01:00:00+02:00,6.67,114.66,212.38000000000002,10.262,0.0,143.86632,2.208,3.663
2015-10-03 02:00:00+02:00,6.67,108.28999999999999,199.26000000000002,8.063,0.0,142.02188,1.1400000000000001,3.586
2015-10-03 03:00:00+02:00,6.44,105.84,187.78,6.5969999999999995,0.0,140.17744000000002,0.708,3.5749999999999997
2015-10-03 04:00:00+02:00,6.44,110.74,194.34,6.5969999999999995,0.0,142.02188,0.804,3.5639999999999996
