,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2016-01-01 00:00:00+01:00,2.5875,200.2875,818.7700000000001,0.0,1.467,405.49,0.0,9.913865000000001,0.84,1.3695
2016-01-01 00:15:00+01:00,2.5875,183.995,798.8850000000001,0.0,1.464,394.01000000000005,0.0,9.68331,0.51,1.31175
2016-01-01 00:30:00+01:00,2.5875,207.8825,797.245,0.0,1.467,384.17,0.0,9.913865000000001,0.47100000000000003,1.2265
2016-01-01 00:45:00+01:00,2.5875,208.98499999999999,788.4300000000001,0.0,1.467,378.63500000000005,0.0,9.913865000000001,0.627,1.18525
2016-01-01 01:00:00+01:00,2.5875,199.43,753.7850000000001,0.0,1.467,364.285,0.0,9.913865000000001,0.804,1.15225
2016-01-01 01:15:00+01:00,2.5875,197.8375,731.44,0.0,1.467,349.115,0.0,9.913865000000001,0.852,1.1192499999999999
2016-01-01 01:30:00+01:00,2.5875,196.61249999999998,720.575,0.0,1.467,333.33000000000004,0.0,9.913865000000001,0.837,1.0614999999999999
2016-01-01 01:45:00+01:00,2.5875,196.49,710.5300000000001,0.0,1.467,320.62,0.0,9.913865000000001,0.8280000000000001,0.99825
2016-01-01 02:00:00+01:00,2.5875,181.79,691.875,0.0,1.467,314.26500000000004,0.0,9.913865000000001,0.783,0.9075
2016-01-01 02:15:00+01:00,2.5875,180.1975,687.1600000000001,0.0,1.467,308.52500000000003,0.0,9.913865000000001,0.8220000000000001,0.86625
2016-01-01 02:30:00+01:00,2.5875,173.46,684.7,0.0,1.467,299.3,0.0,9.913865000000001,0.8130000000000001,0.8195
2016-01-01 02:45:00+01:00,2.5875,172.23499999999999,663.1750000000001,0.0,1.467,293.15000000000003,0.0,9.913865000000001,0.789,0.7919999999999999
2016-01-01 03:00:00+01:00,2.5875,170.52,652.9250000000001,0.0,1.467,286.795,0.0,9.913865000000001,0.774,0.7919999999999999
2016-01-01 03:15:00+01:00,2.5875,169.54,648.4150000000001,0.0,1.467,283.72,0.0,9.913865000000001,0.765,0.7809999999999999
2016-01-01 03:30:00+01:00,2.5875,167.335,642.88,0.0,1.467,281.67,0.0,10.14442,0.759,0.8029999999999999
2016-01-01 03:45:00+01:00,2.5875,167.2125,626.6850000000001,0.0,1.467,276.95500000000004,0.0,10.14442,0.6930000000000001,0.82775
2016-01-01 04:00:00+01:00,2.5875,172.23499999999999,626.07,0.0,1.467,272.24,0.0,9.913865000000001,0.5670000000000001,0.80575
2016-01-01 04:15:00+01:00,2.5875,170.1525,613.36,0.0,1.467,269.78000000000003,0.0,10.14442,0.441,0.8332499999999999
2016-01-01 04:30:00+01:00,2.5875,170.8875,613.565,0.0,1.467,263.22,0.0,10.14442,0.339,0.748
2016-01-01 04:45:00+01:00,2.5875,172.725,612.13,0.0,1.467,251.74,0.0,10.14442,0.255,0.6545
2016-01-01 05:00:00+01:00,2.5875,176.645,615.82,0.0,1.467,249.485,0.0,10.14442,0.276,0.6325
2016-01-01 05:15:00+01:00,2.5875,175.91,615.4100000000001,0.0,1.467,247.84500000000003,0.0,9.913865000000001,0.216,0.57475
2016-01-01 05:30:00+01:00,2.5875,175.91,614.7950000000001,0.0,1.467,241.28500000000003,0.0,9.68331,0.171,0.4895
2016-01-01 05:45:00+01:00,2.5875,176.89,617.87,0.0,1.467,232.88000000000002,0.0,8.761090000000001,0.129,0.3685
2016-01-01 06:00:00+01:00,2.5875,178.85,614.385,0.0,1.467,229.395,0.0,9.452755,0.12,0.32999999999999996
2016-01-01 06:15:00+01:00,2.5875,182.4025,616.0250000000001,0.0,1.467,230.42000000000002,0.0,9.2222,0.12,0.26675
2016-01-01 06:30:00+01:00,2.5875,185.0975,615.205,0.0,1.464,226.73000000000002,0.0,10.14442,0.105,0.22274999999999998
