,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2015-07-01 00:00:00+02:00,152.328,75.66,199.26000000000002,6.875
2015-07-01 01:00:00+02:00,146.712,75.672,199.26000000000002,6.478999999999999
2015-07-01 02:00:00+02:00,144.216,75.696,198.44000000000003,6.577999999999999
2015-07-01 03:00:00+02:00,142.968,75.696,200.08,6.688
2015-07-01 04:00:00+02:00,141.768,75.732,199.26000000000002,5.478
2015-07-01 05:00:00+02:00,149.64000000000001,75.72,200.08,3.905
2015-07-01 06:00:00+02:00,187.032,75.744,204.18,2.629
2015-07-01 07:00:00+02:00,225.24,75.72,205.82000000000002,1.639
2015-07-01 08:00:00+02:00,236.352,75.744,209.10000000000002,0.9239999999999999
2015-07-01 09:00:00+02:00,243.144,75.66,205.82000000000002,0.825
2015-07-01 10:00:00+02:00,242.88,75.612,205.82000000000002,1.21
2015-07-01 11:00:00+02:00,243.40800000000002,75.54,205.82000000000002,1.892
2015-07-01 12:00:00+02:00,242.208,76.08,207.46,2.5189999999999997
2015-07-01 13:00:00+02:00,240.36,77.196,205.82000000000002,3.2009999999999996
2015-07-01 14:00:00+02:00,238.12800000000001,78.504,205.82000000000002,3.597
2015-07-01 15:00:00+02:00,231.648,78.768,204.18,3.6849999999999996
2015-07-01 16:00:00+02:00,224.328,78.672,204.18,3.5639999999999996
2015-07-01 17:00:00+02:00,222.504,78.888,203.36,3.674
2015-07-01 18:00:00+02:00,217.68,79.008,201.72000000000003,3.872
2015-07-01 19:00:00+02:00,207.048,78.888,201.72000000000003,3.9709999999999996
2015-07-01 20:00:00+02:00,195.552,79.068,196.8,4.015
2015-07-01 21:00:00+02:00,186.984,79.632,198.44000000000003,4.8069999999999995
2015-07-01 22:00:00+02:00,174.576,79.38,191.88000000000002,5.4559999999999995
2015-07-01 23:00:00+02:00,167.04,79.428,189.42000000000002,6.819999999999999
2015-07-02 00:00:00+02:00,129.888,80.208,201.72000000000003,7.744
2015-07-02 01:00:00+02:00,120.264,80.22,201.72000000000003,8.139999999999999
2015-07-02 02:00:00+02:00,114.768,81.22800000000001,200.08,8.987
2015-07-02 03:00:00+02:00,105.24000000000001,81.132,202.54000000000002,10.043
2015-07-02 04:00:00+02:00,105.12,81.12,201.72000000000003,11.132
2015-07-02 05:00:00+02:00,122.568,81.168,202.54000000000002,10.735999999999999
2015-07-02 06:00:00+02:00,160.032,81.264,206.64000000000001,8.008
2015-07-02 07:00:00+02:00,197.832,81.252,209.92000000000002,4.8839999999999995
2015-07-02 08:00:00+02:00,205.8,81.264,219.76000000000002,4.0809999999999995
2015-07-02 09:00:00+02:00,210.264,81.21600000000001,218.94000000000003,4.553999999999999
2015-07-02 10:00:00+02:00,209.952,81.144,219.76000000000002,5.598999999999999
2015-07-02 11:00:00+02:00,210.984,81.18,221.4,7.513
2015-07-02 12:00:00+02:00,205.89600000000002,81.108,223.04000000000002,9.273
2015-07-02 13:00:00+02:00,201.45600000000002,81.048,221.4,10.494
2015-07-02 14:00:00+02:00,191.088,80.94,222.22000000000003,11.385
2015-07-02 15:00:00+02:00,191.64000000000001,80.952,219.76000000000002,12.133
2015-07-02 16:00:00+02:00,182.352,81.036,219.76000000000002,12.43
2015-07-02 17:00:00+02:00,178.56,81.012,211.56,12.418999999999999
2015-07-02 18:00:00+02:00,176.544,81.132,210.74,12.254
2015-07-02 19:00:00+02:00,177.864,81.18,209.92000000000002,12.562
2015-07-02 20:00:00+02:00,171.744,81.168,204.18,11.77
2015-07-02 21:00:00+02:00,167.66400000000002,81.22800000000001,206.64000000000001,12.748999999999999
2015-07-02 22:00:00+02:00,157.92000000000002,81.312,207.46,16.06
2015-07-02 23:00:00+02:00,150.264,81.312,204.18,20.360999999999997
2015-07-03 00:00:00+02:00,118.416,78.144,209.92000000000002,22.648999999999997
2015-07-03 01:00:00+02:00,106.34400000000001,72.816,209.92000000000002,23.166
2015-07-03 02:00:00+02:00,100.896,73.668,209.92000000000002,25.090999999999998
2015-07-03 03:00:00+02:00,100.32000000000001,72.19200000000001,211.56,25.343999999999998
2015-07-03 04:00:00+02:00,105.768,74.676,212.38000000000002,23.660999999999998
2015-07-03 05:00:00+02:00,131.016,75.828,212.38000000000002,21.218999999999998
2015-07-03 06:00:00+02:00,172.17600000000002,76.056,212.38000000000002,17.27
2015-07-03 07:00:00+02:00,195.888,76.248,217.3,12.485
2015-07-03 08:00:00+02:00,207.45600000000002,76.70400000000001,217.3,10.208
2015-07-03 09:00:00+02:00,210.768,77.928,220.58,9.35
2015-07-03 10:00:00+02:00,212.568,78.732,223.86,9.603
2015-07-03 11:00:00+02:00,207.24,78.96000000000001,219.76000000000002,10.549
2015-07-03 12:00:00+02:00,201.576,79.212,221.4,11.274999999999999
2015-07-03 13:00:00+02:00,199.44,79.452,229.60000000000002,12.199
2015-07-03 14:00:00+02:00,190.512,79.632,227.14000000000001,13.925999999999998
2015-07-03 15:00:00+02:00,189.648,80.004,226.32000000000002,15.081
2015-07-03 16:00:00+02:00,189.648,80.412,225.50000000000003,15.994
2015-07-03 17:00:00+02:00,189.43200000000002,80.676,223.86,14.475999999999999
2015-07-03 18:00:00+02:00,187.344,80.616,227.14000000000001,13.981
2015-07-03 19:00:00+02:00,178.512,79.35600000000001,225.50000000000003,13.771999999999998
2015-07-03 20:00:00+02:00,170.016,78.396,218.12,14.982
2015-07-03 21:00:00+02:00,165.40800000000002,78.276,217.3,17.633
2015-07-03 22:00:00+02:00,161.112,78.78,221.4,19.679
2015-07-03 23:00:00+02:00,159.624,79.872,219.76000000000002,19.47
2015-07-04 00:00:00+02:00,140.28,78.828,209.10000000000002,18.744
2015-07-04 01:00:00+02:00,127.512,75.684,209.10000000000002,17.204
2015-07-04 02:00:00+02:00,120.48,75.756,209.10000000000002,16.192
2015-07-04 03:00:00+02:00,118.824,75.864,209.10000000000002,16.741999999999997
2015-07-04 04:00:00+02:00,119.568,76.212,209.10000000000002,18.029
2015-07-04 05:00:00+02:00,122.208,76.224,209.10000000000002,18.358999999999998
2015-07-04 06:00:00+02:00,136.15200000000002,76.44,209.92000000000002,16.323999999999998
2015-07-04 07:00:00+02:00,154.272,76.812,209.92000000000002,13.870999999999999
2015-07-04 08:00:00+02:00,167.544,77.364,214.84,12.584
2015-07-04 09:00:00+02:00,178.94400000000002,77.688,214.02,11.264
2015-07-04 10:00:00+02:00,186.288,78.0,214.84,10.054
2015-07-04 11:00:00+02:00,186.312,78.264,215.66000000000003,9.107999999999999
2015-07-04 12:00:00+02:00,186.624,78.816,217.3,8.327
2015-07-04 13:00:00+02:00,185.352,79.092,220.58,8.370999999999999
2015-07-04 14:00:00+02:00,182.808,79.128,219.76000000000002,9.042
2015-07-04 15:00:00+02:00,179.808,79.044,219.76000000000002,9.24
2015-07-04 16:00:00+02:00,179.832,79.26,218.94000000000003,8.811
2015-07-04 17:00:00+02:00,178.8,79.476,218.94000000000003,8.58
2015-07-04 18:00:00+02:00,180.048,79.668,218.12,7.502
2015-07-04 19:00:00+02:00,180.24,77.856,218.12,6.446
2015-07-04 20:00:00+02:00,174.768,76.224,217.3,5.566
2015-07-04 21:00:00+02:00,173.928,76.02,217.3,5.675999999999999
2015-07-04 22:00:00+02:00,169.12800000000001,74.952,217.3,7.622999999999999
2015-07-04 23:00:00+02:00,157.08,75.0,217.3,8.679
2015-07-05 00:00:00+02:00,140.712,74.928,206.64000000000001,8.305
2015-07-05 01:00:00+02:00,125.952,74.988,206.64000000000001,8.459
2015-07-05 02:00:00+02:00,120.36,72.096,206.64000000000001,7.7219999999999995
2015-07-05 03:00:00+02:00,114.96000000000001,64.26,206.64000000000001,6.577999999999999
2015-07-05 04:00:00+02:00,113.4,65.052,206.64000000000001,5.588
2015-07-05 05:00:00+02:00,124.464,67.776,206.64000000000001,4.686
2015-07-05 06:00:00+02:00,145.608,69.888,206.64000000000001,3.586
