,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2015-07-01 01:00:00+03:00,5.29,1883.5400000000002,2.7600000000000002,11.832,22.536,0.0,0.352
2015-07-01 02:00:00+03:00,5.29,1804.0000000000002,2.736,10.848,22.632,0.0,0.638
2015-07-01 03:00:00+03:00,5.5200000000000005,1756.44,2.712,11.28,22.68,0.0,0.704
2015-07-01 04:00:00+03:00,5.75,1815.4800000000002,2.184,10.32,22.656,0.0,0.814
2015-07-01 05:00:00+03:00,5.75,1858.1200000000001,1.944,9.648,22.644000000000002,0.0,0.39599999999999996
2015-07-01 06:00:00+03:00,5.5200000000000005,1977.8400000000001,2.592,10.392,22.644000000000002,0.779,0.352
2015-07-01 07:00:00+03:00,5.5200000000000005,2112.32,4.5840000000000005,13.968,22.62,3.321,0.209
2015-07-01 08:00:00+03:00,5.5200000000000005,2182.02,5.5440000000000005,18.048000000000002,22.608,7.708,0.05499999999999999
2015-07-01 09:00:00+03:00,5.5200000000000005,2157.42,4.968,18.432000000000002,22.596,12.546000000000001,0.011
2015-07-01 10:00:00+03:00,5.5200000000000005,2072.1400000000003,4.488,17.856,22.632,17.343,0.011
2015-07-01 11:00:00+03:00,5.5200000000000005,2079.52,3.0,16.464,22.668,22.222,0.09899999999999999
2015-07-01 12:00:00+03:00,5.5200000000000005,2072.1400000000003,0.40800000000000003,16.056,22.644000000000002,25.625,0.077
2015-07-01 13:00:00+03:00,5.5200000000000005,2083.6200000000003,0.14400000000000002,16.728,22.62,25.707,0.077
2015-07-01 14:00:00+03:00,5.75,2110.6800000000003,0.984,14.904,22.608,24.477,0.16499999999999998
2015-07-01 15:00:00+03:00,5.75,2122.98,2.856,14.496,22.632,20.09,0.286
2015-07-01 16:00:00+03:00,5.75,2128.7200000000003,4.032,16.44,22.596,16.400000000000002,0.176
2015-07-01 17:00:00+03:00,5.75,2127.0800000000004,5.5440000000000005,19.368000000000002,22.62,11.07,0.143
2015-07-01 18:00:00+03:00,5.75,2128.7200000000003,7.92,21.48,22.644000000000002,5.986000000000001,0.132
