,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2016-01-01 00:00:00+01:00,63.25,2719.1200000000003,113.19,91.63,430.50000000000006,9.529,0.12,2.568,0.792,36.132,0.0,,0.0,16.59996,0.407
2016-01-01 01:00:00+01:00,62.330000000000005,2553.48,110.74,90.64999999999999,423.94000000000005,9.529,0.0,2.568,0.768,36.12,0.0,,0.0,16.59996,0.45099999999999996
2016-01-01 02:00:00+01:00,62.330000000000005,2578.9,110.25,90.64999999999999,424.76000000000005,9.529,0.0,2.568,0.768,36.12,0.0,,0.0,16.59996,0.374
2016-01-01 03:00:00+01:00,62.330000000000005,2610.88,100.45,93.1,434.6,9.529,0.0,2.592,0.744,36.096000000000004,0.0,,0.0,15.67774,0.34099999999999997
2016-01-01 04:00:00+01:00,62.330000000000005,2656.8,109.27,93.59,435.42,9.529,0.0,2.592,0.744,36.096000000000004,0.0,,0.0,15.67774,0.286
2016-01-01 05:00:00+01:00,62.330000000000005,2646.96,109.75999999999999,95.55,437.06000000000006,9.529,0.0,2.496,1.008,36.096000000000004,0.0,,0.0,15.67774,0.297
2016-01-01 06:00:00+01:00,62.330000000000005,2653.52,119.07,95.06,437.06000000000006,9.529,0.0,2.472,1.224,36.108000000000004,0.0,,0.0,14.75552,0.264
2016-01-01 07:00:00+01:00,62.56,2600.2200000000003,118.09,96.53,434.6,9.529,0.0,2.688,0.984,36.108000000000004,0.0,,0.041,14.75552,0.264
2016-01-01 08:00:00+01:00,62.330000000000005,2496.9,115.64,96.03999999999999,423.94000000000005,9.529,0.0,2.592,1.224,36.084,0.0,,0.369,14.75552,0.286
2016-01-01 09:00:00+01:00,62.330000000000005,2569.0600000000004,118.09,99.47,433.78000000000003,9.529,0.0,2.64,1.056,36.072,0.0,,1.558,14.75552,0.209
2016-01-01 10:00:00+01:00,62.56,2604.32,117.6,99.96,434.6,9.529,0.0,2.736,0.84,36.072,0.0,,2.952,14.75552,0.21999999999999997
2016-01-01 11:00:00+01:00,62.56,2643.6800000000003,117.11,98.49,428.04,9.529,5.256,2.64,0.8160000000000001,36.048,0.0,,4.018,15.67774,0.154
2016-01-01 12:00:00+01:00,64.86,2760.94,119.07,101.92,433.78000000000003,9.529,0.024,2.64,0.8160000000000001,36.036,0.0,,5.371,16.59996,0.121
2016-01-01 13:00:00+01:00,64.63000000000001,2737.98,118.58,101.42999999999999,428.04,9.529,0.0,2.592,0.8160000000000001,36.012,0.0,,4.674,16.59996,0.09899999999999999
2016-01-01 14:00:00+01:00,62.790000000000006,2716.6600000000003,118.58,99.47,427.22,9.529,1.608,2.592,0.8160000000000001,36.0,0.0,,2.624,16.59996,0.066
2016-01-01 15:00:00+01:00,62.56,2714.2000000000003,119.07,98.98,440.34000000000003,9.529,4.5840000000000005,2.64,0.8160000000000001,35.988,0.0,,0.6970000000000001,16.59996,0.05499999999999999
2016-01-01 16:00:00+01:00,62.790000000000006,2756.84,117.6,96.53,445.26000000000005,9.529,9.648,2.2560000000000002,2.688,35.988,0.0,,0.041,16.59996,0.066
2016-01-01 17:00:00+01:00,62.790000000000006,2679.76,117.6,93.59,436.24,9.529,11.712,2.2800000000000002,2.8080000000000003,35.976,0.0,,0.0,16.59996,0.05499999999999999
2016-01-01 18:00:00+01:00,63.480000000000004,2720.76,120.53999999999999,93.59,442.8,9.529,12.072000000000001,2.064,5.352,35.964,0.0,,0.0,16.59996,0.044
2016-01-01 19:00:00+01:00,62.56,2729.78,124.46,95.06,451.82000000000005,9.529,12.072000000000001,1.968,7.368,35.976,0.0,,0.0,16.59996,0.022
2016-01-01 20:00:00+01:00,62.56,2783.0800000000004,129.85,96.53,452.64000000000004,9.529,13.656,1.968,7.728,35.964,0.0,,0.0,16.59996,0.022
2016-01-01 21:00:00+01:00,62.330000000000005,2751.92,122.99,93.1,446.90000000000003,9.529,14.424,1.92,5.736,35.952,0.0,,0.0,15.67774,0.044
2016-01-01 22:00:00+01:00,62.330000000000005,2732.2400000000002,124.95,90.16,447.72,9.529,12.768,2.184,2.664,35.964,0.0,,0.0,16.59996,0.132
2016-01-01 23:00:00+01:00,62.330000000000005,2688.78,121.03,90.64999999999999,432.14000000000004,9.529,1.512,2.208,2.448,35.988,0.0,,0.0,16.59996,0.187
2016-01-02 00:00:00+01:00,62.1,2295.1800000000003,103.39,85.26,404.26000000000005,10.262,0.0,2.568,0.8160000000000001,35.976,0.0,,0.0,16.59996,0.23099999999999998
2016-01-02 01:00:00+01:00,62.1,2318.96,101.42999999999999,90.16,424.76000000000005,10.262,0.0,2.568,0.792,35.988,0.0,,0.0,16.59996,0.23099999999999998
2016-01-02 02:00:00+01:00,62.1,2353.4,107.8,88.69,412.46000000000004,10.262,0.0,2.568,0.792,36.012,0.0,,0.0,16.59996,0.187
2016-01-02 03:00:00+01:00,62.1,2351.76,98.98,88.2,405.08000000000004,10.262,0.0,2.568,0.792,36.012,0.0,,0.0,15.67774,0.176
2016-01-02 04:00:00+01:00,62.1,2373.0800000000004,100.45,89.17999999999999,414.92,10.262,0.0,2.568,0.792,36.024,0.0,,0.0,15.67774,0.176
2016-01-02 05:00:00+01:00,62.330000000000005,2461.6400000000003,101.92,90.16,414.92,10.262,0.0,2.496,1.056,36.024,0.0,,0.0,15.67774,0.19799999999999998
2016-01-02 06:00:00+01:00,62.330000000000005,2428.02,117.6,93.1,417.38000000000005,10.262,0.0,2.472,1.272,36.036,0.0,,0.0,14.75552,0.209
2016-01-02 07:00:00+01:00,62.330000000000005,2532.1600000000003,116.62,98.0,427.22,10.262,0.0,2.688,0.984,36.06,0.0,,0.041,14.75552,0.242
2016-01-02 08:00:00+01:00,62.56,2492.8,119.07,100.45,437.06000000000006,10.262,0.0,2.592,1.176,36.048,0.0,,0.164,14.75552,0.264
2016-01-02 09:00:00+01:00,64.4,2801.94,127.89,104.86,456.74,10.262,0.216,2.64,1.008,36.048,0.0,,0.5740000000000001,14.75552,0.264
2016-01-02 10:00:00+01:00,63.02,2852.78,129.85,104.86,453.46000000000004,10.262,0.0,2.736,0.8160000000000001,36.048,0.0,,1.353,14.75552,0.34099999999999997
2016-01-02 11:00:00+01:00,64.17,2900.34,127.89,105.35,450.18,10.262,0.0,2.64,0.8160000000000001,36.048,0.0,,1.968,15.67774,0.308
2016-01-02 12:00:00+01:00,64.86,2929.86,128.38,102.89999999999999,452.64000000000004,10.262,9.072000000000001,2.64,0.8160000000000001,36.036,0.0,,1.927,16.59996,0.286
2016-01-02 13:00:00+01:00,64.63000000000001,2920.0200000000004,127.39999999999999,101.92,451.82000000000005,10.262,9.456,2.592,0.8160000000000001,36.036,0.0,,1.312,16.59996,0.297
2016-01-02 14:00:00+01:00,64.63000000000001,2888.0400000000004,123.97,100.45,446.08000000000004,10.262,10.08,2.592,0.8160000000000001,36.06,0.0,,0.615,16.59996,0.39599999999999996
2016-01-02 15:00:00+01:00,64.63000000000001,2892.96,124.95,100.45,447.72,10.262,11.016,2.3040000000000003,2.4,36.036,0.0,,0.164,16.59996,0.43999999999999995
2016-01-02 16:00:00+01:00,64.63000000000001,2799.48,125.44,97.51,448.54,10.262,13.272,2.232,2.7600000000000002,36.06,0.0,,0.041,16.59996,0.473
2016-01-02 17:00:00+01:00,64.63000000000001,2803.5800000000004,125.44,100.94,455.92,10.262,15.792,2.04,5.424,36.072,0.0,,0.0,16.59996,0.5499999999999999
2016-01-02 18:00:00+01:00,64.63000000000001,2785.5400000000004,125.44,98.98,455.92,10.262,15.192,1.968,7.32,36.072,0.0,,0.0,16.59996,0.5389999999999999
2016-01-02 19:00:00+01:00,63.71,2821.6200000000003,125.92999999999999,102.41,465.76000000000005,10.262,14.352,2.064,5.304,36.084,0.0,,0.0,16.59996,0.528
2016-01-02 20:00:00+01:00,62.56,2797.0200000000004,124.95,101.42999999999999,473.96000000000004,10.262,4.8,2.04,5.64,36.084,0.0,,0.0,16.59996,0.45099999999999996
2016-01-02 21:00:00+01:00,62.56,2720.76,118.58,96.53,460.84000000000003,10.262,0.07200000000000001,2.112,3.12,36.108000000000004,0.0,,0.0,15.67774,0.374
2016-01-02 22:00:00+01:00,62.330000000000005,2725.6800000000003,127.89,94.08,457.56000000000006,10.262,0.0,2.184,2.64,36.12,0.0,,0.0,16.59996,0.32999999999999996
2016-01-02 23:00:00+01:00,62.330000000000005,2583.82,125.44,93.59,453.46000000000004,10.262,0.0,2.472,1.08,36.132,0.0,,0.0,16.59996,0.32999999999999996
2016-01-03 00:00:00+01:00,62.330000000000005,2623.1800000000003,127.89,94.08,454.28000000000003,10.262,0.0,2.568,0.792,36.12,0.0,,0.0,16.59996,0.32999999999999996
2016-01-03 01:00:00+01:00,62.330000000000005,2604.32,127.39999999999999,95.55,453.46000000000004,10.262,0.0,2.568,0.792,36.072,0.0,,0.0,16.59996,0.352
2016-01-03 02:00:00+01:00,62.330000000000005,2650.2400000000002,128.87,95.55,451.00000000000006,10.262,0.0,2.568,0.768,36.108000000000004,0.0,,0.0,16.59996,0.363
2016-01-03 03:00:00+01:00,62.330000000000005,2641.2200000000003,125.92999999999999,94.57,447.72,10.262,0.0,2.592,0.744,36.108000000000004,0.0,,0.0,15.67774,0.352
2016-01-03 04:00:00+01:00,62.330000000000005,2632.2000000000003,128.38,96.03999999999999,450.18,10.262,0.0,2.592,0.744,36.108000000000004,0.0,,0.0,15.67774,0.32999999999999996
2016-01-03 05:00:00+01:00,62.330000000000005,2708.46,130.82999999999998,97.02,453.46000000000004,10.262,0.0,2.496,1.008,36.108000000000004,0.0,,0.0,15.67774,0.297
2016-01-03 06:00:00+01:00,62.56,2707.6400000000003,129.85,99.96,452.64000000000004,10.262,0.0,2.472,1.224,36.12,0.0,,0.0,14.75552,0.286
2016-01-03 07:00:00+01:00,62.56,2572.34,128.38,99.96,452.64000000000004,10.262,0.0,2.688,0.936,36.132,0.0,,0.041,14.75552,0.253
2016-01-03 08:00:00+01:00,62.56,2612.52,124.95,100.94,449.36,10.262,0.0,2.592,1.176,36.12,0.0,,0.123,14.75552,0.23099999999999998
2016-01-03 09:00:00+01:00,62.790000000000006,2839.6600000000003,130.82999999999998,105.84,464.12000000000006,10.262,0.0,2.64,1.008,36.144,0.0,,0.738,14.75552,0.253
2016-01-03 10:00:00+01:00,64.86,2971.6800000000003,128.38,109.27,482.16,10.262,2.064,2.688,1.008,36.144,0.0,,1.845,14.75552,0.242
2016-01-03 11:00:00+01:00,64.86,2972.5,127.89,105.84,505.94000000000005,10.262,6.792,2.568,1.008,36.144,0.0,,2.583,15.67774,0.21999999999999997
2016-01-03 12:00:00+01:00,63.940000000000005,2985.6200000000003,126.42,105.35,488.72,10.262,15.96,2.64,0.8160000000000001,36.156,0.0,,2.7470000000000003,16.59996,0.264
2016-01-03 13:00:00+01:00,63.71,2959.38,124.46,106.33,482.98,10.262,15.624,2.592,0.8160000000000001,36.144,0.0,,2.255,16.59996,0.209
2016-01-03 14:00:00+01:00,63.71,2970.86,124.46,105.84,478.88000000000005,10.262,13.752,2.592,0.8160000000000001,36.144,0.0,,1.312,16.59996,0.242
2016-01-03 15:00:00+01:00,63.71,2996.28,125.44,104.86,476.42,10.262,6.96,2.2800000000000002,2.4,36.144,0.0,,0.369,16.59996,0.27499999999999997
2016-01-03 16:00:00+01:00,63.480000000000004,3025.8,132.3,100.94,482.16,10.262,9.576,2.232,2.736,36.144,0.0,,0.041,16.59996,0.319
2016-01-03 17:00:00+01:00,63.940000000000005,3018.42,129.85,100.45,475.6,10.262,8.040000000000001,2.2800000000000002,2.7840000000000003,36.144,0.0,,0.0,16.59996,0.32999999999999996
2016-01-03 18:00:00+01:00,63.71,3043.0200000000004,135.24,100.45,475.6,10.262,12.768,2.064,5.304,36.144,0.0,,0.0,16.59996,0.34099999999999997
2016-01-03 19:00:00+01:00,64.86,3167.6600000000003,133.77,102.41,481.34000000000003,10.262,10.392,1.968,7.6080000000000005,36.132,0.0,,0.0,16.59996,0.363
2016-01-03 20:00:00+01:00,64.86,3231.6200000000003,135.73,104.86,479.70000000000005,10.262,4.848,1.968,7.92,36.132,0.0,,0.0,16.59996,0.418
2016-01-03 21:00:00+01:00,64.86,3166.0200000000004,135.24,103.39,472.32000000000005,10.262,0.024,2.112,3.144,36.132,0.0,,0.0,16.59996,0.495
2016-01-03 22:00:00+01:00,66.7,3151.26,134.26,98.0,464.12000000000006,10.262,0.0,2.184,2.616,36.132,0.0,,0.0,16.59996,0.594
2016-01-03 23:00:00+01:00,67.16,2931.5,127.89,95.06,443.62000000000006,10.262,0.0,2.544,0.888,36.132,0.0,,0.0,16.59996,0.704
2016-01-04 00:00:00+01:00,68.77,2814.2400000000002,133.28,92.61,434.6,10.262,0.0,2.52,0.792,36.132,0.0,,0.0,16.59996,0.638
2016-01-04 01:00:00+01:00,68.77,2947.0800000000004,131.81,93.59,428.86,10.262,0.0,2.544,0.792,36.132,0.0,,0.0,16.59996,0.715
2016-01-04 02:00:00+01:00,68.77,2973.32,127.89,94.57,432.96000000000004,10.262,0.0,2.544,0.792,36.12,0.0,,0.0,16.59996,0.715
2016-01-04 03:00:00+01:00,68.77,2828.1800000000003,128.87,94.57,443.62000000000006,10.262,0.0,2.544,0.792,36.12,0.0,,0.0,15.67774,0.7699999999999999
2016-01-04 04:00:00+01:00,68.77,2914.28,127.89,93.59,448.54,10.262,0.0,2.544,0.792,36.12,0.0,,0.0,15.67774,0.825
2016-01-04 05:00:00+01:00,68.77,2948.7200000000003,125.44,96.53,438.70000000000005,10.262,0.0,2.448,1.056,36.108000000000004,0.0,,0.0,15.67774,0.7809999999999999
2016-01-04 06:00:00+01:00,69.23,3567.82,140.14,112.7,451.82000000000005,10.262,2.88,2.424,1.272,36.12,0.0,,0.0,14.75552,0.814
2016-01-04 07:00:00+01:00,69.46000000000001,3850.7200000000003,141.60999999999999,114.17,459.20000000000005,10.262,3.384,2.64,1.008,36.12,0.0,,0.041,14.75552,0.7919999999999999
2016-01-04 08:00:00+01:00,71.53,4018.82,138.67,117.6,471.50000000000006,10.262,13.992,2.328,2.352,36.108000000000004,0.0,,0.164,14.75552,0.814
2016-01-04 09:00:00+01:00,71.76,4213.160000000001,139.65,119.56,486.26000000000005,10.262,9.648,2.352,2.2800000000000002,36.108000000000004,0.0,,0.984,14.75552,0.814
2016-01-04 10:00:00+01:00,71.76,4250.88,139.65,119.07,475.6,10.262,4.656,2.4,2.088,36.096000000000004,0.0,,2.091,14.75552,0.7809999999999999
2016-01-04 11:00:00+01:00,72.22,4309.1,140.63,119.56,474.78000000000003,10.262,4.464,2.2800000000000002,2.136,36.096000000000004,0.0,,2.952,15.67774,0.6599999999999999
2016-01-04 12:00:00+01:00,71.99000000000001,4277.12,133.28,117.6,484.62000000000006,10.262,17.112000000000002,2.2560000000000002,2.376,36.108000000000004,0.0,,3.198,16.59996,0.572
2016-01-04 13:00:00+01:00,72.22,4298.4400000000005,132.3,117.6,487.08000000000004,10.262,17.16,2.2560000000000002,2.16,36.084,0.0,,2.952,16.59996,0.484
2016-01-04 14:00:00+01:00,72.22,4332.06,132.79,112.7,477.24,10.262,14.208,2.208,2.352,36.108000000000004,0.0,,2.0500000000000003,16.59996,0.407
2016-01-04 15:00:00+01:00,72.22,4435.38,136.71,115.14999999999999,481.34000000000003,10.262,4.752,2.2560000000000002,2.2800000000000002,36.108000000000004,0.0,,0.533,16.59996,0.363
2016-01-04 16:00:00+01:00,71.53,4477.200000000001,137.69,115.14999999999999,496.1,10.262,3.024,1.992,5.256,36.12,0.0,,0.041,16.59996,0.286
2016-01-04 17:00:00+01:00,71.99000000000001,4391.1,132.79,111.23,529.72,10.262,4.392,2.04,5.136,36.12,0.0,,0.0,16.59996,0.242
2016-01-04 18:00:00+01:00,72.22,4378.8,138.67,111.72,500.20000000000005,10.262,2.832,1.944,7.032,36.12,0.0,,0.0,16.59996,0.23099999999999998
