,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2015-09-30 23:00:00+01:00,75.44,831.04,1441.5600000000002,0.0,5.976,0.456,37.720000000000006,0.0,8.272
2015-10-01 00:00:00+01:00,74.98,528.22,1439.92,0.0,3.3120000000000003,0.312,37.720000000000006,0.0,7.8759999999999994
2015-10-01 01:00:00+01:00,74.06,472.36,1440.74,0.0,0.48,0.312,37.720000000000006,0.0,7.369999999999999
2015-10-01 02:00:00+01:00,74.52000000000001,467.95,1439.92,0.0,0.28800000000000003,0.312,37.720000000000006,0.0,7.292999999999999
2015-10-01 03:00:00+01:00,75.21000000000001,519.89,1439.92,0.0,0.312,0.312,36.080000000000005,0.0,6.545
2015-10-01 04:00:00+01:00,74.29,520.87,1439.1000000000001,0.096,0.456,1.368,37.720000000000006,0.0,5.335
2015-10-01 05:00:00+01:00,73.83,593.88,1439.92,1.56,8.688,2.976,37.720000000000006,0.0,4.18
2015-10-01 06:00:00+01:00,74.75,857.01,1439.92,12.6,20.04,10.176,36.900000000000006,0.0,3.256
2015-10-01 07:00:00+01:00,73.14,1012.34,1439.92,13.656,27.888,12.576,38.540000000000006,0.123,3.2119999999999997
2015-10-01 08:00:00+01:00,74.52000000000001,1041.74,1439.92,15.384,27.816,13.536,36.900000000000006,3.4850000000000003,2.948
2015-10-01 09:00:00+01:00,76.82000000000001,1027.04,1439.92,13.248000000000001,25.824,13.776,37.720000000000006,8.405000000000001,1.529
2015-10-01 10:00:00+01:00,76.59,1041.74,1439.1000000000001,6.984,27.864,4.68,37.720000000000006,11.603,0.7699999999999999
2015-10-01 11:00:00+01:00,77.28,1044.68,1439.1000000000001,5.5680000000000005,25.896,4.728,37.720000000000006,13.366000000000001,0.6489999999999999
2015-10-01 12:00:00+01:00,76.59,969.22,1439.92,4.032,23.424,4.5360000000000005,37.720000000000006,14.186,0.836
2015-10-01 13:00:00+01:00,76.82000000000001,945.6999999999999,1439.1000000000001,0.936,17.208000000000002,3.2880000000000003,37.720000000000006,14.432,1.408
2015-10-01 14:00:00+01:00,74.06,937.37,1439.92,0.0,15.744,0.168,38.540000000000006,14.022,2.3649999999999998
2015-10-01 15:00:00+01:00,76.82000000000001,879.06,1439.92,0.0,14.136000000000001,1.056,39.36,12.669,3.3329999999999997
2015-10-01 16:00:00+01:00,76.59,897.1899999999999,1439.1000000000001,0.24,15.984,0.40800000000000003,39.36,10.537,4.609
2015-10-01 17:00:00+01:00,75.9,908.46,1439.1000000000001,0.36,19.008,0.192,38.540000000000006,7.011,5.444999999999999
2015-10-01 18:00:00+01:00,76.82000000000001,915.3199999999999,1439.1000000000001,6.6000000000000005,22.392,6.984,38.540000000000006,2.009,5.731
2015-10-01 19:00:00+01:00,76.36,982.4499999999999,1439.1000000000001,19.44,26.784,15.408,39.36,0.0,5.511
2015-10-01 20:00:00+01:00,76.82000000000001,1002.05,1439.92,13.200000000000001,26.208000000000002,11.448,38.540000000000006,0.0,4.983
2015-10-01 21:00:00+01:00,77.05,1001.0699999999999,1439.92,8.568,19.584,4.248,38.540000000000006,0.0,4.411
2015-10-01 22:00:00+01:00,77.05,893.27,1439.1000000000001,4.032,16.8,4.176,37.720000000000006,0.0,4.8839999999999995
2015-10-01 23:00:00+01:00,75.44,677.67,1439.1000000000001,2.352,11.376,4.5120000000000005,37.720000000000006,0.0,6.468
2015-10-02 00:00:00+01:00,75.67,534.1,1439.1000000000001,2.232,9.624,4.488,37.720000000000006,0.0,8.161999999999999
