,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2015-11-01 00:00:00+01:00,24.84,643.7,114.66,0.0,0.168,0.264,23.016000000000002,79.54,,22.13328,0.8029999999999999
2015-11-01 00:15:00+01:00,23.23,662.5600000000001,110.74,0.0,0.14400000000000002,0.264,22.98,79.54,,22.13328,0.748
2015-11-01 00:30:00+01:00,23.0,662.5600000000001,84.77,0.0,0.14400000000000002,0.264,22.98,79.54,,23.055500000000002,0.6819999999999999
2015-11-01 00:45:00+01:00,23.23,649.44,72.52,0.0,0.14400000000000002,0.264,22.992,79.54,,23.055500000000002,0.704
2015-11-01 01:00:00+01:00,23.0,660.1,117.11,0.0,0.14400000000000002,0.264,23.016000000000002,79.54,,23.055500000000002,0.737
2015-11-01 01:15:00+01:00,23.0,667.48,111.72,0.0,0.14400000000000002,0.264,23.004,79.54,,22.13328,0.715
2015-11-01 01:30:00+01:00,22.540000000000003,658.46,91.63,0.0,0.14400000000000002,0.264,23.004,79.54,,22.13328,0.6819999999999999
2015-11-01 01:45:00+01:00,19.32,666.6600000000001,74.48,0.0,0.14400000000000002,0.264,23.004,79.54,,22.13328,0.6709999999999999
2015-11-01 02:00:00+01:00,16.79,669.12,112.21,0.0,0.14400000000000002,0.264,23.016000000000002,57.400000000000006,,21.21106,0.6709999999999999
2015-11-01 02:15:00+01:00,15.870000000000001,664.2,114.66,0.0,0.14400000000000002,0.264,23.004,57.400000000000006,,22.13328,0.6489999999999999
2015-11-01 02:30:00+01:00,15.41,669.94,100.45,0.0,0.14400000000000002,0.264,23.016000000000002,57.400000000000006,,21.21106,0.726
2015-11-01 02:45:00+01:00,15.41,668.3000000000001,82.32,0.0,0.14400000000000002,0.264,23.016000000000002,57.400000000000006,,21.21106,0.704
2015-11-01 03:00:00+01:00,15.180000000000001,673.22,102.89999999999999,0.0,0.14400000000000002,0.264,23.028000000000002,57.400000000000006,,21.21106,0.704
2015-11-01 03:15:00+01:00,15.64,671.58,105.35,0.0,0.14400000000000002,0.264,23.016000000000002,57.400000000000006,,21.21106,0.638
2015-11-01 03:30:00+01:00,15.180000000000001,670.7600000000001,97.51,0.0,0.14400000000000002,0.264,23.004,57.400000000000006,,21.21106,0.616
2015-11-01 03:45:00+01:00,15.64,665.84,90.64999999999999,0.0,0.14400000000000002,0.264,22.992,57.400000000000006,,21.21106,0.605
2015-11-01 04:00:00+01:00,15.180000000000001,663.38,96.53,0.0,0.14400000000000002,0.264,22.992,57.400000000000006,,21.21106,0.583
2015-11-01 04:15:00+01:00,14.950000000000001,656.82,104.37,0.0,0.14400000000000002,0.264,22.992,57.400000000000006,,21.21106,0.605
2015-11-01 04:30:00+01:00,15.64,660.9200000000001,102.41,0.0,0.14400000000000002,0.264,22.992,57.400000000000006,,22.13328,0.616
2015-11-01 04:45:00+01:00,15.180000000000001,673.22,110.25,0.0,0.14400000000000002,0.264,22.992,57.400000000000006,,21.21106,0.605
2015-11-01 05:00:00+01:00,15.870000000000001,678.1400000000001,102.89999999999999,0.0,0.14400000000000002,0.264,22.992,79.54,,21.21106,0.594
