,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2021-09-01 00:00:00+02:00,285.0,1509.0,0.0,68.0,9.0,4670.0,354.0,0.0,225.0,667.0,415.0
2021-09-01 01:00:00+02:00,283.0,1544.0,0.0,82.0,11.0,4673.0,430.0,0.0,226.0,532.0,248.0
2021-09-01 02:00:00+02:00,284.0,1483.0,0.0,82.0,15.0,4673.0,471.0,0.0,226.0,594.0,160.0
2021-09-01 03:00:00+02:00,283.0,1506.0,0.0,1.0,18.0,4673.0,408.0,0.0,227.0,499.0,137.0
2021-09-01 04:00:00+02:00,283.0,1503.0,0.0,0.0,16.0,4674.0,466.0,0.0,224.0,419.0,144.0
2021-09-01 05:00:00+02:00,283.0,1519.0,0.0,0.0,5.0,4675.0,450.0,0.0,216.0,340.0,104.0
2021-09-01 06:00:00+02:00,285.0,1615.0,0.0,33.0,3.0,4665.0,583.0,0.0,213.0,238.0,77.0
2021-09-01 07:00:00+02:00,287.0,1645.0,0.0,34.0,6.0,4654.0,670.0,23.0,222.0,298.0,67.0
2021-09-01 08:00:00+02:00,264.0,1734.0,0.0,34.0,12.0,4654.0,688.0,172.0,218.0,257.0,53.0
2021-09-01 09:00:00+02:00,257.0,1734.0,37.0,85.0,15.0,4666.0,703.0,416.0,212.0,157.0,60.0
2021-09-01 10:00:00+02:00,260.0,1713.0,9.0,47.0,15.0,4663.0,731.0,743.0,208.0,231.0,68.0
2021-09-01 11:00:00+02:00,262.0,1615.0,0.0,18.0,11.0,4663.0,669.0,1029.0,195.0,314.0,89.0
2021-09-01 12:00:00+02:00,260.0,1642.0,0.0,41.0,10.0,4663.0,648.0,1129.0,178.0,292.0,127.0
2021-09-01 13:00:00+02:00,262.0,1714.0,0.0,43.0,5.0,4659.0,661.0,1224.0,181.0,189.0,133.0
2021-09-01 14:00:00+02:00,260.0,1664.0,0.0,82.0,3.0,4651.0,655.0,1239.0,184.0,349.0,132.0
2021-09-01 15:00:00+02:00,263.0,1621.0,0.0,20.0,4.0,4645.0,672.0,1141.0,187.0,306.0,110.0
2021-09-01 16:00:00+02:00,264.0,1825.0,0.0,17.0,5.0,4644.0,697.0,848.0,181.0,303.0,134.0
2021-09-01 17:00:00+02:00,265.0,2149.0,0.0,17.0,7.0,4646.0,716.0,571.0,183.0,374.0,168.0
2021-09-01 18:00:00+02:00,263.0,2438.0,0.0,18.0,9.0,4649.0,709.0,351.0,181.0,350.0,183.0
2021-09-01 19:00:00+02:00,264.0,2532.0,0.0,30.0,9.0,4650.0,711.0,121.0,184.0,397.0,200.0
2021-09-01 20:00:00+02:00,261.0,2685.0,0.0,0.0,9.0,4650.0,666.0,5.0,202.0,393.0,227.0
2021-09-01 21:00:00+02:00,260.0,2220.0,0.0,37.0,10.0,4654.0,583.0,0.0,208.0,535.0,246.0
2021-09-01 22:00:00+02:00,256.0,2241.0,0.0,82.0,10.0,4662.0,486.0,0.0,213.0,373.0,282.0
2021-09-01 23:00:00+02:00,241.0,2192.0,0.0,82.0,11.0,4668.0,506.0,0.0,213.0,411.0,318.0
2021-09-02 00:00:00+02:00,257.0,1663.0,0.0,82.0,11.0,4670.0,379.0,0.0,211.0,354.0,310.0
2021-09-02 01:00:00+02:00,260.0,1499.0,0.0,82.0,12.0,4674.0,437.0,0.0,210.0,259.0,254.0
