,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-10-01 11:00:00+02:00,454.0,0.0,0.0,10568.0,537.0,178.0,0.0,0.0,0.0,518.0,1791.0,0.0,6939.0,61.0,106.0,6740.0,319.0,0.0,1368.0
2021-10-01 12:00:00+02:00,436.0,0.0,0.0,10370.0,538.0,178.0,0.0,0.0,0.0,513.0,1122.0,0.0,6935.0,60.0,106.0,7775.0,318.0,0.0,1316.0
2021-10-01 13:00:00+02:00,452.0,0.0,0.0,10000.0,541.0,179.0,0.0,0.0,0.0,516.0,1287.0,0.0,6932.0,62.0,108.0,8289.0,316.0,0.0,1370.0
2021-10-01 14:00:00+02:00,447.0,0.0,0.0,9779.0,551.0,179.0,0.0,0.0,0.0,509.0,1155.0,0.0,6929.0,62.0,108.0,8465.0,312.0,0.0,1488.0
2021-10-01 15:00:00+02:00,440.0,0.0,0.0,9668.0,557.0,178.0,0.0,0.0,0.0,495.0,871.0,0.0,6925.0,60.0,109.0,8094.0,313.0,0.0,1610.0
2021-10-01 16:00:00+02:00,452.0,0.0,0.0,9775.0,557.0,179.0,0.0,0.0,0.0,496.0,852.0,0.0,6924.0,61.0,115.0,7626.0,318.0,0.0,1628.0
2021-10-01 17:00:00+02:00,449.0,0.0,0.0,10181.0,395.0,179.0,0.0,0.0,0.0,493.0,896.0,0.0,6923.0,63.0,114.0,6509.0,319.0,0.0,1771.0
2021-10-01 18:00:00+02:00,458.0,0.0,0.0,10894.0,402.0,179.0,0.0,0.0,0.0,521.0,1506.0,0.0,6926.0,62.0,114.0,4114.0,318.0,0.0,1912.0
2021-10-01 19:00:00+02:00,458.0,0.0,0.0,11150.0,515.0,179.0,0.0,0.0,0.0,519.0,2234.0,0.0,6927.0,61.0,117.0,1077.0,323.0,0.0,1826.0
2021-10-01 20:00:00+02:00,465.0,0.0,0.0,11615.0,560.0,180.0,0.0,0.0,0.0,541.0,3328.0,0.0,6929.0,63.0,117.0,142.0,324.0,0.0,2026.0
2021-10-01 21:00:00+02:00,492.0,0.0,0.0,11501.0,560.0,179.0,0.0,0.0,0.0,550.0,3271.0,0.0,6931.0,61.0,114.0,83.0,324.0,0.0,2138.0
2021-10-01 22:00:00+02:00,502.0,0.0,0.0,10668.0,560.0,179.0,0.0,0.0,0.0,545.0,2598.0,0.0,6932.0,62.0,113.0,34.0,322.0,0.0,2336.0
2021-10-01 23:00:00+02:00,490.0,0.0,0.0,9970.0,560.0,175.0,0.0,0.0,0.0,530.0,2061.0,0.0,6933.0,66.0,114.0,19.0,322.0,0.0,2282.0
2021-10-02 00:00:00+02:00,500.0,0.0,0.0,8704.0,560.0,153.0,0.0,0.0,0.0,502.0,2319.0,0.0,6935.0,63.0,108.0,19.0,320.0,0.0,2206.0
2021-10-02 01:00:00+02:00,507.0,0.0,0.0,7579.0,560.0,151.0,0.0,0.0,0.0,483.0,2142.0,0.0,6937.0,62.0,107.0,17.0,323.0,0.0,2316.0
2021-10-02 02:00:00+02:00,509.0,0.0,0.0,6993.0,560.0,151.0,0.0,0.0,0.0,475.0,1817.0,0.0,6937.0,62.0,106.0,16.0,323.0,0.0,2519.0
2021-10-02 03:00:00+02:00,506.0,0.0,0.0,6871.0,560.0,150.0,0.0,0.0,0.0,474.0,1326.0,0.0,6937.0,63.0,105.0,17.0,324.0,0.0,2769.0
2021-10-02 04:00:00+02:00,511.0,0.0,0.0,6387.0,560.0,148.0,0.0,0.0,0.0,464.0,650.0,0.0,6938.0,62.0,105.0,16.0,323.0,0.0,3327.0
2021-10-02 05:00:00+02:00,507.0,0.0,0.0,6110.0,560.0,150.0,0.0,0.0,0.0,455.0,618.0,0.0,6939.0,62.0,105.0,16.0,313.0,0.0,3925.0
2021-10-02 06:00:00+02:00,509.0,0.0,0.0,5794.0,560.0,151.0,0.0,0.0,0.0,455.0,674.0,0.0,6939.0,64.0,105.0,17.0,319.0,0.0,4383.0
2021-10-02 07:00:00+02:00,496.0,0.0,0.0,6071.0,560.0,148.0,0.0,0.0,0.0,461.0,1000.0,0.0,6938.0,61.0,105.0,19.0,324.0,0.0,4940.0
2021-10-02 08:00:00+02:00,503.0,0.0,0.0,5893.0,566.0,146.0,0.0,0.0,0.0,478.0,984.0,0.0,6939.0,64.0,108.0,313.0,323.0,0.0,5335.0
2021-10-02 09:00:00+02:00,505.0,0.0,0.0,5257.0,567.0,146.0,0.0,0.0,0.0,481.0,977.0,0.0,6939.0,64.0,110.0,2799.0,329.0,0.0,5597.0
2021-10-02 10:00:00+02:00,506.0,0.0,0.0,4568.0,536.0,128.0,0.0,0.0,0.0,525.0,961.0,0.0,6939.0,64.0,110.0,5850.0,323.0,0.0,5557.0
2021-10-02 11:00:00+02:00,497.0,0.0,0.0,3607.0,541.0,128.0,0.0,0.0,0.0,468.0,869.0,0.0,6937.0,64.0,113.0,8408.0,320.0,0.0,6247.0
2021-10-02 12:00:00+02:00,501.0,0.0,0.0,3102.0,545.0,123.0,0.0,0.0,0.0,466.0,631.0,0.0,6915.0,64.0,112.0,9246.0,306.0,0.0,7532.0
2021-10-02 13:00:00+02:00,507.0,0.0,0.0,2958.0,516.0,122.0,0.0,0.0,0.0,460.0,490.0,0.0,6899.0,63.0,111.0,9899.0,297.0,0.0,8624.0
2021-10-02 14:00:00+02:00,510.0,0.0,0.0,2955.0,508.0,122.0,0.0,0.0,0.0,461.0,408.0,0.0,6889.0,63.0,108.0,9710.0,300.0,0.0,9431.0
2021-10-02 15:00:00+02:00,511.0,0.0,0.0,2755.0,477.0,109.0,0.0,0.0,0.0,456.0,363.0,0.0,6883.0,63.0,104.0,9048.0,306.0,0.0,9848.0
2021-10-02 16:00:00+02:00,515.0,0.0,0.0,2697.0,468.0,108.0,0.0,0.0,0.0,456.0,424.0,0.0,6881.0,65.0,101.0,8300.0,306.0,0.0,9950.0
2021-10-02 17:00:00+02:00,510.0,0.0,0.0,2728.0,452.0,115.0,0.0,0.0,0.0,456.0,549.0,0.0,6885.0,66.0,100.0,7102.0,305.0,0.0,10547.0
2021-10-02 18:00:00+02:00,512.0,0.0,0.0,3229.0,486.0,114.0,0.0,0.0,0.0,460.0,1168.0,0.0,6893.0,64.0,101.0,4505.0,309.0,0.0,10652.0
2021-10-02 19:00:00+02:00,508.0,0.0,0.0,3891.0,533.0,121.0,0.0,0.0,0.0,464.0,1612.0,0.0,6899.0,64.0,102.0,1387.0,318.0,0.0,10401.0
2021-10-02 20:00:00+02:00,509.0,0.0,0.0,4477.0,536.0,122.0,0.0,0.0,0.0,550.0,2180.0,0.0,6900.0,61.0,100.0,426.0,312.0,0.0,10452.0
2021-10-02 21:00:00+02:00,512.0,0.0,0.0,4389.0,548.0,121.0,0.0,0.0,0.0,495.0,1709.0,0.0,6902.0,63.0,100.0,324.0,314.0,0.0,10956.0
2021-10-02 22:00:00+02:00,517.0,0.0,0.0,3669.0,546.0,121.0,0.0,0.0,0.0,494.0,941.0,0.0,6902.0,63.0,99.0,228.0,310.0,0.0,11256.0
2021-10-02 23:00:00+02:00,508.0,0.0,0.0,3447.0,529.0,121.0,0.0,0.0,0.0,482.0,619.0,0.0,6905.0,62.0,98.0,145.0,307.0,0.0,11633.0
2021-10-03 00:00:00+02:00,511.0,0.0,0.0,3366.0,505.0,119.0,0.0,0.0,0.0,454.0,447.0,0.0,6910.0,59.0,97.0,45.0,303.0,0.0,11964.0
2021-10-03 01:00:00+02:00,512.0,0.0,0.0,3391.0,441.0,106.0,0.0,0.0,0.0,452.0,332.0,0.0,6916.0,59.0,96.0,16.0,292.0,0.0,11429.0
2021-10-03 02:00:00+02:00,513.0,0.0,0.0,3351.0,396.0,105.0,0.0,0.0,0.0,447.0,321.0,0.0,6916.0,61.0,97.0,17.0,298.0,0.0,10322.0
2021-10-03 03:00:00+02:00,518.0,0.0,0.0,3373.0,395.0,104.0,0.0,0.0,0.0,452.0,347.0,0.0,6916.0,63.0,97.0,17.0,298.0,0.0,10426.0
2021-10-03 04:00:00+02:00,515.0,0.0,0.0,3323.0,393.0,103.0,0.0,0.0,0.0,443.0,427.0,0.0,6917.0,61.0,96.0,16.0,298.0,0.0,10661.0
2021-10-03 05:00:00+02:00,514.0,0.0,0.0,3356.0,388.0,103.0,0.0,0.0,0.0,451.0,333.0,0.0,6917.0,62.0,98.0,16.0,302.0,0.0,10714.0
2021-10-03 06:00:00+02:00,521.0,0.0,0.0,3648.0,441.0,103.0,0.0,0.0,0.0,454.0,353.0,0.0,6920.0,62.0,98.0,16.0,299.0,0.0,10275.0
2021-10-03 07:00:00+02:00,526.0,0.0,0.0,4109.0,442.0,103.0,0.0,0.0,0.0,459.0,634.0,0.0,6921.0,62.0,98.0,18.0,303.0,0.0,9607.0
2021-10-03 08:00:00+02:00,518.0,0.0,0.0,3544.0,413.0,105.0,0.0,0.0,0.0,460.0,684.0,0.0,6921.0,61.0,98.0,191.0,303.0,0.0,9015.0
2021-10-03 09:00:00+02:00,521.0,0.0,0.0,3681.0,417.0,110.0,0.0,0.0,0.0,480.0,724.0,0.0,6921.0,64.0,100.0,1365.0,305.0,0.0,8611.0
2021-10-03 10:00:00+02:00,530.0,0.0,0.0,3933.0,437.0,111.0,0.0,0.0,0.0,497.0,1064.0,0.0,6912.0,65.0,99.0,2996.0,305.0,0.0,7939.0
2021-10-03 11:00:00+02:00,521.0,0.0,0.0,3900.0,496.0,114.0,0.0,0.0,0.0,495.0,1311.0,0.0,6909.0,65.0,97.0,4186.0,306.0,0.0,7622.0
2021-10-03 12:00:00+02:00,514.0,0.0,0.0,3348.0,523.0,118.0,0.0,0.0,0.0,481.0,1394.0,0.0,6908.0,65.0,98.0,5069.0,309.0,0.0,7747.0
2021-10-03 13:00:00+02:00,508.0,0.0,0.0,3204.0,476.0,119.0,0.0,0.0,0.0,497.0,891.0,0.0,6901.0,65.0,99.0,5484.0,311.0,0.0,8193.0
2021-10-03 14:00:00+02:00,502.0,0.0,0.0,3443.0,469.0,119.0,0.0,0.0,0.0,514.0,552.0,0.0,6898.0,64.0,97.0,5569.0,307.0,0.0,8977.0
2021-10-03 15:00:00+02:00,480.0,0.0,0.0,3188.0,535.0,108.0,0.0,0.0,0.0,530.0,416.0,0.0,6900.0,62.0,95.0,4888.0,304.0,0.0,9831.0
2021-10-03 16:00:00+02:00,468.0,0.0,0.0,2983.0,451.0,108.0,0.0,0.0,0.0,539.0,302.0,0.0,6901.0,63.0,94.0,5052.0,302.0,0.0,9764.0
2021-10-03 17:00:00+02:00,472.0,0.0,0.0,3316.0,397.0,115.0,0.0,0.0,0.0,566.0,457.0,0.0,6905.0,62.0,95.0,5093.0,297.0,0.0,9536.0
2021-10-03 18:00:00+02:00,476.0,0.0,0.0,3748.0,424.0,126.0,0.0,0.0,0.0,609.0,980.0,0.0,6913.0,62.0,92.0,3672.0,301.0,0.0,9214.0
2021-10-03 19:00:00+02:00,470.0,0.0,0.0,4296.0,494.0,122.0,0.0,0.0,0.0,628.0,1445.0,0.0,6924.0,63.0,90.0,1175.0,313.0,0.0,10490.0
2021-10-03 20:00:00+02:00,438.0,0.0,0.0,4255.0,496.0,121.0,0.0,0.0,0.0,734.0,1534.0,0.0,6930.0,64.0,89.0,309.0,315.0,0.0,10784.0
2021-10-03 21:00:00+02:00,466.0,0.0,0.0,4242.0,521.0,120.0,0.0,0.0,0.0,680.0,1626.0,0.0,6937.0,64.0,90.0,191.0,322.0,0.0,11186.0
2021-10-03 22:00:00+02:00,468.0,0.0,0.0,4189.0,527.0,128.0,0.0,0.0,0.0,672.0,1670.0,0.0,6939.0,61.0,93.0,42.0,317.0,0.0,10482.0
2021-10-03 23:00:00+02:00,460.0,0.0,0.0,4034.0,533.0,129.0,0.0,0.0,0.0,641.0,1349.0,0.0,6939.0,60.0,95.0,26.0,315.0,0.0,10033.0
2021-10-04 00:00:00+02:00,481.0,0.0,0.0,4505.0,533.0,138.0,0.0,0.0,0.0,636.0,1005.0,0.0,6943.0,60.0,93.0,19.0,312.0,0.0,9536.0
2021-10-04 01:00:00+02:00,477.0,0.0,0.0,4453.0,553.0,136.0,0.0,0.0,0.0,650.0,657.0,0.0,6942.0,60.0,93.0,19.0,310.0,0.0,9160.0
2021-10-04 02:00:00+02:00,479.0,0.0,0.0,3977.0,526.0,138.0,0.0,0.0,0.0,643.0,457.0,0.0,6946.0,62.0,97.0,19.0,303.0,0.0,9017.0
2021-10-04 03:00:00+02:00,444.0,0.0,0.0,4021.0,453.0,138.0,0.0,0.0,0.0,634.0,572.0,0.0,6946.0,65.0,99.0,19.0,307.0,0.0,8853.0
2021-10-04 04:00:00+02:00,437.0,0.0,0.0,4220.0,498.0,139.0,0.0,0.0,0.0,639.0,495.0,0.0,6948.0,62.0,97.0,19.0,315.0,0.0,8652.0
2021-10-04 05:00:00+02:00,446.0,0.0,0.0,3941.0,564.0,139.0,0.0,0.0,0.0,603.0,386.0,0.0,6949.0,62.0,95.0,19.0,314.0,0.0,9119.0
2021-10-04 06:00:00+02:00,444.0,0.0,0.0,4677.0,566.0,145.0,0.0,0.0,0.0,650.0,920.0,0.0,6948.0,62.0,95.0,18.0,311.0,0.0,9278.0
2021-10-04 07:00:00+02:00,449.0,0.0,0.0,5428.0,572.0,153.0,0.0,0.0,0.0,638.0,1569.0,0.0,6948.0,64.0,100.0,20.0,319.0,0.0,9465.0
2021-10-04 08:00:00+02:00,448.0,0.0,0.0,5124.0,572.0,149.0,0.0,0.0,0.0,702.0,1644.0,0.0,6954.0,63.0,108.0,268.0,312.0,0.0,9310.0
2021-10-04 09:00:00+02:00,437.0,0.0,0.0,5329.0,572.0,162.0,0.0,0.0,0.0,615.0,2090.0,0.0,6956.0,63.0,102.0,1838.0,314.0,0.0,8710.0
2021-10-04 10:00:00+02:00,430.0,0.0,0.0,5105.0,573.0,174.0,0.0,0.0,0.0,571.0,2386.0,0.0,6957.0,65.0,99.0,4261.0,312.0,0.0,8295.0
2021-10-04 11:00:00+02:00,414.0,0.0,0.0,4418.0,592.0,173.0,0.0,0.0,0.0,656.0,2116.0,0.0,6952.0,65.0,101.0,6365.0,309.0,0.0,8296.0
2021-10-04 12:00:00+02:00,425.0,0.0,0.0,3789.0,592.0,170.0,0.0,0.0,0.0,638.0,901.0,0.0,6954.0,65.0,101.0,8202.0,314.0,0.0,8622.0
2021-10-04 13:00:00+02:00,431.0,0.0,0.0,3396.0,556.0,171.0,0.0,0.0,0.0,604.0,394.0,0.0,6952.0,65.0,101.0,8992.0,314.0,0.0,8804.0
2021-10-04 14:00:00+02:00,456.0,0.0,0.0,3688.0,554.0,172.0,0.0,0.0,0.0,554.0,481.0,0.0,6953.0,65.0,102.0,9523.0,312.0,0.0,8946.0
2021-10-04 15:00:00+02:00,473.0,0.0,0.0,3560.0,531.0,173.0,0.0,0.0,0.0,555.0,389.0,0.0,6955.0,56.0,101.0,10032.0,308.0,0.0,8752.0
2021-10-04 16:00:00+02:00,488.0,0.0,0.0,3531.0,494.0,173.0,0.0,0.0,0.0,577.0,399.0,0.0,6952.0,19.0,102.0,9956.0,316.0,0.0,7716.0
2021-10-04 17:00:00+02:00,506.0,0.0,0.0,4197.0,507.0,173.0,0.0,0.0,0.0,646.0,923.0,0.0,6951.0,18.0,106.0,8945.0,318.0,0.0,7702.0
2021-10-04 18:00:00+02:00,506.0,0.0,0.0,4894.0,486.0,172.0,0.0,0.0,0.0,573.0,1514.0,0.0,6950.0,21.0,105.0,5962.0,324.0,0.0,7865.0
2021-10-04 19:00:00+02:00,518.0,0.0,0.0,6110.0,494.0,174.0,0.0,0.0,0.0,683.0,2984.0,0.0,6951.0,21.0,105.0,1749.0,326.0,0.0,7493.0
2021-10-04 20:00:00+02:00,523.0,0.0,0.0,6124.0,542.0,174.0,0.0,0.0,0.0,715.0,3977.0,0.0,6953.0,19.0,107.0,535.0,334.0,0.0,7674.0
2021-10-04 21:00:00+02:00,522.0,0.0,0.0,6127.0,571.0,175.0,0.0,0.0,0.0,703.0,3703.0,0.0,6955.0,19.0,105.0,439.0,322.0,0.0,7688.0
2021-10-04 22:00:00+02:00,518.0,0.0,0.0,6077.0,572.0,174.0,0.0,0.0,0.0,604.0,2715.0,0.0,6954.0,19.0,104.0,426.0,320.0,0.0,7489.0
2021-10-04 23:00:00+02:00,508.0,0.0,0.0,5750.0,563.0,173.0,0.0,0.0,0.0,583.0,1645.0,0.0,6957.0,19.0,103.0,323.0,320.0,0.0,7499.0
2021-10-05 00:00:00+02:00,502.0,0.0,0.0,5537.0,566.0,163.0,0.0,0.0,0.0,537.0,1135.0,0.0,6959.0,21.0,92.0,86.0,312.0,0.0,7949.0
2021-10-05 01:00:00+02:00,466.0,0.0,0.0,4739.0,558.0,163.0,0.0,0.0,0.0,533.0,532.0,0.0,6959.0,20.0,89.0,49.0,309.0,0.0,8288.0
2021-10-05 02:00:00+02:00,484.0,0.0,0.0,4632.0,551.0,164.0,0.0,0.0,0.0,521.0,420.0,0.0,6959.0,21.0,88.0,19.0,306.0,0.0,8648.0
2021-10-05 03:00:00+02:00,510.0,0.0,0.0,4753.0,554.0,161.0,0.0,0.0,0.0,500.0,315.0,0.0,6959.0,21.0,88.0,19.0,305.0,0.0,8674.0
2021-10-05 04:00:00+02:00,511.0,0.0,0.0,4834.0,551.0,163.0,0.0,0.0,0.0,487.0,293.0,0.0,6959.0,20.0,89.0,19.0,310.0,0.0,8568.0
2021-10-05 05:00:00+02:00,515.0,0.0,0.0,5135.0,550.0,164.0,0.0,0.0,0.0,489.0,343.0,0.0,6960.0,19.0,88.0,19.0,305.0,0.0,8508.0
2021-10-05 06:00:00+02:00,515.0,0.0,0.0,5363.0,547.0,164.0,0.0,0.0,0.0,506.0,709.0,0.0,6960.0,20.0,86.0,19.0,306.0,0.0,8600.0
2021-10-05 07:00:00+02:00,512.0,0.0,0.0,6969.0,565.0,164.0,0.0,0.0,0.0,549.0,1281.0,0.0,6964.0,19.0,89.0,22.0,303.0,0.0,8690.0
2021-10-05 08:00:00+02:00,515.0,0.0,0.0,7535.0,586.0,171.0,0.0,0.0,0.0,605.0,1870.0,0.0,6965.0,19.0,97.0,418.0,309.0,0.0,8114.0
2021-10-05 09:00:00+02:00,518.0,0.0,0.0,6834.0,592.0,173.0,0.0,0.0,0.0,516.0,1404.0,0.0,6964.0,21.0,97.0,3346.0,313.0,0.0,7447.0
2021-10-05 10:00:00+02:00,519.0,0.0,0.0,5967.0,593.0,171.0,0.0,0.0,0.0,507.0,737.0,0.0,6963.0,24.0,97.0,7019.0,309.0,0.0,6926.0
2021-10-05 11:00:00+02:00,518.0,0.0,0.0,5866.0,593.0,171.0,0.0,0.0,0.0,507.0,766.0,0.0,6961.0,23.0,98.0,8944.0,304.0,0.0,6687.0
2021-10-05 12:00:00+02:00,520.0,0.0,0.0,6383.0,593.0,174.0,0.0,0.0,0.0,515.0,937.0,0.0,6958.0,23.0,100.0,9662.0,303.0,0.0,6711.0
2021-10-05 13:00:00+02:00,520.0,0.0,0.0,6241.0,592.0,179.0,0.0,0.0,0.0,517.0,831.0,0.0,6956.0,22.0,101.0,9814.0,302.0,0.0,6540.0
2021-10-05 14:00:00+02:00,525.0,0.0,0.0,6302.0,582.0,174.0,0.0,0.0,0.0,516.0,769.0,0.0,6952.0,21.0,102.0,9516.0,308.0,0.0,6529.0
2021-10-05 15:00:00+02:00,523.0,0.0,0.0,6493.0,564.0,172.0,0.0,0.0,0.0,512.0,582.0,0.0,6940.0,22.0,103.0,8955.0,306.0,0.0,6586.0
2021-10-05 16:00:00+02:00,516.0,0.0,0.0,6754.0,558.0,168.0,0.0,0.0,0.0,517.0,1004.0,0.0,6936.0,24.0,103.0,8038.0,310.0,0.0,6516.0
2021-10-05 17:00:00+02:00,525.0,0.0,0.0,7624.0,547.0,172.0,0.0,0.0,0.0,554.0,1393.0,0.0,6936.0,24.0,102.0,6213.0,310.0,0.0,6244.0
2021-10-05 18:00:00+02:00,521.0,0.0,0.0,8848.0,558.0,173.0,0.0,0.0,0.0,587.0,1667.0,0.0,6938.0,23.0,104.0,3725.0,313.0,0.0,5699.0
2021-10-05 19:00:00+02:00,514.0,0.0,0.0,9897.0,558.0,173.0,0.0,0.0,0.0,628.0,2747.0,0.0,6946.0,25.0,107.0,1061.0,311.0,0.0,4981.0
2021-10-05 20:00:00+02:00,515.0,0.0,0.0,9959.0,557.0,174.0,0.0,0.0,0.0,665.0,4254.0,0.0,6947.0,23.0,108.0,401.0,321.0,0.0,4954.0
2021-10-05 21:00:00+02:00,519.0,0.0,0.0,9691.0,564.0,174.0,0.0,0.0,0.0,646.0,4194.0,0.0,6947.0,29.0,107.0,318.0,318.0,0.0,5024.0
2021-10-05 22:00:00+02:00,503.0,0.0,0.0,9510.0,572.0,174.0,0.0,0.0,0.0,642.0,3128.0,0.0,6950.0,39.0,107.0,250.0,317.0,0.0,4983.0
2021-10-05 23:00:00+02:00,505.0,0.0,0.0,9274.0,572.0,172.0,0.0,0.0,0.0,635.0,1999.0,0.0,6954.0,46.0,109.0,141.0,313.0,0.0,4941.0
2021-10-06 00:00:00+02:00,512.0,0.0,0.0,8292.0,574.0,163.0,0.0,0.0,0.0,527.0,1160.0,0.0,6953.0,51.0,108.0,114.0,313.0,0.0,4831.0
2021-10-06 01:00:00+02:00,508.0,0.0,0.0,7942.0,585.0,163.0,0.0,0.0,0.0,520.0,1027.0,0.0,6953.0,53.0,107.0,74.0,313.0,0.0,4591.0
2021-10-06 02:00:00+02:00,509.0,0.0,0.0,7949.0,561.0,164.0,0.0,0.0,0.0,510.0,822.0,0.0,6953.0,52.0,103.0,47.0,310.0,0.0,4610.0
2021-10-06 03:00:00+02:00,506.0,0.0,0.0,7641.0,545.0,164.0,0.0,0.0,0.0,501.0,641.0,0.0,6951.0,54.0,103.0,48.0,308.0,0.0,4758.0
2021-10-06 04:00:00+02:00,508.0,0.0,0.0,7424.0,546.0,163.0,0.0,0.0,0.0,495.0,571.0,0.0,6953.0,55.0,104.0,54.0,309.0,0.0,4653.0
2021-10-06 05:00:00+02:00,518.0,0.0,0.0,7700.0,546.0,160.0,0.0,0.0,0.0,497.0,672.0,0.0,6955.0,52.0,105.0,59.0,310.0,0.0,4618.0
2021-10-06 06:00:00+02:00,518.0,0.0,0.0,8493.0,549.0,157.0,0.0,0.0,0.0,495.0,1484.0,0.0,6956.0,49.0,105.0,62.0,314.0,0.0,4769.0
2021-10-06 07:00:00+02:00,504.0,0.0,0.0,8332.0,556.0,159.0,0.0,0.0,0.0,494.0,2520.0,0.0,6958.0,50.0,110.0,65.0,311.0,0.0,5150.0
2021-10-06 08:00:00+02:00,511.0,0.0,0.0,8690.0,581.0,155.0,0.0,0.0,0.0,513.0,3429.0,0.0,6949.0,48.0,118.0,369.0,304.0,0.0,5222.0
2021-10-06 09:00:00+02:00,512.0,0.0,0.0,8658.0,593.0,160.0,0.0,0.0,0.0,519.0,2394.0,0.0,6934.0,50.0,116.0,3312.0,295.0,0.0,4874.0
2021-10-06 10:00:00+02:00,506.0,0.0,0.0,7984.0,601.0,159.0,0.0,0.0,0.0,508.0,991.0,0.0,6917.0,48.0,119.0,7012.0,296.0,0.0,5015.0
2021-10-06 11:00:00+02:00,498.0,0.0,0.0,7703.0,600.0,161.0,0.0,0.0,0.0,491.0,929.0,0.0,6915.0,46.0,117.0,9272.0,293.0,0.0,4917.0
2021-10-06 12:00:00+02:00,494.0,0.0,0.0,7349.0,597.0,157.0,0.0,0.0,0.0,486.0,1259.0,0.0,6911.0,47.0,115.0,9778.0,295.0,0.0,4698.0
2021-10-06 13:00:00+02:00,473.0,0.0,0.0,6941.0,598.0,159.0,0.0,0.0,0.0,499.0,2434.0,0.0,6922.0,47.0,114.0,10004.0,307.0,0.0,4603.0
2021-10-06 14:00:00+02:00,443.0,0.0,0.0,7028.0,598.0,159.0,0.0,0.0,0.0,504.0,2347.0,0.0,6940.0,48.0,113.0,10058.0,309.0,0.0,4444.0
2021-10-06 15:00:00+02:00,444.0,0.0,0.0,7286.0,600.0,158.0,0.0,0.0,0.0,499.0,1663.0,0.0,6948.0,49.0,112.0,9804.0,310.0,0.0,4450.0
2021-10-06 16:00:00+02:00,444.0,0.0,0.0,7310.0,597.0,167.0,0.0,0.0,0.0,491.0,1351.0,0.0,6950.0,46.0,111.0,9530.0,288.0,0.0,4469.0
2021-10-06 17:00:00+02:00,435.0,0.0,0.0,7711.0,598.0,171.0,0.0,0.0,0.0,510.0,1156.0,0.0,6951.0,21.0,115.0,8515.0,296.0,0.0,4586.0
2021-10-06 18:00:00+02:00,421.0,0.0,0.0,8827.0,598.0,177.0,0.0,0.0,0.0,530.0,1860.0,0.0,6950.0,22.0,119.0,5536.0,301.0,0.0,4732.0
2021-10-06 19:00:00+02:00,439.0,0.0,0.0,10283.0,600.0,178.0,0.0,0.0,0.0,646.0,3101.0,0.0,6951.0,21.0,116.0,1567.0,304.0,0.0,4974.0
2021-10-06 20:00:00+02:00,446.0,0.0,0.0,10464.0,599.0,178.0,0.0,0.0,0.0,633.0,4368.0,0.0,6952.0,22.0,116.0,494.0,311.0,0.0,5579.0
