,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-06-01 00:00:00+02:00,36.34,893.8000000000001,74.97,64.435,57.81,0.0,0.168,2.1,2.2680000000000002,20.82,0.0,,0.0,11.98886,0.143
2021-06-01 01:00:00+02:00,34.5,869.2,75.46,73.99,54.940000000000005,0.0,0.0,2.184,0.336,20.844,0.0,,0.0,11.98886,0.11549999999999999
2021-06-01 02:00:00+02:00,34.5,837.6300000000001,75.705,74.235,55.35,0.0,0.0,2.172,0.312,20.862000000000002,0.0,,0.0,11.98886,0.08249999999999999
2021-06-01 03:00:00+02:00,34.615,846.6500000000001,75.705,74.235,53.71,0.0,0.0,2.172,0.312,20.88,0.0,,0.0,11.98886,0.066
2021-06-01 04:00:00+02:00,34.385,837.6300000000001,75.705,74.48,54.53,0.0,0.0,2.172,0.312,20.892,0.0,,0.041,11.98886,0.044
2021-06-01 05:00:00+02:00,34.385,861.4100000000001,75.46,127.155,54.53,0.0,0.28800000000000003,2.172,0.336,20.892,0.0,,0.3895,11.98886,0.0385
2021-06-01 06:00:00+02:00,34.96,939.3100000000001,75.705,192.07999999999998,57.400000000000006,0.0,1.296,2.052,2.868,20.892,0.0,,2.2755,12.44997,0.033
2021-06-01 07:00:00+02:00,35.42,963.09,75.95,269.745,57.400000000000006,0.0,1.584,2.016,3.096,20.898,0.0,,8.282,12.44997,0.027499999999999997
2021-06-01 08:00:00+02:00,35.535000000000004,962.2700000000001,75.705,271.95,55.760000000000005,0.0,0.228,1.932,3.12,20.868000000000002,0.0,,16.400000000000002,11.98886,0.022
2021-06-01 09:00:00+02:00,35.42,943.0000000000001,75.46,267.78499999999997,59.86000000000001,0.0,0.0,2.04,2.988,20.838,0.0,,23.37,12.44997,0.033
2021-06-01 10:00:00+02:00,35.190000000000005,882.32,72.765,261.65999999999997,58.220000000000006,0.0,0.0,2.052,2.652,20.826,0.0,,27.306,11.98886,0.049499999999999995
