,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-02-01 00:00:00+01:00,8.05,3030.7200000000003,26.46,671.79,7157.780000000001,254.351,0.0,5.016,0.0,0.0,18.535
2021-02-01 01:00:00+01:00,8.05,3212.76,25.97,672.28,7196.320000000001,254.351,0.0,4.968,0.0,0.0,15.488
2021-02-01 02:00:00+01:00,8.05,3523.5400000000004,25.97,672.28,7318.500000000001,254.351,0.0,4.992,0.0,0.0,13.222
2021-02-01 03:00:00+01:00,8.05,3586.6800000000003,26.46,669.83,7476.76,253.618,0.0,4.992,0.0,0.0,11.517
2021-02-01 04:00:00+01:00,8.05,3605.5400000000004,25.97,670.81,7870.360000000001,253.618,0.0,4.992,0.0,0.0,10.527
2021-02-01 05:00:00+01:00,8.280000000000001,3824.4800000000005,26.46,675.22,8194.26,253.618,0.0,4.968,0.0,0.0,12.033999999999999
2021-02-01 06:00:00+01:00,8.280000000000001,4318.9400000000005,25.97,687.47,9036.400000000001,252.885,0.0,4.992,0.0,0.492,13.2
2021-02-01 07:00:00+01:00,8.05,4697.780000000001,26.46,710.5,10491.900000000001,253.618,0.0,5.304,0.0,5.33,15.004
2021-02-01 08:00:00+01:00,8.05,4738.780000000001,26.46,734.51,10846.960000000001,252.152,3.6,5.4,0.912,11.357000000000001,17.083
2021-02-01 09:00:00+01:00,8.05,4696.14,24.99,760.97,10895.34,253.618,4.632,5.856,1.032,23.862000000000002,17.919
2021-02-01 10:00:00+01:00,8.280000000000001,4528.04,25.48,773.22,10846.960000000001,256.55,3.7920000000000003,6.096,1.032,40.221000000000004,14.652
2021-02-01 11:00:00+01:00,8.280000000000001,4475.56,25.97,771.75,10711.660000000002,255.817,7.08,6.12,0.12,39.524,11.264
2021-02-01 12:00:00+01:00,8.280000000000001,4395.200000000001,25.97,761.9499999999999,10595.220000000001,255.817,8.208,6.24,0.0,30.791,9.966
2021-02-01 13:00:00+01:00,8.280000000000001,4379.62,25.48,726.67,10691.160000000002,255.084,6.864,6.456,0.0,23.575,9.724
2021-02-01 14:00:00+01:00,8.51,4361.58,25.48,660.52,10702.640000000001,254.351,2.736,6.36,0.0,15.457,12.770999999999999
2021-02-01 15:00:00+01:00,8.51,4332.06,25.97,664.4399999999999,10573.900000000001,253.618,0.0,6.336,0.0,3.362,16.477999999999998
2021-02-01 16:00:00+01:00,8.280000000000001,4382.08,24.5,712.46,10569.800000000001,252.152,3.504,6.312,0.912,1.189,22.715
2021-02-01 17:00:00+01:00,8.280000000000001,4410.780000000001,24.009999999999998,713.4399999999999,10683.78,253.618,17.208000000000002,6.312,1.032,0.123,30.063
2021-02-01 18:00:00+01:00,8.280000000000001,4087.7000000000003,24.009999999999998,719.81,10442.7,255.084,23.232,6.456,1.032,0.0,37.323
2021-02-01 19:00:00+01:00,8.280000000000001,3465.32,24.5,729.61,10445.160000000002,256.55,22.56,6.5520000000000005,0.12,0.0,39.797999999999995
2021-02-01 20:00:00+01:00,8.280000000000001,3157.82,24.99,705.11,10099.12,257.283,20.616,6.312,0.0,0.0,40.050999999999995
2021-02-01 21:00:00+01:00,8.280000000000001,3242.28,25.48,694.8199999999999,9368.5,259.48199999999997,8.040000000000001,5.712,0.0,0.0,39.82
2021-02-01 22:00:00+01:00,8.05,3019.2400000000002,25.97,689.43,8607.54,259.48199999999997,0.0,5.016,0.0,0.0,38.126
2021-02-01 23:00:00+01:00,8.05,2779.8,24.99,687.47,8501.76,260.948,0.0,4.944,0.0,0.0,33.671
2021-02-02 00:00:00+01:00,8.05,2918.38,24.99,675.71,8311.52,260.215,0.0,4.8,0.0,0.0,32.131
2021-02-02 01:00:00+01:00,8.280000000000001,2979.0600000000004,25.48,680.12,8377.94,256.55,0.0,4.704,0.0,0.0,31.349999999999998
2021-02-02 02:00:00+01:00,8.51,3055.32,25.48,670.3199999999999,8409.1,255.817,0.0,4.68,0.0,0.0,28.281
2021-02-02 03:00:00+01:00,8.74,3343.1400000000003,25.48,679.63,8436.980000000001,255.817,0.0,4.68,0.0,0.0,25.046999999999997
2021-02-02 04:00:00+01:00,8.74,3476.8,25.48,681.59,8506.68,255.817,0.0,4.704,0.0,0.0,23.804
2021-02-02 05:00:00+01:00,8.74,3342.32,25.48,677.18,8696.92,255.817,0.0,4.68,0.0,0.0,22.142999999999997
2021-02-02 06:00:00+01:00,8.74,4168.06,25.48,678.16,9301.26,255.817,0.0,4.68,0.0,0.246,21.273999999999997
2021-02-02 07:00:00+01:00,8.74,4587.08,25.48,663.46,10584.560000000001,255.084,0.0,4.68,0.0,1.681,20.866999999999997
2021-02-02 08:00:00+01:00,8.97,4724.02,25.97,635.04,11139.7,254.351,3.192,3.888,0.0,8.036,21.988999999999997
2021-02-02 09:00:00+01:00,9.200000000000001,4749.4400000000005,25.48,718.34,11097.060000000001,250.686,4.272,3.336,0.0,18.122,21.064999999999998
2021-02-02 10:00:00+01:00,9.200000000000001,4714.18,25.48,701.68,10957.660000000002,248.487,8.928,3.528,0.0,27.142,18.051
2021-02-02 11:00:00+01:00,9.200000000000001,4608.400000000001,25.48,652.1899999999999,10887.140000000001,245.555,12.6,3.6,0.0,28.044,17.148999999999997
2021-02-02 12:00:00+01:00,9.200000000000001,4544.4400000000005,24.99,733.53,10792.84,245.555,11.304,3.552,0.0,21.894000000000002,15.960999999999999
2021-02-02 13:00:00+01:00,9.200000000000001,4418.9800000000005,25.48,699.72,10565.7,246.28799999999998,9.432,3.624,0.0,16.482,14.773
2021-02-02 14:00:00+01:00,9.200000000000001,4269.740000000001,26.46,627.6899999999999,10790.380000000001,245.555,5.352,3.696,0.0,9.676,13.915
2021-02-02 15:00:00+01:00,9.200000000000001,4171.34,26.46,682.08,10637.04,244.089,1.56,4.296,0.0,2.0500000000000003,14.354999999999999
2021-02-02 16:00:00+01:00,9.200000000000001,4320.58,26.95,689.43,10563.240000000002,244.089,0.0,5.808,0.912,0.328,14.585999999999999
2021-02-02 17:00:00+01:00,9.200000000000001,4482.9400000000005,26.46,692.37,10822.36,245.555,2.88,6.024,1.032,0.0,15.125
2021-02-02 18:00:00+01:00,9.200000000000001,4476.38,26.46,691.39,10773.980000000001,245.555,3.2880000000000003,6.12,1.032,0.0,14.761999999999999
2021-02-02 19:00:00+01:00,8.97,4047.5200000000004,26.46,692.37,10253.28,247.021,2.976,6.192,1.032,0.0,13.299
2021-02-02 20:00:00+01:00,9.200000000000001,4023.7400000000002,26.46,697.76,9674.36,247.021,0.336,6.048,0.12,0.0,11.934999999999999
2021-02-02 21:00:00+01:00,9.200000000000001,3560.44,26.46,691.39,9001.140000000001,245.555,0.0,5.136,0.0,0.0,11.0
2021-02-02 22:00:00+01:00,8.97,3257.86,25.48,676.6899999999999,8388.6,244.089,0.0,4.728,0.0,0.0,11.055
2021-02-02 23:00:00+01:00,8.74,3137.32,25.97,680.61,8053.22,242.623,0.0,4.704,0.0,0.0,11.253
2021-02-03 00:00:00+01:00,8.74,3479.26,25.97,671.79,8055.68,242.623,0.0,4.776,0.0,0.0,11.088
2021-02-03 01:00:00+01:00,8.97,3606.36,25.97,667.38,8006.4800000000005,241.89,0.0,4.824,0.0,0.0,11.296999999999999
2021-02-03 02:00:00+01:00,9.43,3579.3,25.48,675.22,7957.280000000001,241.89,0.0,4.824,0.0,0.0,11.209
2021-02-03 03:00:00+01:00,9.43,3420.2200000000003,25.48,661.99,7958.1,241.89,0.0,4.824,0.0,0.0,11.462
2021-02-03 04:00:00+01:00,9.43,3403.82,25.48,661.5,7931.860000000001,241.15699999999998,0.0,4.8,0.0,0.0,11.857999999999999
2021-02-03 05:00:00+01:00,9.43,3476.8,26.46,669.83,7992.540000000001,238.958,0.0,4.8,0.0,0.0,12.056
2021-02-03 06:00:00+01:00,9.43,4473.1,26.95,679.14,8804.34,238.958,0.0,4.776,0.0,0.041,12.353
2021-02-03 07:00:00+01:00,9.43,4613.320000000001,26.46,707.0699999999999,9833.44,238.225,0.0,4.92,0.0,0.5740000000000001,12.606
2021-02-03 08:00:00+01:00,9.43,4656.780000000001,26.46,734.02,10422.2,237.492,1.944,5.472,0.0,3.895,12.87
2021-02-03 09:00:00+01:00,9.43,4674.820000000001,25.48,684.04,10401.7,236.759,3.456,5.496,0.912,11.808,12.947
2021-02-03 10:00:00+01:00,9.43,4459.9800000000005,25.97,734.51,10295.1,236.02599999999998,2.8080000000000003,5.688,1.032,22.386,12.463
2021-02-03 11:00:00+01:00,9.43,4435.38,24.99,670.3199999999999,10219.660000000002,236.759,3.7920000000000003,5.952,1.032,28.372,11.737
2021-02-03 12:00:00+01:00,9.43,4194.3,24.99,685.02,9792.44,236.759,8.592,5.952,1.032,26.035,11.142999999999999
