,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-11-02 05:00:00+01:00,0.0,40.18,4.176,102.888,264.456,0.0,,35.96658,28.875
2021-11-02 06:00:00+01:00,0.0,40.18,5.16,103.128,288.912,0.0,,29.51104,24.508
2021-11-02 07:00:00+01:00,0.0,41.16,5.256,103.776,314.904,0.0,,29.51104,27.863
2021-11-02 08:00:00+01:00,0.0,41.16,7.968,103.44,328.008,0.0,,27.666600000000003,26.851
2021-11-02 09:00:00+01:00,0.0,41.65,7.5120000000000005,102.408,328.8,0.0,,25.82216,24.552
2021-11-02 10:00:00+01:00,0.0,41.65,8.28,102.336,336.696,0.0,,24.89994,22.747999999999998
2021-11-02 11:00:00+01:00,0.0,45.08,9.120000000000001,103.536,339.86400000000003,0.0,,23.97772,21.494
2021-11-02 12:00:00+01:00,0.0,45.57,9.072000000000001,104.04,344.88,0.0,,24.89994,20.910999999999998
2021-11-02 13:00:00+01:00,0.0,46.06,8.928,103.152,347.832,0.0,,23.97772,20.767999999999997
2021-11-02 14:00:00+01:00,0.0,45.57,8.928,103.248,348.79200000000003,0.0,,23.97772,21.142
2021-11-02 15:00:00+01:00,0.0,45.08,8.928,104.016,355.32,0.0,,24.89994,20.669
2021-11-02 16:00:00+01:00,0.0,45.57,9.024000000000001,104.256,367.416,0.0,,23.97772,20.404999999999998
2021-11-02 17:00:00+01:00,0.0,45.57,8.544,104.76,369.36,0.0,,23.055500000000002,21.56
2021-11-02 18:00:00+01:00,0.0,45.08,8.52,104.424,365.976,0.0,,23.055500000000002,20.944
2021-11-02 19:00:00+01:00,0.0,45.08,5.04,103.752,344.808,0.0,,22.13328,19.272
2021-11-02 20:00:00+01:00,0.0,45.08,1.776,103.896,330.576,0.0,,23.97772,19.294
2021-11-02 21:00:00+01:00,0.0,43.12,1.752,102.648,321.336,0.0,,31.35548,18.139
2021-11-02 22:00:00+01:00,0.0,41.16,1.752,101.784,311.208,0.0,,33.19992,16.929
2021-11-02 23:00:00+01:00,0.0,41.16,1.752,100.992,304.128,0.0,,29.51104,15.51
2021-11-03 00:00:00+01:00,0.0,42.14,1.776,99.408,298.152,0.0,,31.35548,13.056999999999999
2021-11-03 01:00:00+01:00,0.0,43.61,1.752,99.98400000000001,301.488,0.0,,33.19992,12.011999999999999
2021-11-03 02:00:00+01:00,0.0,42.63,1.752,99.696,298.8,0.0,,29.51104,10.944999999999999
2021-11-03 03:00:00+01:00,0.0,42.14,1.752,99.48,297.91200000000003,0.0,,26.74438,9.415999999999999
2021-11-03 04:00:00+01:00,0.0,42.14,1.776,99.336,300.072,0.0,,27.666600000000003,8.206
2021-11-03 05:00:00+01:00,0.0,43.61,2.616,99.096,313.632,0.0,,25.82216,7.502
2021-11-03 06:00:00+01:00,0.0,45.08,5.952,99.98400000000001,340.752,0.0,,23.97772,6.93
2021-11-03 07:00:00+01:00,0.0,44.1,8.592,101.328,383.25600000000003,0.0,,22.13328,6.787
2021-11-03 08:00:00+01:00,0.0,44.1,8.928,101.28,396.24,0.0,,23.055500000000002,6.303
2021-11-03 09:00:00+01:00,0.0,42.14,8.616,101.304,387.93600000000004,0.0,,23.97772,5.72
2021-11-03 10:00:00+01:00,0.0,41.65,8.616,100.896,393.88800000000003,0.0,,23.97772,4.917
2021-11-03 11:00:00+01:00,0.0,45.08,8.664,100.608,394.152,0.0,,23.97772,4.862
2021-11-03 12:00:00+01:00,0.0,43.12,8.616,100.2,398.592,0.0,,23.97772,6.677
2021-11-03 13:00:00+01:00,0.0,44.589999999999996,8.76,100.104,406.464,0.0,,23.97772,4.752
2021-11-03 14:00:00+01:00,0.0,43.12,9.048,100.824,407.976,0.0,,23.055500000000002,3.267
2021-11-03 15:00:00+01:00,0.0,44.1,9.048,101.04,412.728,0.0,,23.97772,2.8489999999999998
2021-11-03 16:00:00+01:00,0.0,44.589999999999996,11.616,101.16,422.568,0.0,,24.89994,2.783
2021-11-03 17:00:00+01:00,0.0,43.61,17.016000000000002,101.11200000000001,430.752,0.0,,24.89994,2.8049999999999997
2021-11-03 18:00:00+01:00,0.0,42.63,17.328,101.016,424.944,0.0,,24.89994,2.937
2021-11-03 19:00:00+01:00,0.0,42.14,14.808,99.912,412.224,0.0,,25.82216,2.8819999999999997
2021-11-03 20:00:00+01:00,0.0,41.16,9.528,99.648,395.16,0.0,,26.74438,2.8489999999999998
2021-11-03 21:00:00+01:00,0.0,41.65,9.072000000000001,99.12,392.016,0.0,,26.74438,2.662
2021-11-03 22:00:00+01:00,0.0,41.16,6.072,98.616,382.416,0.0,,26.74438,2.6069999999999998
2021-11-03 23:00:00+01:00,0.0,42.63,6.216,97.104,364.68,0.0,,27.666600000000003,2.2769999999999997
2021-11-04 00:00:00+01:00,0.0,42.63,6.288,98.544,366.576,0.0,,26.74438,2.904
2021-11-04 01:00:00+01:00,0.0,44.589999999999996,6.024,96.456,357.984,0.0,,27.666600000000003,2.904
2021-11-04 02:00:00+01:00,0.0,45.08,6.096,96.12,354.144,0.0,,27.666600000000003,3.4099999999999997
2021-11-04 03:00:00+01:00,0.0,45.08,6.216,95.664,356.784,0.0,,28.588820000000002,3.102
2021-11-04 04:00:00+01:00,0.0,45.08,6.288,95.496,362.64,0.0,,26.74438,2.585
2021-11-04 05:00:00+01:00,0.0,45.57,9.72,95.568,371.472,0.0,,25.82216,2.1999999999999997
2021-11-04 06:00:00+01:00,0.0,45.57,11.784,95.976,402.96000000000004,0.0,,23.97772,2.673
2021-11-04 07:00:00+01:00,0.0,45.57,14.88,96.60000000000001,432.72,0.0,,21.21106,2.4419999999999997
2021-11-04 08:00:00+01:00,0.0,44.589999999999996,15.24,96.936,448.968,0.0,,22.13328,2.09
2021-11-04 09:00:00+01:00,0.0,45.08,14.472,96.648,453.6,0.0,,23.055500000000002,2.1559999999999997
2021-11-04 10:00:00+01:00,0.0,43.61,14.352,96.048,446.088,0.0,,23.055500000000002,3.1239999999999997
2021-11-04 11:00:00+01:00,0.0,44.589999999999996,12.696,96.12,445.2,0.0,,23.055500000000002,3.19
2021-11-04 12:00:00+01:00,0.0,44.589999999999996,13.272,95.976,437.30400000000003,0.0,,23.97772,2.9589999999999996
2021-11-04 13:00:00+01:00,0.0,45.57,12.816,96.432,428.76,0.0,,23.97772,3.146
2021-11-04 14:00:00+01:00,0.0,46.06,13.776,96.0,417.648,0.0,,23.97772,3.399
2021-11-04 15:00:00+01:00,0.0,46.06,14.616,95.496,416.928,0.0,,23.97772,3.2009999999999996
2021-11-04 16:00:00+01:00,0.0,46.06,15.768,95.328,427.536,0.0,,24.89994,3.5639999999999996
2021-11-04 17:00:00+01:00,0.0,46.06,16.128,95.544,438.84000000000003,0.0,,24.89994,4.960999999999999
2021-11-04 18:00:00+01:00,0.0,45.08,12.456,94.824,411.528,0.0,,25.82216,6.677
2021-11-04 19:00:00+01:00,0.0,44.589999999999996,8.112,94.296,378.76800000000003,0.0,,24.89994,7.4799999999999995
2021-11-04 20:00:00+01:00,0.0,45.08,5.856,93.312,364.008,0.0,,25.82216,10.075999999999999
2021-11-04 21:00:00+01:00,0.0,43.61,5.76,93.696,346.32,0.0,,26.74438,11.77
2021-11-04 22:00:00+01:00,0.0,41.16,2.496,92.544,325.656,0.0,,25.82216,14.674
2021-11-04 23:00:00+01:00,0.0,44.1,2.472,92.928,308.52,0.0,,26.74438,16.819
2021-11-05 00:00:00+01:00,0.0,44.589999999999996,1.776,92.06400000000001,282.576,0.0,,26.74438,18.270999999999997
2021-11-05 01:00:00+01:00,0.0,44.1,1.752,91.368,274.272,0.0,,27.666600000000003,19.426
2021-11-05 02:00:00+01:00,0.0,44.1,1.752,91.176,272.184,0.0,,27.666600000000003,21.153
2021-11-05 03:00:00+01:00,0.0,45.08,1.752,91.008,271.392,0.0,,28.588820000000002,20.746
2021-11-05 04:00:00+01:00,0.0,45.57,1.752,90.936,273.76800000000003,0.0,,26.74438,21.581999999999997
2021-11-05 05:00:00+01:00,0.0,46.55,2.712,90.98400000000001,291.648,0.0,,26.74438,21.735999999999997
2021-11-05 06:00:00+01:00,0.0,45.57,5.472,91.512,329.856,0.0,,23.97772,17.358
2021-11-05 07:00:00+01:00,0.0,46.06,6.216,92.06400000000001,384.6,0.0,,23.055500000000002,17.27
2021-11-05 08:00:00+01:00,0.0,45.08,6.312,92.904,381.84000000000003,0.0,,23.97772,17.083
2021-11-05 09:00:00+01:00,0.0,43.12,5.328,93.21600000000001,372.36,0.0,,23.97772,20.845
2021-11-05 10:00:00+01:00,0.0,42.14,4.08,93.288,361.032,0.0,,24.89994,22.737
2021-11-05 11:00:00+01:00,0.0,42.14,4.92,93.624,348.93600000000004,0.0,,26.74438,24.134
2021-11-05 12:00:00+01:00,0.0,42.14,1.776,93.168,340.992,0.0,,25.82216,22.901999999999997
2021-11-05 13:00:00+01:00,0.0,42.14,1.752,93.552,321.84000000000003,0.0,,23.97772,24.067999999999998
2021-11-05 14:00:00+01:00,0.0,42.14,1.752,94.2,315.76800000000003,0.0,,22.13328,25.982
2021-11-05 15:00:00+01:00,0.0,43.61,1.752,94.176,307.608,0.0,,23.055500000000002,25.003
2021-11-05 16:00:00+01:00,0.0,43.61,1.776,94.176,323.616,0.0,,23.97772,24.31
2021-11-05 17:00:00+01:00,0.0,44.1,1.752,93.912,341.28000000000003,0.0,,23.97772,22.99
2021-11-05 18:00:00+01:00,0.0,44.589999999999996,1.728,93.21600000000001,317.784,0.0,,24.89994,23.177
2021-11-05 19:00:00+01:00,0.0,44.1,1.728,93.384,294.24,0.0,,25.82216,24.529999999999998
2021-11-05 20:00:00+01:00,0.0,43.61,0.936,93.552,259.2,0.0,,26.74438,27.697999999999997
2021-11-05 21:00:00+01:00,0.0,43.12,0.936,92.496,232.12800000000001,0.0,,35.044360000000005,29.215999999999998
2021-11-05 22:00:00+01:00,0.0,43.12,0.936,92.568,209.568,0.0,,35.044360000000005,30.316
2021-11-05 23:00:00+01:00,0.0,42.14,0.6960000000000001,92.016,180.048,0.0,,35.044360000000005,28.732
2021-11-06 00:00:00+01:00,0.0,41.65,0.024,90.624,159.216,0.0,,35.96658,31.933
2021-11-06 01:00:00+01:00,0.0,41.65,0.024,89.52,156.048,0.0,,35.96658,30.415
2021-11-06 02:00:00+01:00,0.0,42.63,0.024,89.04,148.584,0.0,,35.96658,30.217
2021-11-06 03:00:00+01:00,0.0,42.14,0.024,88.824,149.66400000000002,0.0,,35.96658,28.435
2021-11-06 04:00:00+01:00,0.0,43.12,0.024,88.848,160.656,0.0,,35.96658,25.904999999999998
2021-11-06 05:00:00+01:00,0.0,42.14,0.024,88.44,170.976,0.0,,35.96658,24.805
2021-11-06 06:00:00+01:00,0.0,41.65,0.024,88.296,179.904,0.0,,35.044360000000005,26.18
2021-11-06 07:00:00+01:00,0.0,42.14,0.024,88.656,192.504,0.0,,34.12214,21.669999999999998
2021-11-06 08:00:00+01:00,0.0,43.12,0.024,88.416,213.888,0.0,,26.74438,16.884999999999998
2021-11-06 09:00:00+01:00,0.0,43.12,0.024,88.224,237.40800000000002,0.0,,26.74438,13.034999999999998
2021-11-06 10:00:00+01:00,0.0,43.61,0.024,88.152,244.488,0.0,,28.588820000000002,11.472999999999999
2021-11-06 11:00:00+01:00,0.0,43.61,0.024,89.08800000000001,242.112,0.0,,29.51104,11.065999999999999
2021-11-06 12:00:00+01:00,0.0,45.08,0.024,88.92,233.16,0.0,,37.81102,11.626999999999999
2021-11-06 13:00:00+01:00,0.0,46.06,0.024,88.92,228.768,0.0,,38.73324,13.309999999999999
2021-11-06 14:00:00+01:00,0.0,45.57,0.024,88.896,241.368,0.0,,38.73324,11.572
2021-11-06 15:00:00+01:00,0.0,42.63,0.024,88.368,264.216,0.0,,37.81102,10.417
2021-11-06 16:00:00+01:00,0.0,44.1,0.024,88.272,276.0,0.0,,31.35548,10.241
2021-11-06 17:00:00+01:00,0.0,43.61,0.024,88.176,279.432,0.0,,29.51104,12.837
2021-11-06 18:00:00+01:00,0.0,44.1,0.024,88.248,275.448,0.0,,30.43326,13.024
2021-11-06 19:00:00+01:00,0.0,44.1,0.024,87.744,247.536,0.0,,36.8888,14.563999999999998
2021-11-06 20:00:00+01:00,0.0,44.589999999999996,0.024,87.19200000000001,217.656,0.0,,38.73324,16.258
2021-11-06 21:00:00+01:00,0.0,43.61,0.0,85.896,200.856,0.0,,38.73324,19.436999999999998
2021-11-06 22:00:00+01:00,0.0,45.08,0.0,84.816,178.392,0.0,,39.655460000000005,23.243
2021-11-06 23:00:00+01:00,0.0,45.08,0.0,83.424,155.28,0.0,,39.655460000000005,24.375999999999998
2021-11-07 00:00:00+01:00,0.0,43.61,0.0,81.768,126.888,0.0,,39.655460000000005,24.651
2021-11-07 01:00:00+01:00,0.0,41.65,0.0,80.06400000000001,112.512,0.0,,39.655460000000005,24.782999999999998
2021-11-07 02:00:00+01:00,0.0,43.12,0.0,79.584,105.408,0.0,,39.655460000000005,26.619999999999997
2021-11-07 03:00:00+01:00,0.0,42.14,0.0,78.504,93.936,0.0,,39.655460000000005,27.994999999999997
2021-11-07 04:00:00+01:00,0.0,41.65,0.0,79.32000000000001,91.056,0.0,,39.655460000000005,29.051
2021-11-07 05:00:00+01:00,0.0,41.65,0.0,79.512,101.976,0.0,,40.57768,27.764
2021-11-07 06:00:00+01:00,0.0,41.16,0.24,79.872,105.19200000000001,0.0,,40.57768,25.564
2021-11-07 07:00:00+01:00,0.0,42.63,0.40800000000000003,80.928,132.864,0.0,,40.57768,23.055999999999997
2021-11-07 08:00:00+01:00,0.0,43.12,0.40800000000000003,82.056,165.72,0.0,,39.655460000000005,19.019
2021-11-07 09:00:00+01:00,0.0,45.57,0.40800000000000003,83.496,203.952,0.0,,38.73324,16.291
2021-11-07 10:00:00+01:00,0.0,44.589999999999996,0.40800000000000003,83.304,215.592,0.0,,40.57768,14.157
2021-11-07 11:00:00+01:00,0.0,44.589999999999996,0.432,83.544,220.44,0.0,,40.57768,13.364999999999998
2021-11-07 12:00:00+01:00,0.0,44.589999999999996,0.8160000000000001,83.44800000000001,215.256,0.0,,41.499900000000004,11.946
2021-11-07 13:00:00+01:00,0.0,43.61,1.224,83.568,213.816,0.0,,41.499900000000004,9.514999999999999
2021-11-07 14:00:00+01:00,0.0,43.12,1.224,83.76,235.656,0.0,,40.57768,8.019
2021-11-07 15:00:00+01:00,0.0,45.08,1.224,83.928,259.056,0.0,,40.57768,7.161
2021-11-07 16:00:00+01:00,0.0,46.55,1.224,83.664,285.288,0.0,,40.57768,7.084
2021-11-07 17:00:00+01:00,0.0,46.06,1.224,83.76,312.86400000000003,0.0,,40.57768,7.018
2021-11-07 18:00:00+01:00,0.0,46.06,1.224,84.096,304.368,0.0,,39.655460000000005,6.5889999999999995
2021-11-07 19:00:00+01:00,0.0,46.55,1.224,84.024,292.176,0.0,,39.655460000000005,6.412999999999999
2021-11-07 20:00:00+01:00,0.0,46.06,1.224,84.072,284.784,0.0,,39.655460000000005,6.082999999999999
2021-11-07 21:00:00+01:00,0.0,46.06,1.224,83.64,281.088,0.0,,39.655460000000005,5.9399999999999995
2021-11-07 22:00:00+01:00,0.0,46.55,1.512,83.16,268.416,0.0,,40.57768,5.907
2021-11-07 23:00:00+01:00,0.0,46.06,0.84,82.968,255.72,0.0,,41.499900000000004,9.493
2021-11-08 00:00:00+01:00,0.0,44.589999999999996,0.8160000000000001,81.264,240.864,0.0,,40.57768,9.317
2021-11-08 01:00:00+01:00,0.0,44.589999999999996,0.8160000000000001,81.24,229.15200000000002,0.0,,39.655460000000005,9.559
2021-11-08 02:00:00+01:00,0.0,44.589999999999996,0.8160000000000001,81.288,226.848,0.0,,39.655460000000005,10.911999999999999
2021-11-08 03:00:00+01:00,0.0,44.1,0.792,80.52,242.232,0.0,,38.73324,11.737
2021-11-08 04:00:00+01:00,0.0,43.12,0.8160000000000001,81.456,267.168,0.0,,37.81102,12.76
2021-11-08 05:00:00+01:00,0.0,41.65,0.8160000000000001,82.32000000000001,311.184,0.0,,36.8888,12.363999999999999
2021-11-08 06:00:00+01:00,0.0,44.589999999999996,8.832,82.944,375.72,0.0,,35.96658,11.946
2021-11-08 07:00:00+01:00,0.0,44.589999999999996,11.52,84.888,433.392,0.0,,34.12214,11.022
2021-11-08 08:00:00+01:00,0.0,45.08,15.216000000000001,85.8,450.91200000000003,0.0,,34.12214,9.581
2021-11-08 09:00:00+01:00,0.0,45.08,15.24,85.72800000000001,458.616,0.0,,34.12214,10.043
2021-11-08 10:00:00+01:00,0.0,44.589999999999996,15.456,85.632,459.93600000000004,0.0,,34.12214,11.264
2021-11-08 11:00:00+01:00,0.0,44.589999999999996,15.264000000000001,84.552,449.928,0.0,,34.12214,11.814
2021-11-08 12:00:00+01:00,0.0,44.589999999999996,15.024000000000001,85.224,435.6,0.0,,33.19992,11.264
2021-11-08 13:00:00+01:00,0.0,45.08,15.096,86.256,441.096,0.0,,32.2777,12.319999999999999
2021-11-08 14:00:00+01:00,0.0,44.1,17.568,86.328,444.6,0.0,,33.19992,13.475
2021-11-08 15:00:00+01:00,0.0,44.1,18.744,87.12,454.824,0.0,,33.19992,13.607
2021-11-08 16:00:00+01:00,0.0,44.1,19.176000000000002,87.696,466.032,0.0,,31.35548,17.215
2021-11-08 17:00:00+01:00,0.0,43.12,18.216,87.36,466.728,0.0,,29.51104,20.889
2021-11-08 18:00:00+01:00,0.0,43.61,18.144000000000002,87.672,462.528,0.0,,32.2777,22.473
2021-11-08 19:00:00+01:00,0.0,44.589999999999996,15.384,87.408,455.28000000000003,0.0,,31.35548,23.166
2021-11-08 20:00:00+01:00,0.0,44.589999999999996,11.28,85.584,433.2,0.0,,30.43326,24.662
2021-11-08 21:00:00+01:00,0.0,43.61,10.968,84.864,412.944,0.0,,32.2777,26.334
2021-11-08 22:00:00+01:00,0.0,41.65,7.344,83.76,381.336,0.0,,32.2777,28.258999999999997
2021-11-08 23:00:00+01:00,0.0,41.16,1.6320000000000001,84.21600000000001,347.808,0.0,,33.19992,29.215999999999998
2021-11-09 00:00:00+01:00,0.0,42.14,1.6560000000000001,83.544,334.368,0.0,,32.2777,28.247999999999998
2021-11-09 01:00:00+01:00,0.0,40.67,1.608,82.72800000000001,321.696,0.0,,35.044360000000005,28.973999999999997
2021-11-09 02:00:00+01:00,0.0,40.18,1.608,82.584,301.488,0.0,,35.96658,29.898
2021-11-09 03:00:00+01:00,0.0,40.67,1.608,82.824,281.40000000000003,0.0,,35.96658,33.22
2021-11-09 04:00:00+01:00,0.0,39.69,1.608,83.136,268.416,0.0,,36.8888,34.1
2021-11-09 05:00:00+01:00,0.0,41.65,1.584,83.85600000000001,270.336,0.0,,35.96658,32.494
2021-11-09 06:00:00+01:00,0.0,44.1,3.2880000000000003,85.848,308.568,0.0,,35.044360000000005,30.733999999999998
2021-11-09 07:00:00+01:00,0.0,44.1,8.808,86.592,348.024,0.0,,34.12214,27.477999999999998
2021-11-09 08:00:00+01:00,0.0,44.1,8.976,86.976,340.584,0.0,,32.2777,25.069
2021-11-09 09:00:00+01:00,0.0,44.1,6.648000000000001,87.12,319.488,0.0,,32.2777,24.343
2021-11-09 10:00:00+01:00,0.0,44.589999999999996,1.6320000000000001,86.784,304.68,0.0,,32.2777,24.266
2021-11-09 11:00:00+01:00,0.0,45.57,1.608,87.144,288.744,0.0,,34.12214,25.971
2021-11-09 12:00:00+01:00,0.0,45.57,1.6560000000000001,87.72,278.688,0.0,,35.044360000000005,25.223
2021-11-09 13:00:00+01:00,0.0,43.12,1.6320000000000001,87.792,277.944,0.0,,32.2777,23.407999999999998
2021-11-09 14:00:00+01:00,0.0,44.589999999999996,1.6320000000000001,87.744,284.448,0.0,,32.2777,23.011999999999997
2021-11-09 15:00:00+01:00,0.0,44.1,1.6320000000000001,87.72,295.224,0.0,,32.2777,22.802999999999997
2021-11-09 16:00:00+01:00,0.0,44.1,1.6320000000000001,88.752,306.264,0.0,,35.044360000000005,22.814
2021-11-09 17:00:00+01:00,0.0,44.589999999999996,1.6320000000000001,89.496,312.648,0.0,,34.12214,23.727
2021-11-09 18:00:00+01:00,0.0,44.589999999999996,1.584,88.776,299.30400000000003,0.0,,35.044360000000005,26.554
2021-11-09 19:00:00+01:00,0.0,43.12,1.6320000000000001,88.824,281.544,0.0,,35.044360000000005,28.182
2021-11-09 20:00:00+01:00,0.0,43.61,1.608,87.648,259.56,0.0,,35.044360000000005,29.337
2021-11-09 21:00:00+01:00,0.0,43.12,1.6320000000000001,86.85600000000001,235.104,0.0,,36.8888,29.886999999999997
2021-11-09 22:00:00+01:00,0.0,42.14,1.608,86.08800000000001,205.89600000000002,0.0,,36.8888,30.348999999999997
2021-11-09 23:00:00+01:00,0.0,42.14,1.584,85.70400000000001,162.216,0.0,,36.8888,30.139999999999997
2021-11-10 00:00:00+01:00,0.0,45.08,1.6560000000000001,84.528,146.52,0.0,,38.73324,28.412999999999997
2021-11-10 01:00:00+01:00,0.0,44.589999999999996,1.584,83.808,132.12,0.0,,38.73324,28.589
2021-11-10 02:00:00+01:00,0.0,44.589999999999996,1.6320000000000001,83.664,124.32000000000001,0.0,,39.655460000000005,26.971999999999998
2021-11-10 03:00:00+01:00,0.0,44.589999999999996,1.6560000000000001,84.072,125.736,0.0,,39.655460000000005,25.915999999999997
2021-11-10 04:00:00+01:00,0.0,44.589999999999996,1.6560000000000001,84.264,146.76,0.0,,39.655460000000005,24.727999999999998
2021-11-10 05:00:00+01:00,0.0,44.589999999999996,1.608,85.2,172.656,0.0,,39.655460000000005,28.401999999999997
2021-11-10 06:00:00+01:00,0.0,44.589999999999996,1.6320000000000001,86.83200000000001,238.416,0.0,,36.8888,31.041999999999998
2021-11-10 07:00:00+01:00,0.0,44.589999999999996,2.16,89.08800000000001,303.312,0.0,,31.35548,31.712999999999997
2021-11-10 08:00:00+01:00,0.0,44.589999999999996,5.088,91.32000000000001,308.688,0.0,,31.35548,31.316999999999997
2021-11-10 09:00:00+01:00,0.0,43.12,4.224,91.872,290.25600000000003,0.0,,31.35548,31.141
2021-11-10 10:00:00+01:00,0.0,40.67,4.032,91.896,285.936,0.0,,30.43326,29.930999999999997
2021-11-10 11:00:00+01:00,0.0,43.61,3.888,91.92,272.904,0.0,,30.43326,30.624
2021-11-10 12:00:00+01:00,0.0,41.16,3.7920000000000003,91.656,273.168,0.0,,33.19992,30.095999999999997
2021-11-10 13:00:00+01:00,0.0,40.67,3.912,92.208,280.2,0.0,,32.2777,29.116999999999997
2021-11-10 14:00:00+01:00,0.0,40.67,3.744,91.896,282.072,0.0,,34.12214,28.435
2021-11-10 15:00:00+01:00,0.0,41.16,3.8160000000000003,92.712,283.824,0.0,,35.96658,28.721
2021-11-10 16:00:00+01:00,0.0,41.16,6.384,92.712,294.024,0.0,,35.044360000000005,28.688
2021-11-10 17:00:00+01:00,0.0,41.16,8.328,92.06400000000001,313.848,0.0,,34.12214,27.511
2021-11-10 18:00:00+01:00,0.0,40.67,8.304,92.232,321.168,0.0,,27.666600000000003,27.06
2021-11-10 19:00:00+01:00,0.0,40.67,8.256,91.872,317.35200000000003,0.0,,26.74438,27.180999999999997
2021-11-10 20:00:00+01:00,0.0,40.67,7.968,91.2,307.296,0.0,,28.588820000000002,26.796
2021-11-10 21:00:00+01:00,0.0,40.67,4.848,90.72,302.37600000000003,0.0,,27.666600000000003,26.939
2021-11-10 22:00:00+01:00,0.0,41.16,4.704,89.616,289.056,0.0,,29.51104,27.709
2021-11-10 23:00:00+01:00,0.0,41.16,4.632,89.112,273.48,0.0,,29.51104,27.423
2021-11-11 00:00:00+01:00,0.0,40.18,4.896,88.176,269.208,0.0,,30.43326,27.433999999999997
2021-11-11 01:00:00+01:00,0.0,40.67,5.088,87.936,266.232,0.0,,37.81102,26.895
2021-11-11 02:00:00+01:00,0.0,40.67,4.824,88.104,262.824,0.0,,37.81102,26.708
2021-11-11 03:00:00+01:00,0.0,40.18,4.728,87.84,263.112,0.0,,37.81102,27.049
2021-11-11 04:00:00+01:00,0.0,40.18,4.5600000000000005,87.672,263.016,0.0,,37.81102,27.203
2021-11-11 05:00:00+01:00,0.0,40.67,4.464,87.864,271.608,0.0,,37.81102,28.863999999999997
2021-11-11 06:00:00+01:00,0.0,40.67,5.184,88.70400000000001,301.896,0.0,,27.666600000000003,30.601999999999997
2021-11-11 07:00:00+01:00,0.0,40.18,4.92,90.57600000000001,308.088,0.0,,27.666600000000003,31.965999999999998
