,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-05-01 01:00:00+03:00,784.0,518.0,352.0,1.0,402.0,1853.0,1898.0,73.0,11.0,35.0,700.0
2021-05-01 02:00:00+03:00,778.0,515.0,346.0,1.0,384.0,1696.0,1898.0,73.0,10.0,35.0,873.0
2021-05-01 03:00:00+03:00,778.0,522.0,340.0,1.0,377.0,1677.0,1898.0,76.0,10.0,35.0,889.0
2021-05-01 04:00:00+03:00,778.0,537.0,342.0,1.0,375.0,1704.0,1898.0,79.0,10.0,35.0,901.0
2021-05-01 05:00:00+03:00,779.0,593.0,349.0,1.0,377.0,1790.0,1898.0,79.0,11.0,35.0,850.0
2021-05-01 06:00:00+03:00,787.0,598.0,329.0,1.0,362.0,1835.0,1898.0,71.0,11.0,35.0,728.0
2021-05-01 07:00:00+03:00,779.0,571.0,296.0,1.0,343.0,2055.0,1898.0,64.0,11.0,35.0,507.0
2021-05-01 08:00:00+03:00,779.0,563.0,295.0,1.0,332.0,2062.0,1898.0,64.0,11.0,35.0,444.0
2021-05-01 09:00:00+03:00,754.0,552.0,281.0,1.0,317.0,2086.0,1899.0,64.0,12.0,35.0,514.0
2021-05-01 10:00:00+03:00,733.0,547.0,267.0,1.0,311.0,2172.0,1899.0,61.0,11.0,35.0,697.0
2021-05-01 11:00:00+03:00,724.0,539.0,263.0,1.0,310.0,2193.0,1899.0,61.0,11.0,35.0,830.0
2021-05-01 12:00:00+03:00,717.0,522.0,262.0,1.0,323.0,2183.0,1897.0,60.0,11.0,35.0,918.0
2021-05-01 13:00:00+03:00,701.0,510.0,262.0,1.0,324.0,2165.0,1897.0,58.0,11.0,35.0,1003.0
2021-05-01 14:00:00+03:00,698.0,502.0,249.0,1.0,316.0,2128.0,1897.0,58.0,11.0,35.0,991.0
2021-05-01 15:00:00+03:00,695.0,494.0,247.0,1.0,313.0,1948.0,1898.0,58.0,11.0,36.0,1013.0
2021-05-01 16:00:00+03:00,682.0,486.0,261.0,1.0,318.0,1935.0,1897.0,58.0,11.0,31.0,973.0
2021-05-01 17:00:00+03:00,673.0,505.0,257.0,1.0,324.0,1955.0,1897.0,58.0,11.0,29.0,853.0
2021-05-01 18:00:00+03:00,667.0,498.0,285.0,1.0,335.0,2063.0,1897.0,60.0,10.0,30.0,760.0
2021-05-01 19:00:00+03:00,666.0,498.0,300.0,1.0,357.0,2195.0,1897.0,61.0,11.0,31.0,692.0
2021-05-01 20:00:00+03:00,668.0,513.0,308.0,1.0,368.0,2224.0,1897.0,62.0,11.0,30.0,656.0
2021-05-01 21:00:00+03:00,667.0,516.0,308.0,1.0,381.0,2213.0,1896.0,64.0,12.0,30.0,692.0
2021-05-01 22:00:00+03:00,680.0,543.0,309.0,1.0,393.0,2134.0,1897.0,67.0,11.0,30.0,818.0
2021-05-01 23:00:00+03:00,685.0,543.0,310.0,1.0,393.0,2080.0,1897.0,69.0,11.0,31.0,870.0
2021-05-02 00:00:00+03:00,688.0,539.0,305.0,1.0,398.0,1985.0,1896.0,70.0,11.0,33.0,823.0
2021-05-02 01:00:00+03:00,698.0,488.0,305.0,1.0,404.0,2017.0,1896.0,73.0,11.0,32.0,734.0
2021-05-02 02:00:00+03:00,699.0,479.0,305.0,1.0,408.0,1953.0,1897.0,79.0,11.0,30.0,628.0
2021-05-02 03:00:00+03:00,701.0,477.0,306.0,1.0,403.0,1857.0,1897.0,87.0,11.0,28.0,508.0
2021-05-02 04:00:00+03:00,697.0,498.0,313.0,1.0,397.0,1856.0,1897.0,92.0,11.0,26.0,396.0
2021-05-02 05:00:00+03:00,693.0,545.0,314.0,1.0,396.0,1852.0,1896.0,91.0,11.0,29.0,321.0
2021-05-02 06:00:00+03:00,698.0,538.0,314.0,1.0,364.0,1814.0,1897.0,75.0,11.0,30.0,261.0
2021-05-02 07:00:00+03:00,688.0,589.0,312.0,1.0,337.0,1884.0,1897.0,70.0,11.0,31.0,239.0
2021-05-02 08:00:00+03:00,697.0,608.0,298.0,1.0,318.0,2060.0,1898.0,64.0,10.0,30.0,150.0
2021-05-02 09:00:00+03:00,717.0,610.0,283.0,1.0,299.0,2185.0,1898.0,61.0,11.0,34.0,145.0
2021-05-02 10:00:00+03:00,727.0,618.0,267.0,1.0,292.0,2153.0,1897.0,57.0,11.0,36.0,268.0
2021-05-02 11:00:00+03:00,735.0,604.0,253.0,1.0,285.0,2024.0,1897.0,52.0,11.0,36.0,404.0
2021-05-02 12:00:00+03:00,737.0,557.0,248.0,1.0,286.0,1939.0,1897.0,51.0,12.0,36.0,491.0
2021-05-02 13:00:00+03:00,744.0,517.0,244.0,1.0,286.0,1914.0,1897.0,47.0,12.0,35.0,503.0
2021-05-02 14:00:00+03:00,752.0,498.0,244.0,1.0,280.0,1676.0,1898.0,49.0,12.0,36.0,482.0
2021-05-02 15:00:00+03:00,765.0,492.0,243.0,1.0,278.0,1601.0,1896.0,54.0,12.0,36.0,431.0
2021-05-02 16:00:00+03:00,759.0,491.0,241.0,1.0,278.0,1565.0,1896.0,55.0,12.0,36.0,402.0
2021-05-02 17:00:00+03:00,749.0,492.0,241.0,1.0,287.0,1626.0,1895.0,57.0,11.0,36.0,335.0
2021-05-02 18:00:00+03:00,747.0,518.0,247.0,1.0,302.0,1856.0,1895.0,57.0,11.0,35.0,253.0
2021-05-02 19:00:00+03:00,754.0,552.0,269.0,1.0,319.0,2057.0,1895.0,57.0,11.0,36.0,195.0
2021-05-02 20:00:00+03:00,762.0,571.0,275.0,1.0,340.0,2168.0,1895.0,60.0,11.0,35.0,134.0
2021-05-02 21:00:00+03:00,758.0,585.0,276.0,1.0,368.0,2120.0,1895.0,62.0,11.0,36.0,135.0
2021-05-02 22:00:00+03:00,760.0,637.0,276.0,1.0,385.0,2139.0,1896.0,66.0,11.0,36.0,173.0
2021-05-02 23:00:00+03:00,755.0,656.0,279.0,1.0,381.0,2095.0,1897.0,69.0,11.0,36.0,238.0
2021-05-03 00:00:00+03:00,698.0,592.0,269.0,1.0,372.0,1873.0,1897.0,69.0,11.0,36.0,255.0
2021-05-03 01:00:00+03:00,668.0,592.0,268.0,1.0,372.0,1831.0,1897.0,69.0,10.0,30.0,294.0
2021-05-03 02:00:00+03:00,678.0,594.0,269.0,1.0,375.0,1768.0,1897.0,72.0,11.0,21.0,325.0
2021-05-03 03:00:00+03:00,672.0,586.0,268.0,1.0,384.0,1704.0,1897.0,72.0,11.0,20.0,310.0
2021-05-03 04:00:00+03:00,672.0,597.0,268.0,1.0,387.0,1739.0,1898.0,76.0,11.0,20.0,261.0
2021-05-03 05:00:00+03:00,674.0,634.0,271.0,1.0,383.0,1809.0,1897.0,76.0,10.0,20.0,226.0
2021-05-03 06:00:00+03:00,678.0,679.0,328.0,1.0,401.0,1935.0,1897.0,72.0,11.0,20.0,189.0
2021-05-03 07:00:00+03:00,677.0,680.0,337.0,1.0,396.0,2084.0,1898.0,67.0,10.0,28.0,150.0
2021-05-03 08:00:00+03:00,672.0,679.0,336.0,1.0,396.0,2275.0,1898.0,62.0,10.0,35.0,107.0
2021-05-03 09:00:00+03:00,674.0,680.0,331.0,12.0,392.0,2262.0,1902.0,60.0,11.0,36.0,68.0
2021-05-03 10:00:00+03:00,667.0,681.0,300.0,11.0,369.0,2274.0,1900.0,57.0,11.0,36.0,99.0
2021-05-03 11:00:00+03:00,648.0,671.0,271.0,1.0,330.0,2163.0,1898.0,55.0,11.0,36.0,127.0
2021-05-03 12:00:00+03:00,644.0,649.0,262.0,1.0,293.0,2120.0,1898.0,53.0,12.0,36.0,139.0
2021-05-03 13:00:00+03:00,641.0,553.0,286.0,1.0,279.0,2053.0,1897.0,52.0,12.0,35.0,207.0
2021-05-03 14:00:00+03:00,633.0,495.0,261.0,1.0,267.0,1908.0,1897.0,54.0,12.0,35.0,259.0
2021-05-03 15:00:00+03:00,633.0,488.0,243.0,1.0,265.0,1751.0,1897.0,52.0,11.0,34.0,274.0
2021-05-03 16:00:00+03:00,662.0,459.0,241.0,1.0,270.0,1661.0,1898.0,50.0,12.0,33.0,291.0
