,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-09-01 00:00:00+02:00,93.0,680.0,645.0,8579.0,0.0,30.0,6.0,1051.0
2021-09-01 01:00:00+02:00,93.0,670.0,648.0,8477.0,0.0,30.0,5.0,1028.0
2021-09-01 02:00:00+02:00,93.0,673.0,652.0,8148.0,0.0,29.0,5.0,1362.0
2021-09-01 03:00:00+02:00,93.0,665.0,647.0,7971.0,0.0,31.0,7.0,1377.0
2021-09-01 04:00:00+02:00,93.0,678.0,647.0,8645.0,0.0,31.0,5.0,1380.0
2021-09-01 05:00:00+02:00,92.0,830.0,656.0,9596.0,0.0,32.0,4.0,1430.0
2021-09-01 06:00:00+02:00,92.0,876.0,670.0,11269.0,0.0,31.0,4.0,1405.0
2021-09-01 07:00:00+02:00,92.0,914.0,694.0,12777.0,0.0,29.0,4.0,1361.0
2021-09-01 08:00:00+02:00,95.0,917.0,700.0,13182.0,0.0,30.0,4.0,1258.0
2021-09-01 09:00:00+02:00,93.0,916.0,702.0,13029.0,0.0,33.0,4.0,1247.0
2021-09-01 10:00:00+02:00,93.0,913.0,712.0,12206.0,0.0,31.0,4.0,1216.0
2021-09-01 11:00:00+02:00,94.0,914.0,720.0,11682.0,0.0,31.0,4.0,1278.0
2021-09-01 12:00:00+02:00,94.0,843.0,714.0,10998.0,0.0,29.0,5.0,1322.0
2021-09-01 13:00:00+02:00,99.0,883.0,715.0,10099.0,0.0,31.0,7.0,1383.0
2021-09-01 14:00:00+02:00,92.0,861.0,716.0,9733.0,0.0,30.0,7.0,1345.0
2021-09-01 15:00:00+02:00,93.0,868.0,716.0,10021.0,0.0,30.0,7.0,1434.0
2021-09-01 16:00:00+02:00,90.0,879.0,714.0,10545.0,0.0,29.0,6.0,1497.0
2021-09-01 17:00:00+02:00,90.0,908.0,724.0,11276.0,0.0,27.0,7.0,1520.0
2021-09-01 18:00:00+02:00,92.0,918.0,730.0,11520.0,0.0,27.0,7.0,1513.0
2021-09-01 19:00:00+02:00,93.0,921.0,738.0,11327.0,0.0,26.0,7.0,1463.0
2021-09-01 20:00:00+02:00,92.0,917.0,728.0,11389.0,0.0,28.0,8.0,1384.0
2021-09-01 21:00:00+02:00,90.0,910.0,732.0,11284.0,0.0,28.0,10.0,1388.0
2021-09-01 22:00:00+02:00,91.0,859.0,730.0,10722.0,0.0,28.0,11.0,1324.0
2021-09-01 23:00:00+02:00,92.0,770.0,728.0,10086.0,0.0,29.0,9.0,1521.0
2021-09-02 00:00:00+02:00,95.0,719.0,709.0,9548.0,0.0,22.0,12.0,1574.0
2021-09-02 01:00:00+02:00,95.0,814.0,698.0,9107.0,0.0,22.0,8.0,1458.0
2021-09-02 02:00:00+02:00,95.0,809.0,702.0,8540.0,0.0,23.0,8.0,1433.0
2021-09-02 03:00:00+02:00,98.0,814.0,692.0,8495.0,0.0,23.0,8.0,1597.0
2021-09-02 04:00:00+02:00,98.0,809.0,691.0,9074.0,0.0,23.0,6.0,1552.0
2021-09-02 05:00:00+02:00,96.0,828.0,693.0,10277.0,0.0,23.0,7.0,1511.0
2021-09-02 06:00:00+02:00,99.0,845.0,729.0,12137.0,0.0,22.0,8.0,1431.0
