,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-01-01 19:00:00+01:00,,38.22,38.808,30.504,510.72,0.0,,22.13328,6.401999999999999
2021-01-01 20:00:00+01:00,,38.22,37.008,30.408,498.528,0.0,,22.13328,6.6
2021-01-01 21:00:00+01:00,,38.22,34.584,30.36,495.98400000000004,0.0,,20.28884,6.853
2021-01-01 22:00:00+01:00,,38.22,31.128,30.336000000000002,485.232,0.0,,22.13328,7.303999999999999
2021-01-01 23:00:00+01:00,,38.22,28.344,30.240000000000002,466.584,0.0,,22.13328,8.888
2021-01-02 00:00:00+01:00,,38.22,22.848,30.048000000000002,447.96000000000004,0.0,,22.13328,9.196
2021-01-02 01:00:00+01:00,,38.22,22.032,30.048000000000002,422.64,0.0,,19.36662,9.24
2021-01-02 02:00:00+01:00,,38.22,20.976,29.832,414.552,0.0,,21.21106,8.426
2021-01-02 03:00:00+01:00,,38.22,20.424,29.808,412.056,0.0,,23.97772,7.491
2021-01-02 04:00:00+01:00,,38.22,20.352,29.88,418.632,0.0,,21.21106,7.534999999999999
2021-01-02 05:00:00+01:00,,38.22,20.808,30.0,429.552,0.0,,20.28884,6.952
2021-01-02 06:00:00+01:00,,38.22,21.984,30.096,442.608,0.0,,20.28884,6.27
2021-01-02 07:00:00+01:00,,38.22,23.832,30.12,463.104,0.0,,23.055500000000002,6.1819999999999995
2021-01-02 08:00:00+01:00,,38.22,29.352,30.168,480.96000000000004,0.0,,22.13328,6.324999999999999
2021-01-02 09:00:00+01:00,,38.22,30.792,30.288,493.704,0.0,,22.13328,6.170999999999999
2021-01-02 10:00:00+01:00,,38.22,32.136,30.168,503.736,0.0,,20.28884,5.071
2021-01-02 11:00:00+01:00,,38.22,34.68,30.336000000000002,511.296,0.0,,23.055500000000002,5.335
2021-01-02 12:00:00+01:00,,38.22,34.776,30.288,511.248,0.0,,21.21106,3.8609999999999998
2021-01-02 13:00:00+01:00,,38.22,35.112,30.36,513.6,0.0,,21.21106,3.6409999999999996
2021-01-02 14:00:00+01:00,,38.22,35.904,30.432000000000002,516.456,0.0,,21.21106,3.9269999999999996
2021-01-02 15:00:00+01:00,,38.22,37.056,30.384,526.7520000000001,0.0,,23.97772,4.311999999999999
2021-01-02 16:00:00+01:00,,38.22,37.392,30.408,540.216,0.0,,23.97772,4.136
2021-01-02 17:00:00+01:00,,38.22,37.728,30.432000000000002,547.5120000000001,0.0,,24.89994,4.059
2021-01-02 18:00:00+01:00,,38.22,39.072,30.36,548.376,0.0,,24.89994,4.630999999999999
2021-01-02 19:00:00+01:00,,38.22,37.152,30.336000000000002,533.88,0.0,,23.97772,4.928
2021-01-02 20:00:00+01:00,,38.22,36.6,30.336000000000002,510.86400000000003,0.0,,23.055500000000002,5.236
2021-01-02 21:00:00+01:00,,38.22,36.408,30.336000000000002,504.048,0.0,,22.13328,5.2139999999999995
2021-01-02 22:00:00+01:00,,38.22,34.08,30.192,492.81600000000003,0.0,,23.055500000000002,5.346
2021-01-02 23:00:00+01:00,,38.22,29.232,30.072,478.944,0.0,,22.13328,5.709
2021-01-03 00:00:00+01:00,,38.22,28.896,29.832,461.64,0.0,,21.21106,6.138
2021-01-03 01:00:00+01:00,,38.22,26.832,29.76,434.25600000000003,0.0,,23.055500000000002,5.5329999999999995
2021-01-03 02:00:00+01:00,,38.22,20.28,29.76,420.552,0.0,,30.43326,5.489
2021-01-03 03:00:00+01:00,,38.22,20.352,29.808,412.92,0.0,,29.51104,5.797
2021-01-03 04:00:00+01:00,,38.22,20.472,29.784,415.152,0.0,,28.588820000000002,5.335
2021-01-03 05:00:00+01:00,,38.22,20.472,29.76,419.784,0.0,,27.666600000000003,5.258
2021-01-03 06:00:00+01:00,,38.22,20.304000000000002,29.784,422.25600000000003,0.0,,27.666600000000003,5.763999999999999
2021-01-03 07:00:00+01:00,,38.22,23.856,29.904,433.752,0.0,,23.97772,5.763999999999999
2021-01-03 08:00:00+01:00,,38.22,28.008,30.12,449.52,0.0,,21.21106,6.170999999999999
2021-01-03 09:00:00+01:00,,38.22,29.904,29.976,466.296,0.0,,21.21106,6.556
2021-01-03 10:00:00+01:00,,38.22,26.496000000000002,29.928,478.92,0.0,,21.21106,6.435
2021-01-03 11:00:00+01:00,,38.22,27.216,30.0,483.12,0.0,,20.28884,5.962
2021-01-03 12:00:00+01:00,,38.22,22.224,30.072,478.368,0.0,,23.97772,5.994999999999999
2021-01-03 13:00:00+01:00,,38.22,21.312,30.12,471.432,0.0,,22.13328,5.632
2021-01-03 14:00:00+01:00,,38.22,21.744,30.096,477.048,0.0,,21.21106,4.785
2021-01-03 15:00:00+01:00,,38.22,25.392,29.808,493.608,0.0,,20.28884,4.476999999999999
2021-01-03 16:00:00+01:00,,38.22,30.624000000000002,29.28,517.944,0.0,,23.97772,4.367
2021-01-03 17:00:00+01:00,,38.22,31.776,28.968,521.664,0.0,,23.97772,4.4879999999999995
2021-01-03 18:00:00+01:00,,38.22,31.032,28.560000000000002,512.64,0.0,,24.89994,4.675
2021-01-03 19:00:00+01:00,,38.22,30.84,28.512,508.44,0.0,,22.13328,3.9709999999999996
2021-01-03 20:00:00+01:00,,38.22,30.048000000000002,28.416,492.528,0.0,,22.13328,4.917
2021-01-03 21:00:00+01:00,,38.22,28.032,28.416,482.808,0.0,,20.28884,5.478
2021-01-03 22:00:00+01:00,,38.22,22.008,28.224,472.584,0.0,,21.21106,6.247999999999999
2021-01-03 23:00:00+01:00,,38.22,16.776,28.128,438.91200000000003,0.0,,22.13328,6.457
2021-01-04 00:00:00+01:00,,38.22,12.888,27.816,395.688,0.0,,21.21106,6.38
2021-01-04 01:00:00+01:00,,38.22,9.672,27.816,385.032,0.0,,22.13328,6.226
2021-01-04 02:00:00+01:00,,38.22,8.904,27.84,377.42400000000004,0.0,,20.28884,6.677
2021-01-04 03:00:00+01:00,,38.22,9.504,27.792,382.104,0.0,,20.28884,6.236999999999999
2021-01-04 04:00:00+01:00,,38.22,13.896,27.84,392.88,0.0,,20.28884,6.05
2021-01-04 05:00:00+01:00,,38.22,19.008,27.816,429.216,0.0,,21.21106,6.71
2021-01-04 06:00:00+01:00,,38.22,25.824,27.768,473.064,0.0,,21.21106,7.667
2021-01-04 07:00:00+01:00,,38.22,29.496000000000002,27.72,525.672,0.0,,22.13328,7.59
2021-01-04 08:00:00+01:00,,38.22,35.52,27.864,539.712,0.0,,23.97772,9.295
2021-01-04 09:00:00+01:00,,38.22,35.4,28.008,545.16,0.0,,23.055500000000002,10.504999999999999
2021-01-04 10:00:00+01:00,,38.22,35.208,28.008,545.76,0.0,,23.97772,12.187999999999999
2021-01-04 11:00:00+01:00,,38.22,35.304,27.84,543.72,0.0,,23.97772,12.782
2021-01-04 12:00:00+01:00,,38.22,35.4,27.936,538.7040000000001,0.0,,23.055500000000002,12.507
2021-01-04 13:00:00+01:00,,38.22,35.352000000000004,27.888,542.808,0.0,,23.97772,11.0
2021-01-04 14:00:00+01:00,,38.22,35.328,27.96,543.288,0.0,,23.055500000000002,10.109
2021-01-04 15:00:00+01:00,,38.22,35.64,28.032,543.6,0.0,,22.13328,10.241
2021-01-04 16:00:00+01:00,,38.22,36.216,27.888,546.792,0.0,,21.21106,10.978
2021-01-04 17:00:00+01:00,,38.22,36.216,27.696,547.92,0.0,,21.21106,9.955
2021-01-04 18:00:00+01:00,,38.22,35.928,27.648,537.648,0.0,,22.13328,10.824
2021-01-04 19:00:00+01:00,,42.63,37.68,27.552,539.592,0.0,,22.13328,10.758
2021-01-04 20:00:00+01:00,,46.06,38.064,27.456,534.264,0.0,,22.13328,10.152999999999999
2021-01-04 21:00:00+01:00,,46.06,34.512,27.384,526.368,0.0,,22.13328,8.931999999999999
2021-01-04 22:00:00+01:00,,46.06,31.2,27.288,506.184,0.0,,22.13328,8.811
2021-01-04 23:00:00+01:00,,46.06,28.848,27.408,473.25600000000003,0.0,,21.21106,8.591
2021-01-05 00:00:00+01:00,,45.08,28.896,26.832,450.24,0.0,,19.36662,7.678
2021-01-05 01:00:00+01:00,,46.06,28.992,26.856,449.088,0.0,,19.36662,7.106
2021-01-05 02:00:00+01:00,,45.57,29.136,26.808,442.056,0.0,,17.522180000000002,6.611
2021-01-05 03:00:00+01:00,,45.57,29.184,26.712,443.184,0.0,,17.522180000000002,6.2589999999999995
2021-01-05 04:00:00+01:00,,46.06,28.824,26.64,456.98400000000004,0.0,,19.36662,5.566
2021-01-05 05:00:00+01:00,,42.14,30.528000000000002,26.688,471.456,0.0,,20.28884,6.05
2021-01-05 06:00:00+01:00,,38.71,35.616,26.784,503.808,0.0,,19.36662,5.808
2021-01-05 07:00:00+01:00,,38.71,37.2,27.024,532.176,0.0,,21.21106,6.754
2021-01-05 08:00:00+01:00,,38.71,36.936,26.904,537.672,0.0,,22.13328,6.654999999999999
2021-01-05 09:00:00+01:00,,38.22,37.152,26.976,545.232,0.0,,22.13328,6.127
2021-01-05 10:00:00+01:00,,42.63,39.192,27.336000000000002,544.6560000000001,0.0,,22.13328,6.005999999999999
2021-01-05 11:00:00+01:00,,44.589999999999996,38.664,27.408,545.112,0.0,,23.055500000000002,5.016
2021-01-05 12:00:00+01:00,,39.2,39.672000000000004,27.336000000000002,545.136,0.0,,23.055500000000002,4.994
2021-01-05 13:00:00+01:00,,40.18,40.08,27.408,545.736,0.0,,23.055500000000002,5.148
2021-01-05 14:00:00+01:00,,39.2,40.728,27.528000000000002,541.224,0.0,,23.055500000000002,4.763
2021-01-05 15:00:00+01:00,,39.2,39.072,27.624000000000002,545.664,0.0,,23.055500000000002,4.29
2021-01-05 16:00:00+01:00,,39.2,38.544000000000004,27.6,551.448,0.0,,23.055500000000002,4.3229999999999995
2021-01-05 17:00:00+01:00,,39.69,39.72,27.288,551.376,0.0,,23.055500000000002,4.29
2021-01-05 18:00:00+01:00,,39.69,42.504,27.528000000000002,544.272,0.0,,23.055500000000002,4.3229999999999995
2021-01-05 19:00:00+01:00,,39.69,42.84,27.408,548.832,0.0,,22.13328,4.411
2021-01-05 20:00:00+01:00,,39.69,42.888,27.504,542.64,0.0,,21.21106,4.3229999999999995
2021-01-05 21:00:00+01:00,,39.69,41.664,27.552,530.4,0.0,,21.21106,3.267
2021-01-05 22:00:00+01:00,,39.2,38.52,27.288,517.7280000000001,0.0,,22.13328,2.464
2021-01-05 23:00:00+01:00,,39.69,33.936,27.264,492.79200000000003,0.0,,23.055500000000002,2.651
2021-01-06 00:00:00+01:00,,39.69,31.056,26.712,462.84000000000003,0.0,,24.89994,2.992
2021-01-06 01:00:00+01:00,,50.47,30.816,26.688,453.528,0.0,,21.21106,3.0799999999999996
2021-01-06 02:00:00+01:00,,39.2,30.72,26.64,445.608,0.0,,22.13328,3.8939999999999997
2021-01-06 03:00:00+01:00,,39.2,31.008,26.616,448.464,0.0,,20.28884,3.355
2021-01-06 04:00:00+01:00,,38.71,31.560000000000002,26.544,454.848,0.0,,19.36662,2.464
2021-01-06 05:00:00+01:00,,38.71,32.976,26.712,466.248,0.0,,20.28884,2.508
2021-01-06 06:00:00+01:00,,38.71,35.208,26.856,489.648,0.0,,20.28884,2.673
2021-01-06 07:00:00+01:00,,39.2,37.656,26.952,521.712,0.0,,26.74438,2.981
2021-01-06 08:00:00+01:00,,39.2,37.368,27.0,528.048,0.0,,28.588820000000002,3.872
2021-01-06 09:00:00+01:00,,39.2,39.12,26.976,533.112,0.0,,26.74438,4.872999999999999
2021-01-06 10:00:00+01:00,,39.2,39.624,26.784,533.112,0.0,,25.82216,5.5
2021-01-06 11:00:00+01:00,,39.2,39.648,26.808,535.44,0.0,,23.97772,5.335
2021-01-06 12:00:00+01:00,,39.2,40.968,26.928,535.7520000000001,0.0,,24.89994,5.2909999999999995
2021-01-06 13:00:00+01:00,,39.2,40.536,27.096,534.312,0.0,,25.82216,5.225
2021-01-06 14:00:00+01:00,,39.2,39.480000000000004,27.144000000000002,538.272,0.0,,25.82216,5.1259999999999994
2021-01-06 15:00:00+01:00,,39.2,39.624,27.192,540.96,0.0,,25.82216,6.072
2021-01-06 16:00:00+01:00,,39.69,39.864000000000004,27.216,541.104,0.0,,25.82216,5.994999999999999
2021-01-06 17:00:00+01:00,,46.55,41.112,26.88,540.168,0.0,,25.82216,6.369
2021-01-06 18:00:00+01:00,,39.2,41.160000000000004,26.76,541.992,0.0,,24.89994,7.204999999999999
2021-01-06 19:00:00+01:00,,39.2,41.664,26.64,544.272,0.0,,24.89994,7.853999999999999
2021-01-06 20:00:00+01:00,,39.2,41.736000000000004,26.64,541.824,0.0,,25.82216,8.866
2021-01-06 21:00:00+01:00,,39.2,41.544000000000004,26.664,525.888,0.0,,24.89994,9.856
2021-01-06 22:00:00+01:00,,39.2,40.416000000000004,26.496000000000002,518.232,0.0,,24.89994,10.251999999999999
2021-01-06 23:00:00+01:00,,39.2,36.792,26.352,502.704,0.0,,25.82216,10.318
2021-01-07 00:00:00+01:00,,39.2,32.64,26.688,481.32,0.0,,28.588820000000002,10.857
2021-01-07 01:00:00+01:00,,39.2,31.968,26.664,479.04,0.0,,29.51104,11.165
2021-01-07 02:00:00+01:00,,39.2,32.016,26.592000000000002,471.84000000000003,0.0,,27.666600000000003,12.144
2021-01-07 03:00:00+01:00,,39.2,32.088,26.664,473.712,0.0,,27.666600000000003,12.517999999999999
2021-01-07 04:00:00+01:00,,39.2,32.136,26.544,481.00800000000004,0.0,,27.666600000000003,13.133999999999999
2021-01-07 05:00:00+01:00,,39.2,34.728,26.496000000000002,490.632,0.0,,25.82216,13.596
2021-01-07 06:00:00+01:00,,39.2,38.28,26.496000000000002,510.336,0.0,,23.97772,12.671999999999999
2021-01-07 07:00:00+01:00,,39.2,39.84,26.664,521.112,0.0,,23.055500000000002,11.66
2021-01-07 08:00:00+01:00,,39.2,39.768,26.304000000000002,531.648,0.0,,23.055500000000002,11.33
2021-01-07 09:00:00+01:00,,39.2,40.296,26.328,540.264,0.0,,23.055500000000002,11.77
2021-01-07 10:00:00+01:00,,39.2,40.32,26.328,541.416,0.0,,23.97772,11.968
2021-01-07 11:00:00+01:00,,39.2,40.416000000000004,26.52,544.2,0.0,,23.97772,11.748
2021-01-07 12:00:00+01:00,,39.2,40.464,26.832,545.232,0.0,,25.82216,10.857
2021-01-07 13:00:00+01:00,,39.2,39.84,26.784,542.328,0.0,,25.82216,10.152999999999999
2021-01-07 14:00:00+01:00,,39.2,39.72,26.784,541.488,0.0,,25.82216,9.878
2021-01-07 15:00:00+01:00,,39.2,39.72,26.832,538.464,0.0,,25.82216,9.591999999999999
2021-01-07 16:00:00+01:00,,39.2,39.408,26.808,534.216,0.0,,25.82216,9.064
2021-01-07 17:00:00+01:00,,39.2,38.448,26.808,529.848,0.0,,26.74438,8.789
2021-01-07 18:00:00+01:00,,39.2,37.248,26.712,527.808,0.0,,26.74438,8.327
2021-01-07 19:00:00+01:00,,39.2,37.512,26.76,530.856,0.0,,26.74438,8.118
2021-01-07 20:00:00+01:00,,39.2,37.44,26.784,525.888,0.0,,27.666600000000003,8.546999999999999
2021-01-07 21:00:00+01:00,,39.2,39.552,26.712,526.6800000000001,0.0,,27.666600000000003,9.295
2021-01-07 22:00:00+01:00,,39.2,39.504,26.664,515.664,0.0,,27.666600000000003,9.658
2021-01-07 23:00:00+01:00,,39.2,39.168,26.616,499.296,0.0,,27.666600000000003,9.943999999999999
2021-01-08 00:00:00+01:00,,39.2,33.0,26.568,463.008,0.0,,27.666600000000003,9.966
2021-01-08 01:00:00+01:00,,39.2,27.168,26.496000000000002,460.488,0.0,,27.666600000000003,9.68
2021-01-08 02:00:00+01:00,,39.2,27.384,26.52,460.512,0.0,,28.588820000000002,9.834
2021-01-08 03:00:00+01:00,,39.2,27.6,26.592000000000002,460.824,0.0,,28.588820000000002,9.360999999999999
2021-01-08 04:00:00+01:00,,39.2,28.368000000000002,26.592000000000002,464.112,0.0,,28.588820000000002,9.251
2021-01-08 05:00:00+01:00,,39.2,33.84,26.568,471.24,0.0,,27.666600000000003,9.075
2021-01-08 06:00:00+01:00,,39.2,40.32,26.544,497.37600000000003,0.0,,27.666600000000003,8.382
2021-01-08 07:00:00+01:00,,39.2,40.68,26.616,522.384,0.0,,26.74438,7.898
2021-01-08 08:00:00+01:00,,39.2,40.656,26.736,533.808,0.0,,23.97772,7.249
2021-01-08 09:00:00+01:00,,39.2,41.04,26.352,535.416,0.0,,22.13328,6.401999999999999
2021-01-08 10:00:00+01:00,,39.2,41.304,26.400000000000002,540.912,0.0,,23.055500000000002,5.654
2021-01-08 11:00:00+01:00,,39.2,41.568,26.352,548.472,0.0,,23.055500000000002,4.707999999999999
2021-01-08 12:00:00+01:00,,39.2,42.288000000000004,26.352,550.6320000000001,0.0,,23.055500000000002,4.268
2021-01-08 13:00:00+01:00,,39.2,40.704,26.28,541.416,0.0,,22.13328,4.0809999999999995
2021-01-08 14:00:00+01:00,,39.2,40.896,25.944,541.344,0.0,,22.13328,4.103
2021-01-08 15:00:00+01:00,,39.2,38.064,26.088,539.16,0.0,,14.75552,4.169
2021-01-08 16:00:00+01:00,,39.2,36.552,26.232,541.6080000000001,0.0,,14.75552,4.51
2021-01-08 17:00:00+01:00,,39.2,36.552,26.304000000000002,545.544,0.0,,15.67774,4.576
2021-01-08 18:00:00+01:00,,39.2,36.096000000000004,26.184,537.024,0.0,,15.67774,4.895
2021-01-08 19:00:00+01:00,,39.2,34.2,25.992,533.424,0.0,,15.67774,5.027
2021-01-08 20:00:00+01:00,,39.2,33.072,25.944,521.904,0.0,,15.67774,5.675999999999999
2021-01-08 21:00:00+01:00,,39.2,31.152,25.944,509.688,0.0,,15.67774,6.633
2021-01-08 22:00:00+01:00,,39.2,30.312,25.728,493.056,0.0,,16.59996,6.853
2021-01-08 23:00:00+01:00,,39.2,24.288,25.656,483.264,0.0,,15.67774,7.425
2021-01-09 00:00:00+01:00,,39.2,29.664,25.752,476.616,0.0,,18.4444,8.238999999999999
2021-01-09 01:00:00+01:00,,39.2,28.2,25.68,472.872,0.0,,20.28884,9.174
2021-01-09 02:00:00+01:00,,39.2,27.072,25.68,469.248,0.0,,16.59996,9.647
2021-01-09 03:00:00+01:00,,39.2,29.736,25.68,472.44,0.0,,16.59996,10.12
2021-01-09 04:00:00+01:00,,40.18,29.736,25.728,473.25600000000003,0.0,,16.59996,10.571
2021-01-09 05:00:00+01:00,,42.63,29.136,25.704,471.072,0.0,,20.28884,11.549999999999999
2021-01-09 06:00:00+01:00,,40.67,29.928,25.68,479.736,0.0,,17.522180000000002,12.463
2021-01-09 07:00:00+01:00,,40.18,34.800000000000004,25.68,490.32,0.0,,17.522180000000002,12.770999999999999
2021-01-09 08:00:00+01:00,,39.2,39.888,25.728,499.776,0.0,,19.36662,14.431999999999999
2021-01-09 09:00:00+01:00,,39.2,39.024,25.632,508.776,0.0,,18.4444,16.467
2021-01-09 10:00:00+01:00,,39.2,40.32,25.728,520.008,0.0,,16.59996,17.776
2021-01-09 11:00:00+01:00,,39.2,41.04,25.68,522.408,0.0,,17.522180000000002,19.008
2021-01-09 12:00:00+01:00,,39.2,40.752,25.584,517.272,0.0,,20.28884,19.514
2021-01-09 13:00:00+01:00,,39.2,40.584,25.512,516.912,0.0,,16.59996,19.843999999999998
2021-01-09 14:00:00+01:00,,39.2,40.08,25.536,515.064,0.0,,18.4444,21.032
2021-01-09 15:00:00+01:00,,39.2,39.72,25.464000000000002,514.224,0.0,,16.59996,22.296999999999997
2021-01-09 16:00:00+01:00,,39.2,40.656,25.488,514.944,0.0,,17.522180000000002,23.32
2021-01-09 17:00:00+01:00,,44.1,39.336,25.512,513.312,0.0,,19.36662,24.430999999999997
2021-01-09 18:00:00+01:00,,49.0,39.504,25.8,512.664,0.0,,18.4444,24.596
2021-01-09 19:00:00+01:00,,46.55,37.92,25.728,514.92,0.0,,20.28884,25.674
2021-01-09 20:00:00+01:00,,39.2,34.08,25.704,499.776,0.0,,16.59996,28.215
2021-01-09 21:00:00+01:00,,39.2,27.576,25.728,486.024,0.0,,16.59996,27.203
2021-01-09 22:00:00+01:00,,39.2,23.832,25.8,463.224,0.0,,17.522180000000002,25.398999999999997
2021-01-09 23:00:00+01:00,,39.2,24.432000000000002,25.896,446.904,0.0,,16.59996,23.892
2021-01-10 00:00:00+01:00,,39.2,21.96,25.368000000000002,442.32,0.0,,16.59996,23.584
2021-01-10 01:00:00+01:00,,39.2,13.896,25.176000000000002,429.624,0.0,,17.522180000000002,22.616
2021-01-10 02:00:00+01:00,,39.2,13.56,25.272000000000002,411.93600000000004,0.0,,18.4444,20.636
2021-01-10 03:00:00+01:00,,39.2,12.096,25.248,399.6,0.0,,18.4444,21.482999999999997
2021-01-10 04:00:00+01:00,,39.2,9.504,25.176000000000002,399.048,0.0,,17.522180000000002,21.406
2021-01-10 05:00:00+01:00,,39.2,9.792,25.272000000000002,402.624,0.0,,17.522180000000002,20.955
2021-01-10 06:00:00+01:00,,39.2,10.200000000000001,25.272000000000002,404.568,0.0,,17.522180000000002,21.406
2021-01-10 07:00:00+01:00,,39.2,12.24,25.632,429.91200000000003,0.0,,18.4444,20.064
2021-01-10 08:00:00+01:00,,39.2,19.896,25.656,447.456,0.0,,16.59996,17.765
2021-01-10 09:00:00+01:00,,39.2,26.448,25.584,468.672,0.0,,16.59996,16.192
2021-01-10 10:00:00+01:00,,39.2,35.904,26.112000000000002,487.224,0.0,,16.59996,14.52
2021-01-10 11:00:00+01:00,,39.2,37.536,26.256,490.896,0.0,,18.4444,13.783
2021-01-10 12:00:00+01:00,,39.2,37.536,26.208000000000002,488.64,0.0,,17.522180000000002,12.914
2021-01-10 13:00:00+01:00,,39.2,36.984,26.16,492.312,0.0,,15.67774,12.221
2021-01-10 14:00:00+01:00,,39.2,37.392,26.28,498.36,0.0,,17.522180000000002,11.142999999999999
2021-01-10 15:00:00+01:00,,39.2,37.896,26.352,510.456,0.0,,17.522180000000002,11.66
2021-01-10 16:00:00+01:00,,39.2,40.656,26.376,518.136,0.0,,15.67774,13.639999999999999
2021-01-10 17:00:00+01:00,,39.2,40.776,26.304000000000002,518.04,0.0,,15.67774,14.046999999999999
2021-01-10 18:00:00+01:00,,39.2,40.632,26.400000000000002,516.048,0.0,,15.67774,14.905
2021-01-10 19:00:00+01:00,,39.2,37.464,26.256,516.336,0.0,,17.522180000000002,16.214
2021-01-10 20:00:00+01:00,,39.2,37.128,26.400000000000002,508.32,0.0,,19.36662,15.960999999999999
2021-01-10 21:00:00+01:00,,39.2,36.912,26.352,501.432,0.0,,16.59996,14.575
2021-01-10 22:00:00+01:00,,39.2,22.056,26.352,483.91200000000003,0.0,,18.4444,12.914
2021-01-10 23:00:00+01:00,,39.2,19.464,25.68,450.93600000000004,0.0,,20.28884,11.132
2021-01-11 00:00:00+01:00,,37.73,20.304000000000002,25.68,454.368,0.0,,18.4444,9.437999999999999
2021-01-11 01:00:00+01:00,,37.73,14.4,25.68,460.44,0.0,,17.522180000000002,8.811
2021-01-11 02:00:00+01:00,,37.73,13.92,25.632,440.712,0.0,,20.28884,10.790999999999999
2021-01-11 03:00:00+01:00,,37.73,13.872,25.464000000000002,423.576,0.0,,16.59996,10.460999999999999
2021-01-11 04:00:00+01:00,,37.73,14.832,25.512,434.32800000000003,0.0,,20.28884,10.626
2021-01-11 05:00:00+01:00,,37.73,23.808,25.584,456.432,0.0,,18.4444,9.878
2021-01-11 06:00:00+01:00,,37.73,31.488,26.136,491.184,0.0,,18.4444,9.449
2021-01-11 07:00:00+01:00,,37.73,38.592,26.448,515.784,0.0,,15.67774,10.758
2021-01-11 08:00:00+01:00,,37.73,39.936,26.592000000000002,519.648,0.0,,15.67774,12.770999999999999
2021-01-11 09:00:00+01:00,,37.73,37.608000000000004,26.808,521.328,0.0,,16.59996,13.86
2021-01-11 10:00:00+01:00,,38.22,34.944,26.808,526.8,0.0,,15.67774,14.19
2021-01-11 11:00:00+01:00,,37.73,35.136,26.736,520.464,0.0,,15.67774,13.42
2021-01-11 12:00:00+01:00,,37.73,36.864000000000004,26.568,516.792,0.0,,18.4444,12.793
2021-01-11 13:00:00+01:00,,37.73,31.752,26.664,507.624,0.0,,17.522180000000002,13.056999999999999
2021-01-11 14:00:00+01:00,,37.73,29.736,26.88,505.224,0.0,,15.67774,13.068
2021-01-11 15:00:00+01:00,,37.73,29.376,26.904,512.208,0.0,,16.59996,13.167
2021-01-11 16:00:00+01:00,,37.73,34.128,26.952,512.328,0.0,,19.36662,13.232999999999999
2021-01-11 17:00:00+01:00,,37.73,39.24,26.928,515.304,0.0,,18.4444,12.748999999999999
2021-01-11 18:00:00+01:00,,37.73,29.784,26.88,509.088,0.0,,18.4444,11.649
2021-01-11 19:00:00+01:00,,37.73,20.712,26.568,485.232,0.0,,19.36662,12.122
2021-01-11 20:00:00+01:00,,38.71,16.2,26.688,453.048,0.0,,18.4444,12.209999999999999
2021-01-11 21:00:00+01:00,,38.22,14.52,26.04,432.384,0.0,,18.4444,12.187999999999999
2021-01-11 22:00:00+01:00,,37.73,13.056000000000001,25.776,397.752,0.0,,18.4444,13.034999999999998
2021-01-11 23:00:00+01:00,,37.73,8.52,25.704,340.32,0.0,,18.4444,13.408999999999999
2021-01-12 00:00:00+01:00,,37.73,6.936,25.44,288.456,0.0,,21.21106,12.671999999999999
2021-01-12 01:00:00+01:00,,37.73,6.96,25.464000000000002,276.36,0.0,,23.97772,11.649
2021-01-12 02:00:00+01:00,,37.73,6.864,25.176000000000002,273.576,0.0,,24.89994,11.418
2021-01-12 03:00:00+01:00,,37.73,7.632000000000001,25.248,296.664,0.0,,25.82216,13.398
