,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-12-09 00:00:00+01:00,475.0,0.0,0.0,3972.0,521.0,165.0,0.0,0.0,0.0,1137.0,2591.0,0.0,5050.0,58.0,94.0,4.0,264.0,0.0,15852.0
2021-12-09 01:00:00+01:00,474.0,0.0,0.0,3935.0,521.0,140.0,0.0,0.0,0.0,1142.0,2143.0,0.0,5055.0,58.0,92.0,4.0,257.0,0.0,15290.0
2021-12-09 02:00:00+01:00,439.0,0.0,0.0,4097.0,521.0,138.0,0.0,0.0,0.0,1160.0,2060.0,0.0,5055.0,59.0,93.0,4.0,262.0,0.0,14852.0
2021-12-09 03:00:00+01:00,426.0,0.0,0.0,4054.0,521.0,141.0,0.0,0.0,0.0,1142.0,2085.0,0.0,5054.0,57.0,91.0,4.0,261.0,0.0,14895.0
2021-12-09 04:00:00+01:00,422.0,0.0,0.0,3773.0,521.0,141.0,0.0,0.0,0.0,1117.0,1949.0,0.0,5055.0,57.0,92.0,4.0,263.0,0.0,15410.0
2021-12-09 05:00:00+01:00,438.0,0.0,0.0,4209.0,521.0,140.0,0.0,0.0,0.0,1104.0,2280.0,0.0,5055.0,58.0,93.0,4.0,260.0,0.0,15506.0
2021-12-09 06:00:00+01:00,467.0,0.0,0.0,4757.0,521.0,140.0,0.0,0.0,0.0,1118.0,2333.0,0.0,5055.0,59.0,90.0,4.0,265.0,0.0,15336.0
2021-12-09 07:00:00+01:00,476.0,0.0,0.0,6059.0,549.0,145.0,0.0,0.0,0.0,1171.0,3806.0,0.0,5056.0,59.0,87.0,5.0,269.0,0.0,14341.0
2021-12-09 08:00:00+01:00,483.0,0.0,0.0,7235.0,659.0,152.0,0.0,0.0,0.0,1172.0,4170.0,0.0,5056.0,61.0,93.0,152.0,271.0,0.0,13902.0
2021-12-09 09:00:00+01:00,482.0,0.0,0.0,6804.0,706.0,153.0,0.0,0.0,0.0,1132.0,4379.0,0.0,5054.0,61.0,90.0,1801.0,266.0,0.0,13758.0
2021-12-09 10:00:00+01:00,477.0,0.0,0.0,6514.0,725.0,158.0,0.0,0.0,0.0,1161.0,3708.0,0.0,5054.0,58.0,92.0,3846.0,247.0,0.0,13945.0
2021-12-09 11:00:00+01:00,480.0,0.0,0.0,6201.0,789.0,176.0,0.0,0.0,0.0,1140.0,2831.0,0.0,5052.0,54.0,97.0,4759.0,243.0,0.0,14554.0
2021-12-09 12:00:00+01:00,477.0,0.0,0.0,6337.0,837.0,188.0,0.0,0.0,0.0,1151.0,2205.0,0.0,5054.0,56.0,97.0,5026.0,242.0,0.0,15208.0
2021-12-09 13:00:00+01:00,482.0,0.0,0.0,6131.0,838.0,191.0,0.0,0.0,0.0,1162.0,2238.0,0.0,5056.0,57.0,101.0,4932.0,242.0,0.0,15781.0
2021-12-09 14:00:00+01:00,476.0,0.0,0.0,5878.0,840.0,183.0,0.0,0.0,0.0,1204.0,2282.0,0.0,5057.0,57.0,100.0,4285.0,243.0,0.0,16385.0
2021-12-09 15:00:00+01:00,472.0,0.0,0.0,6089.0,840.0,193.0,0.0,0.0,0.0,1150.0,2057.0,0.0,5057.0,66.0,97.0,3262.0,240.0,0.0,16604.0
2021-12-09 16:00:00+01:00,471.0,0.0,0.0,6198.0,843.0,192.0,0.0,0.0,0.0,1245.0,2610.0,0.0,5059.0,66.0,96.0,2057.0,244.0,0.0,16748.0
2021-12-09 17:00:00+01:00,476.0,0.0,0.0,6519.0,813.0,192.0,0.0,0.0,0.0,1259.0,3335.0,0.0,5062.0,67.0,99.0,367.0,246.0,0.0,16824.0
2021-12-09 18:00:00+01:00,476.0,0.0,0.0,7543.0,797.0,194.0,0.0,0.0,0.0,1222.0,3538.0,0.0,5062.0,66.0,102.0,68.0,243.0,0.0,17268.0
2021-12-09 19:00:00+01:00,477.0,0.0,0.0,7328.0,843.0,197.0,0.0,0.0,0.0,1259.0,3514.0,0.0,5060.0,67.0,103.0,40.0,245.0,0.0,17530.0
2021-12-09 20:00:00+01:00,479.0,0.0,0.0,7293.0,842.0,193.0,0.0,0.0,0.0,1288.0,3532.0,0.0,5060.0,65.0,104.0,20.0,239.0,0.0,17780.0
2021-12-09 21:00:00+01:00,480.0,0.0,0.0,6514.0,814.0,202.0,0.0,0.0,0.0,1305.0,4020.0,0.0,5061.0,57.0,103.0,20.0,256.0,0.0,17614.0
2021-12-09 22:00:00+01:00,479.0,0.0,0.0,5764.0,795.0,203.0,0.0,0.0,0.0,1227.0,3322.0,0.0,5060.0,54.0,102.0,23.0,262.0,0.0,17481.0
2021-12-09 23:00:00+01:00,472.0,0.0,0.0,4588.0,793.0,201.0,0.0,0.0,0.0,1170.0,2253.0,0.0,5060.0,55.0,102.0,27.0,261.0,0.0,18167.0
2021-12-10 00:00:00+01:00,479.0,0.0,0.0,4095.0,827.0,196.0,0.0,0.0,0.0,1106.0,1873.0,0.0,5061.0,55.0,93.0,30.0,250.0,0.0,18778.0
2021-12-10 01:00:00+01:00,486.0,0.0,0.0,3685.0,823.0,197.0,0.0,0.0,0.0,1084.0,1740.0,0.0,5062.0,54.0,91.0,22.0,248.0,0.0,19080.0
2021-12-10 02:00:00+01:00,471.0,0.0,0.0,3603.0,725.0,196.0,0.0,0.0,0.0,1056.0,1675.0,0.0,5062.0,57.0,92.0,14.0,250.0,0.0,18781.0
2021-12-10 03:00:00+01:00,461.0,0.0,0.0,3446.0,691.0,192.0,0.0,0.0,0.0,1069.0,1727.0,0.0,5062.0,56.0,92.0,14.0,256.0,0.0,18764.0
2021-12-10 04:00:00+01:00,463.0,0.0,0.0,3517.0,690.0,196.0,0.0,0.0,0.0,1066.0,1801.0,0.0,5063.0,57.0,90.0,14.0,251.0,0.0,18438.0
2021-12-10 05:00:00+01:00,458.0,0.0,0.0,3853.0,701.0,196.0,0.0,0.0,0.0,1068.0,1707.0,0.0,5063.0,54.0,89.0,14.0,253.0,0.0,18010.0
2021-12-10 06:00:00+01:00,474.0,0.0,0.0,4536.0,807.0,195.0,0.0,0.0,0.0,1080.0,2090.0,0.0,5061.0,54.0,89.0,14.0,251.0,0.0,17779.0
2021-12-10 07:00:00+01:00,475.0,0.0,0.0,5176.0,838.0,196.0,0.0,0.0,0.0,1102.0,2357.0,0.0,5061.0,52.0,92.0,14.0,265.0,0.0,17848.0
2021-12-10 08:00:00+01:00,482.0,0.0,0.0,5515.0,802.0,187.0,0.0,0.0,0.0,1084.0,2671.0,0.0,5054.0,55.0,101.0,66.0,266.0,0.0,17697.0
2021-12-10 09:00:00+01:00,483.0,0.0,0.0,5610.0,767.0,195.0,0.0,0.0,0.0,1118.0,2826.0,0.0,5042.0,55.0,98.0,800.0,264.0,0.0,17074.0
2021-12-10 10:00:00+01:00,478.0,0.0,0.0,6011.0,793.0,197.0,0.0,0.0,0.0,1161.0,3438.0,0.0,5018.0,56.0,100.0,1921.0,262.0,0.0,16335.0
2021-12-10 11:00:00+01:00,476.0,0.0,0.0,6196.0,808.0,200.0,0.0,0.0,0.0,1139.0,3342.0,0.0,5003.0,67.0,100.0,2834.0,259.0,0.0,15984.0
2021-12-10 12:00:00+01:00,479.0,0.0,0.0,5672.0,771.0,204.0,0.0,0.0,0.0,1131.0,3123.0,0.0,5000.0,72.0,99.0,3386.0,253.0,0.0,16460.0
2021-12-10 13:00:00+01:00,480.0,0.0,0.0,5572.0,784.0,204.0,0.0,0.0,0.0,1114.0,2782.0,0.0,4995.0,72.0,103.0,3279.0,255.0,0.0,17158.0
2021-12-10 14:00:00+01:00,474.0,0.0,0.0,5757.0,788.0,206.0,0.0,0.0,0.0,1103.0,2768.0,0.0,4994.0,69.0,103.0,2933.0,255.0,0.0,17462.0
2021-12-10 15:00:00+01:00,474.0,0.0,0.0,5822.0,813.0,210.0,0.0,0.0,0.0,1103.0,2761.0,0.0,4991.0,71.0,103.0,2500.0,261.0,0.0,17592.0
2021-12-10 16:00:00+01:00,478.0,0.0,0.0,6057.0,792.0,210.0,0.0,0.0,0.0,1122.0,3065.0,0.0,5005.0,69.0,103.0,1446.0,262.0,0.0,17094.0
2021-12-10 17:00:00+01:00,475.0,0.0,0.0,6533.0,836.0,208.0,0.0,0.0,0.0,1151.0,3721.0,0.0,5004.0,69.0,101.0,238.0,259.0,0.0,16371.0
2021-12-10 18:00:00+01:00,483.0,0.0,0.0,7219.0,839.0,211.0,0.0,0.0,0.0,1179.0,4007.0,0.0,5000.0,70.0,103.0,16.0,260.0,0.0,16101.0
2021-12-10 19:00:00+01:00,481.0,0.0,0.0,7217.0,842.0,206.0,0.0,0.0,0.0,1293.0,3913.0,0.0,4999.0,67.0,106.0,14.0,261.0,0.0,16036.0
2021-12-10 20:00:00+01:00,488.0,0.0,0.0,7285.0,846.0,211.0,0.0,0.0,0.0,1303.0,3958.0,0.0,5000.0,61.0,108.0,14.0,261.0,0.0,15823.0
2021-12-10 21:00:00+01:00,488.0,0.0,0.0,7165.0,846.0,210.0,0.0,0.0,0.0,1293.0,3853.0,0.0,5003.0,59.0,107.0,14.0,265.0,0.0,15998.0
2021-12-10 22:00:00+01:00,502.0,0.0,0.0,6772.0,846.0,211.0,0.0,0.0,0.0,1158.0,3013.0,0.0,5005.0,59.0,102.0,14.0,266.0,0.0,16137.0
2021-12-10 23:00:00+01:00,506.0,0.0,0.0,6109.0,844.0,209.0,0.0,0.0,0.0,1135.0,2802.0,0.0,5007.0,60.0,100.0,15.0,266.0,0.0,15773.0
2021-12-11 00:00:00+01:00,516.0,0.0,0.0,5413.0,845.0,193.0,0.0,0.0,0.0,1101.0,2698.0,0.0,5006.0,58.0,95.0,14.0,263.0,0.0,15769.0
2021-12-11 01:00:00+01:00,522.0,0.0,0.0,4954.0,849.0,190.0,0.0,0.0,0.0,1089.0,2294.0,0.0,5005.0,56.0,93.0,14.0,261.0,0.0,15811.0
2021-12-11 02:00:00+01:00,527.0,0.0,0.0,4801.0,849.0,189.0,0.0,0.0,0.0,1089.0,2371.0,0.0,5006.0,57.0,92.0,15.0,260.0,0.0,15328.0
2021-12-11 03:00:00+01:00,535.0,0.0,0.0,4636.0,849.0,174.0,0.0,0.0,0.0,1090.0,2350.0,0.0,5007.0,57.0,91.0,14.0,259.0,0.0,14860.0
2021-12-11 04:00:00+01:00,534.0,0.0,0.0,4824.0,850.0,171.0,0.0,0.0,0.0,1087.0,2350.0,0.0,5007.0,57.0,92.0,15.0,261.0,0.0,14276.0
2021-12-11 05:00:00+01:00,537.0,0.0,0.0,5401.0,850.0,179.0,0.0,0.0,0.0,1078.0,2478.0,0.0,5005.0,57.0,91.0,14.0,262.0,0.0,13666.0
2021-12-11 06:00:00+01:00,545.0,0.0,0.0,5836.0,850.0,179.0,0.0,0.0,0.0,1066.0,2371.0,0.0,5005.0,56.0,90.0,14.0,262.0,0.0,13033.0
2021-12-11 07:00:00+01:00,545.0,0.0,0.0,5927.0,849.0,178.0,0.0,0.0,0.0,1068.0,2432.0,0.0,5006.0,57.0,89.0,14.0,266.0,0.0,12570.0
2021-12-11 08:00:00+01:00,548.0,0.0,0.0,6633.0,850.0,153.0,0.0,0.0,0.0,1068.0,2554.0,0.0,5006.0,58.0,91.0,132.0,267.0,0.0,12027.0
2021-12-11 09:00:00+01:00,550.0,0.0,0.0,6758.0,850.0,147.0,0.0,0.0,0.0,1077.0,2747.0,0.0,5006.0,58.0,93.0,1936.0,269.0,0.0,11195.0
2021-12-11 10:00:00+01:00,552.0,0.0,0.0,6608.0,850.0,146.0,0.0,0.0,0.0,1079.0,2639.0,0.0,5007.0,58.0,95.0,4714.0,266.0,0.0,10686.0
2021-12-11 11:00:00+01:00,547.0,0.0,0.0,6724.0,850.0,146.0,0.0,0.0,0.0,1074.0,2509.0,0.0,5006.0,56.0,94.0,6196.0,267.0,0.0,10375.0
2021-12-11 12:00:00+01:00,551.0,0.0,0.0,6751.0,850.0,137.0,0.0,0.0,0.0,1062.0,2492.0,0.0,5004.0,57.0,95.0,6990.0,271.0,0.0,10348.0
2021-12-11 13:00:00+01:00,544.0,0.0,0.0,6678.0,850.0,133.0,0.0,0.0,0.0,1062.0,2626.0,0.0,5004.0,54.0,96.0,7279.0,264.0,0.0,10295.0
2021-12-11 14:00:00+01:00,535.0,0.0,0.0,6736.0,849.0,132.0,0.0,0.0,0.0,1058.0,2400.0,0.0,5003.0,51.0,96.0,7369.0,266.0,0.0,9844.0
2021-12-11 15:00:00+01:00,530.0,0.0,0.0,6574.0,849.0,126.0,0.0,0.0,0.0,1087.0,2668.0,0.0,5004.0,53.0,97.0,6975.0,266.0,0.0,9029.0
2021-12-11 16:00:00+01:00,532.0,0.0,0.0,7476.0,848.0,133.0,0.0,0.0,0.0,1166.0,3221.0,0.0,5018.0,53.0,98.0,4761.0,268.0,0.0,8244.0
2021-12-11 17:00:00+01:00,537.0,0.0,0.0,8732.0,849.0,133.0,0.0,0.0,0.0,1192.0,3723.0,0.0,5027.0,50.0,97.0,1298.0,268.0,0.0,7764.0
2021-12-11 18:00:00+01:00,540.0,0.0,0.0,9276.0,849.0,134.0,0.0,0.0,0.0,1210.0,4398.0,0.0,5028.0,51.0,99.0,96.0,272.0,0.0,8284.0
2021-12-11 19:00:00+01:00,532.0,0.0,0.0,9254.0,850.0,134.0,0.0,0.0,0.0,1235.0,4611.0,0.0,5029.0,55.0,99.0,15.0,271.0,0.0,8190.0
2021-12-11 20:00:00+01:00,533.0,0.0,0.0,9362.0,850.0,134.0,0.0,0.0,0.0,1210.0,3966.0,0.0,5030.0,56.0,96.0,14.0,271.0,0.0,7977.0
2021-12-11 21:00:00+01:00,537.0,0.0,0.0,9241.0,850.0,135.0,0.0,0.0,0.0,1195.0,3837.0,0.0,5032.0,56.0,95.0,14.0,274.0,0.0,7893.0
2021-12-11 22:00:00+01:00,537.0,0.0,0.0,9113.0,847.0,135.0,0.0,0.0,0.0,1192.0,3880.0,0.0,5035.0,56.0,95.0,13.0,278.0,0.0,7488.0
2021-12-11 23:00:00+01:00,534.0,0.0,0.0,8669.0,842.0,135.0,0.0,0.0,0.0,1144.0,3369.0,0.0,5037.0,56.0,96.0,13.0,270.0,0.0,7295.0
2021-12-12 00:00:00+01:00,543.0,0.0,0.0,8180.0,843.0,135.0,0.0,0.0,0.0,1152.0,3230.0,0.0,5037.0,55.0,95.0,14.0,270.0,0.0,7135.0
2021-12-12 01:00:00+01:00,547.0,0.0,0.0,7506.0,843.0,136.0,0.0,0.0,0.0,1056.0,2985.0,0.0,5036.0,53.0,95.0,14.0,273.0,0.0,7191.0
2021-12-12 02:00:00+01:00,547.0,0.0,0.0,7658.0,843.0,135.0,0.0,0.0,0.0,1042.0,2821.0,0.0,5036.0,53.0,93.0,20.0,275.0,0.0,6863.0
2021-12-12 03:00:00+01:00,541.0,0.0,0.0,7464.0,844.0,135.0,0.0,0.0,0.0,1042.0,2806.0,0.0,5035.0,54.0,93.0,27.0,276.0,0.0,6294.0
2021-12-12 04:00:00+01:00,543.0,0.0,0.0,7305.0,844.0,135.0,0.0,0.0,0.0,1047.0,2859.0,0.0,5036.0,54.0,94.0,30.0,280.0,0.0,5674.0
2021-12-12 05:00:00+01:00,550.0,0.0,0.0,7038.0,845.0,136.0,0.0,0.0,0.0,1049.0,2667.0,0.0,5037.0,55.0,92.0,30.0,277.0,0.0,5676.0
2021-12-12 06:00:00+01:00,551.0,0.0,0.0,7251.0,844.0,136.0,0.0,0.0,0.0,1046.0,2788.0,0.0,5037.0,53.0,91.0,30.0,276.0,0.0,5619.0
2021-12-12 07:00:00+01:00,546.0,0.0,0.0,7439.0,844.0,136.0,0.0,0.0,0.0,1039.0,3028.0,0.0,5037.0,54.0,92.0,29.0,276.0,0.0,5524.0
2021-12-12 08:00:00+01:00,549.0,0.0,0.0,7911.0,844.0,135.0,0.0,0.0,0.0,1049.0,3260.0,0.0,5038.0,53.0,92.0,187.0,278.0,0.0,5205.0
2021-12-12 09:00:00+01:00,555.0,0.0,0.0,8076.0,844.0,134.0,0.0,0.0,0.0,1048.0,3185.0,0.0,5038.0,57.0,95.0,2503.0,276.0,0.0,4515.0
2021-12-12 10:00:00+01:00,549.0,0.0,0.0,8046.0,844.0,134.0,0.0,0.0,0.0,1056.0,3226.0,0.0,5037.0,53.0,92.0,5611.0,277.0,0.0,3724.0
2021-12-12 11:00:00+01:00,549.0,0.0,0.0,7960.0,843.0,134.0,0.0,0.0,0.0,1051.0,3071.0,0.0,5036.0,55.0,93.0,7080.0,277.0,0.0,3416.0
2021-12-12 12:00:00+01:00,551.0,0.0,0.0,8168.0,830.0,134.0,0.0,0.0,0.0,1054.0,3034.0,0.0,5036.0,56.0,95.0,7585.0,277.0,0.0,3202.0
2021-12-12 13:00:00+01:00,536.0,0.0,0.0,8082.0,842.0,134.0,0.0,0.0,0.0,1043.0,2621.0,0.0,5036.0,55.0,95.0,7627.0,278.0,0.0,2930.0
2021-12-12 14:00:00+01:00,524.0,0.0,0.0,8136.0,843.0,134.0,0.0,0.0,0.0,1060.0,2561.0,0.0,5037.0,56.0,95.0,7652.0,277.0,0.0,2716.0
2021-12-12 15:00:00+01:00,519.0,0.0,0.0,8178.0,842.0,134.0,0.0,0.0,0.0,1074.0,2662.0,0.0,5031.0,56.0,96.0,7217.0,274.0,0.0,2458.0
2021-12-12 16:00:00+01:00,520.0,0.0,0.0,9199.0,842.0,136.0,0.0,0.0,0.0,1149.0,3216.0,0.0,5025.0,57.0,96.0,4878.0,274.0,0.0,2313.0
2021-12-12 17:00:00+01:00,523.0,0.0,0.0,10878.0,843.0,136.0,0.0,0.0,0.0,1158.0,4187.0,0.0,5030.0,54.0,94.0,1375.0,275.0,0.0,2344.0
2021-12-12 18:00:00+01:00,525.0,0.0,0.0,11594.0,844.0,140.0,0.0,0.0,0.0,1178.0,5329.0,0.0,5033.0,53.0,91.0,170.0,276.0,0.0,2619.0
2021-12-12 19:00:00+01:00,523.0,0.0,0.0,12166.0,844.0,143.0,0.0,0.0,0.0,1208.0,5989.0,0.0,5033.0,40.0,89.0,78.0,275.0,0.0,2765.0
2021-12-12 20:00:00+01:00,523.0,0.0,0.0,12139.0,844.0,142.0,0.0,0.0,0.0,1191.0,5581.0,0.0,5034.0,20.0,87.0,54.0,275.0,0.0,3007.0
2021-12-12 21:00:00+01:00,525.0,0.0,0.0,12264.0,844.0,142.0,0.0,0.0,0.0,1155.0,5070.0,0.0,5034.0,18.0,88.0,47.0,276.0,0.0,3232.0
2021-12-12 22:00:00+01:00,519.0,0.0,0.0,12397.0,844.0,144.0,0.0,0.0,0.0,1162.0,4154.0,0.0,5034.0,17.0,86.0,19.0,279.0,0.0,3608.0
2021-12-12 23:00:00+01:00,521.0,0.0,0.0,11233.0,844.0,156.0,0.0,0.0,0.0,1093.0,3349.0,0.0,5035.0,17.0,88.0,19.0,270.0,0.0,4015.0
2021-12-13 00:00:00+01:00,522.0,0.0,0.0,9802.0,844.0,177.0,0.0,0.0,0.0,1058.0,2437.0,0.0,5037.0,17.0,85.0,16.0,272.0,0.0,4392.0
2021-12-13 01:00:00+01:00,523.0,0.0,0.0,9719.0,844.0,178.0,0.0,0.0,0.0,1049.0,2147.0,0.0,5039.0,17.0,86.0,15.0,271.0,0.0,4547.0
2021-12-13 02:00:00+01:00,524.0,0.0,0.0,9423.0,844.0,179.0,0.0,0.0,0.0,1042.0,2072.0,0.0,5039.0,17.0,87.0,16.0,267.0,0.0,4566.0
2021-12-13 03:00:00+01:00,522.0,0.0,0.0,9004.0,844.0,180.0,0.0,0.0,0.0,1038.0,2077.0,0.0,5041.0,17.0,88.0,15.0,270.0,0.0,4696.0
2021-12-13 04:00:00+01:00,522.0,0.0,0.0,9268.0,844.0,179.0,0.0,0.0,0.0,1042.0,2013.0,0.0,5040.0,18.0,88.0,15.0,272.0,0.0,4754.0
2021-12-13 05:00:00+01:00,529.0,0.0,0.0,10010.0,844.0,179.0,0.0,0.0,0.0,1043.0,1930.0,0.0,5040.0,18.0,87.0,15.0,263.0,0.0,4875.0
2021-12-13 06:00:00+01:00,527.0,0.0,0.0,12246.0,844.0,180.0,0.0,0.0,0.0,1042.0,2783.0,0.0,5037.0,18.0,86.0,15.0,260.0,0.0,4947.0
2021-12-13 07:00:00+01:00,520.0,0.0,0.0,14417.0,924.0,186.0,0.0,0.0,0.0,1055.0,3916.0,0.0,5034.0,19.0,86.0,15.0,265.0,0.0,4938.0
2021-12-13 08:00:00+01:00,521.0,0.0,0.0,15282.0,1069.0,196.0,0.0,0.0,0.0,1062.0,4853.0,0.0,5028.0,16.0,88.0,137.0,262.0,0.0,4911.0
2021-12-13 09:00:00+01:00,523.0,0.0,0.0,15679.0,1147.0,197.0,0.0,0.0,0.0,1064.0,4097.0,0.0,5025.0,15.0,91.0,2035.0,266.0,0.0,4804.0
2021-12-13 10:00:00+01:00,512.0,0.0,0.0,15600.0,1215.0,203.0,0.0,0.0,0.0,1050.0,3431.0,0.0,5024.0,16.0,92.0,4628.0,266.0,0.0,4519.0
2021-12-13 11:00:00+01:00,500.0,0.0,0.0,15097.0,1326.0,205.0,0.0,0.0,0.0,1022.0,2830.0,0.0,5022.0,20.0,95.0,6077.0,265.0,0.0,4446.0
2021-12-13 12:00:00+01:00,519.0,0.0,0.0,15589.0,1361.0,204.0,0.0,0.0,0.0,1028.0,2493.0,0.0,5022.0,20.0,92.0,6550.0,268.0,0.0,4476.0
2021-12-13 13:00:00+01:00,521.0,0.0,0.0,15445.0,1342.0,205.0,0.0,0.0,0.0,1040.0,2416.0,0.0,5021.0,12.0,94.0,6704.0,274.0,0.0,4186.0
2021-12-13 14:00:00+01:00,523.0,0.0,0.0,15188.0,1373.0,205.0,0.0,0.0,0.0,1045.0,2415.0,0.0,5020.0,21.0,96.0,6698.0,273.0,0.0,3809.0
2021-12-13 15:00:00+01:00,519.0,0.0,0.0,15290.0,1386.0,204.0,0.0,0.0,0.0,1059.0,2558.0,0.0,5020.0,22.0,97.0,6367.0,273.0,0.0,3320.0
2021-12-13 16:00:00+01:00,513.0,0.0,0.0,16013.0,1313.0,202.0,0.0,0.0,0.0,1120.0,3240.0,0.0,5021.0,23.0,100.0,4485.0,283.0,0.0,2911.0
2021-12-13 17:00:00+01:00,518.0,0.0,0.0,17331.0,1270.0,206.0,0.0,0.0,0.0,1239.0,4452.0,0.0,5021.0,17.0,100.0,1341.0,285.0,0.0,2587.0
2021-12-13 18:00:00+01:00,523.0,0.0,0.0,17715.0,1266.0,202.0,0.0,0.0,0.0,1216.0,6021.0,0.0,5021.0,18.0,102.0,143.0,281.0,0.0,2446.0
2021-12-13 19:00:00+01:00,521.0,0.0,0.0,17881.0,1259.0,200.0,0.0,0.0,0.0,1315.0,6305.0,0.0,5021.0,18.0,102.0,38.0,281.0,0.0,2512.0
2021-12-13 20:00:00+01:00,518.0,0.0,0.0,17552.0,1259.0,201.0,0.0,0.0,0.0,1333.0,6691.0,0.0,5020.0,19.0,103.0,38.0,289.0,0.0,2632.0
2021-12-13 21:00:00+01:00,522.0,0.0,0.0,18319.0,1275.0,202.0,0.0,0.0,0.0,1280.0,6168.0,0.0,5022.0,15.0,105.0,37.0,290.0,0.0,2717.0
2021-12-13 22:00:00+01:00,517.0,0.0,0.0,17770.0,1294.0,205.0,0.0,0.0,0.0,1142.0,4175.0,0.0,5022.0,15.0,103.0,38.0,287.0,0.0,2927.0
2021-12-13 23:00:00+01:00,518.0,0.0,0.0,16152.0,1308.0,194.0,0.0,0.0,0.0,1092.0,3119.0,0.0,5023.0,15.0,103.0,38.0,283.0,0.0,3008.0
2021-12-14 00:00:00+01:00,519.0,0.0,0.0,13234.0,1296.0,185.0,0.0,0.0,0.0,1100.0,2988.0,0.0,5023.0,16.0,92.0,37.0,268.0,0.0,2981.0
2021-12-14 01:00:00+01:00,520.0,0.0,0.0,12809.0,1295.0,196.0,0.0,0.0,0.0,1076.0,2547.0,0.0,5025.0,16.0,93.0,41.0,269.0,0.0,2858.0
2021-12-14 02:00:00+01:00,517.0,0.0,0.0,12297.0,1290.0,194.0,0.0,0.0,0.0,1064.0,2096.0,0.0,5025.0,16.0,95.0,28.0,274.0,0.0,2751.0
2021-12-14 03:00:00+01:00,516.0,0.0,0.0,10994.0,1297.0,193.0,0.0,0.0,0.0,1065.0,2163.0,0.0,5026.0,15.0,95.0,21.0,268.0,0.0,2622.0
2021-12-14 04:00:00+01:00,522.0,0.0,0.0,11045.0,1295.0,192.0,0.0,0.0,0.0,1069.0,2188.0,0.0,5027.0,15.0,95.0,21.0,271.0,0.0,2503.0
2021-12-14 05:00:00+01:00,514.0,0.0,0.0,12270.0,1296.0,193.0,0.0,0.0,0.0,1056.0,2230.0,0.0,5026.0,15.0,93.0,21.0,274.0,0.0,2453.0
2021-12-14 06:00:00+01:00,517.0,0.0,0.0,14182.0,1292.0,197.0,0.0,0.0,0.0,1202.0,2456.0,0.0,5024.0,14.0,98.0,26.0,269.0,0.0,2499.0
2021-12-14 07:00:00+01:00,512.0,0.0,0.0,16729.0,1301.0,199.0,0.0,0.0,0.0,1232.0,3837.0,0.0,5024.0,14.0,95.0,27.0,272.0,0.0,2485.0
2021-12-14 08:00:00+01:00,513.0,0.0,0.0,18092.0,1291.0,203.0,0.0,0.0,0.0,1226.0,4732.0,0.0,5024.0,14.0,101.0,140.0,270.0,0.0,2308.0
2021-12-14 09:00:00+01:00,514.0,0.0,0.0,18000.0,1261.0,204.0,0.0,0.0,0.0,1222.0,4421.0,0.0,5042.0,20.0,100.0,1908.0,266.0,0.0,2288.0
2021-12-14 10:00:00+01:00,505.0,0.0,0.0,17881.0,1301.0,206.0,0.0,0.0,0.0,1076.0,3555.0,0.0,5059.0,19.0,98.0,4488.0,267.0,0.0,2272.0
2021-12-14 11:00:00+01:00,476.0,0.0,0.0,17594.0,1304.0,206.0,0.0,0.0,0.0,1055.0,3517.0,0.0,5027.0,8.0,95.0,6080.0,265.0,0.0,2184.0
2021-12-14 12:00:00+01:00,469.0,0.0,0.0,17377.0,1300.0,201.0,0.0,0.0,0.0,1064.0,2865.0,0.0,5032.0,18.0,96.0,6652.0,269.0,0.0,2136.0
2021-12-14 13:00:00+01:00,470.0,0.0,0.0,17302.0,1299.0,206.0,0.0,0.0,0.0,1068.0,2428.0,0.0,5036.0,14.0,98.0,6729.0,269.0,0.0,2285.0
2021-12-14 14:00:00+01:00,467.0,0.0,0.0,17307.0,1295.0,206.0,0.0,0.0,0.0,1080.0,2267.0,0.0,5035.0,17.0,99.0,6695.0,270.0,0.0,2298.0
2021-12-14 15:00:00+01:00,459.0,0.0,0.0,17386.0,1244.0,205.0,0.0,0.0,0.0,1072.0,2373.0,0.0,5034.0,22.0,97.0,6280.0,269.0,0.0,2289.0
2021-12-14 16:00:00+01:00,462.0,0.0,0.0,17808.0,1252.0,204.0,0.0,0.0,0.0,1140.0,3006.0,0.0,5034.0,22.0,97.0,4265.0,270.0,0.0,2226.0
2021-12-14 17:00:00+01:00,468.0,0.0,0.0,18681.0,1286.0,202.0,0.0,0.0,0.0,1257.0,3918.0,0.0,5084.0,24.0,101.0,1207.0,272.0,0.0,2319.0
2021-12-14 18:00:00+01:00,468.0,0.0,0.0,18803.0,1319.0,201.0,0.0,0.0,0.0,1289.0,5036.0,0.0,5119.0,25.0,103.0,113.0,274.0,0.0,2496.0
2021-12-14 19:00:00+01:00,475.0,0.0,0.0,18930.0,1316.0,200.0,0.0,0.0,0.0,1284.0,5617.0,0.0,5117.0,25.0,103.0,35.0,280.0,0.0,2572.0
