,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-07-01 00:00:00+02:00,6.696,10.032,19.992,18.888,0.0,0.0
2021-07-01 01:00:00+02:00,3.7680000000000002,10.08,15.168000000000001,17.832,0.0,0.0
2021-07-01 02:00:00+02:00,3.168,10.128,13.464,20.004,0.0,0.0
2021-07-01 03:00:00+02:00,2.928,10.104000000000001,13.416,20.028,0.0,0.0
2021-07-01 04:00:00+02:00,2.904,10.032,14.856,20.04,0.0,0.0
2021-07-01 05:00:00+02:00,4.032,9.888,16.512,20.076,0.0,0.0
2021-07-01 06:00:00+02:00,8.112,10.248,26.664,20.088,0.9430000000000001,0.0
2021-07-01 07:00:00+02:00,39.84,10.176,61.104,20.088,4.5920000000000005,0.0
2021-07-01 08:00:00+02:00,47.544000000000004,10.008000000000001,65.88,20.1,9.143,0.0
2021-07-01 09:00:00+02:00,48.816,10.008000000000001,62.4,20.112000000000002,13.899000000000001,0.0
2021-07-01 10:00:00+02:00,43.368,10.128,61.44,20.124,23.985,0.0
2021-07-01 11:00:00+02:00,43.08,10.152000000000001,57.072,20.16,26.855,0.0
2021-07-01 12:00:00+02:00,21.072,10.08,50.856,20.196,38.704,0.0
2021-07-01 13:00:00+02:00,12.84,9.96,32.832,20.232,72.857,0.0
2021-07-01 14:00:00+02:00,10.008000000000001,10.008000000000001,27.648,20.256,57.728,0.0
2021-07-01 15:00:00+02:00,12.96,9.456,35.448,20.292,28.577,0.0
2021-07-01 16:00:00+02:00,14.976,9.6,34.944,20.316,41.533,0.0
2021-07-01 17:00:00+02:00,22.848,9.816,41.28,20.328,30.75,0.0
2021-07-01 18:00:00+02:00,35.736000000000004,10.152000000000001,60.0,20.34,21.197,0.0
2021-07-01 19:00:00+02:00,50.088,10.032,72.288,20.364,11.808,0.0
2021-07-01 20:00:00+02:00,39.048,10.152000000000001,66.6,20.352,9.307,0.0
2021-07-01 21:00:00+02:00,41.304,10.152000000000001,64.152,20.364,0.861,0.0
2021-07-01 22:00:00+02:00,40.92,9.144,65.112,20.376,0.0,0.0
2021-07-01 23:00:00+02:00,38.304,9.120000000000001,47.088,20.400000000000002,0.0,0.0
2021-07-02 00:00:00+02:00,6.456,8.856,22.752,20.400000000000002,0.0,0.0
2021-07-02 01:00:00+02:00,5.184,7.944,18.576,20.412,0.0,0.0
2021-07-02 02:00:00+02:00,3.7680000000000002,7.992,18.528,20.400000000000002,0.0,0.0
2021-07-02 03:00:00+02:00,3.936,7.992,19.272000000000002,20.412,0.0,0.0
2021-07-02 04:00:00+02:00,4.224,7.968,19.992,20.412,0.0,0.0
2021-07-02 05:00:00+02:00,5.88,7.92,20.136,20.400000000000002,0.0,0.0
2021-07-02 06:00:00+02:00,26.64,10.176,47.736000000000004,20.400000000000002,1.7630000000000001,0.0
2021-07-02 07:00:00+02:00,42.864000000000004,9.912,68.44800000000001,20.400000000000002,9.635,0.0
2021-07-02 08:00:00+02:00,42.096000000000004,9.576,70.944,20.400000000000002,23.862000000000002,0.0
2021-07-02 09:00:00+02:00,30.744,9.648,64.848,20.364,42.763000000000005,0.0
2021-07-02 10:00:00+02:00,17.664,9.672,48.672000000000004,20.376,58.179,0.0
2021-07-02 11:00:00+02:00,15.24,9.624,33.744,20.364,68.388,0.0
2021-07-02 12:00:00+02:00,12.816,9.744,29.208000000000002,20.34,74.74300000000001,0.0
2021-07-02 13:00:00+02:00,7.992,8.88,25.896,20.34,76.875,0.0
2021-07-02 14:00:00+02:00,5.016,7.6080000000000005,21.744,20.316,69.659,0.0
2021-07-02 15:00:00+02:00,4.392,7.5600000000000005,21.456,20.304000000000002,72.16,0.0
2021-07-02 16:00:00+02:00,5.88,7.5600000000000005,21.432000000000002,20.304000000000002,58.712,0.0
2021-07-02 17:00:00+02:00,11.064,9.48,27.192,20.292,33.087,0.0
2021-07-02 18:00:00+02:00,12.552,9.72,54.264,20.28,24.846,0.0
2021-07-02 19:00:00+02:00,30.6,9.768,67.368,20.268,16.318,0.0
2021-07-02 20:00:00+02:00,34.2,9.768,72.096,20.28,5.699,0.0
2021-07-02 21:00:00+02:00,33.216,9.72,65.376,20.328,0.451,0.0
2021-07-02 22:00:00+02:00,31.368000000000002,9.744,64.536,20.304000000000002,0.0,0.0
2021-07-02 23:00:00+02:00,34.248,9.696,38.952,20.328,0.0,0.0
