,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-10-01 00:00:00+02:00,98.0,182.0,277.0,1717.0,0.0,0.0
2021-10-01 01:00:00+02:00,86.0,168.0,292.0,1719.0,0.0,0.0
2021-10-01 02:00:00+02:00,84.0,178.0,241.0,1720.0,0.0,0.0
2021-10-01 03:00:00+02:00,92.0,164.0,269.0,1722.0,0.0,0.0
2021-10-01 04:00:00+02:00,83.0,177.0,247.0,1721.0,0.0,0.0
2021-10-01 05:00:00+02:00,95.0,192.0,369.0,1722.0,0.0,0.0
2021-10-01 06:00:00+02:00,280.0,195.0,530.0,1720.0,0.0,0.0
2021-10-01 07:00:00+02:00,860.0,287.0,1201.0,1720.0,1.0,0.0
2021-10-01 08:00:00+02:00,731.0,276.0,1639.0,1721.0,88.0,0.0
2021-10-01 09:00:00+02:00,910.0,270.0,1565.0,1720.0,389.0,0.0
2021-10-01 10:00:00+02:00,650.0,221.0,652.0,1718.0,754.0,0.0
2021-10-01 11:00:00+02:00,606.0,197.0,359.0,1714.0,1085.0,0.0
2021-10-01 12:00:00+02:00,178.0,198.0,277.0,1711.0,1281.0,0.0
2021-10-01 13:00:00+02:00,163.0,193.0,243.0,1707.0,1316.0,0.0
2021-10-01 14:00:00+02:00,191.0,200.0,245.0,1706.0,1264.0,0.0
2021-10-01 15:00:00+02:00,208.0,201.0,311.0,1704.0,1122.0,0.0
2021-10-01 16:00:00+02:00,176.0,198.0,372.0,1702.0,835.0,0.0
2021-10-01 17:00:00+02:00,307.0,221.0,591.0,1702.0,416.0,0.0
2021-10-01 18:00:00+02:00,677.0,277.0,1470.0,1703.0,74.0,0.0
2021-10-01 19:00:00+02:00,1730.0,285.0,2201.0,1704.0,3.0,0.0
2021-10-01 20:00:00+02:00,1014.0,286.0,1131.0,1706.0,0.0,0.0
2021-10-01 21:00:00+02:00,316.0,221.0,576.0,1707.0,0.0,0.0
2021-10-01 22:00:00+02:00,156.0,207.0,493.0,1709.0,0.0,0.0
2021-10-01 23:00:00+02:00,304.0,202.0,482.0,1710.0,0.0,0.0
2021-10-02 00:00:00+02:00,72.0,186.0,296.0,1711.0,0.0,0.0
2021-10-02 01:00:00+02:00,56.0,184.0,287.0,1711.0,0.0,0.0
2021-10-02 02:00:00+02:00,62.0,184.0,217.0,1711.0,0.0,0.0
2021-10-02 03:00:00+02:00,75.0,181.0,226.0,1714.0,0.0,0.0
2021-10-02 04:00:00+02:00,70.0,186.0,228.0,1713.0,0.0,0.0
2021-10-02 05:00:00+02:00,82.0,188.0,209.0,1712.0,0.0,0.0
2021-10-02 06:00:00+02:00,102.0,191.0,233.0,1712.0,0.0,0.0
2021-10-02 07:00:00+02:00,151.0,196.0,310.0,1713.0,1.0,0.0
2021-10-02 08:00:00+02:00,160.0,193.0,480.0,1713.0,55.0,0.0
2021-10-02 09:00:00+02:00,134.0,188.0,377.0,1712.0,256.0,0.0
2021-10-02 10:00:00+02:00,82.0,190.0,282.0,1710.0,669.0,0.0
2021-10-02 11:00:00+02:00,70.0,189.0,177.0,1707.0,1028.0,0.0
2021-10-02 12:00:00+02:00,75.0,187.0,173.0,1705.0,1231.0,0.0
2021-10-02 13:00:00+02:00,82.0,186.0,205.0,1704.0,1208.0,0.0
2021-10-02 14:00:00+02:00,104.0,190.0,181.0,1702.0,1155.0,0.0
2021-10-02 15:00:00+02:00,169.0,189.0,207.0,1700.0,910.0,0.0
2021-10-02 16:00:00+02:00,173.0,195.0,231.0,1699.0,779.0,0.0
2021-10-02 17:00:00+02:00,181.0,211.0,317.0,1698.0,469.0,0.0
2021-10-02 18:00:00+02:00,113.0,200.0,431.0,1698.0,104.0,0.0
