,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-06-01 00:00:00+02:00,149.0,329.0,860.0,0.0,0.0,0.0,12.0,8.0,1908.0,64.0,10.0,0.0,18.0,22.0
2021-06-01 00:15:00+02:00,163.0,336.0,850.0,0.0,0.0,0.0,12.0,8.0,1905.0,64.0,10.0,0.0,18.0,24.0
2021-06-01 00:30:00+02:00,161.0,331.0,839.0,0.0,0.0,0.0,12.0,8.0,1908.0,64.0,9.0,0.0,19.0,28.0
2021-06-01 00:45:00+02:00,166.0,322.0,831.0,0.0,0.0,0.0,12.0,8.0,1906.0,64.0,9.0,0.0,19.0,26.0
2021-06-01 01:00:00+02:00,162.0,333.0,818.0,0.0,0.0,0.0,12.0,8.0,1908.0,64.0,9.0,0.0,19.0,20.0
2021-06-01 01:15:00+02:00,163.0,355.0,769.0,0.0,0.0,0.0,12.0,9.0,1906.0,64.0,9.0,0.0,18.0,22.0
2021-06-01 01:30:00+02:00,163.0,342.0,761.0,0.0,0.0,0.0,12.0,9.0,1908.0,64.0,9.0,0.0,17.0,23.0
2021-06-01 01:45:00+02:00,161.0,328.0,751.0,0.0,0.0,0.0,12.0,9.0,1908.0,64.0,9.0,0.0,17.0,25.0
2021-06-01 02:00:00+02:00,160.0,351.0,785.0,0.0,0.0,0.0,12.0,9.0,1912.0,63.0,9.0,0.0,17.0,30.0
2021-06-01 02:15:00+02:00,168.0,343.0,746.0,0.0,0.0,0.0,12.0,9.0,1909.0,63.0,7.0,0.0,18.0,27.0
2021-06-01 02:30:00+02:00,163.0,330.0,743.0,0.0,0.0,0.0,12.0,9.0,1910.0,63.0,6.0,0.0,18.0,27.0
2021-06-01 02:45:00+02:00,148.0,316.0,731.0,0.0,0.0,0.0,12.0,9.0,1909.0,63.0,6.0,0.0,18.0,29.0
2021-06-01 03:00:00+02:00,133.0,329.0,723.0,0.0,0.0,0.0,12.0,9.0,1910.0,64.0,7.0,0.0,19.0,26.0
2021-06-01 03:15:00+02:00,128.0,347.0,687.0,0.0,0.0,0.0,12.0,9.0,1910.0,64.0,8.0,0.0,19.0,25.0
2021-06-01 03:30:00+02:00,125.0,340.0,686.0,0.0,0.0,0.0,12.0,9.0,1910.0,64.0,9.0,0.0,18.0,32.0
2021-06-01 03:45:00+02:00,123.0,341.0,687.0,0.0,0.0,0.0,12.0,9.0,1909.0,64.0,8.0,0.0,18.0,39.0
2021-06-01 04:00:00+02:00,124.0,330.0,722.0,0.0,0.0,0.0,12.0,9.0,1909.0,63.0,8.0,0.0,17.0,37.0
2021-06-01 04:15:00+02:00,122.0,329.0,737.0,0.0,0.0,0.0,12.0,9.0,1910.0,63.0,8.0,0.0,17.0,36.0
2021-06-01 04:30:00+02:00,123.0,334.0,746.0,0.0,0.0,0.0,12.0,9.0,1909.0,63.0,8.0,0.0,17.0,38.0
2021-06-01 04:45:00+02:00,124.0,343.0,741.0,0.0,0.0,0.0,12.0,9.0,1910.0,63.0,8.0,3.0,19.0,40.0
2021-06-01 05:00:00+02:00,124.0,322.0,731.0,0.0,0.0,0.0,12.0,9.0,1912.0,63.0,8.0,11.0,19.0,40.0
