,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Onshore
2021-07-01 00:00:00+02:00,161.46,225.89,6559.63,1517.8200000000002,149.532,24.32,0.0,99.792,14.976,1720.3600000000001,0.0,21.21106,38.928999999999995
2021-07-01 01:00:00+02:00,158.70000000000002,225.4,5642.349999999999,1388.2600000000002,161.26,24.32,1.488,98.11200000000001,14.712,1649.0200000000002,0.0,22.13328,42.262
2021-07-01 02:00:00+02:00,160.54000000000002,225.89,5205.2699999999995,1075.02,159.79399999999998,24.32,0.024,95.496,13.656,1565.38,0.0,22.13328,44.065999999999995
2021-07-01 03:00:00+02:00,161.23000000000002,225.89,4938.71,821.6400000000001,116.547,24.32,1.272,92.4,13.104000000000001,1533.4,0.0,21.21106,43.351
2021-07-01 04:00:00+02:00,163.3,225.4,5012.21,802.7800000000001,114.348,24.32,1.272,96.552,12.072000000000001,1484.2,0.0,22.13328,39.797999999999995
2021-07-01 05:00:00+02:00,164.45000000000002,226.38,5191.55,863.46,119.479,24.016,0.0,110.208,13.08,1451.4,0.369,22.13328,37.080999999999996
2021-07-01 06:00:00+02:00,162.84,226.38,6178.9,949.5600000000001,120.212,23.522,6.48,120.72,13.824,1557.18,17.999000000000002,24.89994,33.516999999999996
2021-07-01 07:00:00+02:00,161.92000000000002,224.91,7967.889999999999,1063.5400000000002,155.396,23.902,0.0,142.08,20.616,1767.1000000000001,86.63300000000001,27.666600000000003,28.412999999999997
2021-07-01 08:00:00+02:00,163.3,225.4,8423.1,1048.78,164.92499999999998,23.977999999999998,21.96,156.816,25.080000000000002,1826.96,188.27200000000002,28.588820000000002,25.872
2021-07-01 09:00:00+02:00,164.68,225.4,8287.86,1001.22,162.726,23.977999999999998,19.104,158.976,25.32,1858.1200000000001,276.668,26.74438,24.497
2021-07-01 10:00:00+02:00,162.61,225.89,7924.28,889.7,157.595,23.826,16.032,150.024,21.384,1847.46,342.88300000000004,27.666600000000003,28.391
2021-07-01 11:00:00+02:00,165.14000000000001,226.38,7474.46,972.5200000000001,157.595,23.939999999999998,13.296000000000001,138.192,18.288,1855.66,385.605,25.82216,35.596
2021-07-01 12:00:00+02:00,163.99,225.89,7203.0,892.98,157.595,23.902,6.432,115.896,14.136000000000001,1821.22,410.574,24.89994,43.263
2021-07-01 13:00:00+02:00,162.84,226.87,7206.43,927.4200000000001,157.595,23.902,4.944,109.8,13.992,1853.2,409.918,24.89994,48.773999999999994
2021-07-01 14:00:00+02:00,163.53,226.87,7619.5,1001.22,157.595,23.902,7.32,115.608,16.512,1860.5800000000002,383.637,24.89994,48.73
2021-07-01 15:00:00+02:00,162.38,225.89,7994.84,1006.1400000000001,157.595,23.977999999999998,8.376,123.744,22.992,1876.16,348.459,23.97772,48.059
2021-07-01 16:00:00+02:00,164.22,225.4,8021.3,1016.8000000000001,157.595,24.282,12.48,140.808,22.128,1917.16,293.97,25.82216,51.887
2021-07-01 17:00:00+02:00,165.6,226.38,8657.32,1058.6200000000001,188.381,24.358,12.864,149.808,24.36,1984.4,217.669,24.89994,51.887
2021-07-01 18:00:00+02:00,164.45000000000002,225.89,8611.26,765.8800000000001,194.978,24.471999999999998,18.168,162.792,28.488,2013.1000000000001,127.141,24.89994,49.895999999999994
2021-07-01 19:00:00+02:00,164.68,225.89,9284.52,694.5400000000001,195.71099999999998,24.471999999999998,16.008,175.8,31.656000000000002,2082.8,36.818000000000005,24.89994,43.416999999999994
2021-07-01 20:00:00+02:00,166.29000000000002,225.89,9300.2,706.0200000000001,195.71099999999998,24.13,28.152,174.888,32.88,2122.1600000000003,2.911,25.82216,37.18
2021-07-01 21:00:00+02:00,166.29000000000002,225.89,9358.02,708.48,195.71099999999998,24.092,26.352,165.6,31.008,2045.0800000000002,0.0,24.89994,32.373
2021-07-01 22:00:00+02:00,161.69,225.89,9357.039999999999,725.7,194.978,24.092,15.192,145.8,30.288,1979.4800000000002,0.0,25.82216,29.171999999999997
2021-07-01 23:00:00+02:00,159.62,225.89,8388.8,717.5,186.915,24.586,3.2640000000000002,120.768,20.328,1873.7,0.0,26.74438,27.125999999999998
2021-07-02 00:00:00+02:00,163.3,222.95,6751.71,688.8000000000001,164.92499999999998,24.586,5.208,142.32,29.088,1724.46,0.0,25.82216,27.950999999999997
2021-07-02 01:00:00+02:00,164.45000000000002,223.93,6389.11,698.6400000000001,164.92499999999998,24.548,0.0,126.648,18.168,1662.96,0.0,25.82216,29.930999999999997
2021-07-02 02:00:00+02:00,164.68,223.44,6075.0199999999995,727.34,164.92499999999998,24.586,0.0,115.824,14.304,1619.5000000000002,0.0,27.666600000000003,30.316
2021-07-02 03:00:00+02:00,163.3,224.91,5512.01,647.8000000000001,157.595,24.624,0.0,98.11200000000001,12.936,1539.96,0.0,25.82216,31.041999999999998
2021-07-02 04:00:00+02:00,163.76000000000002,225.89,5340.51,589.58,160.527,24.586,1.2,95.592,13.488,1517.0000000000002,0.0,29.51104,28.973999999999997
2021-07-02 05:00:00+02:00,164.22,225.89,5569.83,597.7800000000001,162.726,24.586,0.0,103.416,14.904,1609.66,0.328,35.044360000000005,26.136
2021-07-02 06:00:00+02:00,164.45000000000002,226.87,6306.79,595.32,164.92499999999998,24.548,5.448,130.344,21.12,1734.3000000000002,17.507,34.12214,19.887999999999998
2021-07-02 07:00:00+02:00,164.68,225.4,7562.66,854.44,164.192,24.168,15.864,161.856,27.336000000000002,1869.6000000000001,80.934,35.96658,16.544
2021-07-02 08:00:00+02:00,166.29000000000002,226.87,8236.9,923.32,164.92499999999998,24.206,21.936,177.36,38.112,1981.94,175.234,37.81102,12.418999999999999
2021-07-02 09:00:00+02:00,169.51000000000002,226.87,8170.26,932.34,164.92499999999998,24.396,13.368,174.0,34.488,1995.0600000000002,264.204,35.96658,12.056
2021-07-02 10:00:00+02:00,166.98000000000002,225.89,7718.48,831.48,164.92499999999998,24.471999999999998,15.312000000000001,164.856,28.008,1950.7800000000002,332.469,35.96658,14.200999999999999
2021-07-02 11:00:00+02:00,166.06,227.35999999999999,7603.33,766.7,164.92499999999998,24.509999999999998,6.864,154.296,25.152,1917.9800000000002,374.043,34.12214,17.644
2021-07-02 12:00:00+02:00,166.29000000000002,227.35999999999999,7351.47,644.5200000000001,164.92499999999998,24.548,15.84,142.32,21.744,1796.6200000000001,391.345,35.044360000000005,21.549
2021-07-02 13:00:00+02:00,166.75,226.87,7000.14,613.36,164.192,24.586,15.408,135.528,19.152,1799.9,390.853,35.96658,26.136
2021-07-02 14:00:00+02:00,165.37,240.1,7337.75,763.4200000000001,164.192,24.586,5.352,142.248,22.824,1918.8000000000002,374.002,35.044360000000005,29.171999999999997
2021-07-02 15:00:00+02:00,166.29000000000002,247.45,7783.16,764.24,164.92499999999998,24.624,13.416,148.248,24.84,1917.16,341.243,36.8888,30.337999999999997
2021-07-02 16:00:00+02:00,162.38,247.45,7909.09,767.5200000000001,157.595,24.624,15.024000000000001,155.376,26.088,1961.44,284.745,34.12214,31.514999999999997
2021-07-02 17:00:00+02:00,162.61,246.96,8375.57,796.22,188.381,24.586,14.952,159.6,29.400000000000002,2030.3200000000002,207.542,35.96658,29.578999999999997
2021-07-02 18:00:00+02:00,161.0,246.96,8486.31,915.94,187.648,24.624,19.944,175.344,32.232,2066.4,105.575,35.96658,22.230999999999998
2021-07-02 19:00:00+02:00,163.3,246.96,8648.5,1007.7800000000001,221.36599999999999,24.662,46.824,180.504,33.408,2118.88,30.873,35.96658,15.960999999999999
2021-07-02 20:00:00+02:00,163.99,246.96,8304.52,1001.22,235.293,24.7,55.416000000000004,180.45600000000002,32.016,2083.6200000000003,3.813,37.81102,14.157
2021-07-02 21:00:00+02:00,165.14000000000001,246.96,8320.2,981.5400000000001,197.91,24.738,31.608,174.36,29.712,2081.98,0.0,37.81102,14.729
2021-07-02 22:00:00+02:00,160.31,245.98,8285.41,753.58,188.381,24.776,12.024000000000001,155.208,24.144000000000002,2014.7400000000002,0.0,38.73324,15.047999999999998
2021-07-02 23:00:00+02:00,159.85,246.47,7721.91,715.86,186.182,24.776,7.152,136.464,20.952,1845.0000000000002,0.0,36.8888,14.607999999999999
2021-07-03 00:00:00+02:00,161.23000000000002,214.62,6346.48,826.5600000000001,164.92499999999998,24.776,6.768,133.296,22.512,1687.5600000000002,0.0,38.73324,14.915999999999999
2021-07-03 01:00:00+02:00,159.39000000000001,211.19,5798.66,851.98,157.595,24.814,3.168,121.75200000000001,17.592,1609.66,0.0,37.81102,13.959
2021-07-03 02:00:00+02:00,160.77,222.46,5103.84,865.9200000000001,158.328,24.814,3.912,118.992,16.752,1530.94,0.0,37.81102,14.366
2021-07-03 03:00:00+02:00,158.70000000000002,226.38,5064.64,934.8000000000001,159.061,24.814,0.0,113.256,16.008,1457.14,0.0,38.73324,12.572999999999999
2021-07-03 04:00:00+02:00,160.08,227.35999999999999,5034.26,894.6200000000001,159.061,24.776,0.0,114.96000000000001,16.464,1408.7600000000002,0.0,37.81102,13.287999999999998
2021-07-03 05:00:00+02:00,162.61,243.04,4884.32,887.2400000000001,158.328,24.814,0.0,112.608,16.368000000000002,1369.4,0.041,38.73324,13.100999999999999
2021-07-03 06:00:00+02:00,161.69,245.98,4733.4,850.34,164.92499999999998,24.814,5.4,127.34400000000001,19.368000000000002,1418.6000000000001,10.742,35.96658,11.616
2021-07-03 07:00:00+02:00,157.09,246.47,5153.82,1001.22,199.376,24.776,9.576,143.328,18.0,1483.38,61.459,37.81102,9.745999999999999
2021-07-03 08:00:00+02:00,156.4,245.98,4891.67,1004.5000000000001,181.051,24.662,16.128,149.376,21.456,1453.8600000000001,154.57,39.655460000000005,9.372
2021-07-03 09:00:00+02:00,156.86,244.51,4961.74,779.0000000000001,165.658,24.662,18.192,131.016,18.096,1453.0400000000002,235.053,37.81102,9.658
2021-07-03 10:00:00+02:00,157.32,245.0,4600.12,722.4200000000001,165.658,24.662,13.944,126.456,18.408,1440.74,294.58500000000004,38.73324,10.263
