,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-11-01 00:00:00+01:00,149.0,330.0,718.0,0.0,0.0,0.0,6.0,8.0,1443.0,72.0,11.0,0.0,16.0,188.0
2021-11-01 00:15:00+01:00,148.0,360.0,707.0,0.0,0.0,0.0,6.0,8.0,1443.0,72.0,11.0,0.0,17.0,159.0
2021-11-01 00:30:00+01:00,147.0,349.0,676.0,0.0,0.0,0.0,6.0,8.0,1440.0,72.0,10.0,0.0,18.0,159.0
2021-11-01 00:45:00+01:00,147.0,351.0,651.0,0.0,0.0,0.0,6.0,8.0,1439.0,72.0,10.0,0.0,18.0,159.0
2021-11-01 01:00:00+01:00,142.0,372.0,666.0,0.0,0.0,0.0,6.0,8.0,1444.0,72.0,10.0,0.0,18.0,164.0
2021-11-01 01:15:00+01:00,144.0,378.0,663.0,0.0,0.0,0.0,6.0,8.0,1444.0,72.0,10.0,0.0,18.0,164.0
2021-11-01 01:30:00+01:00,144.0,360.0,634.0,0.0,0.0,0.0,6.0,8.0,1442.0,72.0,10.0,0.0,18.0,153.0
2021-11-01 01:45:00+01:00,138.0,353.0,636.0,0.0,0.0,0.0,6.0,8.0,1440.0,72.0,10.0,0.0,18.0,149.0
2021-11-01 02:00:00+01:00,122.0,371.0,661.0,0.0,0.0,0.0,6.0,8.0,1442.0,71.0,10.0,0.0,18.0,151.0
2021-11-01 02:15:00+01:00,115.0,358.0,644.0,0.0,0.0,0.0,6.0,8.0,1443.0,71.0,9.0,0.0,18.0,158.0
2021-11-01 02:30:00+01:00,114.0,335.0,597.0,0.0,0.0,0.0,6.0,8.0,1444.0,71.0,9.0,0.0,18.0,169.0
2021-11-01 02:45:00+01:00,115.0,320.0,595.0,0.0,0.0,0.0,6.0,8.0,1442.0,71.0,8.0,0.0,18.0,171.0
2021-11-01 03:00:00+01:00,116.0,341.0,623.0,0.0,,0.0,6.0,8.0,1441.0,72.0,8.0,0.0,18.0,160.0
2021-11-01 03:15:00+01:00,118.0,335.0,627.0,0.0,0.0,0.0,6.0,8.0,1440.0,72.0,8.0,0.0,16.0,156.0
2021-11-01 03:30:00+01:00,115.0,320.0,655.0,0.0,0.0,0.0,6.0,8.0,1442.0,72.0,8.0,0.0,16.0,153.0
2021-11-01 03:45:00+01:00,115.0,314.0,634.0,0.0,,0.0,6.0,8.0,1445.0,72.0,8.0,0.0,17.0,155.0
2021-11-01 04:00:00+01:00,111.0,310.0,638.0,0.0,,0.0,6.0,8.0,1443.0,71.0,8.0,0.0,16.0,165.0
2021-11-01 04:15:00+01:00,115.0,323.0,661.0,0.0,,0.0,6.0,8.0,1440.0,71.0,8.0,0.0,16.0,160.0
2021-11-01 04:30:00+01:00,117.0,337.0,650.0,0.0,,0.0,6.0,8.0,1440.0,71.0,8.0,0.0,17.0,159.0
2021-11-01 04:45:00+01:00,117.0,358.0,686.0,0.0,,0.0,6.0,8.0,1443.0,71.0,9.0,0.0,16.0,156.0
2021-11-01 05:00:00+01:00,118.0,347.0,738.0,0.0,,0.0,6.0,8.0,1442.0,71.0,9.0,0.0,17.0,156.0
2021-11-01 05:15:00+01:00,118.0,359.0,764.0,0.0,,0.0,6.0,8.0,1441.0,71.0,9.0,0.0,16.0,151.0
2021-11-01 05:30:00+01:00,121.0,378.0,771.0,0.0,,0.0,6.0,8.0,1440.0,71.0,9.0,0.0,15.0,159.0
2021-11-01 05:45:00+01:00,128.0,379.0,770.0,0.0,,0.0,6.0,8.0,1439.0,71.0,9.0,0.0,16.0,162.0
2021-11-01 06:00:00+01:00,131.0,359.0,797.0,0.0,,0.0,6.0,8.0,1442.0,72.0,9.0,0.0,14.0,165.0
2021-11-01 06:15:00+01:00,136.0,350.0,830.0,0.0,,0.0,6.0,8.0,1445.0,72.0,10.0,2.0,13.0,171.0
2021-11-01 06:30:00+01:00,139.0,371.0,832.0,0.0,0.0,0.0,6.0,8.0,1445.0,72.0,11.0,16.0,12.0,168.0
2021-11-01 06:45:00+01:00,142.0,382.0,830.0,0.0,0.0,0.0,6.0,8.0,1444.0,72.0,11.0,50.0,14.0,165.0
2021-11-01 07:00:00+01:00,146.0,361.0,837.0,0.0,0.0,0.0,6.0,8.0,1441.0,73.0,10.0,105.0,16.0,162.0
2021-11-01 07:15:00+01:00,146.0,350.0,867.0,0.0,,0.0,6.0,8.0,1441.0,73.0,11.0,184.0,17.0,158.0
2021-11-01 07:30:00+01:00,145.0,369.0,876.0,0.0,0.0,0.0,6.0,8.0,1445.0,73.0,11.0,290.0,17.0,150.0
2021-11-01 07:45:00+01:00,149.0,379.0,863.0,0.0,0.0,0.0,6.0,8.0,1446.0,73.0,11.0,399.0,18.0,149.0
2021-11-01 08:00:00+01:00,147.0,360.0,830.0,0.0,0.0,0.0,6.0,8.0,1444.0,76.0,11.0,505.0,18.0,145.0
2021-11-01 08:15:00+01:00,150.0,362.0,876.0,0.0,0.0,0.0,6.0,8.0,1442.0,76.0,12.0,609.0,17.0,140.0
2021-11-01 08:30:00+01:00,148.0,374.0,876.0,0.0,0.0,0.0,6.0,8.0,1440.0,76.0,12.0,703.0,18.0,145.0
2021-11-01 08:45:00+01:00,148.0,381.0,860.0,0.0,0.0,0.0,6.0,8.0,1441.0,76.0,12.0,793.0,16.0,148.0
2021-11-01 09:00:00+01:00,148.0,363.0,828.0,0.0,,0.0,6.0,8.0,1441.0,75.0,12.0,857.0,17.0,147.0
2021-11-01 09:15:00+01:00,147.0,365.0,635.0,0.0,0.0,0.0,6.0,8.0,1440.0,77.0,11.0,911.0,16.0,134.0
2021-11-01 09:30:00+01:00,147.0,373.0,479.0,0.0,0.0,0.0,6.0,8.0,1439.0,77.0,11.0,985.0,16.0,131.0
2021-11-01 09:45:00+01:00,148.0,372.0,506.0,0.0,0.0,0.0,6.0,8.0,1441.0,77.0,10.0,1020.0,18.0,121.0
2021-11-01 10:00:00+01:00,149.0,341.0,537.0,0.0,0.0,0.0,6.0,8.0,1444.0,77.0,10.0,1053.0,19.0,112.0
2021-11-01 10:15:00+01:00,149.0,341.0,608.0,0.0,0.0,0.0,5.0,8.0,1446.0,77.0,10.0,1018.0,18.0,111.0
2021-11-01 10:30:00+01:00,149.0,338.0,623.0,0.0,,0.0,5.0,8.0,1447.0,77.0,10.0,1034.0,19.0,120.0
2021-11-01 10:45:00+01:00,149.0,360.0,543.0,0.0,,0.0,5.0,8.0,1445.0,77.0,10.0,1036.0,19.0,126.0
2021-11-01 11:00:00+01:00,149.0,361.0,504.0,0.0,0.0,0.0,5.0,8.0,1442.0,77.0,9.0,1053.0,18.0,125.0
2021-11-01 11:15:00+01:00,149.0,366.0,608.0,0.0,,0.0,5.0,8.0,1441.0,77.0,10.0,1002.0,19.0,126.0
