,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-03-01 00:00:00+01:00,51.52,3576.0200000000004,25.97,514.99,5498.1,234.56,0.0,7.008,1.032,0.0,12.375
2021-03-01 01:00:00+01:00,51.52,3429.2400000000002,25.97,516.46,5538.280000000001,234.56,0.0,7.008,1.032,0.0,9.636
2021-03-01 02:00:00+01:00,51.52,3486.6400000000003,25.97,516.46,5583.38,234.56,0.0,7.008,1.032,0.0,7.095
2021-03-01 03:00:00+01:00,50.830000000000005,3530.1000000000004,25.97,517.4399999999999,5711.3,234.56,0.0,7.008,1.032,0.0,4.939
2021-03-01 04:00:00+01:00,51.75,3466.96,26.46,519.4,5895.8,233.094,0.0,7.008,1.032,0.0,4.169
2021-03-01 05:00:00+01:00,51.29,3755.6000000000004,26.46,532.14,6247.580000000001,233.094,0.0,7.008,1.032,0.0,3.784
2021-03-01 06:00:00+01:00,22.540000000000003,4316.4800000000005,25.97,568.89,6949.500000000001,232.361,0.0,7.008,1.032,0.0,4.202
2021-03-01 07:00:00+01:00,9.200000000000001,4535.42,25.97,575.26,8129.4800000000005,232.361,0.0,5.352,1.032,1.066,4.2459999999999996
2021-03-01 08:00:00+01:00,9.200000000000001,4665.8,25.97,586.53,8901.1,230.89499999999998,9.96,5.5440000000000005,1.032,4.961,3.916
2021-03-01 09:00:00+01:00,8.97,4487.860000000001,25.97,578.6899999999999,8928.16,227.963,19.584,6.696,1.032,10.086,4.367
2021-03-01 10:00:00+01:00,8.97,4528.860000000001,25.97,585.06,9193.02,227.23,10.104000000000001,6.912,1.032,14.842,4.707999999999999
2021-03-01 11:00:00+01:00,9.200000000000001,4569.860000000001,26.46,584.5699999999999,9311.92,227.23,9.288,6.768,1.032,20.951,5.225
2021-03-01 12:00:00+01:00,9.200000000000001,4517.38,25.97,581.14,9266.820000000002,227.963,7.344,6.5520000000000005,1.032,22.222,6.292
2021-03-01 13:00:00+01:00,9.200000000000001,4448.5,25.48,579.67,8974.08,227.963,6.912,6.096,1.032,24.477,7.9639999999999995
2021-03-01 14:00:00+01:00,9.200000000000001,4409.96,25.48,574.28,8766.62,227.23,0.864,6.144,1.032,24.969,10.197
2021-03-01 15:00:00+01:00,9.200000000000001,4342.72,25.97,570.36,8531.28,228.696,0.0,6.216,1.032,20.91,12.463
2021-03-01 16:00:00+01:00,9.200000000000001,4325.5,24.5,573.3,8122.1,231.628,0.0,6.84,1.032,11.521,13.959
2021-03-01 17:00:00+01:00,9.200000000000001,4269.740000000001,24.009999999999998,577.22,8604.26,231.628,1.584,7.368,1.032,1.8860000000000001,15.168999999999999
2021-03-01 18:00:00+01:00,9.200000000000001,4289.42,26.46,581.14,9556.28,231.628,5.352,7.488,1.032,0.0,15.575999999999999
2021-03-01 19:00:00+01:00,9.200000000000001,4271.38,26.46,580.16,9128.240000000002,231.628,3.384,7.5600000000000005,1.032,0.0,17.247999999999998
2021-03-01 20:00:00+01:00,8.97,4193.4800000000005,26.95,577.22,8414.84,230.89499999999998,1.224,7.5840000000000005,1.032,0.0,19.58
2021-03-01 21:00:00+01:00,9.200000000000001,3938.4600000000005,26.46,552.23,7685.860000000001,230.89499999999998,0.6,7.704,1.032,0.0,20.185
2021-03-01 22:00:00+01:00,8.97,3055.32,26.46,540.47,7367.700000000001,233.827,0.0,7.5120000000000005,1.032,0.0,19.712
2021-03-01 23:00:00+01:00,8.97,2866.7200000000003,26.46,525.28,7329.9800000000005,234.56,0.0,7.296,1.032,0.0,19.624
2021-03-02 00:00:00+01:00,8.97,2793.7400000000002,26.46,539.0,7333.26,234.56,0.0,6.696,0.12,0.0,18.634
2021-03-02 01:00:00+01:00,8.97,2992.1800000000003,25.97,535.5699999999999,7272.580000000001,234.56,0.0,6.48,0.0,0.0,18.105999999999998
2021-03-02 02:00:00+01:00,8.97,2907.7200000000003,25.97,536.55,7242.240000000001,233.827,0.0,6.5280000000000005,0.0,0.0,17.523
2021-03-02 03:00:00+01:00,8.97,2902.8,25.48,537.53,7263.56,233.827,0.0,6.48,0.0,0.0,16.753
2021-03-02 04:00:00+01:00,9.200000000000001,2870.0,25.97,539.98,7280.780000000001,233.827,0.0,6.456,0.0,0.0,16.775
2021-03-02 05:00:00+01:00,8.97,3004.48,25.97,553.7,7446.420000000001,233.827,0.0,6.456,0.0,0.0,15.399999999999999
2021-03-02 06:00:00+01:00,8.97,3376.76,25.48,575.75,7931.040000000001,233.827,0.0,6.5040000000000004,0.912,0.082,15.960999999999999
2021-03-02 07:00:00+01:00,8.74,3480.0800000000004,25.97,579.67,9020.0,233.827,0.0,6.5280000000000005,1.032,4.223,16.038
2021-03-02 08:00:00+01:00,9.200000000000001,3557.1600000000003,25.97,583.59,9385.720000000001,233.827,1.944,7.392,1.032,18.327,14.52
2021-03-02 09:00:00+01:00,9.200000000000001,3432.5200000000004,25.97,577.22,9111.02,233.827,2.208,7.656000000000001,1.032,34.276,12.594999999999999
2021-03-02 10:00:00+01:00,9.200000000000001,3334.94,25.48,573.3,8546.86,231.628,3.048,7.728,0.744,49.897000000000006,11.561
2021-03-02 11:00:00+01:00,9.200000000000001,3383.32,25.48,576.73,8229.52,229.429,1.248,7.848,0.6960000000000001,61.049,10.152999999999999
2021-03-02 12:00:00+01:00,9.43,3370.2000000000003,25.48,576.24,8074.540000000001,227.963,0.528,7.5360000000000005,0.6960000000000001,68.265,9.075
2021-03-02 13:00:00+01:00,9.43,3164.38,25.48,575.26,8204.1,225.76399999999998,0.07200000000000001,7.488,0.6960000000000001,66.461,8.481
2021-03-02 14:00:00+01:00,9.66,2949.5400000000004,25.48,574.28,8377.12,225.031,0.0,7.488,0.6960000000000001,54.243,8.315999999999999
2021-03-02 15:00:00+01:00,9.66,2983.1600000000003,25.48,576.24,8509.960000000001,225.031,0.0,7.5840000000000005,0.984,36.777,7.502
2021-03-02 16:00:00+01:00,9.66,3304.6000000000004,25.97,576.24,8692.820000000002,225.031,0.0,7.848,1.032,17.63,7.281999999999999
2021-03-02 17:00:00+01:00,9.66,3410.38,24.99,573.79,9293.880000000001,225.031,6.96,7.848,1.032,3.0340000000000003,7.226999999999999
2021-03-02 18:00:00+01:00,9.43,3540.76,25.97,579.18,10542.740000000002,227.23,13.248000000000001,7.896,1.032,0.0,7.843
2021-03-02 19:00:00+01:00,9.200000000000001,3660.4800000000005,25.48,580.65,10467.300000000001,228.696,11.856,7.968,1.032,0.0,6.435
2021-03-02 20:00:00+01:00,9.200000000000001,3530.92,25.48,580.16,9512.820000000002,230.162,8.304,7.944,1.032,0.0,4.939
2021-03-02 21:00:00+01:00,9.200000000000001,3557.1600000000003,25.97,583.1,8591.960000000001,230.162,5.16,7.2,0.744,0.0,3.4979999999999998
2021-03-02 22:00:00+01:00,8.97,3538.3,25.97,582.61,7882.660000000001,232.361,0.0,6.936,0.096,0.0,2.255
2021-03-02 23:00:00+01:00,9.200000000000001,3459.5800000000004,25.97,576.24,7301.280000000001,234.56,0.0,6.696,0.0,0.0,1.43
2021-03-03 00:00:00+01:00,9.200000000000001,2898.7000000000003,25.97,574.77,6991.320000000001,233.827,0.0,6.6240000000000006,0.0,0.0,1.155
2021-03-03 01:00:00+01:00,9.200000000000001,2993.0,25.97,576.73,6976.56,233.094,0.0,6.6000000000000005,0.0,0.0,0.968
2021-03-03 02:00:00+01:00,9.200000000000001,3166.84,25.48,575.26,6943.76,232.361,0.0,6.6000000000000005,0.0,0.0,0.957
2021-03-03 03:00:00+01:00,9.200000000000001,3123.38,25.97,576.24,6924.080000000001,231.628,0.0,6.6000000000000005,0.0,0.0,0.9019999999999999
2021-03-03 04:00:00+01:00,9.200000000000001,3098.78,26.46,576.24,6969.18,230.89499999999998,0.0,6.6000000000000005,0.0,0.0,0.8799999999999999
2021-03-03 05:00:00+01:00,9.200000000000001,3283.28,25.97,575.26,7232.400000000001,230.89499999999998,0.0,6.6000000000000005,0.0,0.0,1.2209999999999999
2021-03-03 06:00:00+01:00,9.200000000000001,3632.6000000000004,25.97,578.2,8087.660000000001,230.89499999999998,0.0,6.5760000000000005,0.912,0.082,1.8039999999999998
2021-03-03 07:00:00+01:00,9.200000000000001,3660.4800000000005,26.46,582.61,9705.52,231.628,2.3040000000000003,6.5760000000000005,1.032,5.002,2.101
