date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-02-15 11:15:00+01:00,262.2,3066.8,1225.245,1295.805,73.11675,0.22799999999999998,7.236,8.544,0.096,23.469,109.47000000000001,,65.58975000000001,117.81360500000001,16.263,58.333
2021-02-15 11:30:00+01:00,261.74,3066.3900000000003,1225.735,1324.3000000000002,72.9335,0.22799999999999998,8.25,8.574,0.09,23.478,109.47000000000001,,64.70825,118.50527000000001,16.389,57.782999999999994
2021-02-15 11:45:00+01:00,261.97,3041.9950000000003,1225.0,1375.14,72.9335,0.22799999999999998,11.604000000000001,8.586,0.09,23.493000000000002,109.47000000000001,,64.11375,124.26914500000001,16.152,56.70775
2021-02-15 12:00:00+01:00,262.08500000000004,3034.2050000000004,1221.4475,1421.6750000000002,73.11675,0.22799999999999998,9.126,8.622,0.09,23.481,109.26500000000001,,62.197,124.730255,15.096,56.028499999999994
2021-02-15 12:15:00+01:00,262.2,3026.6200000000003,1223.04,1444.8400000000001,73.3,0.22799999999999998,8.664,8.634,0.09,23.487000000000002,109.47000000000001,,58.08675,125.88303,14.319,55.266749999999995
2021-02-15 12:30:00+01:00,262.2,3029.4900000000002,1225.49,1457.755,72.9335,0.22799999999999998,11.754,8.634,0.09,23.502,109.26500000000001,,55.3295,126.34414000000001,14.589,54.67825
2021-02-15 12:45:00+01:00,262.83250000000004,3009.8100000000004,1228.92,1474.7700000000002,72.9335,0.22799999999999998,10.686,8.64,0.09,23.481,109.47000000000001,,53.115500000000004,123.808035,15.084,54.595749999999995
2021-02-15 13:00:00+01:00,263.235,2998.125,1230.3899999999999,1468.4150000000002,72.9335,0.22799999999999998,17.922,8.646,0.09,23.508,109.26500000000001,,50.66575,120.119155,15.273,54.71125
2021-02-15 13:15:00+01:00,262.9475,2985.21,1237.6175,1466.16,72.9335,0.22799999999999998,16.62,8.652000000000001,0.09,23.499,109.26500000000001,,47.898250000000004,121.73304,15.144,54.51049999999999
2021-02-15 13:30:00+01:00,263.46500000000003,3026.6200000000003,1250.1125,1462.265,72.9335,0.22799999999999998,15.876,8.628,0.10200000000000001,23.508,109.26500000000001,,45.233250000000005,118.274715,14.511000000000001,53.853249999999996
2021-02-15 13:45:00+01:00,263.4075,3026.005,1253.5425,1451.1950000000002,72.9335,0.22799999999999998,12.942,8.652000000000001,0.198,23.463,109.26500000000001,,43.132000000000005,119.42749,14.265,53.382999999999996
2021-02-15 14:00:00+01:00,264.5575,3063.9300000000003,1250.8475,1433.7700000000002,72.9335,0.22799999999999998,6.774,8.664,0.186,23.457,109.26500000000001,,40.5285,121.73304,13.833,52.590999999999994
2021-02-15 14:15:00+01:00,263.58,3062.085,1250.6025,1435.8200000000002,72.9335,0.22799999999999998,8.748,8.658,0.216,23.448,109.26500000000001,,36.33625,123.57748000000001,13.107000000000001,52.00525
2021-02-15 14:30:00+01:00,263.58,3056.755,1255.2575,1435.8200000000002,72.9335,0.22799999999999998,12.204,8.664,0.294,23.475,109.26500000000001,,32.0005,126.113585,12.6,51.628499999999995
2021-02-15 14:45:00+01:00,262.43,3049.5800000000004,1262.975,1422.9050000000002,72.9335,0.22799999999999998,14.832,8.646,0.372,23.646,109.26500000000001,,27.9825,125.88303,12.279,51.72475
2021-02-15 15:00:00+01:00,262.77500000000003,3069.0550000000003,1308.9125,1438.2800000000002,72.9335,0.22799999999999998,17.334,8.646,0.468,23.76,109.26500000000001,,24.272000000000002,123.57748000000001,11.487,50.69625
2021-02-15 15:15:00+01:00,263.58,3108.6200000000003,1316.875,1451.8100000000002,72.9335,0.22799999999999998,22.566,8.592,0.738,23.856,109.47000000000001,,20.7665,118.96638,10.77,49.973
2021-02-15 15:30:00+01:00,263.1775,3108.005,1317.365,1469.2350000000001,72.9335,0.22799999999999998,22.32,8.478,1.188,23.877,109.26500000000001,,17.455750000000002,121.27193000000001,10.104000000000001,49.66775
2021-02-15 15:45:00+01:00,263.1775,3112.105,1319.2024999999999,1495.4750000000001,72.9335,0.22799999999999998,20.85,8.61,0.762,24.03,109.26500000000001,,14.46275,124.730255,9.828,49.348749999999995
2021-02-15 16:00:00+01:00,262.83250000000004,3125.4300000000003,1348.235,1496.0900000000001,72.9335,0.22799999999999998,15.762,8.634,0.492,24.162,109.26500000000001,,11.34675,119.658045,8.913,49.181
2021-02-15 16:15:00+01:00,263.005,3145.315,1350.93,1498.96,73.11675,0.22799999999999998,16.752,8.652000000000001,1.014,24.201,109.26500000000001,,8.487,119.19693500000001,8.121,48.839999999999996
2021-02-15 16:30:00+01:00,263.81,3150.8500000000004,1350.8075,1500.805,72.9335,0.22799999999999998,15.768,8.676,0.462,24.18,109.26500000000001,,5.5965,124.26914500000001,7.551,48.79325
2021-02-15 16:45:00+01:00,263.2925,3149.4150000000004,1348.235,1513.515,72.9335,0.22799999999999998,16.056,8.688,0.33,24.162,109.26500000000001,,3.2902500000000003,124.26914500000001,7.1370000000000005,49.43125
2021-02-15 17:00:00+01:00,263.235,3101.2400000000002,1355.585,1526.6350000000002,72.9335,0.22799999999999998,14.184000000000001,8.682,0.324,24.048000000000002,109.26500000000001,,1.4452500000000001,125.191365,7.0920000000000005,50.4625
2021-02-15 17:15:00+01:00,261.97,3153.105,1350.93,1531.1450000000002,72.9335,0.22799999999999998,17.04,8.67,0.51,24.177,109.26500000000001,,0.41000000000000003,126.80525,6.708,51.36725
2021-02-15 17:30:00+01:00,262.4875,3169.505,1344.07,1537.0900000000001,72.9335,0.22799999999999998,18.144000000000002,8.688,0.5760000000000001,24.177,109.26500000000001,,0.0615,126.574695,6.546,52.186749999999996
2021-02-15 17:45:00+01:00,262.545,3194.3100000000004,1345.54,1526.0200000000002,72.9335,0.22799999999999998,23.73,8.700000000000001,0.41400000000000003,24.192,109.26500000000001,,0.01025,125.42192,6.708,52.66525
2021-02-15 18:00:00+01:00,263.12,3147.775,1350.8075,1519.255,72.9335,0.22799999999999998,20.118000000000002,8.706,0.336,24.099,109.26500000000001,,0.0,126.34414000000001,7.308,53.129999999999995
2021-02-15 18:15:00+01:00,264.0975,3174.0150000000003,1347.2549999999999,1516.3850000000002,72.9335,0.22799999999999998,20.13,8.736,0.642,24.183,109.26500000000001,,0.0,127.03580500000001,7.125,53.251
2021-02-15 18:30:00+01:00,263.12,3170.3250000000003,1347.1325,1517.615,72.75025,0.22799999999999998,20.454,8.712,0.336,24.177,109.26500000000001,,0.0,127.496915,6.7410000000000005,53.29774999999999
2021-02-15 18:45:00+01:00,262.71750000000003,3177.295,1353.5025,1512.49,72.75025,0.22799999999999998,18.324,8.706,0.36,24.192,109.26500000000001,,0.0,127.26636,6.522,52.494749999999996
2021-02-15 19:00:00+01:00,262.83250000000004,3182.8300000000004,1352.8899999999999,1495.68,72.9335,0.22799999999999998,24.078,8.712,0.384,24.219,109.26500000000001,,0.0,126.80525,5.682,51.741249999999994
2021-02-15 19:15:00+01:00,263.12,3183.445,1355.095,1495.065,72.9335,0.22799999999999998,22.152,8.742,0.276,24.21,109.26500000000001,,0.0,125.191365,5.523,50.53125
2021-02-15 19:30:00+01:00,263.2925,3180.1650000000004,1361.5874999999999,1477.64,72.9335,0.22799999999999998,20.322,8.76,0.39,24.186,109.26500000000001,,0.0,123.57748000000001,4.683,49.46975
2021-02-15 19:45:00+01:00,263.695,3179.755,1357.545,1460.0100000000002,72.9335,0.22799999999999998,17.772000000000002,8.754,0.462,24.171,109.26500000000001,,0.0,122.88581500000001,4.116,48.355999999999995
2021-02-15 20:00:00+01:00,263.52250000000004,3158.23,1350.0725,1430.9,72.9335,0.22799999999999998,22.842,8.766,0.744,24.21,109.26500000000001,,0.0,122.65526,4.2090000000000005,47.0085
2021-02-15 20:15:00+01:00,262.71750000000003,3131.9900000000002,1354.115,1442.1750000000002,72.9335,0.22799999999999998,14.976,8.766,0.312,24.183,109.26500000000001,,0.0,123.57748000000001,4.947,45.963499999999996
2021-02-15 20:30:00+01:00,262.43,3134.86,1341.62,1438.69,72.9335,0.22799999999999998,11.4,8.772,0.294,24.18,109.26500000000001,,0.0,125.191365,5.2170000000000005,45.0945
2021-02-15 20:45:00+01:00,262.2575,3125.0200000000004,1337.21,1417.1650000000002,73.11675,0.22799999999999998,8.028,8.784,0.27,24.168,109.26500000000001,,0.0,122.424705,5.034,44.555499999999995
2021-02-15 21:00:00+01:00,262.2,3114.7700000000004,1300.95,1335.9850000000001,73.3,0.22799999999999998,3.9,8.766,0.258,24.18,109.26500000000001,,0.0,120.58026500000001,4.968,43.36475
2021-02-15 21:15:00+01:00,263.4075,3100.8300000000004,1299.8475,1283.095,73.3,0.22799999999999998,3.192,8.796,0.222,24.171,109.26500000000001,,0.0,111.35806500000001,5.109,42.86425
2021-02-15 21:30:00+01:00,262.2,3086.8900000000003,1304.87,1244.145,73.48325,0.22799999999999998,4.308,8.784,0.45,24.162,109.26500000000001,,0.0,123.57748000000001,4.569,42.3445
2021-02-15 21:45:00+01:00,262.545,3080.3300000000004,1295.315,1242.3000000000002,73.48325,0.22799999999999998,2.112,8.814,0.768,24.132,109.26500000000001,,0.0,124.96081000000001,3.9210000000000003,41.41775
2021-02-15 22:00:00+01:00,263.1775,3120.3050000000003,1279.3899999999999,1215.65,73.48325,0.22799999999999998,8.004,8.838000000000001,1.02,24.168,109.26500000000001,,0.0,124.03859,3.597,41.1785
2021-02-15 22:15:00+01:00,263.235,3106.3650000000002,1288.0874999999999,1138.98,73.48325,0.22799999999999998,5.928,8.85,0.648,24.159,109.67500000000001,,0.0,124.96081000000001,3.708,40.33425
2021-02-15 22:30:00+01:00,262.2,3104.7250000000004,1288.455,1077.48,73.48325,0.22799999999999998,4.29,8.838000000000001,0.438,24.150000000000002,111.11000000000001,,0.0,123.346925,3.96,39.000499999999995
2021-02-15 22:45:00+01:00,262.66,3096.32,1287.72,1006.1400000000001,73.48325,0.22799999999999998,3.906,8.844,0.48,24.144000000000002,111.31500000000001,,0.0,120.34971,4.287,38.403749999999995
2021-02-15 23:00:00+01:00,262.6025,3072.7450000000003,1273.02,933.3650000000001,73.48325,0.22799999999999998,3.078,8.85,0.804,24.141000000000002,111.31500000000001,,0.0,116.891385,4.626,36.992999999999995
2021-02-15 23:15:00+01:00,263.235,3044.8650000000002,1246.6825,886.215,73.48325,0.22799999999999998,2.118,8.85,0.504,24.141000000000002,111.31500000000001,,0.0,112.74139500000001,4.68,36.03875
2021-02-15 23:30:00+01:00,262.83250000000004,3017.6000000000004,1221.6924999999999,827.9950000000001,73.48325,0.22799999999999998,3.3240000000000003,8.856,0.618,24.024,111.31500000000001,,0.0,117.12194000000001,4.836,35.2275
2021-02-15 23:45:00+01:00,263.235,2972.7050000000004,1198.54,760.5500000000001,73.48325,0.22799999999999998,3.708,8.856,0.654,23.988,111.31500000000001,,0.0,123.346925,5.049,34.3255
2021-02-16 00:00:00+01:00,262.3725,2882.71,1109.115,716.6800000000001,73.48325,0.22799999999999998,3.744,8.916,0.864,23.871000000000002,97.37500000000001,,0.0,105.82474500000001,5.136,34.132999999999996
2021-02-16 00:15:00+01:00,263.6375,2748.8450000000003,1108.87,695.1550000000001,73.48325,0.22799999999999998,4.038,8.934000000000001,0.786,23.7,97.37500000000001,,0.0,103.980305,5.211,32.9505
2021-02-16 00:30:00+01:00,262.4875,2684.6800000000003,1117.2,704.7900000000001,73.48325,0.22799999999999998,3.408,8.91,0.894,23.682000000000002,97.37500000000001,,0.0,99.59976,4.962,31.89725
2021-02-16 00:45:00+01:00,263.0625,2666.025,1114.1375,707.0450000000001,73.48325,0.22799999999999998,2.016,8.91,0.66,23.688,97.37500000000001,,0.0,102.36642,4.836,31.33075
2021-02-16 01:00:00+01:00,260.82,2601.4500000000003,1093.5575,697.82,73.48325,0.22799999999999998,1.308,8.88,0.738,23.697,97.37500000000001,,0.0,105.82474500000001,4.746,30.227999999999998
2021-02-16 01:15:00+01:00,260.59000000000003,2559.2200000000003,1088.29,694.335,73.6665,0.22799999999999998,0.882,8.886000000000001,0.66,23.694,97.37500000000001,,0.0,104.67197,4.641,29.298499999999997
2021-02-16 01:30:00+01:00,261.05,2557.7850000000003,1085.7175,702.945,73.6665,0.22799999999999998,0.888,8.922,0.648,23.7,97.37500000000001,,0.0,106.746965,4.596,29.7275
2021-02-16 01:45:00+01:00,261.2225,2571.9300000000003,1066.3625,699.6650000000001,73.48325,0.22799999999999998,0.918,8.928,0.654,23.703,97.37500000000001,,0.0,104.67197,4.764,29.45525
2021-02-16 02:00:00+01:00,260.705,2562.7050000000004,1028.2649999999999,682.445,73.48325,0.22799999999999998,1.026,8.94,0.744,23.694,97.37500000000001,,0.0,106.0553,4.434,28.58625
2021-02-16 02:15:00+01:00,261.33750000000003,2545.895,1023.4875,686.955,73.48325,0.22799999999999998,0.798,8.964,0.618,23.697,97.37500000000001,,0.0,105.363635,4.173,28.231499999999997
2021-02-16 02:30:00+01:00,261.2225,2545.28,1021.895,691.6700000000001,73.48325,0.22799999999999998,0.72,8.988,0.6,23.67,97.37500000000001,,0.0,106.0553,4.566,27.44775
2021-02-16 02:45:00+01:00,260.36,2516.5800000000004,1021.0375,697.0,73.48325,0.22799999999999998,1.194,8.982,0.66,23.688,97.37500000000001,,0.0,105.59419,4.731,26.699749999999998
2021-02-16 03:00:00+01:00,260.8775,2397.27,1030.3475,679.37,73.48325,0.22799999999999998,1.434,8.988,0.678,23.7,97.37500000000001,,0.0,104.21086000000001,4.893,26.666749999999997
2021-02-16 03:15:00+01:00,259.7275,2375.335,1031.0825,680.3950000000001,73.48325,0.22799999999999998,1.248,8.94,0.66,23.724,97.37500000000001,,0.0,103.74975,4.962,25.869249999999997
2021-02-16 03:30:00+01:00,260.64750000000004,2371.44,1035.2475,686.75,73.48325,0.22799999999999998,0.972,8.952,0.666,23.697,97.17,,0.0,102.82753000000001,4.518,25.872
2021-02-16 03:45:00+01:00,258.635,2396.2450000000003,1030.5925,692.9000000000001,73.48325,0.22799999999999998,0.834,8.94,0.678,23.691,97.17,,0.0,102.36642,4.389,25.80325
