,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-11-01 01:00:00+02:00,805.0,297.0,246.0,0.0,182.0,1468.0,2787.0,59.0,11.0,0.0,1165.0
2021-11-01 02:00:00+02:00,809.0,297.0,247.0,0.0,185.0,1545.0,2788.0,59.0,11.0,0.0,1078.0
2021-11-01 03:00:00+02:00,813.0,292.0,246.0,0.0,181.0,1494.0,2788.0,59.0,11.0,0.0,1022.0
2021-11-01 04:00:00+02:00,815.0,292.0,246.0,0.0,180.0,1510.0,2788.0,59.0,11.0,0.0,909.0
2021-11-01 05:00:00+02:00,810.0,293.0,251.0,0.0,182.0,1506.0,2788.0,59.0,10.0,0.0,792.0
2021-11-01 06:00:00+02:00,848.0,298.0,324.0,0.0,201.0,1852.0,2788.0,59.0,11.0,0.0,785.0
2021-11-01 07:00:00+02:00,855.0,298.0,379.0,0.0,233.0,1869.0,2787.0,59.0,11.0,0.0,840.0
2021-11-01 08:00:00+02:00,849.0,293.0,396.0,0.0,306.0,2071.0,2788.0,59.0,10.0,0.0,740.0
2021-11-01 09:00:00+02:00,870.0,294.0,398.0,0.0,334.0,2148.0,2790.0,59.0,10.0,0.0,713.0
2021-11-01 10:00:00+02:00,883.0,306.0,398.0,0.0,328.0,2105.0,2787.0,59.0,10.0,0.0,667.0
2021-11-01 11:00:00+02:00,879.0,296.0,398.0,0.0,299.0,2053.0,2787.0,57.0,10.0,0.0,641.0
2021-11-01 12:00:00+02:00,875.0,292.0,399.0,0.0,294.0,2090.0,2790.0,51.0,10.0,0.0,692.0
2021-11-01 13:00:00+02:00,883.0,285.0,399.0,0.0,286.0,2098.0,2789.0,54.0,10.0,0.0,775.0
2021-11-01 14:00:00+02:00,888.0,286.0,399.0,0.0,278.0,2121.0,2787.0,54.0,11.0,0.0,1015.0
2021-11-01 15:00:00+02:00,899.0,282.0,383.0,0.0,289.0,2253.0,2787.0,54.0,11.0,0.0,1298.0
2021-11-01 16:00:00+02:00,913.0,279.0,383.0,0.0,334.0,2233.0,2787.0,57.0,10.0,0.0,1529.0
