,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-05-01 00:00:00+02:00,54.510000000000005,4273.02,34.79,448.34999999999997,6463.240000000001,171.522,0.0,5.5680000000000005,0.12,0.0,5.17
2021-05-01 01:00:00+02:00,53.82,4198.400000000001,34.79,439.03999999999996,6459.14,171.522,0.0,5.5440000000000005,0.0,0.0,4.774
2021-05-01 02:00:00+02:00,53.59,4080.32,34.3,433.15999999999997,6392.72,171.522,0.0,5.5440000000000005,0.0,0.0,4.872999999999999
2021-05-01 03:00:00+02:00,53.82,4063.1000000000004,34.79,432.18,5849.88,171.522,0.0,5.5440000000000005,0.0,0.0,5.225
2021-05-01 04:00:00+02:00,56.580000000000005,3956.5000000000005,34.79,404.74,5600.6,171.522,0.0,5.5440000000000005,0.0,0.0,5.984
2021-05-01 05:00:00+02:00,56.580000000000005,3616.2000000000003,35.28,401.8,5483.34,171.522,0.0,5.5440000000000005,0.0,0.656,6.819999999999999
2021-05-01 06:00:00+02:00,56.120000000000005,3320.1800000000003,34.79,395.43,5366.900000000001,170.05599999999998,0.0,5.448,0.888,5.371,7.765999999999999
2021-05-01 07:00:00+02:00,56.120000000000005,3539.94,34.79,400.33,5484.160000000001,170.05599999999998,0.192,5.424,1.008,14.637,6.842
2021-05-01 08:00:00+02:00,56.81,3690.0000000000005,34.79,396.9,5680.96,170.05599999999998,1.416,5.376,1.008,24.969,4.653
2021-05-01 09:00:00+02:00,56.35,3931.9,34.79,391.51,5566.9800000000005,170.789,3.2880000000000003,5.376,1.008,36.941,4.444
2021-05-01 10:00:00+02:00,56.580000000000005,3814.6400000000003,35.28,381.71,5494.820000000001,170.789,0.912,5.496,1.008,39.36,3.96
2021-05-01 11:00:00+02:00,56.580000000000005,3903.2000000000003,35.28,383.67,5461.200000000001,170.789,0.552,5.5680000000000005,0.12,48.544000000000004,4.169
2021-05-01 12:00:00+02:00,56.580000000000005,4058.1800000000003,35.769999999999996,392.49,5435.780000000001,170.789,0.07200000000000001,5.5920000000000005,0.0,52.89,5.159
2021-05-01 13:00:00+02:00,56.35,3969.6200000000003,35.28,392.0,5393.14,170.789,0.0,5.5680000000000005,0.0,49.323,6.127
2021-05-01 14:00:00+02:00,56.580000000000005,3994.2200000000003,34.79,397.39,5423.4800000000005,170.789,0.0,5.4,0.0,49.282000000000004,5.851999999999999
2021-05-01 15:00:00+02:00,56.580000000000005,3934.36,34.79,400.82,5497.280000000001,170.789,0.0,5.4,0.0,40.795,5.665
2021-05-01 16:00:00+02:00,56.35,3769.5400000000004,34.79,399.84,5439.88,170.789,0.0,5.712,0.0,31.57,5.994999999999999
2021-05-01 17:00:00+02:00,56.580000000000005,3861.38,34.79,384.15999999999997,5360.34,170.789,0.0,5.856,0.0,20.746000000000002,7.039999999999999
2021-05-01 18:00:00+02:00,56.35,3958.1400000000003,34.79,414.54,5555.5,170.789,0.0,5.856,0.888,13.120000000000001,6.896999999999999
2021-05-01 19:00:00+02:00,56.120000000000005,4186.1,35.28,465.5,6042.580000000001,170.05599999999998,3.624,5.928,1.008,4.92,5.896
2021-05-01 20:00:00+02:00,56.120000000000005,4177.900000000001,35.28,498.33,6582.960000000001,170.789,10.08,6.768,1.008,0.369,5.489
2021-05-01 21:00:00+02:00,52.67,4137.72,35.28,482.15999999999997,6156.56,168.59,7.92,6.456,1.008,0.0,6.545
2021-05-01 22:00:00+02:00,46.92,4074.5800000000004,34.3,455.7,5607.160000000001,167.124,7.632000000000001,5.5680000000000005,1.008,0.0,7.194
2021-05-01 23:00:00+02:00,46.690000000000005,3945.84,34.3,445.40999999999997,5339.84,167.857,5.424,5.352,0.12,0.0,8.481
2021-05-02 00:00:00+02:00,48.300000000000004,3093.0400000000004,34.3,448.34999999999997,5279.160000000001,167.857,0.0,5.112,0.0,0.0,9.899999999999999
2021-05-02 01:00:00+02:00,52.900000000000006,2720.76,34.79,445.40999999999997,5253.740000000001,167.857,0.0,4.944,0.0,0.0,11.495
2021-05-02 02:00:00+02:00,53.13,2614.1600000000003,34.79,444.92,5216.02,167.857,0.0,4.896,0.0,0.0,13.815999999999999
2021-05-02 03:00:00+02:00,52.900000000000006,2469.02,34.79,445.40999999999997,5231.6,167.857,0.0,4.896,0.0,0.0,15.312
2021-05-02 04:00:00+02:00,54.28,2341.1000000000004,34.79,443.94,5205.360000000001,167.857,0.0,4.896,0.0,0.0,18.051
2021-05-02 05:00:00+02:00,55.89,2126.26,34.3,443.45,5186.5,167.857,0.0,4.896,0.0,0.328,21.362
2021-05-02 06:00:00+02:00,56.580000000000005,2109.04,34.3,443.45,5148.780000000001,167.857,0.0,4.92,0.888,2.255,22.506
2021-05-02 07:00:00+02:00,56.120000000000005,2038.5200000000002,33.81,441.98,5143.04,167.857,0.0,4.92,1.008,4.961,23.441
2021-05-02 08:00:00+02:00,56.35,2057.38,33.32,442.96,5190.6,167.857,0.0,4.992,1.008,9.02,27.016
2021-05-02 09:00:00+02:00,55.89,2033.6000000000001,33.32,439.53,5193.06,167.857,0.36,5.088,1.008,16.441,29.557
2021-05-02 10:00:00+02:00,56.120000000000005,2091.82,32.83,441.98,5269.320000000001,168.59,0.5760000000000001,5.5440000000000005,0.12,24.026,31.877999999999997
2021-05-02 11:00:00+02:00,49.22,2151.6800000000003,32.83,442.46999999999997,5243.900000000001,168.59,3.144,5.496,0.0,19.557000000000002,35.056999999999995
2021-05-02 12:00:00+02:00,54.74,2428.02,33.81,442.96,5252.92,169.323,4.416,5.784,0.0,21.853,35.958999999999996
2021-05-02 13:00:00+02:00,56.580000000000005,2373.0800000000004,34.79,439.53,5170.92,168.59,7.872,5.832,0.0,31.57,38.885
2021-05-02 14:00:00+02:00,56.120000000000005,2204.98,34.79,437.08,5113.52,167.857,8.928,5.904,0.0,26.691000000000003,42.867
2021-05-02 15:00:00+02:00,55.660000000000004,2132.0,34.3,439.53,5157.8,167.124,1.32,5.928,0.0,24.313000000000002,44.924
2021-05-02 16:00:00+02:00,55.89,2144.3,33.81,438.55,5145.5,167.124,0.0,5.952,0.0,16.687,44.879999999999995
2021-05-02 17:00:00+02:00,55.89,2166.44,34.79,420.90999999999997,5142.22,167.124,0.432,6.12,0.0,11.767000000000001,43.163999999999994
2021-05-02 18:00:00+02:00,56.580000000000005,2172.1800000000003,35.28,419.44,5188.14,167.124,6.096,6.24,0.888,10.086,41.007999999999996
2021-05-02 19:00:00+02:00,56.580000000000005,2183.6600000000003,35.28,428.75,5201.26,167.124,17.616,6.5760000000000005,1.008,3.321,40.315
2021-05-02 20:00:00+02:00,56.35,2679.76,34.79,447.37,5355.42,166.391,26.928,6.648000000000001,1.008,0.28700000000000003,36.927
2021-05-02 21:00:00+02:00,55.89,2761.76,34.3,442.96,5401.34,167.857,24.576,6.6240000000000006,1.008,0.0,34.836999999999996
2021-05-02 22:00:00+02:00,55.89,2889.6800000000003,33.81,442.46999999999997,5376.740000000001,167.124,6.696,5.88,1.008,0.0,33.0
2021-05-02 23:00:00+02:00,55.89,2769.1400000000003,33.32,439.53,5348.04,165.658,0.0,5.832,1.008,0.0,30.613
2021-05-03 00:00:00+02:00,54.050000000000004,2904.44,32.83,459.13,5203.72,161.26,0.0,5.4,0.12,0.0,27.5
2021-05-03 01:00:00+02:00,53.36,2662.5400000000004,32.83,458.15,5259.4800000000005,159.79399999999998,0.0,5.376,0.0,0.0,27.874
2021-05-03 02:00:00+02:00,53.13,2514.94,32.83,462.56,5152.88,159.79399999999998,0.0,5.448,0.0,0.0,30.107
2021-05-03 03:00:00+02:00,53.59,2385.38,33.81,462.56,5099.580000000001,159.061,0.0,5.448,0.0,0.0,28.435
2021-05-03 04:00:00+02:00,55.89,2405.88,33.81,462.07,5143.04,159.79399999999998,0.0,5.688,0.0,0.0,29.017999999999997
2021-05-03 05:00:00+02:00,56.580000000000005,2737.98,33.81,465.01,5233.240000000001,159.79399999999998,0.0,5.856,0.0,0.492,29.403
2021-05-03 06:00:00+02:00,56.120000000000005,3342.32,32.83,495.39,5999.120000000001,159.79399999999998,2.7840000000000003,5.856,0.0,3.2390000000000003,29.854
2021-05-03 07:00:00+02:00,56.35,3407.1000000000004,32.83,495.39,6232.000000000001,159.79399999999998,0.216,5.88,0.0,13.243,29.546
2021-05-03 08:00:00+02:00,57.04,3421.0400000000004,32.83,509.59999999999997,6077.84,159.79399999999998,3.24,5.952,0.0,26.650000000000002,29.732999999999997
2021-05-03 09:00:00+02:00,56.35,3164.38,33.81,514.01,5440.700000000001,159.79399999999998,17.496,5.976,0.84,40.098,30.822
2021-05-03 10:00:00+02:00,56.120000000000005,2818.34,34.3,485.59,5035.620000000001,159.061,9.696,6.312,0.984,54.407000000000004,32.032
2021-05-03 11:00:00+02:00,56.120000000000005,2466.5600000000004,34.79,458.15,5085.64,159.061,0.648,6.5040000000000004,0.984,58.507000000000005,33.407
2021-05-03 12:00:00+02:00,56.81,2391.1200000000003,34.3,455.7,5054.4800000000005,159.061,0.528,6.5040000000000004,0.984,64.86200000000001,34.903
2021-05-03 13:00:00+02:00,56.120000000000005,2405.88,33.81,458.15,5076.620000000001,159.061,0.07200000000000001,6.336,0.12,61.992000000000004,35.948
2021-05-03 14:00:00+02:00,56.35,2389.48,33.81,454.23,5025.780000000001,158.328,0.0,6.264,0.0,62.853,38.137
2021-05-03 15:00:00+02:00,56.120000000000005,2253.36,33.81,455.21,5040.54,159.061,0.0,6.264,0.0,51.824000000000005,39.71
2021-05-03 16:00:00+02:00,55.89,2348.48,34.3,454.23,5000.360000000001,159.061,0.216,6.264,0.0,47.765,41.657
2021-05-03 17:00:00+02:00,56.81,2804.4,34.79,467.95,5138.9400000000005,159.061,0.528,6.264,0.0,38.663000000000004,39.071999999999996
2021-05-03 18:00:00+02:00,56.35,3257.0400000000004,34.3,480.69,5560.42,159.79399999999998,0.672,6.264,0.84,23.698,28.798
2021-05-03 19:00:00+02:00,56.35,3662.94,34.79,513.52,6573.9400000000005,159.061,7.464,6.5280000000000005,0.984,9.963000000000001,22.0
2021-05-03 20:00:00+02:00,56.580000000000005,3746.5800000000004,35.28,521.36,7001.160000000001,159.79399999999998,13.608,7.128,0.984,1.23,18.381
2021-05-03 21:00:00+02:00,56.120000000000005,3665.4,34.3,493.43,6477.18,159.79399999999998,10.056000000000001,7.032,0.984,0.0,18.930999999999997
2021-05-03 22:00:00+02:00,56.120000000000005,3456.3,34.3,501.27,6015.52,159.061,4.5600000000000005,6.408,0.984,0.0,19.877
2021-05-03 23:00:00+02:00,55.660000000000004,2576.44,33.81,456.19,5298.02,159.79399999999998,2.088,6.336,0.984,0.0,23.000999999999998
2021-05-04 00:00:00+02:00,54.050000000000004,2272.2200000000003,34.3,459.13,5334.1,159.061,0.07200000000000001,5.712,0.12,0.0,24.221999999999998
2021-05-04 01:00:00+02:00,53.36,2305.02,34.79,462.07,5370.18,159.061,0.0,5.5440000000000005,0.0,0.0,25.102
2021-05-04 02:00:00+02:00,53.36,2262.38,35.28,461.09,5332.46,159.061,0.0,5.5440000000000005,0.0,0.0,25.938
2021-05-04 03:00:00+02:00,52.900000000000006,2199.2400000000002,35.769999999999996,457.65999999999997,5248.0,158.328,0.0,5.5440000000000005,0.0,0.0,27.203
2021-05-04 04:00:00+02:00,53.82,2251.7200000000003,35.28,465.5,5339.02,159.061,0.0,5.5440000000000005,0.0,0.0,27.566
2021-05-04 05:00:00+02:00,56.120000000000005,2396.86,35.28,482.65,5303.76,159.061,0.0,5.472,0.0,1.066,27.775
2021-05-04 06:00:00+02:00,56.120000000000005,3257.0400000000004,34.3,504.7,5266.860000000001,159.79399999999998,1.944,5.4,0.864,11.931000000000001,28.819999999999997
2021-05-04 07:00:00+02:00,56.120000000000005,4022.9200000000005,34.3,518.91,5658.0,159.79399999999998,2.544,5.5440000000000005,0.984,31.529,26.355999999999998
2021-05-04 08:00:00+02:00,56.35,4154.9400000000005,34.3,505.19,5621.1,159.061,4.5120000000000005,6.5760000000000005,0.984,53.177,22.583
2021-05-04 09:00:00+02:00,56.120000000000005,3990.9400000000005,34.79,497.84,5377.56,159.79399999999998,8.112,6.672,0.984,72.652,26.355999999999998
2021-05-04 10:00:00+02:00,56.35,3409.5600000000004,34.79,445.9,4993.8,159.79399999999998,3.8160000000000003,6.5280000000000005,0.984,92.537,35.332
2021-05-04 11:00:00+02:00,56.120000000000005,2751.1000000000004,35.28,444.92,4930.660000000001,159.061,5.952,6.432,0.984,101.803,45.012
2021-05-04 12:00:00+02:00,56.35,2444.42,34.79,450.31,4858.5,159.79399999999998,5.928,6.384,0.984,95.694,50.775999999999996
2021-05-04 13:00:00+02:00,55.89,2458.36,34.3,450.8,5051.200000000001,159.79399999999998,4.032,6.192,0.984,80.032,52.898999999999994
2021-05-04 14:00:00+02:00,56.35,2619.9,33.81,447.86,4983.14,159.061,7.056,6.24,0.12,72.73400000000001,54.241
2021-05-04 15:00:00+02:00,55.89,3054.5000000000005,33.81,449.82,5095.4800000000005,159.061,7.5120000000000005,6.288,0.0,56.621,51.446999999999996
2021-05-04 16:00:00+02:00,55.660000000000004,3116.82,34.3,452.27,5125.0,158.328,15.984,6.288,0.0,38.581,50.391
2021-05-04 17:00:00+02:00,56.580000000000005,3607.1800000000003,34.3,446.88,5246.360000000001,158.328,11.856,6.36,0.84,27.675,47.201
2021-05-04 18:00:00+02:00,56.81,3700.6600000000003,34.79,433.65,5271.780000000001,158.328,10.896,6.432,0.984,15.785,47.376999999999995
2021-05-04 19:00:00+02:00,56.35,3871.2200000000003,34.79,451.28999999999996,5503.02,159.061,17.400000000000002,6.5520000000000005,0.984,7.872,46.903999999999996
2021-05-04 20:00:00+02:00,56.35,3845.8,33.81,467.46,5745.740000000001,159.061,22.992,7.152,0.984,0.9430000000000001,47.916
2021-05-04 21:00:00+02:00,56.120000000000005,3654.7400000000002,34.3,449.82,5398.88,159.061,16.008,7.152,0.984,0.0,48.641999999999996
2021-05-04 22:00:00+02:00,55.89,3315.26,34.3,451.78,5277.52,159.79399999999998,7.8,7.104,0.984,0.0,45.330999999999996
2021-05-04 23:00:00+02:00,55.660000000000004,3047.94,34.3,451.28999999999996,5247.18,159.061,1.824,5.88,0.12,0.0,45.738
2021-05-05 00:00:00+02:00,54.28,2605.1400000000003,34.3,450.8,5143.860000000001,159.061,0.0,5.6160000000000005,0.0,0.0,46.870999999999995
2021-05-05 01:00:00+02:00,54.050000000000004,2510.84,33.81,454.71999999999997,5354.6,159.79399999999998,0.0,5.5920000000000005,0.0,0.0,45.407999999999994
2021-05-05 02:00:00+02:00,54.050000000000004,2525.6000000000004,34.79,454.71999999999997,5492.360000000001,159.79399999999998,0.0,5.5920000000000005,0.0,0.0,44.473
2021-05-05 03:00:00+02:00,53.82,2683.0400000000004,34.79,455.21,5503.02,159.061,0.0,5.5920000000000005,0.0,0.0,44.22
2021-05-05 04:00:00+02:00,53.82,2614.1600000000003,34.3,452.27,5583.38,159.79399999999998,0.0,5.5920000000000005,0.0,0.0,44.726
2021-05-05 05:00:00+02:00,55.89,2750.28,34.3,457.17,5453.820000000001,159.79399999999998,0.0,5.5680000000000005,0.0,1.107,43.318
2021-05-05 06:00:00+02:00,56.35,3680.9800000000005,34.3,497.34999999999997,5663.740000000001,159.79399999999998,0.0,5.64,0.84,7.954000000000001,39.699
2021-05-05 07:00:00+02:00,56.81,4093.4400000000005,30.38,497.84,6367.3,159.061,4.464,5.712,0.96,24.436,39.038999999999994
2021-05-05 08:00:00+02:00,52.900000000000006,4207.42,16.66,498.33,6213.96,159.061,7.008,6.0,0.96,45.633,42.152
2021-05-05 09:00:00+02:00,46.230000000000004,3924.5200000000004,15.19,470.89,6031.92,159.061,10.08,6.264,0.96,67.199,45.793
2021-05-05 10:00:00+02:00,46.46,3627.6800000000003,18.13,458.15,5947.46,159.061,7.5360000000000005,6.24,0.96,81.959,48.135999999999996
2021-05-05 11:00:00+02:00,46.230000000000004,3614.5600000000004,19.11,460.59999999999997,6036.02,159.061,7.032,6.5280000000000005,0.96,84.173,50.699
2021-05-05 12:00:00+02:00,46.46,3659.6600000000003,19.11,463.53999999999996,5885.14,159.061,7.032,6.432,0.96,80.032,52.227999999999994
2021-05-05 13:00:00+02:00,46.0,3528.4600000000005,18.62,465.01,6040.9400000000005,159.061,7.32,6.408,0.96,67.158,50.006
2021-05-05 14:00:00+02:00,46.230000000000004,3410.38,19.11,459.62,6095.88,159.061,1.824,6.5040000000000004,0.12,56.334,49.753
2021-05-05 15:00:00+02:00,46.230000000000004,3599.8,18.62,458.15,6150.000000000001,159.79399999999998,0.0,6.648000000000001,0.0,53.751000000000005,48.696999999999996
2021-05-05 16:00:00+02:00,46.690000000000005,3681.8,18.62,466.96999999999997,6274.64,159.79399999999998,6.144,6.696,0.84,43.583,45.87
2021-05-05 17:00:00+02:00,46.46,4304.18,18.62,444.92,6293.500000000001,159.79399999999998,6.072,6.696,0.96,31.283,42.768
2021-05-05 18:00:00+02:00,48.99,4448.5,18.62,447.37,6582.960000000001,159.79399999999998,10.68,6.792,0.96,23.37,37.719
2021-05-05 19:00:00+02:00,52.67,4396.84,18.62,476.77,6912.6,159.79399999999998,14.448,6.768,0.96,7.872,38.346
2021-05-05 20:00:00+02:00,55.89,4355.02,18.62,494.40999999999997,7247.160000000001,159.061,17.736,6.744,0.96,1.2710000000000001,40.48
2021-05-05 21:00:00+02:00,56.35,4300.08,18.62,478.24,6678.900000000001,159.061,7.752,6.744,0.96,0.0,46.760999999999996
2021-05-05 22:00:00+02:00,56.580000000000005,4114.76,18.62,460.59999999999997,5743.280000000001,159.061,3.2640000000000002,6.432,0.96,0.0,50.985
2021-05-05 23:00:00+02:00,55.660000000000004,3147.98,19.11,437.08,5285.72,159.061,1.488,6.048,0.96,0.0,53.625
