,Hydro Water Reservoir,Nuclear,Other,Wind Onshore
2021-08-01 00:00:00+02:00,175.776,53.556000000000004,257.48,22.538999999999998
2021-08-01 01:00:00+02:00,156.528,53.568,255.02,23.947
2021-08-01 02:00:00+02:00,153.312,53.556000000000004,251.74,25.52
2021-08-01 03:00:00+02:00,145.488,53.544000000000004,253.38000000000002,27.247
2021-08-01 04:00:00+02:00,142.848,53.556000000000004,253.38000000000002,28.589
2021-08-01 05:00:00+02:00,145.728,53.568,255.02,28.677
2021-08-01 06:00:00+02:00,150.984,53.568,272.24,27.378999999999998
2021-08-01 07:00:00+02:00,160.056,53.604,318.16,27.346
2021-08-01 08:00:00+02:00,174.36,53.652,383.76000000000005,28.325
2021-08-01 09:00:00+02:00,183.45600000000002,53.664,463.3,28.654999999999998
2021-08-01 10:00:00+02:00,189.024,53.664,521.5200000000001,28.918999999999997
2021-08-01 11:00:00+02:00,191.16,53.652,566.62,29.502
2021-08-01 12:00:00+02:00,191.184,53.628,615.0,29.974999999999998
2021-08-01 13:00:00+02:00,186.072,53.616,615.0,30.261
2021-08-01 14:00:00+02:00,180.024,53.628,600.24,30.107
2021-08-01 15:00:00+02:00,166.584,53.604,564.1600000000001,28.644
2021-08-01 16:00:00+02:00,178.12800000000001,53.616,505.94000000000005,27.83
2021-08-01 17:00:00+02:00,190.08,53.616,436.24,27.016
2021-08-01 18:00:00+02:00,200.856,53.628,374.74,24.871
2021-08-01 19:00:00+02:00,203.16,53.652,330.46000000000004,23.099999999999998
2021-08-01 20:00:00+02:00,202.752,53.676,307.5,22.087999999999997
2021-08-01 21:00:00+02:00,203.568,53.688,310.78000000000003,23.407999999999998
2021-08-01 22:00:00+02:00,195.792,53.688,309.14000000000004,25.706999999999997
2021-08-01 23:00:00+02:00,183.38400000000001,53.688,307.5,27.851999999999997
2021-08-02 00:00:00+02:00,156.624,53.688,309.14000000000004,28.654999999999998
2021-08-02 01:00:00+02:00,149.52,53.7,300.94,30.47
2021-08-02 02:00:00+02:00,145.608,53.688,297.66,31.79
