,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2021-11-01 00:00:00+01:00,16.0,1104.0,1785.0,0.0,479.0,1651.0,0.0,363.0,2425.0,1184.0
2021-11-01 00:15:00+01:00,16.0,999.0,1796.0,0.0,479.0,1664.0,0.0,360.0,2478.0,1205.0
2021-11-01 00:30:00+01:00,16.0,983.0,1801.0,0.0,478.0,1655.0,0.0,363.0,2450.0,1194.0
2021-11-01 00:45:00+01:00,16.0,989.0,1781.0,0.0,477.0,1670.0,0.0,356.0,2416.0,1185.0
2021-11-01 01:00:00+01:00,16.0,967.0,1727.0,0.0,479.0,1691.0,0.0,355.0,2418.0,1205.0
2021-11-01 01:15:00+01:00,16.0,966.0,1725.0,0.0,479.0,1721.0,0.0,353.0,2452.0,1238.0
2021-11-01 01:30:00+01:00,16.0,980.0,1693.0,0.0,479.0,1678.0,0.0,351.0,2438.0,1174.0
2021-11-01 01:45:00+01:00,16.0,982.0,1649.0,0.0,479.0,1694.0,0.0,349.0,2467.0,1226.0
2021-11-01 02:00:00+01:00,16.0,983.0,1564.0,0.0,479.0,1706.0,0.0,350.0,2478.0,1250.0
2021-11-01 02:15:00+01:00,15.0,986.0,1547.0,0.0,479.0,1711.0,0.0,351.0,2454.0,1260.0
2021-11-01 02:30:00+01:00,16.0,972.0,1545.0,0.0,479.0,1699.0,0.0,351.0,2461.0,1241.0
2021-11-01 02:45:00+01:00,16.0,977.0,1538.0,0.0,479.0,1697.0,0.0,350.0,2469.0,1228.0
2021-11-01 03:00:00+01:00,16.0,958.0,1562.0,0.0,479.0,1702.0,0.0,352.0,2481.0,1257.0
2021-11-01 03:15:00+01:00,16.0,964.0,1563.0,0.0,479.0,1709.0,0.0,360.0,2493.0,1269.0
2021-11-01 03:30:00+01:00,16.0,959.0,1577.0,0.0,479.0,1690.0,0.0,359.0,2500.0,1266.0
2021-11-01 03:45:00+01:00,16.0,955.0,1592.0,0.0,479.0,1687.0,0.0,352.0,2501.0,1272.0
2021-11-01 04:00:00+01:00,16.0,942.0,1548.0,0.0,479.0,1706.0,0.0,357.0,2497.0,1262.0
2021-11-01 04:15:00+01:00,16.0,940.0,1586.0,0.0,479.0,1737.0,0.0,349.0,2489.0,1302.0
2021-11-01 04:30:00+01:00,16.0,935.0,1585.0,0.0,479.0,1752.0,0.0,347.0,2493.0,1302.0
2021-11-01 04:45:00+01:00,16.0,950.0,1606.0,0.0,479.0,1745.0,0.0,342.0,2489.0,1293.0
2021-11-01 05:00:00+01:00,15.0,977.0,1597.0,0.0,479.0,1743.0,0.0,351.0,2468.0,1284.0
2021-11-01 05:15:00+01:00,15.0,966.0,1591.0,0.0,479.0,1749.0,0.0,345.0,2435.0,1283.0
2021-11-01 05:30:00+01:00,16.0,991.0,1667.0,0.0,479.0,1776.0,0.0,333.0,2453.0,1302.0
2021-11-01 05:45:00+01:00,16.0,1030.0,1723.0,0.0,479.0,1763.0,0.0,339.0,2457.0,1286.0
2021-11-01 06:00:00+01:00,16.0,1025.0,1864.0,0.0,479.0,1712.0,0.0,344.0,2419.0,1239.0
2021-11-01 06:15:00+01:00,16.0,1010.0,1948.0,0.0,479.0,1713.0,0.0,336.0,2475.0,1269.0
2021-11-01 06:30:00+01:00,15.0,1019.0,2006.0,0.0,479.0,1714.0,0.0,343.0,2495.0,1263.0
