,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2021-09-01 00:00:00+02:00,234.0,5047.0,56.0,1246.0,8690.0,189.0,82.0,238.0,53.0,0.0,2989.0
2021-09-01 01:00:00+02:00,232.0,5077.0,62.0,1272.0,8377.0,188.0,82.0,235.0,53.0,0.0,2819.0
2021-09-01 02:00:00+02:00,233.0,5352.0,64.0,1243.0,7533.0,188.0,82.0,212.0,53.0,0.0,2828.0
2021-09-01 03:00:00+02:00,229.0,5575.0,64.0,1246.0,8187.0,189.0,82.0,212.0,53.0,0.0,2836.0
2021-09-01 04:00:00+02:00,233.0,5564.0,64.0,1258.0,8190.0,189.0,82.0,212.0,53.0,0.0,2864.0
2021-09-01 05:00:00+02:00,241.0,5621.0,61.0,1273.0,8672.0,189.0,82.0,213.0,53.0,0.0,2816.0
2021-09-01 06:00:00+02:00,242.0,5721.0,57.0,1391.0,9956.0,189.0,82.0,217.0,53.0,42.0,2593.0
2021-09-01 07:00:00+02:00,241.0,5785.0,58.0,1487.0,10234.0,189.0,135.0,239.0,53.0,245.0,2263.0
2021-09-01 08:00:00+02:00,240.0,5742.0,63.0,1578.0,10543.0,189.0,372.0,257.0,53.0,550.0,1964.0
2021-09-01 09:00:00+02:00,239.0,5589.0,66.0,1647.0,10875.0,189.0,168.0,280.0,53.0,943.0,1920.0
2021-09-01 10:00:00+02:00,231.0,5430.0,66.0,1534.0,10783.0,189.0,107.0,282.0,53.0,1375.0,2005.0
2021-09-01 11:00:00+02:00,234.0,5502.0,63.0,1465.0,10680.0,188.0,107.0,281.0,53.0,1559.0,2111.0
2021-09-01 12:00:00+02:00,237.0,5520.0,60.0,1445.0,10414.0,188.0,92.0,279.0,53.0,1880.0,2231.0
2021-09-01 13:00:00+02:00,236.0,5482.0,58.0,1377.0,9973.0,189.0,91.0,278.0,53.0,1916.0,2430.0
2021-09-01 14:00:00+02:00,236.0,5468.0,54.0,1348.0,9724.0,189.0,91.0,277.0,53.0,1921.0,2579.0
2021-09-01 15:00:00+02:00,241.0,5515.0,50.0,1370.0,9771.0,189.0,91.0,260.0,53.0,1711.0,2547.0
2021-09-01 16:00:00+02:00,240.0,5509.0,49.0,1425.0,9796.0,190.0,91.0,247.0,53.0,1244.0,2587.0
2021-09-01 17:00:00+02:00,233.0,5449.0,47.0,1530.0,10064.0,190.0,91.0,241.0,53.0,957.0,2313.0
2021-09-01 18:00:00+02:00,235.0,5458.0,42.0,1569.0,10591.0,190.0,149.0,242.0,53.0,500.0,1959.0
2021-09-01 19:00:00+02:00,230.0,5647.0,40.0,1652.0,10877.0,189.0,474.0,245.0,53.0,103.0,1882.0
2021-09-01 20:00:00+02:00,242.0,5663.0,40.0,1739.0,11199.0,189.0,681.0,289.0,53.0,1.0,2036.0
2021-09-01 21:00:00+02:00,242.0,5521.0,39.0,1478.0,10535.0,189.0,411.0,299.0,53.0,0.0,2023.0
2021-09-01 22:00:00+02:00,243.0,5180.0,39.0,1521.0,10474.0,189.0,240.0,299.0,53.0,0.0,1795.0
2021-09-01 23:00:00+02:00,240.0,5140.0,41.0,1480.0,9881.0,189.0,92.0,294.0,54.0,0.0,1715.0
2021-09-02 00:00:00+02:00,229.0,4986.0,42.0,1483.0,9245.0,189.0,91.0,255.0,53.0,0.0,1642.0
2021-09-02 01:00:00+02:00,230.0,4945.0,47.0,1455.0,8867.0,189.0,90.0,256.0,53.0,0.0,1641.0
2021-09-02 02:00:00+02:00,230.0,4956.0,51.0,1457.0,8317.0,189.0,90.0,256.0,53.0,0.0,1642.0
2021-09-02 03:00:00+02:00,230.0,4923.0,57.0,1460.0,8127.0,188.0,90.0,256.0,53.0,0.0,1655.0
2021-09-02 04:00:00+02:00,235.0,4920.0,59.0,1458.0,8442.0,189.0,90.0,256.0,53.0,0.0,1770.0
2021-09-02 05:00:00+02:00,245.0,5029.0,60.0,1512.0,9358.0,189.0,90.0,256.0,53.0,0.0,1818.0
2021-09-02 06:00:00+02:00,247.0,5156.0,63.0,1554.0,10215.0,189.0,152.0,255.0,53.0,55.0,1828.0
2021-09-02 07:00:00+02:00,246.0,5444.0,64.0,1592.0,10267.0,189.0,255.0,254.0,53.0,352.0,1413.0
2021-09-02 08:00:00+02:00,247.0,5602.0,65.0,1671.0,9914.0,189.0,501.0,269.0,53.0,863.0,1079.0
2021-09-02 09:00:00+02:00,245.0,5464.0,64.0,1783.0,9828.0,186.0,513.0,278.0,53.0,1310.0,1164.0
2021-09-02 10:00:00+02:00,246.0,5344.0,62.0,1651.0,9499.0,187.0,162.0,277.0,53.0,1795.0,1479.0
2021-09-02 11:00:00+02:00,245.0,5375.0,62.0,1669.0,9164.0,187.0,113.0,277.0,53.0,2203.0,1692.0
2021-09-02 12:00:00+02:00,244.0,5330.0,62.0,1657.0,9012.0,188.0,93.0,277.0,53.0,2569.0,1715.0
2021-09-02 13:00:00+02:00,242.0,5439.0,64.0,1692.0,9237.0,188.0,91.0,279.0,53.0,2413.0,1632.0
2021-09-02 14:00:00+02:00,243.0,5443.0,63.0,1713.0,9548.0,187.0,91.0,265.0,53.0,2390.0,1591.0
2021-09-02 15:00:00+02:00,243.0,5360.0,61.0,1766.0,9870.0,188.0,91.0,251.0,53.0,2151.0,1482.0
2021-09-02 16:00:00+02:00,244.0,5273.0,60.0,1767.0,10029.0,188.0,91.0,241.0,53.0,1670.0,1477.0
2021-09-02 17:00:00+02:00,243.0,5324.0,58.0,1817.0,10383.0,188.0,91.0,253.0,53.0,1117.0,1359.0
2021-09-02 18:00:00+02:00,242.0,5428.0,59.0,1844.0,10760.0,188.0,156.0,266.0,53.0,642.0,923.0
2021-09-02 19:00:00+02:00,241.0,5426.0,58.0,1882.0,10939.0,189.0,512.0,279.0,53.0,129.0,753.0
2021-09-02 20:00:00+02:00,242.0,5413.0,58.0,1899.0,11054.0,188.0,918.0,284.0,53.0,1.0,833.0
2021-09-02 21:00:00+02:00,243.0,5311.0,59.0,1738.0,10654.0,188.0,444.0,272.0,53.0,0.0,956.0
2021-09-02 22:00:00+02:00,243.0,5093.0,61.0,1770.0,10403.0,188.0,167.0,235.0,53.0,0.0,944.0
2021-09-02 23:00:00+02:00,244.0,5016.0,64.0,1650.0,9991.0,188.0,113.0,228.0,53.0,0.0,1027.0
2021-09-03 00:00:00+02:00,233.0,4982.0,65.0,1566.0,8900.0,188.0,83.0,219.0,53.0,0.0,1145.0
2021-09-03 01:00:00+02:00,232.0,4830.0,64.0,1516.0,8203.0,188.0,82.0,215.0,53.0,0.0,1408.0
2021-09-03 02:00:00+02:00,234.0,4740.0,64.0,1512.0,7940.0,188.0,82.0,216.0,53.0,0.0,1632.0
2021-09-03 03:00:00+02:00,234.0,4816.0,63.0,1512.0,8235.0,188.0,82.0,215.0,53.0,0.0,1867.0
2021-09-03 04:00:00+02:00,242.0,4800.0,64.0,1513.0,8319.0,188.0,82.0,214.0,53.0,0.0,2234.0
2021-09-03 05:00:00+02:00,245.0,4788.0,63.0,1537.0,8834.0,188.0,82.0,215.0,53.0,0.0,2523.0
2021-09-03 06:00:00+02:00,247.0,4733.0,63.0,1680.0,9903.0,188.0,85.0,212.0,53.0,62.0,2746.0
2021-09-03 07:00:00+02:00,247.0,4986.0,62.0,1620.0,9390.0,188.0,100.0,213.0,53.0,426.0,3042.0
2021-09-03 08:00:00+02:00,247.0,5015.0,62.0,1677.0,9364.0,188.0,213.0,218.0,53.0,1234.0,2798.0
2021-09-03 09:00:00+02:00,247.0,5038.0,52.0,1682.0,8740.0,187.0,183.0,247.0,53.0,2075.0,2904.0
2021-09-03 10:00:00+02:00,246.0,5021.0,60.0,1667.0,8329.0,187.0,461.0,249.0,53.0,2909.0,3257.0
2021-09-03 11:00:00+02:00,247.0,5034.0,60.0,1661.0,8590.0,188.0,123.0,230.0,53.0,3151.0,3092.0
2021-09-03 12:00:00+02:00,247.0,4994.0,59.0,1659.0,8686.0,188.0,85.0,228.0,53.0,3210.0,2902.0
2021-09-03 13:00:00+02:00,246.0,5037.0,58.0,1649.0,8576.0,187.0,82.0,225.0,53.0,3145.0,2617.0
2021-09-03 14:00:00+02:00,247.0,4984.0,59.0,1653.0,8704.0,188.0,82.0,224.0,53.0,2886.0,2471.0
2021-09-03 15:00:00+02:00,246.0,5018.0,60.0,1666.0,9013.0,189.0,82.0,223.0,53.0,2390.0,2442.0
2021-09-03 16:00:00+02:00,247.0,5025.0,61.0,1745.0,9619.0,188.0,52.0,222.0,53.0,1711.0,2121.0
2021-09-03 17:00:00+02:00,248.0,5045.0,58.0,1736.0,9805.0,188.0,56.0,223.0,53.0,1032.0,1754.0
2021-09-03 18:00:00+02:00,249.0,5135.0,59.0,1710.0,10411.0,189.0,78.0,237.0,53.0,646.0,1342.0
2021-09-03 19:00:00+02:00,242.0,5027.0,60.0,1902.0,10812.0,188.0,360.0,252.0,53.0,115.0,1132.0
2021-09-03 20:00:00+02:00,240.0,5116.0,60.0,1946.0,10985.0,189.0,632.0,261.0,53.0,0.0,1115.0
2021-09-03 21:00:00+02:00,242.0,5060.0,61.0,1717.0,10510.0,189.0,99.0,261.0,53.0,0.0,1035.0
2021-09-03 22:00:00+02:00,242.0,4928.0,60.0,1668.0,10439.0,189.0,45.0,242.0,53.0,0.0,980.0
2021-09-03 23:00:00+02:00,241.0,5003.0,61.0,1612.0,10527.0,189.0,3.0,234.0,53.0,0.0,853.0
2021-09-04 00:00:00+02:00,235.0,5052.0,61.0,1637.0,9883.0,187.0,103.0,240.0,53.0,0.0,696.0
2021-09-04 01:00:00+02:00,234.0,4900.0,61.0,1682.0,9339.0,181.0,274.0,252.0,53.0,0.0,615.0
2021-09-04 02:00:00+02:00,236.0,4951.0,62.0,1612.0,8707.0,181.0,273.0,254.0,53.0,0.0,559.0
2021-09-04 03:00:00+02:00,236.0,4876.0,60.0,1593.0,8627.0,181.0,170.0,254.0,53.0,0.0,556.0
2021-09-04 04:00:00+02:00,242.0,4923.0,58.0,1611.0,8913.0,181.0,0.0,254.0,53.0,0.0,581.0
2021-09-04 05:00:00+02:00,246.0,4902.0,61.0,1620.0,9220.0,181.0,0.0,254.0,53.0,0.0,570.0
2021-09-04 06:00:00+02:00,246.0,4877.0,63.0,1684.0,9607.0,181.0,0.0,254.0,53.0,60.0,633.0
2021-09-04 07:00:00+02:00,245.0,4554.0,63.0,1756.0,9557.0,180.0,18.0,255.0,53.0,489.0,533.0
2021-09-04 08:00:00+02:00,245.0,4552.0,63.0,1717.0,9480.0,181.0,107.0,262.0,53.0,1122.0,296.0
2021-09-04 09:00:00+02:00,247.0,4512.0,62.0,1733.0,9362.0,181.0,118.0,277.0,54.0,1763.0,169.0
2021-09-04 10:00:00+02:00,248.0,4455.0,61.0,1643.0,8831.0,181.0,117.0,283.0,7.0,2283.0,144.0
2021-09-04 11:00:00+02:00,245.0,4319.0,61.0,1643.0,8870.0,181.0,32.0,283.0,0.0,2664.0,135.0
2021-09-04 12:00:00+02:00,246.0,4275.0,61.0,1688.0,8417.0,181.0,3.0,271.0,0.0,2638.0,163.0
2021-09-04 13:00:00+02:00,247.0,4200.0,60.0,1622.0,7754.0,181.0,0.0,265.0,0.0,2742.0,217.0
2021-09-04 14:00:00+02:00,248.0,4079.0,60.0,1620.0,7166.0,181.0,0.0,266.0,0.0,2584.0,298.0
2021-09-04 15:00:00+02:00,248.0,4102.0,61.0,1629.0,7228.0,181.0,0.0,266.0,0.0,2072.0,382.0
2021-09-04 16:00:00+02:00,247.0,4239.0,61.0,1645.0,7738.0,181.0,0.0,267.0,0.0,1799.0,432.0
2021-09-04 17:00:00+02:00,249.0,4402.0,62.0,1755.0,9319.0,181.0,56.0,266.0,47.0,1207.0,569.0
2021-09-04 18:00:00+02:00,247.0,4445.0,62.0,1869.0,9588.0,182.0,93.0,302.0,53.0,538.0,687.0
2021-09-04 19:00:00+02:00,247.0,4372.0,61.0,1896.0,9738.0,182.0,364.0,307.0,53.0,78.0,1025.0
2021-09-04 20:00:00+02:00,248.0,4356.0,61.0,1744.0,9664.0,181.0,594.0,313.0,53.0,0.0,1370.0
2021-09-04 21:00:00+02:00,250.0,4322.0,62.0,1626.0,9463.0,181.0,356.0,301.0,53.0,0.0,1457.0
2021-09-04 22:00:00+02:00,248.0,4365.0,62.0,1672.0,9477.0,181.0,70.0,278.0,53.0,0.0,1473.0
2021-09-04 23:00:00+02:00,247.0,4369.0,63.0,1592.0,8979.0,181.0,3.0,277.0,7.0,0.0,1503.0
2021-09-05 00:00:00+02:00,237.0,4321.0,62.0,1600.0,8367.0,187.0,0.0,275.0,0.0,0.0,1563.0
2021-09-05 01:00:00+02:00,235.0,4295.0,61.0,1591.0,7704.0,191.0,0.0,273.0,0.0,0.0,1530.0
2021-09-05 02:00:00+02:00,236.0,4321.0,59.0,1617.0,7518.0,191.0,0.0,272.0,0.0,0.0,1382.0
2021-09-05 03:00:00+02:00,236.0,4246.0,60.0,1612.0,7269.0,190.0,0.0,272.0,0.0,0.0,1247.0
2021-09-05 04:00:00+02:00,233.0,4146.0,61.0,1628.0,7560.0,190.0,0.0,272.0,0.0,0.0,1201.0
2021-09-05 05:00:00+02:00,242.0,4081.0,61.0,1621.0,7381.0,190.0,0.0,272.0,47.0,0.0,1192.0
2021-09-05 06:00:00+02:00,250.0,3764.0,61.0,1636.0,7382.0,190.0,0.0,272.0,53.0,60.0,1233.0
2021-09-05 07:00:00+02:00,249.0,3668.0,61.0,1703.0,7690.0,191.0,18.0,272.0,53.0,440.0,1167.0
2021-09-05 08:00:00+02:00,249.0,3665.0,65.0,1727.0,7586.0,191.0,99.0,273.0,53.0,1127.0,673.0
2021-09-05 09:00:00+02:00,246.0,3604.0,64.0,1654.0,7464.0,191.0,252.0,273.0,53.0,1894.0,521.0
2021-09-05 10:00:00+02:00,248.0,3582.0,64.0,1633.0,6801.0,191.0,122.0,272.0,53.0,2486.0,547.0
2021-09-05 11:00:00+02:00,248.0,3854.0,62.0,1590.0,6327.0,191.0,34.0,272.0,53.0,2852.0,538.0
