,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore
2021-10-01 00:00:00+02:00,148.0,474.0,0.0,0.0,0.0,0.0,2352.0,234.0,22.0,0.0,0.0,100.0,4.0
2021-10-01 00:15:00+02:00,148.0,380.0,0.0,0.0,0.0,0.0,2324.0,184.0,22.0,0.0,0.0,100.0,4.0
2021-10-01 00:30:00+02:00,148.0,178.0,0.0,0.0,0.0,0.0,2323.0,172.0,22.0,0.0,0.0,100.0,4.0
2021-10-01 00:45:00+02:00,148.0,52.0,0.0,0.0,0.0,0.0,2362.0,175.0,22.0,0.0,0.0,100.0,8.0
2021-10-01 01:00:00+02:00,148.0,20.0,0.0,0.0,0.0,0.0,2470.0,163.0,22.0,0.0,0.0,100.0,8.0
2021-10-01 01:15:00+02:00,148.0,18.0,0.0,0.0,0.0,0.0,2407.0,143.0,22.0,0.0,0.0,100.0,8.0
2021-10-01 01:30:00+02:00,148.0,14.0,0.0,0.0,0.0,0.0,2383.0,128.0,22.0,0.0,0.0,100.0,12.0
2021-10-01 01:45:00+02:00,148.0,14.0,0.0,0.0,0.0,0.0,2404.0,114.0,22.0,0.0,0.0,100.0,12.0
2021-10-01 02:00:00+02:00,148.0,14.0,0.0,0.0,0.0,0.0,2424.0,107.0,22.0,0.0,0.0,100.0,16.0
2021-10-01 02:15:00+02:00,148.0,13.0,0.0,0.0,0.0,0.0,2317.0,81.0,22.0,0.0,0.0,100.0,20.0
2021-10-01 02:30:00+02:00,148.0,13.0,0.0,0.0,0.0,0.0,2306.0,48.0,22.0,0.0,0.0,100.0,28.0
2021-10-01 02:45:00+02:00,148.0,13.0,0.0,0.0,0.0,0.0,2309.0,49.0,22.0,0.0,0.0,100.0,28.0
2021-10-01 03:00:00+02:00,148.0,13.0,0.0,0.0,0.0,0.0,2277.0,49.0,22.0,0.0,0.0,100.0,28.0
2021-10-01 03:15:00+02:00,148.0,45.0,0.0,0.0,0.0,0.0,2286.0,48.0,22.0,0.0,0.0,100.0,36.0
2021-10-01 03:30:00+02:00,148.0,130.0,0.0,0.0,0.0,0.0,2219.0,46.0,22.0,0.0,0.0,100.0,40.0
2021-10-01 03:45:00+02:00,148.0,148.0,0.0,0.0,0.0,0.0,2238.0,47.0,22.0,0.0,0.0,100.0,52.0
2021-10-01 04:00:00+02:00,148.0,149.0,0.0,0.0,0.0,0.0,2257.0,47.0,22.0,0.0,0.0,100.0,60.0
2021-10-01 04:15:00+02:00,148.0,149.0,0.0,0.0,0.0,0.0,2251.0,48.0,22.0,0.0,0.0,100.0,72.0
2021-10-01 04:30:00+02:00,148.0,152.0,0.0,0.0,0.0,0.0,2280.0,49.0,22.0,0.0,0.0,100.0,84.0
2021-10-01 04:45:00+02:00,148.0,153.0,0.0,0.0,0.0,0.0,2289.0,50.0,22.0,0.0,0.0,100.0,108.0
2021-10-01 05:00:00+02:00,148.0,152.0,0.0,0.0,0.0,0.0,2230.0,115.0,22.0,0.0,0.0,100.0,140.0
2021-10-01 05:15:00+02:00,148.0,176.0,0.0,0.0,0.0,0.0,2292.0,140.0,22.0,0.0,0.0,100.0,164.0
2021-10-01 05:30:00+02:00,148.0,260.0,0.0,0.0,0.0,0.0,2249.0,144.0,22.0,0.0,0.0,100.0,176.0
2021-10-01 05:45:00+02:00,148.0,269.0,0.0,0.0,0.0,0.0,2344.0,150.0,22.0,0.0,0.0,100.0,176.0
2021-10-01 06:00:00+02:00,148.0,346.0,0.0,0.0,0.0,707.0,2052.0,184.0,22.0,0.0,0.0,100.0,172.0
2021-10-01 06:15:00+02:00,148.0,355.0,0.0,0.0,0.0,774.0,2101.0,215.0,22.0,0.0,0.0,100.0,176.0
2021-10-01 06:30:00+02:00,148.0,435.0,0.0,0.0,0.0,898.0,2173.0,245.0,22.0,0.0,0.0,100.0,192.0
2021-10-01 06:45:00+02:00,148.0,492.0,0.0,0.0,0.0,951.0,2374.0,322.0,22.0,0.0,0.0,100.0,220.0
2021-10-01 07:00:00+02:00,148.0,594.0,0.0,0.0,0.0,1708.0,2267.0,528.0,22.0,0.0,12.0,100.0,260.0
2021-10-01 07:15:00+02:00,148.0,728.0,0.0,0.0,0.0,1771.0,2282.0,541.0,22.0,0.0,20.0,100.0,296.0
2021-10-01 07:30:00+02:00,148.0,791.0,0.0,0.0,0.0,1759.0,2300.0,550.0,22.0,0.0,28.0,100.0,324.0
2021-10-01 07:45:00+02:00,148.0,797.0,0.0,0.0,0.0,1722.0,2320.0,538.0,22.0,0.0,36.0,100.0,332.0
2021-10-01 08:00:00+02:00,148.0,815.0,0.0,0.0,0.0,1638.0,2376.0,582.0,22.0,0.0,48.0,100.0,340.0
