,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
2021-04-30 23:00:00+01:00,387.0,1580.0,0.0,0.0,1035.0,8.0,34.0,0.0,0.0,1911.0
2021-05-01 00:00:00+01:00,384.0,701.0,0.0,118.0,709.0,18.0,34.0,0.0,0.0,1698.0
2021-05-01 01:00:00+01:00,384.0,402.0,0.0,36.0,435.0,15.0,34.0,0.0,0.0,1520.0
2021-05-01 02:00:00+01:00,386.0,401.0,0.0,0.0,430.0,9.0,34.0,0.0,0.0,1377.0
2021-05-01 03:00:00+01:00,391.0,403.0,0.0,0.0,291.0,9.0,35.0,0.0,0.0,1342.0
2021-05-01 04:00:00+01:00,391.0,401.0,0.0,0.0,310.0,18.0,35.0,0.0,0.0,1220.0
2021-05-01 05:00:00+01:00,392.0,400.0,0.0,0.0,291.0,10.0,34.0,0.0,0.0,1144.0
2021-05-01 06:00:00+01:00,392.0,395.0,0.0,0.0,281.0,10.0,34.0,2.0,0.0,1136.0
2021-05-01 07:00:00+01:00,392.0,394.0,0.0,0.0,303.0,10.0,34.0,70.0,0.0,1003.0
2021-05-01 08:00:00+01:00,397.0,395.0,0.0,0.0,351.0,20.0,34.0,265.0,0.0,793.0
2021-05-01 09:00:00+01:00,391.0,414.0,0.0,0.0,314.0,18.0,35.0,458.0,0.0,694.0
2021-05-01 10:00:00+01:00,396.0,411.0,0.0,0.0,367.0,7.0,35.0,546.0,0.0,629.0
2021-05-01 11:00:00+01:00,394.0,409.0,0.0,0.0,368.0,7.0,34.0,547.0,0.0,619.0
2021-05-01 12:00:00+01:00,396.0,404.0,0.0,0.0,392.0,7.0,34.0,517.0,0.0,677.0
2021-05-01 13:00:00+01:00,396.0,398.0,0.0,0.0,427.0,7.0,34.0,531.0,0.0,803.0
2021-05-01 14:00:00+01:00,394.0,387.0,0.0,0.0,365.0,7.0,33.0,548.0,0.0,988.0
2021-05-01 15:00:00+01:00,393.0,386.0,0.0,0.0,497.0,7.0,33.0,505.0,0.0,1201.0
2021-05-01 16:00:00+01:00,391.0,386.0,0.0,0.0,244.0,7.0,33.0,482.0,0.0,1429.0
2021-05-01 17:00:00+01:00,390.0,386.0,0.0,0.0,275.0,7.0,32.0,404.0,0.0,1680.0
2021-05-01 18:00:00+01:00,392.0,470.0,0.0,12.0,452.0,38.0,34.0,240.0,0.0,1942.0
2021-05-01 19:00:00+01:00,393.0,601.0,0.0,176.0,820.0,80.0,34.0,69.0,0.0,2033.0
2021-05-01 20:00:00+01:00,394.0,730.0,0.0,541.0,1246.0,131.0,35.0,2.0,0.0,1761.0
2021-05-01 21:00:00+01:00,393.0,736.0,0.0,682.0,1145.0,70.0,35.0,0.0,0.0,1511.0
2021-05-01 22:00:00+01:00,389.0,714.0,0.0,5.0,927.0,69.0,35.0,0.0,0.0,1446.0
2021-05-01 23:00:00+01:00,387.0,463.0,0.0,0.0,574.0,7.0,35.0,0.0,0.0,1289.0
2021-05-02 00:00:00+01:00,392.0,384.0,0.0,0.0,345.0,16.0,36.0,0.0,0.0,1141.0
2021-05-02 01:00:00+01:00,389.0,380.0,0.0,0.0,242.0,8.0,35.0,0.0,0.0,1073.0
2021-05-02 02:00:00+01:00,390.0,377.0,0.0,0.0,236.0,7.0,35.0,0.0,0.0,998.0
2021-05-02 03:00:00+01:00,381.0,377.0,0.0,0.0,268.0,7.0,33.0,0.0,0.0,960.0
2021-05-02 04:00:00+01:00,384.0,378.0,0.0,0.0,337.0,7.0,32.0,0.0,0.0,932.0
2021-05-02 05:00:00+01:00,384.0,378.0,0.0,0.0,344.0,7.0,33.0,0.0,0.0,913.0
2021-05-02 06:00:00+01:00,384.0,385.0,0.0,0.0,369.0,7.0,32.0,3.0,0.0,801.0
2021-05-02 07:00:00+01:00,390.0,395.0,0.0,0.0,343.0,7.0,32.0,76.0,0.0,690.0
2021-05-02 08:00:00+01:00,388.0,393.0,0.0,0.0,364.0,18.0,33.0,289.0,0.0,458.0
2021-05-02 09:00:00+01:00,394.0,392.0,0.0,0.0,388.0,18.0,33.0,487.0,0.0,332.0
2021-05-02 10:00:00+01:00,398.0,387.0,0.0,0.0,340.0,7.0,32.0,617.0,0.0,280.0
2021-05-02 11:00:00+01:00,402.0,390.0,0.0,0.0,514.0,7.0,33.0,667.0,0.0,269.0
2021-05-02 12:00:00+01:00,400.0,388.0,0.0,0.0,619.0,7.0,33.0,670.0,0.0,288.0
2021-05-02 13:00:00+01:00,395.0,385.0,0.0,0.0,433.0,8.0,33.0,670.0,0.0,334.0
2021-05-02 14:00:00+01:00,394.0,383.0,0.0,0.0,355.0,6.0,33.0,660.0,0.0,407.0
2021-05-02 15:00:00+01:00,396.0,382.0,0.0,0.0,317.0,6.0,33.0,618.0,0.0,523.0
2021-05-02 16:00:00+01:00,397.0,382.0,0.0,0.0,247.0,6.0,33.0,550.0,0.0,617.0
2021-05-02 17:00:00+01:00,397.0,382.0,0.0,0.0,291.0,6.0,31.0,383.0,0.0,703.0
2021-05-02 18:00:00+01:00,391.0,381.0,0.0,6.0,492.0,37.0,31.0,223.0,0.0,812.0
2021-05-02 19:00:00+01:00,389.0,383.0,0.0,535.0,788.0,102.0,34.0,69.0,0.0,888.0
2021-05-02 20:00:00+01:00,394.0,381.0,0.0,1337.0,690.0,156.0,33.0,3.0,0.0,957.0
2021-05-02 21:00:00+01:00,398.0,382.0,0.0,1207.0,473.0,132.0,33.0,0.0,0.0,1059.0
2021-05-02 22:00:00+01:00,399.0,394.0,0.0,838.0,421.0,61.0,34.0,0.0,0.0,1208.0
2021-05-02 23:00:00+01:00,400.0,405.0,0.0,104.0,412.0,6.0,35.0,0.0,0.0,1313.0
2021-05-03 00:00:00+01:00,399.0,402.0,0.0,0.0,315.0,6.0,35.0,0.0,0.0,1327.0
