,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore
2021-02-01 00:00:00+01:00,38.22,21.936,21.6,433.68,0.0,,16.59996,3.6189999999999998
2021-02-01 01:00:00+01:00,37.73,21.744,21.312,407.736,0.0,,16.59996,4.224
2021-02-01 02:00:00+01:00,37.73,22.032,21.336000000000002,402.48,0.0,,16.59996,4.213
2021-02-01 03:00:00+01:00,37.73,20.304000000000002,21.6,382.608,0.0,,19.36662,4.136
2021-02-01 04:00:00+01:00,37.73,20.400000000000002,21.48,390.79200000000003,0.0,,15.67774,4.146999999999999
2021-02-01 05:00:00+01:00,37.73,26.112000000000002,21.408,441.86400000000003,0.0,,17.522180000000002,4.092
2021-02-01 06:00:00+01:00,37.73,40.968,21.888,487.056,0.0,,17.522180000000002,3.63
2021-02-01 07:00:00+01:00,37.73,41.688,22.296,526.6320000000001,0.0,,19.36662,3.432
2021-02-01 08:00:00+01:00,38.22,41.688,22.272000000000002,531.6,0.0,,16.59996,3.256
2021-02-01 09:00:00+01:00,44.1,42.144,22.248,530.304,0.0,,18.4444,3.344
2021-02-01 10:00:00+01:00,37.73,41.688,22.272000000000002,522.024,0.0,,19.36662,4.136
2021-02-01 11:00:00+01:00,37.73,41.904,22.368000000000002,516.048,0.0,,18.4444,4.433
2021-02-01 12:00:00+01:00,37.73,42.168,22.488,520.6320000000001,0.0,,18.4444,4.774
2021-02-01 13:00:00+01:00,37.73,41.616,22.464000000000002,513.984,0.0,,19.36662,4.62
2021-02-01 14:00:00+01:00,37.73,41.424,22.296,509.40000000000003,0.0,,20.28884,4.2459999999999996
2021-02-01 15:00:00+01:00,37.73,41.4,22.416,515.544,0.0,,20.28884,3.7399999999999998
2021-02-01 16:00:00+01:00,37.73,41.352000000000004,22.464000000000002,512.832,0.0,,20.28884,3.3329999999999997
2021-02-01 17:00:00+01:00,37.73,41.688,22.536,519.912,0.0,,20.28884,3.6959999999999997
2021-02-01 18:00:00+01:00,37.73,41.688,22.512,522.024,0.0,,20.28884,2.8049999999999997
2021-02-01 19:00:00+01:00,37.73,41.736000000000004,22.656,520.6320000000001,0.0,,17.522180000000002,2.5959999999999996
2021-02-01 20:00:00+01:00,37.73,41.592,22.464000000000002,513.024,0.0,,19.36662,2.409
2021-02-01 21:00:00+01:00,37.73,40.272,22.32,503.35200000000003,0.0,,19.36662,2.101
2021-02-01 22:00:00+01:00,37.73,39.672000000000004,22.2,494.25600000000003,0.0,,20.28884,2.266
2021-02-01 23:00:00+01:00,38.22,40.032000000000004,22.080000000000002,487.608,0.0,,19.36662,2.0789999999999997
2021-02-02 00:00:00+01:00,38.22,39.288000000000004,21.744,466.464,0.0,,19.36662,1.9249999999999998
2021-02-02 01:00:00+01:00,38.22,39.648,21.696,463.08,0.0,,19.36662,2.5189999999999997
2021-02-02 02:00:00+01:00,38.22,34.584,21.72,457.536,0.0,,18.4444,2.4859999999999998
2021-02-02 03:00:00+01:00,38.22,32.064,21.648,447.264,0.0,,19.36662,2.299
2021-02-02 04:00:00+01:00,38.22,36.12,21.624,456.91200000000003,0.0,,16.59996,2.211
2021-02-02 05:00:00+01:00,38.22,40.392,21.552,475.68,0.0,,16.59996,2.178
2021-02-02 06:00:00+01:00,38.22,41.424,21.864,497.25600000000003,0.0,,12.91108,2.1559999999999997
2021-02-02 07:00:00+01:00,38.22,41.664,21.912,531.048,0.0,,13.833300000000001,2.8379999999999996
2021-02-02 08:00:00+01:00,38.22,41.28,21.912,527.184,0.0,,13.833300000000001,2.937
2021-02-02 09:00:00+01:00,38.22,42.288000000000004,21.888,527.808,0.0,,13.833300000000001,2.937
2021-02-02 10:00:00+01:00,39.2,42.384,21.552,529.6320000000001,0.0,,15.67774,2.8489999999999998
2021-02-02 11:00:00+01:00,39.69,42.144,21.096,534.48,0.0,,17.522180000000002,3.234
2021-02-02 12:00:00+01:00,39.69,42.192,21.0,535.416,0.0,,16.59996,3.6189999999999998
2021-02-02 13:00:00+01:00,39.2,41.712,21.048000000000002,528.432,0.0,,16.59996,3.949
2021-02-02 14:00:00+01:00,39.2,41.448,21.096,526.296,0.0,,16.59996,4.367
2021-02-02 15:00:00+01:00,39.69,41.832,21.216,527.304,0.0,,16.59996,5.027
2021-02-02 16:00:00+01:00,39.69,41.136,21.672,528.312,0.0,,16.59996,6.27
2021-02-02 17:00:00+01:00,39.69,41.712,21.624,532.176,0.0,,15.67774,7.787999999999999
2021-02-02 18:00:00+01:00,39.2,41.616,21.696,533.736,0.0,,15.67774,9.030999999999999
2021-02-02 19:00:00+01:00,39.2,41.304,21.696,521.808,0.0,,19.36662,9.471
2021-02-02 20:00:00+01:00,39.2,40.704,21.576,511.584,0.0,,17.522180000000002,9.966
2021-02-02 21:00:00+01:00,39.2,40.56,21.528,498.024,0.0,,20.28884,11.308
2021-02-02 22:00:00+01:00,39.69,38.76,20.928,475.2,0.0,,21.21106,11.638
2021-02-02 23:00:00+01:00,39.69,25.248,21.048000000000002,435.76800000000003,0.0,,19.36662,11.989999999999998
2021-02-03 00:00:00+01:00,39.2,20.856,20.616,387.576,0.0,,20.28884,11.703999999999999
2021-02-03 01:00:00+01:00,39.2,12.528,20.424,375.576,0.0,,21.21106,11.022
2021-02-03 02:00:00+01:00,39.69,12.312,20.376,368.832,0.0,,26.74438,11.077
2021-02-03 03:00:00+01:00,39.2,12.432,20.352,364.368,0.0,,25.82216,11.318999999999999
2021-02-03 04:00:00+01:00,39.69,17.88,20.472,379.968,0.0,,28.588820000000002,11.572
2021-02-03 05:00:00+01:00,39.2,27.504,20.52,412.584,0.0,,17.522180000000002,12.859
2021-02-03 06:00:00+01:00,39.2,31.728,20.544,461.16,0.0,,19.36662,13.651
2021-02-03 07:00:00+01:00,39.2,39.096000000000004,21.48,497.76,0.0,,20.28884,14.222999999999999
2021-02-03 08:00:00+01:00,39.2,41.088,21.6,502.968,0.0,,17.522180000000002,14.970999999999998
2021-02-03 09:00:00+01:00,40.18,42.168,21.624,508.896,0.0,,17.522180000000002,15.994
2021-02-03 10:00:00+01:00,40.67,42.144,21.672,507.6,0.0,,18.4444,17.05
2021-02-03 11:00:00+01:00,42.14,41.952,21.504,505.872,0.0,,19.36662,18.15
2021-02-03 12:00:00+01:00,42.14,41.736000000000004,21.576,503.928,0.0,,18.4444,18.348
2021-02-03 13:00:00+01:00,42.14,41.064,21.576,486.216,0.0,,18.4444,18.381
2021-02-03 14:00:00+01:00,42.14,40.152,21.072,486.264,0.0,,18.4444,18.215999999999998
2021-02-03 15:00:00+01:00,42.14,39.24,21.168,490.92,0.0,,17.522180000000002,17.721
2021-02-03 16:00:00+01:00,42.14,38.472,21.192,493.776,0.0,,16.59996,18.689
2021-02-03 17:00:00+01:00,42.14,41.352000000000004,21.144000000000002,499.872,0.0,,17.522180000000002,18.249
2021-02-03 18:00:00+01:00,39.69,41.136,21.048000000000002,496.032,0.0,,18.4444,18.238
2021-02-03 19:00:00+01:00,39.69,40.944,21.12,491.688,0.0,,18.4444,18.084
2021-02-03 20:00:00+01:00,39.69,36.984,20.64,470.184,0.0,,19.36662,18.205
2021-02-03 21:00:00+01:00,39.69,32.208,20.664,446.184,0.0,,19.36662,18.502
2021-02-03 22:00:00+01:00,40.18,21.84,20.400000000000002,418.68,0.0,,20.28884,18.557
2021-02-03 23:00:00+01:00,42.14,11.664,20.256,377.976,0.0,,22.13328,18.788
2021-02-04 00:00:00+01:00,41.16,6.84,20.112000000000002,348.552,0.0,,26.74438,18.348
2021-02-04 01:00:00+01:00,43.12,6.768,20.016000000000002,339.96,0.0,,29.51104,17.523
2021-02-04 02:00:00+01:00,42.63,6.912,19.944,338.544,0.0,,25.82216,16.477999999999998
2021-02-04 03:00:00+01:00,40.18,6.84,19.752,346.848,0.0,,25.82216,15.587
2021-02-04 04:00:00+01:00,39.69,9.408,19.608,370.344,0.0,,24.89994,13.309999999999999
2021-02-04 05:00:00+01:00,40.18,20.496,19.56,406.632,0.0,,21.21106,11.44
2021-02-04 06:00:00+01:00,39.69,37.416000000000004,19.512,472.392,0.0,,17.522180000000002,10.790999999999999
2021-02-04 07:00:00+01:00,39.2,41.496,20.208000000000002,492.648,0.0,,17.522180000000002,10.395
2021-02-04 08:00:00+01:00,8.82,41.616,20.304000000000002,504.192,0.0,,19.36662,9.943999999999999
2021-02-04 09:00:00+01:00,1.47,42.192,20.616,508.176,0.0,,19.36662,9.427
2021-02-04 10:00:00+01:00,1.47,42.048,20.712,507.312,0.0,,19.36662,9.735
2021-02-04 11:00:00+01:00,1.47,42.504,20.712,507.624,0.0,,18.4444,9.306
2021-02-04 12:00:00+01:00,1.47,42.0,20.856,498.36,0.0,,20.28884,8.722999999999999
2021-02-04 13:00:00+01:00,3.92,41.352000000000004,21.408,489.76800000000003,0.0,,17.522180000000002,7.821
2021-02-04 14:00:00+01:00,21.56,40.800000000000004,21.264,491.976,0.0,,17.522180000000002,6.478999999999999
2021-02-04 15:00:00+01:00,35.769999999999996,40.944,21.384,498.84000000000003,0.0,,22.13328,6.534
2021-02-04 16:00:00+01:00,35.769999999999996,41.04,21.288,497.40000000000003,0.0,,20.28884,6.71
2021-02-04 17:00:00+01:00,35.769999999999996,41.328,21.312,499.296,0.0,,19.36662,7.997
2021-02-04 18:00:00+01:00,35.769999999999996,41.448,21.192,502.104,0.0,,17.522180000000002,9.415999999999999
2021-02-04 19:00:00+01:00,35.769999999999996,41.496,21.096,490.92,0.0,,21.21106,10.538
2021-02-04 20:00:00+01:00,35.769999999999996,41.28,21.144000000000002,471.312,0.0,,19.36662,11.572
2021-02-04 21:00:00+01:00,35.769999999999996,41.136,21.144000000000002,461.49600000000004,0.0,,18.4444,13.189
2021-02-04 22:00:00+01:00,35.769999999999996,41.064,20.688,458.76,0.0,,16.59996,13.870999999999999
2021-02-04 23:00:00+01:00,35.769999999999996,39.936,20.136,445.32,0.0,,17.522180000000002,13.959
2021-02-05 00:00:00+01:00,35.769999999999996,38.328,20.184,437.136,0.0,,19.36662,14.113
2021-02-05 01:00:00+01:00,35.769999999999996,35.328,20.064,426.408,0.0,,19.36662,13.915
2021-02-05 02:00:00+01:00,35.769999999999996,23.952,20.544,420.48,0.0,,20.28884,14.024999999999999
2021-02-05 03:00:00+01:00,35.769999999999996,25.104,20.544,407.76,0.0,,21.21106,14.091
2021-02-05 04:00:00+01:00,35.769999999999996,26.376,20.400000000000002,411.91200000000003,0.0,,19.36662,13.607
2021-02-05 05:00:00+01:00,35.769999999999996,32.376,20.016000000000002,440.76,0.0,,17.522180000000002,13.309999999999999
2021-02-05 06:00:00+01:00,35.769999999999996,37.392,20.28,471.81600000000003,0.0,,20.28884,12.485
2021-02-05 07:00:00+01:00,35.769999999999996,39.432,20.784,502.2,0.0,,20.28884,11.814
2021-02-05 08:00:00+01:00,35.769999999999996,39.648,20.736,512.28,0.0,,17.522180000000002,11.715
2021-02-05 09:00:00+01:00,35.769999999999996,40.44,20.736,516.96,0.0,,17.522180000000002,11.902
2021-02-05 10:00:00+01:00,35.769999999999996,40.848,20.856,514.32,0.0,,21.21106,11.418
2021-02-05 11:00:00+01:00,35.769999999999996,40.992,20.856,515.232,0.0,,19.36662,11.132
2021-02-05 12:00:00+01:00,35.769999999999996,39.6,20.832,508.68,0.0,,16.59996,10.966999999999999
2021-02-05 13:00:00+01:00,35.769999999999996,38.208,20.472,505.728,0.0,,17.522180000000002,11.154
2021-02-05 14:00:00+01:00,35.769999999999996,38.208,20.400000000000002,505.248,0.0,,18.4444,10.538
2021-02-05 15:00:00+01:00,35.769999999999996,37.584,20.184,497.616,0.0,,18.4444,10.417
2021-02-05 16:00:00+01:00,35.769999999999996,38.424,20.184,492.81600000000003,0.0,,17.522180000000002,11.847
