,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2021-02-01 00:00:00+01:00,1.1520000000000001,5.208,4.104,35.904,0.0,0.46199999999999997
2021-02-01 01:00:00+01:00,0.648,4.848,4.104,35.916000000000004,0.0,0.506
2021-02-01 02:00:00+01:00,1.2,4.68,3.6,35.904,0.0,0.473
2021-02-01 03:00:00+01:00,1.1520000000000001,4.896,3.504,35.904,0.0,0.429
2021-02-01 04:00:00+01:00,0.768,5.304,3.552,35.904,0.0,0.407
2021-02-01 05:00:00+01:00,1.272,5.832,6.432,35.904,0.0,0.363
2021-02-01 06:00:00+01:00,3.168,6.0,14.136000000000001,35.868,0.0,0.352
2021-02-01 07:00:00+01:00,16.488,5.88,52.416000000000004,35.904,0.0,0.38499999999999995
2021-02-01 08:00:00+01:00,39.048,6.768,59.88,35.88,0.0,0.43999999999999995
2021-02-01 09:00:00+01:00,38.136,7.104,64.272,35.964,1.476,0.374
2021-02-01 10:00:00+01:00,38.136,7.056,65.976,35.916000000000004,4.838,0.34099999999999997
2021-02-01 11:00:00+01:00,43.512,6.24,65.784,35.856,7.462000000000001,0.297
2021-02-01 12:00:00+01:00,34.416000000000004,6.168,60.480000000000004,35.832,6.109,0.23099999999999998
2021-02-01 13:00:00+01:00,26.352,5.928,46.008,35.808,7.708,0.253
2021-02-01 14:00:00+01:00,24.936,5.664,48.864000000000004,35.796,13.858,0.286
2021-02-01 15:00:00+01:00,26.376,5.928,57.624,35.796,5.74,0.253
2021-02-01 16:00:00+01:00,38.712,6.216,58.944,35.772,1.476,0.19799999999999998
2021-02-01 17:00:00+01:00,56.064,6.336,68.904,35.796,0.246,0.308
2021-02-01 18:00:00+01:00,69.744,6.048,72.096,35.784,0.0,0.352
2021-02-01 19:00:00+01:00,50.304,6.648000000000001,69.696,35.772,0.0,0.43999999999999995
2021-02-01 20:00:00+01:00,13.656,5.472,40.56,35.784,0.0,0.264
2021-02-01 21:00:00+01:00,3.408,5.232,15.768,35.796,0.0,0.363
2021-02-01 22:00:00+01:00,0.528,5.328,10.272,35.796,0.0,0.319
2021-02-01 23:00:00+01:00,0.40800000000000003,5.4,8.976,35.82,0.0,0.253
2021-02-02 00:00:00+01:00,1.32,5.256,4.632,35.844,0.0,0.242
2021-02-02 01:00:00+01:00,1.824,5.04,3.576,35.868,0.0,0.264
2021-02-02 02:00:00+01:00,1.6320000000000001,5.136,2.8080000000000003,35.832,0.0,0.352
2021-02-02 03:00:00+01:00,1.464,5.376,3.96,35.844,0.0,0.39599999999999996
2021-02-02 04:00:00+01:00,1.1520000000000001,5.088,4.656,35.832,0.0,0.38499999999999995
2021-02-02 05:00:00+01:00,1.272,5.304,9.120000000000001,35.928,0.0,0.418
2021-02-02 06:00:00+01:00,5.736,5.808,20.16,35.94,0.0,0.407
2021-02-02 07:00:00+01:00,31.728,6.192,54.192,35.94,0.0,0.45099999999999996
2021-02-02 08:00:00+01:00,53.328,6.744,59.712,35.952,0.164,0.484
2021-02-02 09:00:00+01:00,38.664,6.5520000000000005,56.256,35.976,1.6400000000000001,0.572
2021-02-02 10:00:00+01:00,40.152,6.336,59.568,35.964,3.567,0.5499999999999999
2021-02-02 11:00:00+01:00,29.376,6.096,42.36,35.916000000000004,12.71,0.594
2021-02-02 12:00:00+01:00,10.824,6.192,34.032000000000004,33.864,16.605,0.627
2021-02-02 13:00:00+01:00,8.304,5.808,29.904,35.844,17.220000000000002,0.605
2021-02-02 14:00:00+01:00,5.928,5.712,28.896,35.808,9.635,0.572
2021-02-02 15:00:00+01:00,6.36,5.904,39.504,35.82,8.118,0.5499999999999999
2021-02-02 16:00:00+01:00,20.400000000000002,6.6000000000000005,39.024,35.784,1.0250000000000001,0.572
2021-02-02 17:00:00+01:00,30.36,7.728,46.056000000000004,35.784,0.0,0.572
2021-02-02 18:00:00+01:00,24.168,7.296,44.76,35.784,0.0,0.5609999999999999
2021-02-02 19:00:00+01:00,23.04,6.768,32.112,35.796,0.0,0.528
2021-02-02 20:00:00+01:00,17.328,5.28,25.632,35.796,0.0,0.418
2021-02-02 21:00:00+01:00,5.472,5.232,15.816,35.796,0.0,0.506
2021-02-02 22:00:00+01:00,2.8080000000000003,5.256,9.168000000000001,35.832,0.0,0.484
2021-02-02 23:00:00+01:00,1.824,5.424,7.5360000000000005,35.856,0.0,0.5389999999999999
2021-02-03 00:00:00+01:00,0.5760000000000001,5.112,7.896,35.82,0.0,0.528
2021-02-03 01:00:00+01:00,0.216,5.232,6.144,35.832,0.0,0.5389999999999999
2021-02-03 02:00:00+01:00,0.456,5.28,6.0,35.88,0.0,0.5499999999999999
2021-02-03 03:00:00+01:00,0.36,5.448,6.288,35.832,0.0,0.495
2021-02-03 04:00:00+01:00,0.24,5.376,6.6000000000000005,35.796,0.0,0.506
2021-02-03 05:00:00+01:00,0.768,5.448,9.768,35.76,0.0,0.517
2021-02-03 06:00:00+01:00,2.7840000000000003,5.664,18.336000000000002,35.748,0.0,0.5609999999999999
2021-02-03 07:00:00+01:00,20.976,5.832,43.728,35.532000000000004,0.0,0.473
2021-02-03 08:00:00+01:00,23.928,5.976,54.336,35.508,0.041,0.572
2021-02-03 09:00:00+01:00,28.080000000000002,6.072,50.856,35.532000000000004,2.173,0.572
2021-02-03 10:00:00+01:00,41.736000000000004,6.0,54.432,35.496,2.9930000000000003,0.583
2021-02-03 11:00:00+01:00,53.352000000000004,6.024,60.072,35.508,5.822,0.627
2021-02-03 12:00:00+01:00,37.872,5.688,54.120000000000005,35.496,3.362,0.693
2021-02-03 13:00:00+01:00,42.192,6.072,50.016,35.712,1.681,0.605
2021-02-03 14:00:00+01:00,22.344,5.808,43.632,35.7,1.23,0.638
2021-02-03 15:00:00+01:00,17.856,6.096,43.08,35.784,2.9930000000000003,0.605
2021-02-03 16:00:00+01:00,20.784,6.12,46.152,35.76,2.624,0.594
2021-02-03 17:00:00+01:00,22.080000000000002,6.096,36.768,35.748,0.369,0.429
2021-02-03 18:00:00+01:00,32.232,6.0,48.6,35.772,0.0,0.484
2021-02-03 19:00:00+01:00,30.888,5.808,47.112,35.772,0.0,0.572
2021-02-03 20:00:00+01:00,18.912,5.184,26.544,35.748,0.0,0.5499999999999999
2021-02-03 21:00:00+01:00,2.88,5.136,22.104,35.748,0.0,0.517
2021-02-03 22:00:00+01:00,1.08,5.04,13.296000000000001,35.76,0.0,0.506
2021-02-03 23:00:00+01:00,0.28800000000000003,5.184,7.5360000000000005,35.772,0.0,0.517
2021-02-04 00:00:00+01:00,0.24,4.944,7.104,35.844,0.0,0.38499999999999995
2021-02-04 01:00:00+01:00,0.14400000000000002,5.016,7.728,35.856,0.0,0.27499999999999997
2021-02-04 02:00:00+01:00,0.28800000000000003,4.92,7.2,35.856,0.0,0.264
2021-02-04 03:00:00+01:00,0.168,5.136,6.6240000000000006,35.868,0.0,0.27499999999999997
2021-02-04 04:00:00+01:00,0.36,5.088,9.744,35.868,0.0,0.34099999999999997
2021-02-04 05:00:00+01:00,0.648,5.04,11.064,35.868,0.0,0.297
2021-02-04 06:00:00+01:00,15.96,5.496,36.456,35.88,0.0,0.27499999999999997
2021-02-04 07:00:00+01:00,30.792,5.88,47.376,35.892,0.0,0.286
2021-02-04 08:00:00+01:00,34.68,6.792,59.736000000000004,36.0,1.599,0.286
2021-02-04 09:00:00+01:00,36.336,6.5760000000000005,48.096000000000004,36.06,5.658,0.19799999999999998
2021-02-04 10:00:00+01:00,21.024,6.288,36.936,35.952,9.635,0.19799999999999998
2021-02-04 11:00:00+01:00,12.144,6.24,34.56,35.976,13.612,0.143
2021-02-04 12:00:00+01:00,10.128,5.28,27.288,35.88,15.744,0.16499999999999998
2021-02-04 13:00:00+01:00,12.768,5.184,23.928,35.82,17.220000000000002,0.10999999999999999
2021-02-04 14:00:00+01:00,13.032,5.208,25.416,35.82,11.234,0.121
2021-02-04 15:00:00+01:00,15.0,5.352,42.96,35.784,6.15,0.242
2021-02-04 16:00:00+01:00,23.712,6.0,40.56,35.796,6.970000000000001,0.09899999999999999
2021-02-04 17:00:00+01:00,48.624,6.36,57.504,35.808,0.902,0.044
2021-02-04 18:00:00+01:00,62.76,6.264,62.928000000000004,35.82,0.0,0.066
2021-02-04 19:00:00+01:00,58.128,6.5040000000000004,61.152,35.82,0.0,0.154
2021-02-04 20:00:00+01:00,23.232,5.5200000000000005,37.56,35.856,0.0,0.264
2021-02-04 21:00:00+01:00,6.288,5.5440000000000005,10.968,35.892,0.0,0.253
2021-02-04 22:00:00+01:00,2.616,5.6160000000000005,12.288,35.904,0.0,0.209
2021-02-04 23:00:00+01:00,0.5760000000000001,5.448,10.128,35.916000000000004,0.0,0.19799999999999998
2021-02-05 00:00:00+01:00,0.456,5.472,10.848,35.928,0.0,0.209
2021-02-05 01:00:00+01:00,0.40800000000000003,5.6160000000000005,8.544,35.94,0.0,0.264
2021-02-05 02:00:00+01:00,0.384,5.64,5.688,35.94,0.0,0.242
2021-02-05 03:00:00+01:00,0.528,5.664,6.72,35.94,0.0,0.19799999999999998
2021-02-05 04:00:00+01:00,0.5760000000000001,5.5440000000000005,6.336,35.94,0.0,0.21999999999999997
2021-02-05 05:00:00+01:00,0.672,5.76,12.072000000000001,35.952,0.0,0.46199999999999997
2021-02-05 06:00:00+01:00,4.152,6.192,22.056,35.94,0.0,0.5499999999999999
2021-02-05 07:00:00+01:00,26.400000000000002,6.24,47.52,35.964,0.0,0.572
2021-02-05 08:00:00+01:00,36.0,6.768,48.504,35.952,0.8200000000000001,0.46199999999999997
2021-02-05 09:00:00+01:00,35.976,6.768,42.216,35.928,4.346,0.38499999999999995
2021-02-05 10:00:00+01:00,28.560000000000002,6.456,34.032000000000004,35.916000000000004,9.02,0.308
2021-02-05 11:00:00+01:00,24.888,6.216,29.16,35.856,20.459,0.21999999999999997
2021-02-05 12:00:00+01:00,19.2,6.288,23.808,35.772,22.017,0.187
2021-02-05 13:00:00+01:00,13.296000000000001,6.0,21.576,35.772,22.017,0.187
2021-02-05 14:00:00+01:00,12.456,6.072,17.088,35.736000000000004,20.418,0.176
2021-02-05 15:00:00+01:00,12.912,6.24,17.16,35.724000000000004,8.815,0.121
2021-02-05 16:00:00+01:00,12.864,6.384,20.28,35.712,1.558,0.09899999999999999
2021-02-05 17:00:00+01:00,20.784,7.08,29.088,35.712,0.533,0.10999999999999999
2021-02-05 18:00:00+01:00,24.504,7.176,39.36,35.736000000000004,0.0,0.16499999999999998
2021-02-05 19:00:00+01:00,17.52,7.056,34.896,35.724000000000004,0.0,0.088
2021-02-05 20:00:00+01:00,13.464,6.12,21.264,35.736000000000004,0.0,0.121
2021-02-05 21:00:00+01:00,10.728,5.736,14.88,35.772,0.0,0.143
2021-02-05 22:00:00+01:00,11.64,5.5200000000000005,15.6,35.808,0.0,0.154
2021-02-05 23:00:00+01:00,2.7600000000000002,5.5920000000000005,10.344,35.832,0.0,0.143
2021-02-06 00:00:00+01:00,1.728,5.808,12.888,35.844,0.0,0.176
2021-02-06 01:00:00+01:00,0.6,5.352,8.4,35.904,0.0,0.154
2021-02-06 02:00:00+01:00,1.512,5.352,13.128,35.916000000000004,0.0,0.143
2021-02-06 03:00:00+01:00,1.488,5.496,17.88,35.964,0.0,0.10999999999999999
2021-02-06 04:00:00+01:00,6.456,5.64,24.72,35.988,0.0,0.143
2021-02-06 05:00:00+01:00,12.120000000000001,5.76,31.032,35.976,0.0,0.16499999999999998
2021-02-06 06:00:00+01:00,10.296,5.904,22.944,35.964,0.0,0.132
2021-02-06 07:00:00+01:00,16.248,5.736,37.56,33.252,0.0,0.143
2021-02-06 08:00:00+01:00,23.496000000000002,5.88,43.584,31.872,0.8200000000000001,0.187
2021-02-06 09:00:00+01:00,14.688,5.904,34.728,32.1,4.346,0.176
2021-02-06 10:00:00+01:00,17.064,6.072,43.008,32.736000000000004,6.191,0.27499999999999997
