,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-05-01 01:00:00+03:00,45.080000000000005,63.455,72.16000000000001,0.18325,82.41000000000001,11.118,5.694,14.965000000000002,,8.069425,1.9249999999999998
2021-05-01 02:00:00+03:00,44.735,63.0875,70.93,0.18325,78.72,10.176,5.694,14.965000000000002,,8.069425,2.40075
2021-05-01 03:00:00+03:00,44.735,63.945,69.7,0.18325,77.28500000000001,10.062,5.694,15.580000000000002,,8.069425,2.44475
2021-05-01 04:00:00+03:00,44.735,65.7825,70.11,0.18325,76.875,10.224,5.694,16.195,,8.069425,2.47775
2021-05-01 05:00:00+03:00,44.792500000000004,72.6425,71.545,0.18325,77.28500000000001,10.74,5.694,16.195,,8.069425,2.3375
2021-05-01 06:00:00+03:00,45.252500000000005,73.255,67.44500000000001,0.18325,74.21000000000001,11.01,5.694,14.555000000000001,,8.069425,2.002
2021-05-01 07:00:00+03:00,44.792500000000004,69.9475,60.68000000000001,0.18325,70.31500000000001,12.33,5.694,13.120000000000001,,8.069425,1.39425
2021-05-01 08:00:00+03:00,44.792500000000004,68.9675,60.475,0.18325,68.06,12.372,5.694,13.120000000000001,,8.069425,1.2209999999999999
2021-05-01 09:00:00+03:00,43.355000000000004,67.62,57.605000000000004,0.18325,64.985,12.516,5.697,13.120000000000001,,8.069425,1.4135
2021-05-01 10:00:00+03:00,42.1475,67.0075,54.73500000000001,0.18325,63.755,13.032,5.697,12.505,,8.069425,1.91675
2021-05-01 11:00:00+03:00,41.63,66.0275,53.915000000000006,0.18325,63.550000000000004,13.158,5.697,12.505,,8.069425,2.2824999999999998
2021-05-01 12:00:00+03:00,41.2275,63.945,53.71,0.18325,66.215,13.098,5.691,12.3,,8.069425,2.5244999999999997
2021-05-01 13:00:00+03:00,40.307500000000005,62.475,53.71,0.18325,66.42,12.99,5.691,11.89,,8.069425,2.75825
