,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-10-01 00:00:00+02:00,34.27,300.12,367.99,0.0,,0.0,0.168,0.264,22.956,47.56,,0.0,12.91108,0.044
2021-10-01 00:15:00+02:00,34.04,309.14000000000004,358.19,0.0,,0.0,0.168,0.264,22.908,47.56,,0.0,12.91108,0.022
2021-10-01 00:30:00+02:00,34.27,296.02000000000004,353.78,0.0,,0.0,0.168,0.264,22.896,47.56,,0.0,13.833300000000001,0.011
2021-10-01 00:45:00+02:00,33.58,293.56,354.76,0.0,,0.0,0.168,0.264,22.884,47.56,,0.0,12.91108,0.011
2021-10-01 01:00:00+02:00,34.04,299.3,366.03,0.0,,0.0,0.168,0.264,22.908,47.56,,0.0,13.833300000000001,0.011
2021-10-01 01:15:00+02:00,34.27,296.84000000000003,356.23,0.0,,0.0,0.168,0.264,22.92,47.56,,0.0,12.91108,0.011
2021-10-01 01:30:00+02:00,34.04,282.90000000000003,354.27,0.0,,0.0,0.168,0.264,22.908,47.56,,0.0,13.833300000000001,0.0
2021-10-01 01:45:00+02:00,34.730000000000004,282.90000000000003,349.86,0.0,,0.0,0.168,0.264,22.884,47.56,,0.0,12.91108,0.011
2021-10-01 02:00:00+02:00,34.730000000000004,296.02000000000004,363.09,0.0,,0.0,0.168,0.264,22.92,46.74,,0.0,13.833300000000001,0.022
2021-10-01 02:15:00+02:00,34.04,288.64000000000004,355.74,0.0,,0.0,0.168,0.264,22.908,46.74,,0.0,13.833300000000001,0.022
2021-10-01 02:30:00+02:00,33.35,280.44,355.25,0.0,,0.0,0.168,0.264,22.92,46.74,,0.0,14.75552,0.022
2021-10-01 02:45:00+02:00,32.2,276.34000000000003,355.25,0.0,,0.0,0.168,0.264,22.92,46.74,,0.0,14.75552,0.011
2021-10-01 03:00:00+02:00,28.75,282.08000000000004,356.23,0.0,,0.0,0.168,0.264,22.932000000000002,47.56,,0.0,14.75552,0.011
2021-10-01 03:15:00+02:00,26.220000000000002,279.62,354.76,0.0,,0.0,0.168,0.264,22.92,47.56,,0.0,13.833300000000001,0.0
2021-10-01 03:30:00+02:00,25.53,270.6,354.27,0.0,,0.0,0.168,0.264,22.932000000000002,47.56,,0.0,12.91108,0.011
2021-10-01 03:45:00+02:00,25.990000000000002,268.14000000000004,352.31,0.0,,0.0,0.168,0.264,22.92,47.56,,0.0,12.91108,0.0
2021-10-01 04:00:00+02:00,25.3,259.94,344.96,0.0,,0.0,0.168,0.264,22.932000000000002,46.74,,0.0,12.91108,0.0
2021-10-01 04:15:00+02:00,25.07,259.94,352.8,0.0,,0.0,0.168,0.264,22.932000000000002,46.74,,0.0,14.75552,0.0
2021-10-01 04:30:00+02:00,25.3,277.16,355.74,0.0,,0.0,0.168,0.264,22.932000000000002,46.74,,0.0,14.75552,0.0
2021-10-01 04:45:00+02:00,25.76,292.74,350.34999999999997,0.0,,0.0,0.168,0.264,22.92,46.74,,0.0,14.75552,0.0
2021-10-01 05:00:00+02:00,25.990000000000002,289.46000000000004,329.28,0.0,,0.0,0.168,0.264,22.92,46.74,,0.0,14.75552,0.0
