,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2021-09-01 01:00:00+03:00,35.190000000000005,37.73,8.405000000000001,0.0,50.225,3.552,6.735,9.430000000000001,,7.83887,4.1964999999999995
2021-09-01 02:00:00+03:00,34.730000000000004,38.0975,8.610000000000001,0.0,50.84,3.708,6.738,9.84,,7.83887,4.72725
2021-09-01 03:00:00+03:00,34.3275,34.4225,8.405000000000001,0.0,51.455000000000005,3.72,6.738,9.84,,8.069425,4.422
2021-09-01 04:00:00+03:00,34.097500000000004,35.1575,8.200000000000001,0.0,55.55500000000001,3.702,6.735,10.045,,7.608315,4.617249999999999
2021-09-01 05:00:00+03:00,34.097500000000004,35.28,15.375000000000002,0.0,58.425000000000004,3.87,6.7410000000000005,11.07,,4.841655,4.499
2021-09-01 06:00:00+03:00,34.2125,37.24,35.465,0.0,66.83,4.782,6.7410000000000005,11.07,,4.841655,4.39175
2021-09-01 07:00:00+03:00,34.385,39.69,46.945,0.0,90.2,9.132,6.7410000000000005,9.635000000000002,,5.53332,3.9435
2021-09-01 08:00:00+03:00,34.155,42.63,48.995000000000005,0.3665,103.73,11.544,6.7410000000000005,8.610000000000001,,7.37776,3.23675
2021-09-01 09:00:00+03:00,34.96,43.365,50.635000000000005,2.38225,105.575,11.592,6.7410000000000005,8.405000000000001,,7.608315,2.99475
2021-09-01 10:00:00+03:00,36.455,42.9975,50.84,0.0,109.26500000000001,11.874,6.7410000000000005,7.995000000000001,,7.83887,2.9204999999999997
2021-09-01 11:00:00+03:00,36.455,40.18,50.84,0.0,104.34500000000001,11.658,6.747,7.790000000000001,,7.83887,3.014
2021-09-01 12:00:00+03:00,35.4775,40.0575,49.61000000000001,0.0,101.68,11.25,6.75,7.585000000000001,,7.83887,3.48975
2021-09-01 13:00:00+03:00,32.545,40.425,47.765,0.0,101.885,11.166,6.75,7.380000000000001,,7.83887,3.828
2021-09-01 14:00:00+03:00,32.3725,40.67,46.330000000000005,0.0,100.655,10.608,6.7410000000000005,7.790000000000001,,7.83887,4.279
2021-09-01 15:00:00+03:00,33.005,37.3625,40.59,0.0,93.275,8.592,6.747,7.790000000000001,,7.83887,4.51275
2021-09-01 16:00:00+03:00,32.9475,37.485,37.105000000000004,0.91625,77.49000000000001,8.49,6.747,8.200000000000001,,7.83887,4.56225
2021-09-01 17:00:00+03:00,32.43,40.67,42.025000000000006,0.18325,81.385,10.236,6.747,8.405000000000001,,7.83887,4.455
2021-09-01 18:00:00+03:00,31.9125,40.7925,45.30500000000001,1.6492499999999999,82.82000000000001,11.022,6.747,8.405000000000001,,7.83887,4.114
2021-09-01 19:00:00+03:00,31.9125,37.24,47.56,2.74875,94.50500000000001,11.556000000000001,6.744,9.020000000000001,,7.83887,4.03425
2021-09-01 20:00:00+03:00,32.9475,37.8525,48.585,0.18325,89.995,11.664,6.747,9.430000000000001,,7.83887,4.18
2021-09-01 21:00:00+03:00,33.6375,38.22,39.565000000000005,0.18325,73.595,10.134,6.744,9.635000000000002,,7.83887,4.77675
2021-09-01 22:00:00+03:00,33.465,37.73,17.630000000000003,0.18325,64.78,8.43,6.744,10.66,,8.069425,4.809749999999999
2021-09-01 23:00:00+03:00,33.58,35.1575,9.020000000000001,0.18325,59.245000000000005,6.912,6.744,11.07,,8.069425,5.093
2021-09-02 00:00:00+03:00,33.235,36.015,7.995000000000001,0.18325,56.785000000000004,6.216,6.747,11.275,,8.069425,5.48075
2021-09-02 01:00:00+03:00,32.9475,36.505,7.585000000000001,0.18325,55.965,6.492,6.747,11.685,,7.608315,5.49175
2021-09-02 02:00:00+03:00,33.465,35.28,7.995000000000001,0.18325,56.580000000000005,6.444,6.747,11.685,,6.224985,5.318499999999999
2021-09-02 03:00:00+03:00,33.58,34.1775,8.200000000000001,0.18325,56.785000000000004,6.426,6.75,11.685,,6.224985,5.0874999999999995
2021-09-02 04:00:00+03:00,34.3275,34.4225,8.200000000000001,0.18325,56.785000000000004,6.396,6.753,11.685,,6.686095,4.752
2021-09-02 05:00:00+03:00,34.615,33.9325,15.990000000000002,0.18325,59.86000000000001,6.726,6.75,12.095,,6.686095,4.2844999999999995
2021-09-02 06:00:00+03:00,34.6725,38.0975,34.03,0.18325,69.495,7.2780000000000005,6.753,12.3,,7.37776,3.8554999999999997
2021-09-02 07:00:00+03:00,35.1325,38.71,38.95,0.18325,86.715,9.354000000000001,6.756,11.275,,8.069425,3.025
2021-09-02 08:00:00+03:00,35.190000000000005,38.464999999999996,47.765,0.18325,104.55000000000001,11.874,6.756,9.635000000000002,,8.29998,2.19725
2021-09-02 09:00:00+03:00,35.0175,39.5675,50.84,2.01575,110.90500000000002,12.198,6.759,9.020000000000001,,7.83887,1.6444999999999999
2021-09-02 10:00:00+03:00,35.075,40.425,50.635000000000005,0.0,111.11000000000001,12.156,6.7620000000000005,8.815000000000001,,7.83887,1.7022499999999998
2021-09-02 11:00:00+03:00,35.4775,38.22,50.225,0.0,110.90500000000002,11.856,6.759,8.200000000000001,,7.83887,1.8452499999999998
2021-09-02 12:00:00+03:00,35.2475,37.6075,50.84,0.0,110.495,11.76,6.756,8.200000000000001,,7.83887,1.89475
2021-09-02 13:00:00+03:00,35.2475,37.8525,50.635000000000005,0.0,109.67500000000001,11.658,6.75,8.200000000000001,,7.83887,1.9442499999999998
2021-09-02 14:00:00+03:00,35.1325,38.464999999999996,51.045,0.91625,108.65,11.244,6.753,8.200000000000001,,8.069425,2.27975
2021-09-02 15:00:00+03:00,35.305,41.0375,42.845000000000006,0.0,105.165,8.67,6.756,8.200000000000001,,8.29998,2.5025
2021-09-02 16:00:00+03:00,35.2475,40.7925,42.025000000000006,0.0,102.91000000000001,8.91,6.753,8.405000000000001,,7.83887,2.376
2021-09-02 17:00:00+03:00,35.1325,43.12,45.510000000000005,0.0,98.4,10.08,6.753,8.815000000000001,,7.83887,2.2962499999999997
2021-09-02 18:00:00+03:00,35.4775,39.8125,47.765,0.0,95.73500000000001,11.454,6.753,8.815000000000001,,7.83887,2.629
2021-09-02 19:00:00+03:00,35.305,37.3625,56.99,0.0,90.61000000000001,11.868,6.756,9.430000000000001,,7.83887,2.84625
2021-09-02 20:00:00+03:00,35.190000000000005,34.79,60.065000000000005,0.0,75.64500000000001,12.234,6.753,9.430000000000001,,7.83887,3.1075
2021-09-02 21:00:00+03:00,35.42,34.3,63.96000000000001,0.0,74.21000000000001,10.752,6.747,10.045,,7.83887,3.4044999999999996
2021-09-02 22:00:00+03:00,35.65,32.707499999999996,57.19500000000001,0.0,75.85000000000001,8.808,6.75,10.045,,7.83887,3.85275
2021-09-02 23:00:00+03:00,35.2475,29.0325,37.105000000000004,0.0,68.88000000000001,7.104,6.744,10.66,,7.608315,4.1525
2021-09-03 00:00:00+03:00,35.1325,30.134999999999998,31.570000000000004,0.0,63.550000000000004,4.788,6.744,11.07,,6.916650000000001,4.1194999999999995
2021-09-03 01:00:00+03:00,34.96,30.2575,32.39,0.0,62.525000000000006,3.552,6.744,11.07,,5.7638750000000005,4.006749999999999
2021-09-03 02:00:00+03:00,35.362500000000004,31.36,32.39,0.0,62.525000000000006,3.378,6.747,11.48,,5.7638750000000005,3.9435
2021-09-03 03:00:00+03:00,35.535000000000004,28.91,32.800000000000004,0.0,62.115,3.2520000000000002,6.75,11.685,,6.686095,3.96
2021-09-03 04:00:00+03:00,35.7075,29.7675,33.005,0.0,61.705000000000005,3.2520000000000002,6.75,11.685,,7.37776,4.24325
