,Biomass,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore
2021-10-01 00:00:00+02:00,1.84,132.545,356.70000000000005,0.0,1.422,357.725,0.0,79.541475,6.591,3.4265
2021-10-01 00:15:00+02:00,1.8975000000000002,131.6875,347.475,0.0,1.422,360.595,0.0,79.77203,6.573,3.4429999999999996
2021-10-01 00:30:00+02:00,1.8975000000000002,114.17,343.785,0.0,1.422,353.01000000000005,0.0,80.23314,6.492,3.29175
2021-10-01 00:45:00+02:00,1.8975000000000002,110.495,353.42,0.0,1.422,345.63000000000005,0.0,81.15536,6.336,3.28625
2021-10-01 01:00:00+02:00,1.8975000000000002,110.005,344.19500000000005,0.0,1.422,346.245,0.0,79.080365,6.582,3.3604999999999996
2021-10-01 01:15:00+02:00,1.8975000000000002,110.985,332.92,0.0,1.422,347.475,0.0,79.080365,6.5760000000000005,3.3274999999999997
2021-10-01 01:30:00+02:00,1.84,111.23,330.87,0.0,1.422,344.81,0.0,79.541475,6.609,3.311
2021-10-01 01:45:00+02:00,1.8975000000000002,110.1275,319.39000000000004,0.0,1.422,340.3,0.0,80.00258500000001,6.621,3.2697499999999997
2021-10-01 02:00:00+02:00,1.84,112.7,306.475,0.0,1.422,335.58500000000004,0.0,81.385915,6.618,3.3852499999999996
2021-10-01 02:15:00+02:00,1.8975000000000002,114.5375,301.14500000000004,0.0,1.422,336.20000000000005,0.0,80.924805,6.618,3.3385
2021-10-01 02:30:00+02:00,1.84,114.905,300.12,0.0,1.422,328.82000000000005,0.0,79.77203,6.612,3.234
2021-10-01 02:45:00+02:00,1.8975000000000002,116.4975,297.45500000000004,0.0,1.425,324.105,0.0,80.463695,6.621,3.2725
2021-10-01 03:00:00+02:00,1.84,115.88499999999999,298.48,0.0,1.425,325.745,0.0,81.847025,6.6000000000000005,3.2312499999999997
2021-10-01 03:15:00+02:00,1.8975000000000002,118.94749999999999,299.71000000000004,0.0,1.425,323.49,0.0,80.924805,6.555,3.17625
2021-10-01 03:30:00+02:00,1.84,116.2525,301.35,0.0,1.425,318.77500000000003,0.0,82.30813500000001,6.57,3.1515
2021-10-01 03:45:00+02:00,1.8975000000000002,114.7825,301.14500000000004,0.0,1.425,317.545,0.0,82.30813500000001,6.582,3.058
2021-10-01 04:00:00+02:00,1.84,119.1925,302.17,0.0,1.425,315.495,0.0,82.769245,6.585,3.0084999999999997
2021-10-01 04:15:00+02:00,1.84,122.5,302.785,0.0,1.425,318.16,0.0,82.07758,6.597,2.981
2021-10-01 04:30:00+02:00,1.84,120.1725,303.19500000000005,0.0,1.425,318.57000000000005,0.0,83.69146500000001,6.6240000000000006,2.937
2021-10-01 04:45:00+02:00,1.8975000000000002,123.3575,306.475,0.0,1.425,319.185,0.0,81.847025,6.603,2.96725
2021-10-01 05:00:00+02:00,1.84,118.94749999999999,333.535,0.0,1.425,319.8,0.0,82.769245,6.585,2.96175
2021-10-01 05:15:00+02:00,1.84,115.5175,360.8,0.0,1.425,320.21000000000004,0.0,81.15536,6.609,3.04425
2021-10-01 05:30:00+02:00,1.84,115.64,374.535,0.0,1.425,319.185,0.0,80.924805,6.621,3.0745
2021-10-01 05:45:00+02:00,1.84,115.5175,390.52500000000003,0.0,1.425,323.285,0.0,79.080365,6.615,3.1102499999999997
2021-10-01 06:00:00+02:00,1.84,121.8875,441.57000000000005,0.0,1.422,328.0,0.0,77.92759000000001,6.588,3.0277499999999997
2021-10-01 06:15:00+02:00,1.84,123.3575,507.17,0.0,1.425,329.23,0.0,77.92759000000001,6.564,2.9644999999999997
2021-10-01 06:30:00+02:00,1.84,121.765,548.7850000000001,0.0,1.425,336.61,0.0,79.31092000000001,6.585,2.893
2021-10-01 06:45:00+02:00,1.84,131.9325,610.9000000000001,0.0,1.425,387.45000000000005,0.0,77.92759000000001,6.561,2.739
2021-10-01 07:00:00+02:00,1.84,118.09,653.5400000000001,0.0,1.425,386.22,0.0,79.080365,6.255,2.67025
2021-10-01 07:15:00+02:00,1.84,121.6425,690.44,0.0,1.425,386.22,0.0,78.61925500000001,6.606,2.7472499999999997
2021-10-01 07:30:00+02:00,1.8975000000000002,126.91,710.325,0.0,1.425,399.34000000000003,0.0,78.3887,6.597,2.816
2021-10-01 07:45:00+02:00,1.84,127.5225,726.11,0.0,1.425,409.18,0.01025,76.54426000000001,6.594,2.8297499999999998
2021-10-01 08:00:00+02:00,1.84,133.89249999999998,735.95,0.0,1.425,417.175,0.03075,78.84981,6.597,2.7802499999999997
2021-10-01 08:15:00+02:00,1.8975000000000002,130.7075,732.875,0.0,1.425,418.20000000000005,0.0615,77.92759000000001,6.57,2.79125
2021-10-01 08:30:00+02:00,1.84,132.79,744.97,0.0,1.425,439.31500000000005,0.10250000000000001,79.080365,6.6000000000000005,2.7885
2021-10-01 08:45:00+02:00,1.84,125.685,728.98,0.0,1.425,434.19000000000005,0.14350000000000002,79.31092000000001,6.585,2.63175
2021-10-01 09:00:00+02:00,1.84,114.7825,693.9250000000001,0.0,1.425,402.62,0.164,79.77203,6.57,2.64825
2021-10-01 09:15:00+02:00,1.8975000000000002,114.2925,657.0250000000001,0.0,1.425,390.73,0.15375,80.924805,6.573,2.6345
2021-10-01 09:30:00+02:00,1.84,114.0475,629.5550000000001,0.0,1.425,400.77500000000003,0.20500000000000002,81.15536,6.531,2.7335
2021-10-01 09:45:00+02:00,1.84,113.925,613.565,0.0,1.425,403.44000000000005,0.2665,80.463695,6.537,2.7279999999999998
2021-10-01 10:00:00+02:00,1.84,115.5175,562.315,0.0,1.425,412.05,0.29725,81.847025,6.5760000000000005,2.75275
2021-10-01 10:15:00+02:00,1.8975000000000002,117.9675,513.9350000000001,0.0,1.425,429.88500000000005,0.44075000000000003,82.99980000000001,6.549,2.871
2021-10-01 10:30:00+02:00,1.84,118.94749999999999,491.59000000000003,0.0,1.425,449.77000000000004,0.48175,81.61647,6.579,2.86
2021-10-01 10:45:00+02:00,1.84,120.1725,464.735,0.0,1.425,461.45500000000004,0.46125,79.77203,6.513,2.87925
2021-10-01 11:00:00+02:00,1.84,120.785,417.175,0.0,1.425,450.795,0.37925000000000003,80.924805,6.456,2.8215
2021-10-01 11:15:00+02:00,1.84,123.235,394.21500000000003,0.0,1.425,474.57500000000005,0.33825,81.15536,6.495,2.915
2021-10-01 11:30:00+02:00,1.84,116.9875,372.89500000000004,0.0,1.425,471.70500000000004,0.33825,81.15536,6.3660000000000005,2.8434999999999997
2021-10-01 11:45:00+02:00,1.84,125.44,364.90000000000003,0.0,1.425,474.37000000000006,0.369,80.924805,6.561,2.9452499999999997
2021-10-01 12:00:00+02:00,1.84,134.505,349.32000000000005,0.0,1.425,484.82500000000005,0.28700000000000003,78.84981,6.573,2.8545
2021-10-01 12:15:00+02:00,1.84,136.22,356.90500000000003,0.0,1.425,524.1850000000001,0.47150000000000003,78.61925500000001,6.57,2.772
2021-10-01 12:30:00+02:00,1.84,115.7625,338.865,0.0,1.425,513.5250000000001,0.492,78.61925500000001,6.522,2.7609999999999997
2021-10-01 12:45:00+02:00,0.0,128.5025,333.74,0.0,1.425,60.475,0.0,15.908295,6.5280000000000005,1.47675
2021-10-01 13:00:00+02:00,1.84,124.5825,335.58500000000004,0.0,1.425,506.96500000000003,0.328,79.541475,6.561,2.915
2021-10-01 13:15:00+02:00,1.84,116.13,333.535,0.0,1.425,492.41,0.37925000000000003,79.31092000000001,6.537,2.9865
2021-10-01 13:30:00+02:00,1.84,125.44,343.58000000000004,0.0,1.425,486.05500000000006,0.47150000000000003,79.31092000000001,6.582,2.8819999999999997
2021-10-01 13:45:00+02:00,1.84,128.9925,350.75500000000005,0.0,1.425,486.87500000000006,0.328,78.61925500000001,6.582,2.9067499999999997
2021-10-01 14:00:00+02:00,1.84,118.7025,358.75,0.0,1.425,470.475,0.29725,78.3887,5.973,2.7802499999999997
2021-10-01 14:15:00+02:00,1.8975000000000002,110.61749999999999,348.70500000000004,0.0,1.425,450.18,0.20500000000000002,78.61925500000001,5.415,2.71425
2021-10-01 14:30:00+02:00,1.84,110.74,348.5,0.0,1.425,441.16,0.1845,81.15536,6.465,2.63725
2021-10-01 14:45:00+02:00,1.84,114.41499999999999,361.82500000000005,0.0,1.425,438.29,0.1845,82.07758,6.6000000000000005,2.673
2021-10-01 15:00:00+02:00,1.84,122.86749999999999,398.93,0.0,1.425,419.43,0.164,82.07758,6.6000000000000005,2.7032499999999997
2021-10-01 15:15:00+02:00,1.84,125.685,453.05,0.0,1.425,415.535,0.15375,80.463695,6.525,2.7994999999999997
2021-10-01 15:30:00+02:00,1.84,124.95,497.74000000000007,0.0,1.425,405.90000000000003,0.13325,79.541475,6.144,2.8985
2021-10-01 15:45:00+02:00,1.84,147.73499999999999,546.12,0.0,1.425,409.59000000000003,0.10250000000000001,78.3887,5.385,2.9012499999999997
2021-10-01 16:00:00+02:00,1.84,144.55,597.1650000000001,0.0,1.425,437.06000000000006,0.082,78.84981,5.016,2.695
2021-10-01 16:15:00+02:00,1.84,164.2725,629.1450000000001,0.0,1.425,436.24,0.10250000000000001,77.92759000000001,5.355,2.5629999999999997
2021-10-01 16:30:00+02:00,1.84,150.43,676.5,0.0,1.425,433.78000000000003,0.09225,77.46648,6.18,2.4612499999999997
2021-10-01 16:45:00+02:00,1.8975000000000002,146.265,708.2750000000001,0.0,1.428,419.02000000000004,0.0615,77.697035,6.171,2.5025
2021-10-01 17:00:00+02:00,1.84,157.9025,739.4350000000001,0.0,1.425,447.31000000000006,0.07175000000000001,78.84981,5.883,2.60425
2021-10-01 17:15:00+02:00,1.84,155.085,746.815,0.0,1.425,452.23,0.082,77.697035,6.087,2.42825
