,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2021-05-31 23:00:00+01:00,1716.0,8535.0,0.0,0.0,0.0,190.0,5456.0,146.0,1.0,2575.0,2666.0
2021-05-31 23:30:00+01:00,1716.0,7188.0,0.0,0.0,0.0,171.0,5450.0,144.0,1.0,2546.0,2671.0
2021-06-01 00:00:00+01:00,1700.0,6854.0,0.0,0.0,42.0,109.0,5457.0,144.0,1.0,2596.0,2739.0
2021-06-01 00:30:00+01:00,1557.0,6456.0,0.0,0.0,0.0,109.0,5463.0,143.0,0.0,2644.0,2743.0
2021-06-01 01:00:00+01:00,1544.0,6377.0,0.0,0.0,0.0,88.0,5458.0,137.0,5.0,2727.0,2886.0
2021-06-01 01:30:00+01:00,1532.0,5983.0,0.0,0.0,0.0,88.0,5460.0,133.0,6.0,2742.0,2955.0
2021-06-01 02:00:00+01:00,1519.0,5945.0,0.0,0.0,0.0,89.0,5464.0,132.0,7.0,2538.0,2938.0
2021-06-01 02:30:00+01:00,1535.0,5982.0,0.0,0.0,0.0,89.0,5453.0,132.0,3.0,2408.0,2912.0
2021-06-01 03:00:00+01:00,1554.0,5484.0,0.0,0.0,0.0,89.0,5456.0,137.0,0.0,2274.0,2851.0
2021-06-01 03:30:00+01:00,1558.0,6091.0,0.0,0.0,0.0,89.0,5452.0,135.0,0.0,2158.0,2876.0
2021-06-01 04:00:00+01:00,1564.0,5668.0,0.0,0.0,0.0,89.0,5455.0,136.0,0.0,2141.0,2857.0
2021-06-01 04:30:00+01:00,1556.0,5848.0,0.0,0.0,0.0,89.0,5451.0,138.0,2.0,2184.0,2759.0
2021-06-01 05:00:00+01:00,1559.0,5564.0,0.0,0.0,0.0,89.0,5452.0,137.0,61.0,2026.0,2577.0
2021-06-01 05:30:00+01:00,1583.0,6138.0,0.0,0.0,0.0,89.0,5461.0,138.0,297.0,1793.0,2472.0
2021-06-01 06:00:00+01:00,1651.0,7868.0,0.0,0.0,0.0,144.0,5464.0,140.0,675.0,76.0,1117.0
2021-06-01 06:30:00+01:00,1794.0,9643.0,0.0,0.0,0.0,215.0,5462.0,141.0,1200.0,1643.0,2245.0
2021-06-01 07:00:00+01:00,1991.0,11323.0,0.0,0.0,0.0,256.0,5468.0,149.0,1810.0,1490.0,2117.0
2021-06-01 07:30:00+01:00,2492.0,12515.0,0.0,0.0,0.0,288.0,5472.0,143.0,2480.0,1417.0,2065.0
2021-06-01 08:00:00+01:00,2439.0,13248.0,0.0,0.0,261.0,334.0,5465.0,252.0,3210.0,1287.0,1973.0
2021-06-01 08:30:00+01:00,2466.0,13383.0,0.0,0.0,600.0,337.0,5473.0,230.0,4030.0,1207.0,1998.0
2021-06-01 09:00:00+01:00,2525.0,13507.0,0.0,0.0,0.0,337.0,5462.0,194.0,4930.0,1214.0,2054.0
2021-06-01 09:30:00+01:00,2473.0,13074.0,0.0,0.0,323.0,337.0,5458.0,209.0,5790.0,1106.0,2030.0
2021-06-01 10:00:00+01:00,2279.0,13012.0,0.0,0.0,236.0,282.0,5464.0,162.0,6530.0,1123.0,2018.0
2021-06-01 10:30:00+01:00,2345.0,13047.0,0.0,0.0,0.0,249.0,5459.0,142.0,7220.0,1097.0,1943.0
2021-06-01 11:00:00+01:00,2517.0,12373.0,0.0,0.0,0.0,180.0,5466.0,142.0,7820.0,1156.0,2021.0
2021-06-01 11:30:00+01:00,2516.0,12120.0,0.0,0.0,0.0,177.0,5496.0,142.0,8390.0,1151.0,1963.0
2021-06-01 12:00:00+01:00,2519.0,12063.0,0.0,0.0,0.0,166.0,5457.0,143.0,8590.0,1202.0,2087.0
2021-06-01 12:30:00+01:00,2531.0,11846.0,0.0,0.0,0.0,166.0,5466.0,141.0,8861.0,1252.0,2096.0
2021-06-01 13:00:00+01:00,2507.0,11483.0,0.0,0.0,0.0,148.0,5442.0,141.0,8735.0,1275.0,2214.0
2021-06-01 13:30:00+01:00,2223.0,11245.0,0.0,0.0,0.0,104.0,5455.0,141.0,8590.0,1341.0,2213.0
2021-06-01 14:00:00+01:00,2239.0,10681.0,0.0,0.0,0.0,104.0,5444.0,143.0,8310.0,1455.0,2190.0
2021-06-01 14:30:00+01:00,2240.0,10801.0,0.0,0.0,0.0,104.0,5448.0,142.0,7850.0,1511.0,2172.0
2021-06-01 15:00:00+01:00,2400.0,10658.0,0.0,0.0,0.0,104.0,5460.0,141.0,7280.0,1758.0,2272.0
2021-06-01 15:30:00+01:00,2519.0,10708.0,0.0,0.0,0.0,114.0,5457.0,141.0,6720.0,1842.0,2271.0
2021-06-01 16:00:00+01:00,2515.0,11169.0,0.0,0.0,0.0,114.0,5449.0,157.0,6100.0,1945.0,2305.0
2021-06-01 16:30:00+01:00,2522.0,12035.0,0.0,0.0,0.0,114.0,5457.0,169.0,5290.0,2096.0,2293.0
2021-06-01 17:00:00+01:00,2529.0,12716.0,0.0,0.0,0.0,261.0,5452.0,169.0,4570.0,2414.0,2204.0
2021-06-01 17:30:00+01:00,2520.0,12866.0,0.0,0.0,271.0,352.0,5450.0,173.0,3700.0,2868.0,2199.0
2021-06-01 18:00:00+01:00,2516.0,13101.0,0.0,0.0,775.0,375.0,5451.0,177.0,2880.0,3201.0,2131.0
2021-06-01 18:30:00+01:00,2526.0,12771.0,0.0,0.0,72.0,436.0,5455.0,203.0,2110.0,3480.0,2098.0
2021-06-01 19:00:00+01:00,2530.0,12642.0,0.0,0.0,568.0,377.0,5454.0,173.0,1480.0,3604.0,1881.0
2021-06-01 19:30:00+01:00,2511.0,13040.0,0.0,0.0,298.0,358.0,5451.0,158.0,936.0,3672.0,1795.0
2021-06-01 20:00:00+01:00,2526.0,13034.0,0.0,0.0,65.0,424.0,5467.0,221.0,446.0,3776.0,1714.0
2021-06-01 20:30:00+01:00,2528.0,12598.0,0.0,0.0,0.0,353.0,5462.0,142.0,125.0,3863.0,1725.0
2021-06-01 21:00:00+01:00,2492.0,11708.0,0.0,0.0,0.0,272.0,5468.0,141.0,10.0,4088.0,1737.0
2021-06-01 21:30:00+01:00,2422.0,10824.0,0.0,0.0,0.0,255.0,5469.0,144.0,2.0,4324.0,1804.0
2021-06-01 22:00:00+01:00,2430.0,10755.0,0.0,0.0,26.0,173.0,5462.0,145.0,1.0,4317.0,1902.0
2021-06-01 22:30:00+01:00,2229.0,9544.0,0.0,0.0,0.0,147.0,5468.0,143.0,0.0,4320.0,1865.0
2021-06-01 23:00:00+01:00,1585.0,8992.0,0.0,0.0,45.0,149.0,5459.0,145.0,1.0,4132.0,1932.0
2021-06-01 23:30:00+01:00,1431.0,7609.0,0.0,0.0,0.0,140.0,5503.0,143.0,2.0,4056.0,1945.0
2021-06-02 00:00:00+01:00,1453.0,6337.0,0.0,0.0,0.0,98.0,5503.0,145.0,1.0,4064.0,2026.0
2021-06-02 00:30:00+01:00,1434.0,5844.0,0.0,0.0,0.0,93.0,5502.0,142.0,0.0,4019.0,2044.0
2021-06-02 01:00:00+01:00,1445.0,6055.0,0.0,0.0,0.0,71.0,5516.0,141.0,6.0,3777.0,2067.0
2021-06-02 01:30:00+01:00,1468.0,5932.0,0.0,0.0,0.0,73.0,5523.0,144.0,9.0,3660.0,2013.0
2021-06-02 02:00:00+01:00,1462.0,5729.0,0.0,0.0,0.0,64.0,5531.0,142.0,6.0,3640.0,1987.0
2021-06-02 02:30:00+01:00,1521.0,5740.0,0.0,0.0,0.0,62.0,5536.0,142.0,1.0,3720.0,1970.0
2021-06-02 03:00:00+01:00,1547.0,5389.0,0.0,0.0,0.0,63.0,5534.0,145.0,0.0,3614.0,1854.0
2021-06-02 03:30:00+01:00,1535.0,5561.0,0.0,0.0,0.0,63.0,5540.0,141.0,0.0,3560.0,1924.0
2021-06-02 04:00:00+01:00,1607.0,5132.0,0.0,0.0,0.0,63.0,5539.0,142.0,1.0,3554.0,1939.0
2021-06-02 04:30:00+01:00,1638.0,5121.0,0.0,0.0,0.0,63.0,5537.0,141.0,2.0,3468.0,1952.0
2021-06-02 05:00:00+01:00,1628.0,5076.0,0.0,0.0,0.0,89.0,5535.0,142.0,56.0,3411.0,2022.0
2021-06-02 05:30:00+01:00,1587.0,5067.0,0.0,0.0,0.0,102.0,5541.0,143.0,290.0,3319.0,2093.0
2021-06-02 06:00:00+01:00,1571.0,6318.0,0.0,0.0,0.0,107.0,5539.0,141.0,660.0,3148.0,2105.0
2021-06-02 06:30:00+01:00,1549.0,7760.0,0.0,0.0,0.0,146.0,5538.0,141.0,1110.0,3091.0,2082.0
2021-06-02 07:00:00+01:00,1588.0,8996.0,0.0,0.0,0.0,181.0,5541.0,136.0,1670.0,3122.0,2068.0
2021-06-02 07:30:00+01:00,1748.0,10226.0,0.0,0.0,0.0,203.0,5550.0,148.0,2320.0,3097.0,2091.0
2021-06-02 08:00:00+01:00,1765.0,11145.0,0.0,0.0,381.0,284.0,5547.0,185.0,3060.0,3040.0,2085.0
2021-06-02 08:30:00+01:00,1737.0,11781.0,0.0,0.0,471.0,286.0,5550.0,358.0,3790.0,2803.0,2130.0
2021-06-02 09:00:00+01:00,1743.0,11801.0,0.0,0.0,689.0,285.0,5544.0,302.0,4490.0,2562.0,2322.0
2021-06-02 09:30:00+01:00,1730.0,11565.0,0.0,0.0,334.0,378.0,5548.0,234.0,5130.0,2530.0,2512.0
2021-06-02 10:00:00+01:00,1742.0,11618.0,0.0,0.0,34.0,295.0,5549.0,208.0,5780.0,2570.0,2866.0
2021-06-02 10:30:00+01:00,1740.0,11318.0,0.0,0.0,0.0,179.0,5554.0,199.0,6290.0,2573.0,3053.0
2021-06-02 11:00:00+01:00,1723.0,11006.0,0.0,0.0,0.0,109.0,5536.0,167.0,6670.0,2709.0,3252.0
2021-06-02 11:30:00+01:00,1706.0,10747.0,0.0,0.0,0.0,186.0,5543.0,228.0,6970.0,2550.0,3444.0
2021-06-02 12:00:00+01:00,1733.0,10836.0,0.0,0.0,0.0,206.0,5539.0,220.0,6900.0,2653.0,3849.0
