,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2021-08-01 01:00:00+03:00,6.9,1357.92,83.78999999999999,50.84,0.0,1.752,0.192,24.804000000000002,0.0,1.84444,0.836
2021-08-01 02:00:00+03:00,7.13,1353.8200000000002,83.78999999999999,51.660000000000004,0.0,1.68,0.192,24.792,0.0,1.84444,0.429
2021-08-01 03:00:00+03:00,7.13,1254.6000000000001,83.78999999999999,51.660000000000004,0.0,1.68,0.192,24.828,0.0,1.84444,0.32999999999999996
2021-08-01 04:00:00+03:00,6.44,1188.18,83.78999999999999,51.660000000000004,0.0,1.68,0.192,24.828,0.0,1.84444,0.39599999999999996
2021-08-01 05:00:00+03:00,6.9,1168.5,85.26,50.84,0.0,1.728,0.192,24.816,0.0,1.84444,0.627
2021-08-01 06:00:00+03:00,6.9,1219.3400000000001,84.77,50.02,0.0,2.064,0.192,24.816,0.328,2.76666,0.5389999999999999
2021-08-01 07:00:00+03:00,6.9,1262.8000000000002,85.75,50.02,0.0,2.616,0.192,24.828,3.075,2.76666,0.16499999999999998
2021-08-01 08:00:00+03:00,6.9,1366.1200000000001,85.75,50.02,0.0,3.3120000000000003,1.032,24.828,9.922,2.76666,0.066
2021-08-01 09:00:00+03:00,6.67,1471.9,84.77,50.84,0.0,3.336,2.712,24.852,18.327,2.76666,0.10999999999999999
2021-08-01 10:00:00+03:00,6.67,1511.2600000000002,84.77,50.84,0.0,3.2880000000000003,5.712,24.852,25.092000000000002,2.76666,0.209
2021-08-01 11:00:00+03:00,6.67,1494.0400000000002,82.32,51.660000000000004,0.0,2.616,7.2,24.828,29.602,2.76666,0.429
2021-08-01 12:00:00+03:00,6.67,1492.4,83.3,51.660000000000004,0.0,2.52,8.712,24.828,31.898,2.76666,0.583
2021-08-01 13:00:00+03:00,6.67,1490.7600000000002,82.81,50.84,0.0,2.424,8.4,24.828,32.308,2.76666,0.715
2021-08-01 14:00:00+03:00,6.67,1494.0400000000002,82.32,50.84,0.0,2.04,7.632000000000001,24.816,30.299000000000003,2.76666,0.8029999999999999
2021-08-01 15:00:00+03:00,6.9,1501.42,80.85,50.84,0.0,1.8,7.968,24.804000000000002,27.429000000000002,2.76666,0.9239999999999999
2021-08-01 16:00:00+03:00,6.9,1515.3600000000001,81.83,50.84,0.0,2.376,9.528,24.792,22.96,2.76666,0.946
2021-08-01 17:00:00+03:00,6.9,1515.3600000000001,81.83,50.84,3.12,2.688,11.4,24.78,15.99,2.76666,0.946
2021-08-01 18:00:00+03:00,6.44,1522.74,82.81,50.84,3.168,2.88,14.376,24.78,7.995,2.76666,1.045
2021-08-01 19:00:00+03:00,6.9,1527.66,78.89,51.660000000000004,3.192,3.408,13.848,24.78,2.091,2.76666,1.232
2021-08-01 20:00:00+03:00,6.9,1531.7600000000002,81.34,52.480000000000004,3.168,3.48,16.968,24.768,0.164,2.76666,1.5399999999999998
2021-08-01 21:00:00+03:00,7.13,1512.9,80.85,51.660000000000004,4.5360000000000005,3.936,17.448,24.768,0.0,2.76666,1.936
2021-08-01 22:00:00+03:00,6.9,1539.96,74.48,51.660000000000004,3.216,3.576,13.824,24.792,0.0,2.76666,2.2329999999999997
2021-08-01 23:00:00+03:00,6.9,1434.18,70.56,51.660000000000004,0.0,2.136,7.344,24.804000000000002,0.0,2.76666,2.2439999999999998
2021-08-02 00:00:00+03:00,7.13,1387.44,60.269999999999996,51.660000000000004,0.0,1.848,1.1520000000000001,24.792,0.0,2.76666,2.046
2021-08-02 01:00:00+03:00,7.13,1234.92,60.269999999999996,51.660000000000004,0.0,1.512,0.192,24.792,0.0,2.76666,2.112
2021-08-02 02:00:00+03:00,6.9,1200.48,60.76,52.480000000000004,0.0,1.464,0.192,24.792,0.0,2.76666,2.409
2021-08-02 03:00:00+03:00,6.67,1109.46,60.76,52.480000000000004,0.0,1.464,0.192,24.828,0.0,2.76666,2.266
2021-08-02 04:00:00+03:00,6.67,1072.5600000000002,60.76,52.480000000000004,0.0,1.488,0.192,24.828,0.0,2.76666,2.222
2021-08-02 05:00:00+03:00,6.67,1102.9,61.74,51.660000000000004,0.0,1.584,0.192,24.828,0.0,2.76666,2.134
2021-08-02 06:00:00+03:00,6.67,1161.94,60.76,50.84,0.0,1.8960000000000001,0.192,24.852,0.369,2.76666,2.0789999999999997
2021-08-02 07:00:00+03:00,6.9,1389.9,61.74,50.84,0.0,1.824,0.192,24.852,3.116,2.76666,2.266
2021-08-02 08:00:00+03:00,6.9,1434.18,60.269999999999996,51.660000000000004,0.0,3.024,0.192,24.84,9.717,2.76666,2.904
2021-08-02 09:00:00+03:00,6.9,1556.3600000000001,61.25,51.660000000000004,0.0,3.168,1.272,24.84,17.753,1.84444,2.827
2021-08-02 10:00:00+03:00,6.67,1533.4,61.74,51.660000000000004,0.0,3.12,3.648,24.852,24.354000000000003,1.84444,2.508
2021-08-02 11:00:00+03:00,6.44,1555.5400000000002,59.78,50.84,0.0,3.048,4.2,24.864,28.741,1.84444,2.497
2021-08-02 12:00:00+03:00,6.67,1461.24,55.37,50.84,0.0,2.664,7.68,24.864,31.119,1.84444,2.4859999999999998
2021-08-02 13:00:00+03:00,6.67,1376.7800000000002,56.35,50.02,0.0,2.424,9.504,24.852,31.611,1.84444,2.42
2021-08-02 14:00:00+03:00,6.67,1444.0200000000002,59.78,50.02,0.0,2.544,11.16,24.828,29.766000000000002,1.84444,2.134
2021-08-02 15:00:00+03:00,5.98,1473.5400000000002,58.8,50.02,0.0,2.376,10.8,24.792,26.117,0.92222,2.101
2021-08-02 16:00:00+03:00,5.75,1554.72,57.33,50.02,0.0,2.712,14.832,24.768,21.689,1.84444,1.98
2021-08-02 17:00:00+03:00,6.21,1505.5200000000002,57.82,50.84,0.0,3.624,18.432000000000002,24.756,15.129000000000001,1.84444,1.793
2021-08-02 18:00:00+03:00,5.5200000000000005,1521.1000000000001,58.8,50.84,1.512,3.504,19.512,24.768,7.5440000000000005,1.84444,1.507
2021-08-02 19:00:00+03:00,5.98,1532.5800000000002,57.33,50.84,4.8,3.888,21.336000000000002,24.768,2.0500000000000003,1.84444,1.1769999999999998
2021-08-02 20:00:00+03:00,6.44,1539.14,56.839999999999996,50.84,5.064,4.056,23.304000000000002,24.768,0.123,1.84444,1.265
2021-08-02 21:00:00+03:00,6.44,1546.5200000000002,56.35,50.02,4.824,3.8160000000000003,24.144000000000002,24.756,0.0,1.84444,1.716
2021-08-02 22:00:00+03:00,6.67,1562.1000000000001,56.35,50.02,1.488,3.624,17.592,24.768,0.0,48.87766,1.7489999999999999
2021-08-02 23:00:00+03:00,6.67,1565.38,56.839999999999996,51.660000000000004,0.0,3.048,9.912,24.768,0.0,0.0,1.8809999999999998
2021-08-03 00:00:00+03:00,6.21,1494.0400000000002,58.8,49.2,0.0,1.6560000000000001,1.224,24.804000000000002,0.0,1.84444,1.9689999999999999
2021-08-03 01:00:00+03:00,6.21,1303.8000000000002,59.29,49.2,0.0,1.56,0.192,24.816,0.0,1.84444,1.8259999999999998
2021-08-03 02:00:00+03:00,5.98,1295.6000000000001,59.78,48.38,0.0,1.512,0.192,24.828,0.0,1.84444,1.672
2021-08-03 03:00:00+03:00,5.98,1289.8600000000001,59.29,48.38,0.0,1.512,0.192,24.84,0.0,1.84444,1.375
2021-08-03 04:00:00+03:00,5.98,1439.1000000000001,58.8,48.38,0.0,1.512,0.192,24.84,0.0,1.84444,1.045
2021-08-03 05:00:00+03:00,5.98,1287.4,60.269999999999996,49.2,0.0,1.68,0.192,24.84,0.0,1.84444,1.309
2021-08-03 06:00:00+03:00,5.75,1216.88,60.269999999999996,50.84,0.0,1.968,0.192,24.84,0.28700000000000003,1.84444,3.025
2021-08-03 07:00:00+03:00,5.98,1367.76,62.23,50.02,0.0,2.04,0.192,24.852,2.952,1.84444,3.157
2021-08-03 08:00:00+03:00,5.98,1348.0800000000002,61.25,50.84,0.0,3.072,0.192,24.888,10.004,1.84444,3.421
2021-08-03 09:00:00+03:00,5.5200000000000005,1448.94,61.25,50.84,0.0,3.624,1.344,24.876,18.614,2.76666,3.0799999999999996
2021-08-03 10:00:00+03:00,5.29,1430.0800000000002,61.25,50.84,0.0,3.7920000000000003,3.84,24.888,25.748,2.76666,2.574
2021-08-03 11:00:00+03:00,5.5200000000000005,1225.9,60.76,55.760000000000005,0.0,3.672,10.8,24.864,30.504,2.76666,2.4419999999999997
2021-08-03 12:00:00+03:00,5.5200000000000005,1287.4,60.76,55.760000000000005,0.0,3.2640000000000002,10.728,24.864,32.882,2.76666,2.057
2021-08-03 13:00:00+03:00,5.75,1296.42,60.269999999999996,55.760000000000005,0.0,3.384,12.096,24.864,33.251000000000005,2.76666,2.002
2021-08-03 14:00:00+03:00,5.29,1375.14,60.269999999999996,55.760000000000005,0.0,3.2880000000000003,11.424,24.828,31.775000000000002,2.76666,1.9469999999999998
2021-08-03 15:00:00+03:00,5.5200000000000005,1489.1200000000001,59.29,50.02,0.0,3.12,9.192,24.828,28.536,2.76666,1.914
2021-08-03 16:00:00+03:00,5.75,1543.24,58.8,50.84,0.0,3.3120000000000003,10.872,24.816,22.632,2.76666,1.859
2021-08-03 17:00:00+03:00,5.5200000000000005,1562.1000000000001,58.8,50.84,0.0,4.152,16.632,24.84,15.006,2.76666,1.7269999999999999
2021-08-03 18:00:00+03:00,5.5200000000000005,1566.2,59.78,50.84,0.0,4.296,20.76,24.816,7.0520000000000005,2.76666,1.2209999999999999
2021-08-03 19:00:00+03:00,5.29,1556.3600000000001,60.269999999999996,49.2,4.056,4.488,21.912,24.804000000000002,1.804,2.76666,1.2209999999999999
2021-08-03 20:00:00+03:00,5.75,1539.96,60.76,49.2,3.936,4.728,21.240000000000002,24.792,0.082,2.76666,0.858
2021-08-03 21:00:00+03:00,6.21,1539.96,60.76,48.38,4.224,4.728,21.432000000000002,24.828,0.0,2.76666,0.946
2021-08-03 22:00:00+03:00,5.98,1539.14,60.269999999999996,48.38,2.904,4.224,17.328,24.828,0.0,2.76666,0.7919999999999999
2021-08-03 23:00:00+03:00,6.21,1545.7,60.269999999999996,48.38,0.0,3.096,10.68,24.816,0.0,2.76666,0.6489999999999999
2021-08-04 00:00:00+03:00,5.98,1509.6200000000001,61.25,47.56,0.0,2.2560000000000002,3.6,24.852,0.0,2.76666,0.352
2021-08-04 01:00:00+03:00,6.21,1415.3200000000002,61.74,47.56,0.0,1.56,0.84,24.876,0.0,2.76666,0.308
2021-08-04 02:00:00+03:00,6.67,1220.98,62.23,45.92,0.0,1.56,0.312,24.852,0.0,2.76666,0.46199999999999997
2021-08-04 03:00:00+03:00,6.67,1212.7800000000002,62.72,45.92,0.0,1.584,0.192,24.852,0.0,2.76666,0.39599999999999996
2021-08-04 04:00:00+03:00,6.67,1193.1000000000001,62.72,45.92,0.0,1.584,0.192,24.852,0.0,2.76666,0.286
2021-08-04 05:00:00+03:00,6.44,1207.0400000000002,63.21,45.1,0.0,1.728,0.192,24.864,0.0,2.76666,0.21999999999999997
2021-08-04 06:00:00+03:00,6.21,1311.18,60.76,45.1,0.0,1.992,0.192,24.876,0.328,1.84444,0.209
2021-08-04 07:00:00+03:00,6.44,1449.7600000000002,62.23,45.92,0.0,3.072,0.192,24.876,2.911,1.84444,0.187
2021-08-04 08:00:00+03:00,6.9,1574.4,61.25,46.74,0.0,4.2,2.4,24.876,9.143,1.84444,0.143
2021-08-04 09:00:00+03:00,6.9,1599.8200000000002,60.269999999999996,46.74,0.0,4.464,7.992,24.876,17.671,1.84444,0.033
2021-08-04 10:00:00+03:00,6.67,1660.5000000000002,59.78,46.74,0.0,4.44,7.872,24.864,24.846,1.84444,0.077
2021-08-04 11:00:00+03:00,6.44,1701.5000000000002,59.29,46.74,0.0,4.368,7.992,24.876,29.684,1.84444,0.21999999999999997
2021-08-04 12:00:00+03:00,6.67,1704.7800000000002,59.29,46.74,0.0,3.72,7.6080000000000005,24.852,32.062000000000005,1.84444,0.308
2021-08-04 13:00:00+03:00,6.44,1723.64,60.269999999999996,50.02,0.0,3.12,9.384,24.852,32.349000000000004,1.84444,0.286
2021-08-04 14:00:00+03:00,6.44,1744.96,61.25,49.2,0.0,3.192,10.416,24.852,30.422,1.84444,0.38499999999999995
