,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Solar,Wind Onshore
2021-11-01 01:00:00+02:00,272.24,757.54,0.0,0.0,0.72,0.0,6.335999999999999
2021-11-01 02:00:00+02:00,267.32,637.0,0.0,0.0,1.44,0.0,5.973
2021-11-01 03:00:00+02:00,260.76000000000005,625.24,0.0,0.0,1.44,0.0,5.763999999999999
2021-11-01 04:00:00+02:00,254.20000000000002,662.48,0.0,0.0,1.44,0.0,5.39
2021-11-01 05:00:00+02:00,255.02,704.13,0.0,0.0,1.44,0.0,5.379
2021-11-01 06:00:00+02:00,255.84000000000003,947.17,0.0,0.0,3.528,0.0,4.928
2021-11-01 07:00:00+02:00,265.68,1276.45,0.0,0.0,7.824,7.298,4.465999999999999
2021-11-01 08:00:00+02:00,281.26000000000005,1451.3799999999999,0.0,0.384,9.456,29.643,3.3
2021-11-01 09:00:00+02:00,291.92,1475.8799999999999,0.0,0.768,4.5600000000000005,51.865,1.617
2021-11-01 10:00:00+02:00,291.1,1339.17,0.0,0.07200000000000001,1.464,66.461,0.946
2021-11-01 11:00:00+02:00,273.88,1250.48,0.0,0.0,0.648,73.513,0.737
2021-11-01 12:00:00+02:00,268.96000000000004,1172.57,0.0,0.0,0.888,74.21000000000001,1.034
2021-11-01 13:00:00+02:00,268.14000000000004,1206.3799999999999,0.0,0.0,1.56,69.61800000000001,1.287
2021-11-01 14:00:00+02:00,268.14000000000004,1336.72,0.0,0.0,1.56,57.851,1.2429999999999999
2021-11-01 15:00:00+02:00,280.44,1587.11,0.0,0.0,1.032,38.212,1.331
2021-11-01 16:00:00+02:00,285.36,1859.06,0.0,2.376,8.16,14.227,1.452
2021-11-01 17:00:00+02:00,290.28000000000003,2001.6499999999999,0.0,2.376,14.76,0.8200000000000001,1.4629999999999999
2021-11-01 18:00:00+02:00,290.28000000000003,2038.8899999999999,0.0,3.6,23.328,0.0,2.057
2021-11-01 19:00:00+02:00,287.82000000000005,2011.45,0.0,4.32,22.032,0.0,2.662
2021-11-01 20:00:00+02:00,287.0,1871.31,0.0,2.616,19.344,0.0,3.5199999999999996
2021-11-01 21:00:00+02:00,291.1,1730.68,0.0,0.0,11.016,0.0,4.301
2021-11-01 22:00:00+02:00,278.8,1506.26,0.0,0.0,1.776,0.0,4.906
2021-11-01 23:00:00+02:00,270.6,1361.71,0.0,0.0,1.32,0.0,6.1049999999999995
2021-11-02 00:00:00+02:00,270.6,954.03,0.0,0.0,0.672,0.0,7.710999999999999
2021-11-02 01:00:00+02:00,258.3,715.4,0.0,0.0,0.36,0.0,9.163
2021-11-02 02:00:00+02:00,267.32,495.39,0.0,0.0,0.72,0.0,11.428999999999998
2021-11-02 03:00:00+02:00,268.96000000000004,417.48,0.0,0.0,0.6960000000000001,0.0,13.112
2021-11-02 04:00:00+02:00,267.32,394.45,0.0,0.0,0.624,0.0,15.026
2021-11-02 05:00:00+02:00,267.32,366.03,0.0,0.0,0.648,0.0,17.413
2021-11-02 06:00:00+02:00,266.5,505.68,0.0,0.0,1.056,0.0,20.096999999999998
2021-11-02 07:00:00+02:00,268.14000000000004,862.4,0.0,0.168,0.96,3.362,22.363
2021-11-02 08:00:00+02:00,268.14000000000004,1352.3999999999999,0.0,2.4,3.144,10.783000000000001,24.474999999999998
2021-11-02 09:00:00+02:00,277.98,1348.48,0.0,2.52,2.928,18.45,25.894
2021-11-02 10:00:00+02:00,299.3,1365.1399999999999,0.0,2.448,0.384,25.256,26.113999999999997
2021-11-02 11:00:00+02:00,296.84000000000003,1362.2,0.0,0.0,0.528,31.365000000000002,25.465
2021-11-02 12:00:00+02:00,295.20000000000005,1281.84,0.0,0.0,0.336,34.932,25.102
2021-11-02 13:00:00+02:00,292.74,1173.06,0.0,0.0,0.672,33.948,24.211
2021-11-02 14:00:00+02:00,282.90000000000003,1036.84,0.0,0.0,0.6,34.194,22.968
2021-11-02 15:00:00+02:00,305.86,1150.52,0.0,0.0,0.0,26.240000000000002,22.22
2021-11-02 16:00:00+02:00,336.20000000000005,1444.52,0.0,0.0,2.4,10.824,21.648
2021-11-02 17:00:00+02:00,381.3,1627.29,0.0,0.024,6.768,0.738,19.657
