,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-05-01 00:00:00+02:00,31.970000000000002,1116.43,64.19,195.265,60.27,0.3665,0.0,1.848,0.876,17.328,0.0,,0.0,10.14442,0.352
2021-05-01 01:00:00+02:00,34.730000000000004,1115.2,64.67999999999999,66.64,63.550000000000004,1.466,0.0,1.86,0.78,17.334,0.0,,0.0,11.06664,0.33549999999999996
2021-05-01 02:00:00+02:00,34.730000000000004,1117.66,63.945,66.885,62.730000000000004,1.0995,0.0,1.872,0.768,17.358,0.0,,0.0,11.06664,0.319
2021-05-01 03:00:00+02:00,34.04,1097.98,63.455,66.885,63.14000000000001,1.0995,0.0,1.86,0.744,17.394000000000002,0.0,,0.0,11.06664,0.34099999999999997
2021-05-01 04:00:00+02:00,33.58,1100.44,63.699999999999996,67.13,62.32000000000001,1.0995,0.0,1.824,1.368,17.412,0.0,,0.041,11.06664,0.297
2021-05-01 05:00:00+02:00,34.155,1086.5,64.435,67.865,62.730000000000004,1.0995,0.0,1.836,0.732,17.43,0.0,,0.14350000000000002,11.06664,0.242
2021-05-01 06:00:00+02:00,34.04,1069.69,71.05,70.07,62.32000000000001,1.0995,0.0,1.812,0.708,17.436,2.0500000000000003,,0.615,11.06664,0.19799999999999998
2021-05-01 07:00:00+02:00,34.155,1127.0900000000001,72.765,69.825,64.78,1.0995,0.0,1.788,1.032,17.448,3.6900000000000004,,2.665,11.06664,0.1595
2021-05-01 08:00:00+02:00,34.04,1153.3300000000002,68.355,69.825,66.01,1.0995,0.0,1.8,1.08,17.46,4.510000000000001,,6.642,11.527750000000001,0.1265
2021-05-01 09:00:00+02:00,34.155,1134.47,70.80499999999999,68.845,65.60000000000001,1.0995,0.0,1.86,0.372,17.466,2.46,,11.152000000000001,11.527750000000001,0.088
