,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2021-11-02 13:00:00+01:00,524.0,0.0,0.0,6826.0,746.0,157.0,0.0,0.0,0.0,618.0,710.0,0.0,5956.0,59.0,107.0,4418.0,293.0,0.0,12560.0
2021-11-02 14:00:00+01:00,529.0,0.0,0.0,7155.0,766.0,160.0,0.0,0.0,0.0,638.0,1136.0,0.0,5956.0,62.0,112.0,3454.0,289.0,0.0,12178.0
2021-11-02 15:00:00+01:00,527.0,0.0,0.0,7439.0,788.0,160.0,0.0,0.0,0.0,640.0,1870.0,0.0,5957.0,67.0,115.0,2556.0,282.0,0.0,11837.0
2021-11-02 16:00:00+01:00,537.0,0.0,0.0,7970.0,824.0,161.0,0.0,0.0,0.0,644.0,1966.0,0.0,5957.0,66.0,113.0,1274.0,292.0,0.0,11401.0
2021-11-02 17:00:00+01:00,548.0,0.0,0.0,8537.0,839.0,161.0,0.0,0.0,0.0,660.0,2401.0,0.0,5956.0,62.0,113.0,384.0,291.0,0.0,11384.0
2021-11-02 18:00:00+01:00,540.0,0.0,0.0,8716.0,839.0,161.0,0.0,0.0,0.0,708.0,2660.0,0.0,5957.0,62.0,113.0,32.0,292.0,0.0,12083.0
2021-11-02 19:00:00+01:00,544.0,0.0,0.0,8721.0,836.0,165.0,0.0,0.0,0.0,726.0,2400.0,0.0,5957.0,64.0,113.0,26.0,296.0,0.0,12431.0
2021-11-02 20:00:00+01:00,545.0,0.0,0.0,8983.0,838.0,172.0,0.0,0.0,0.0,790.0,2395.0,0.0,5957.0,61.0,113.0,25.0,299.0,0.0,12198.0
2021-11-02 21:00:00+01:00,548.0,0.0,0.0,9146.0,839.0,173.0,0.0,0.0,0.0,731.0,2355.0,0.0,5958.0,52.0,112.0,23.0,300.0,0.0,11758.0
2021-11-02 22:00:00+01:00,544.0,0.0,0.0,9004.0,819.0,172.0,0.0,0.0,0.0,704.0,1883.0,0.0,5955.0,52.0,112.0,23.0,302.0,0.0,10994.0
2021-11-02 23:00:00+01:00,540.0,0.0,0.0,8916.0,751.0,172.0,0.0,0.0,0.0,683.0,1371.0,0.0,5954.0,52.0,114.0,23.0,305.0,0.0,9958.0
2021-11-03 00:00:00+01:00,541.0,0.0,0.0,7411.0,672.0,164.0,0.0,0.0,0.0,667.0,451.0,0.0,5954.0,53.0,100.0,20.0,292.0,0.0,9671.0
2021-11-03 01:00:00+01:00,542.0,0.0,0.0,7243.0,646.0,164.0,0.0,0.0,0.0,663.0,388.0,0.0,5954.0,52.0,99.0,18.0,285.0,0.0,9349.0
2021-11-03 02:00:00+01:00,558.0,0.0,0.0,6809.0,567.0,164.0,0.0,0.0,0.0,631.0,400.0,0.0,5955.0,53.0,100.0,18.0,292.0,0.0,9172.0
2021-11-03 03:00:00+01:00,549.0,0.0,0.0,7019.0,545.0,156.0,0.0,0.0,0.0,617.0,521.0,0.0,5957.0,52.0,100.0,18.0,293.0,0.0,8941.0
2021-11-03 04:00:00+01:00,556.0,0.0,0.0,7438.0,644.0,153.0,0.0,0.0,0.0,622.0,367.0,0.0,5958.0,52.0,99.0,18.0,288.0,0.0,8877.0
2021-11-03 05:00:00+01:00,560.0,0.0,0.0,7258.0,680.0,150.0,0.0,0.0,0.0,622.0,413.0,0.0,5960.0,52.0,100.0,18.0,281.0,0.0,9309.0
2021-11-03 06:00:00+01:00,551.0,0.0,0.0,8045.0,724.0,151.0,0.0,0.0,0.0,674.0,1027.0,0.0,5961.0,53.0,103.0,18.0,281.0,0.0,9352.0
2021-11-03 07:00:00+01:00,516.0,0.0,0.0,8576.0,794.0,152.0,0.0,0.0,0.0,685.0,1711.0,0.0,5961.0,57.0,101.0,27.0,295.0,0.0,9632.0
2021-11-03 08:00:00+01:00,521.0,0.0,0.0,8780.0,838.0,152.0,0.0,0.0,0.0,647.0,2105.0,0.0,5962.0,58.0,106.0,1259.0,290.0,0.0,9791.0
2021-11-03 09:00:00+01:00,534.0,0.0,0.0,8544.0,818.0,152.0,0.0,0.0,0.0,666.0,1326.0,0.0,5952.0,60.0,111.0,4388.0,287.0,0.0,9340.0
2021-11-03 10:00:00+01:00,541.0,0.0,0.0,8050.0,775.0,155.0,0.0,0.0,0.0,648.0,770.0,0.0,5922.0,64.0,112.0,6367.0,290.0,0.0,10039.0
2021-11-03 11:00:00+01:00,536.0,0.0,0.0,7483.0,732.0,154.0,0.0,0.0,0.0,581.0,577.0,0.0,5910.0,65.0,109.0,6944.0,289.0,0.0,11354.0
2021-11-03 12:00:00+01:00,531.0,0.0,0.0,7694.0,725.0,155.0,0.0,0.0,0.0,586.0,455.0,0.0,5901.0,65.0,104.0,6956.0,289.0,0.0,12293.0
2021-11-03 13:00:00+01:00,533.0,0.0,0.0,8350.0,748.0,163.0,0.0,0.0,0.0,585.0,520.0,0.0,5917.0,66.0,109.0,6697.0,284.0,0.0,12736.0
2021-11-03 14:00:00+01:00,541.0,0.0,0.0,7694.0,736.0,166.0,0.0,0.0,0.0,604.0,450.0,0.0,5920.0,63.0,106.0,6359.0,287.0,0.0,13456.0
2021-11-03 15:00:00+01:00,540.0,0.0,0.0,7194.0,728.0,166.0,0.0,0.0,0.0,623.0,424.0,0.0,5921.0,57.0,102.0,6187.0,286.0,0.0,13351.0
2021-11-03 16:00:00+01:00,549.0,0.0,0.0,8166.0,728.0,160.0,0.0,0.0,0.0,640.0,605.0,0.0,5923.0,59.0,103.0,4787.0,288.0,0.0,12825.0
2021-11-03 17:00:00+01:00,558.0,0.0,0.0,10251.0,747.0,164.0,0.0,0.0,0.0,664.0,961.0,0.0,5927.0,63.0,109.0,2061.0,289.0,0.0,11417.0
2021-11-03 18:00:00+01:00,560.0,0.0,0.0,11440.0,799.0,170.0,0.0,0.0,0.0,768.0,2264.0,0.0,5928.0,65.0,110.0,345.0,297.0,0.0,10250.0
2021-11-03 19:00:00+01:00,562.0,0.0,0.0,11940.0,827.0,171.0,0.0,0.0,0.0,707.0,2738.0,0.0,5933.0,66.0,106.0,136.0,301.0,0.0,9617.0
2021-11-03 20:00:00+01:00,563.0,0.0,0.0,11854.0,828.0,169.0,0.0,0.0,0.0,807.0,3703.0,0.0,5940.0,63.0,106.0,126.0,300.0,0.0,8908.0
2021-11-03 21:00:00+01:00,552.0,0.0,0.0,12003.0,826.0,172.0,0.0,0.0,0.0,784.0,3236.0,0.0,5945.0,53.0,108.0,118.0,293.0,0.0,8209.0
2021-11-03 22:00:00+01:00,547.0,0.0,0.0,11214.0,827.0,173.0,0.0,0.0,0.0,676.0,1872.0,0.0,5947.0,53.0,108.0,113.0,297.0,0.0,7573.0
2021-11-03 23:00:00+01:00,541.0,0.0,0.0,10643.0,827.0,172.0,0.0,0.0,0.0,653.0,1536.0,0.0,5947.0,53.0,107.0,100.0,298.0,0.0,7262.0
2021-11-04 00:00:00+01:00,539.0,0.0,0.0,9514.0,827.0,165.0,0.0,0.0,0.0,668.0,507.0,0.0,5950.0,53.0,99.0,91.0,292.0,0.0,6803.0
2021-11-04 01:00:00+01:00,541.0,0.0,0.0,9400.0,826.0,164.0,0.0,0.0,0.0,620.0,213.0,0.0,5952.0,53.0,97.0,90.0,287.0,0.0,6429.0
2021-11-04 02:00:00+01:00,540.0,0.0,0.0,9591.0,827.0,163.0,0.0,0.0,0.0,618.0,194.0,0.0,5951.0,51.0,93.0,90.0,298.0,0.0,6020.0
2021-11-04 03:00:00+01:00,540.0,0.0,0.0,9268.0,827.0,161.0,0.0,0.0,0.0,616.0,194.0,0.0,5951.0,51.0,95.0,90.0,300.0,0.0,5942.0
2021-11-04 04:00:00+01:00,536.0,0.0,0.0,8549.0,827.0,159.0,0.0,0.0,0.0,612.0,198.0,0.0,5951.0,52.0,95.0,40.0,293.0,0.0,6115.0
2021-11-04 05:00:00+01:00,535.0,0.0,0.0,8744.0,827.0,163.0,0.0,0.0,0.0,645.0,326.0,0.0,5952.0,53.0,96.0,17.0,291.0,0.0,5873.0
2021-11-04 06:00:00+01:00,541.0,0.0,0.0,10611.0,827.0,164.0,0.0,0.0,0.0,660.0,1549.0,0.0,5951.0,52.0,99.0,17.0,291.0,0.0,5517.0
2021-11-04 07:00:00+01:00,540.0,0.0,0.0,11472.0,827.0,166.0,0.0,0.0,0.0,700.0,2111.0,0.0,5951.0,58.0,100.0,30.0,293.0,0.0,5676.0
2021-11-04 08:00:00+01:00,535.0,0.0,0.0,12123.0,839.0,171.0,0.0,0.0,0.0,648.0,2351.0,0.0,5953.0,65.0,109.0,1463.0,293.0,0.0,5463.0
2021-11-04 09:00:00+01:00,538.0,0.0,0.0,11556.0,838.0,173.0,0.0,0.0,0.0,672.0,1719.0,0.0,5953.0,65.0,109.0,5426.0,295.0,0.0,4672.0
2021-11-04 10:00:00+01:00,539.0,0.0,0.0,10646.0,838.0,170.0,0.0,0.0,0.0,660.0,1221.0,0.0,5952.0,65.0,107.0,7919.0,290.0,0.0,5076.0
2021-11-04 11:00:00+01:00,542.0,0.0,0.0,9943.0,838.0,163.0,0.0,0.0,0.0,633.0,552.0,0.0,5953.0,66.0,106.0,8817.0,288.0,0.0,6025.0
2021-11-04 12:00:00+01:00,542.0,0.0,0.0,10327.0,836.0,164.0,0.0,0.0,0.0,636.0,365.0,0.0,5955.0,66.0,108.0,8621.0,288.0,0.0,6779.0
2021-11-04 13:00:00+01:00,549.0,0.0,0.0,10140.0,815.0,163.0,0.0,0.0,0.0,624.0,349.0,0.0,5955.0,64.0,113.0,8207.0,289.0,0.0,7381.0
2021-11-04 14:00:00+01:00,530.0,0.0,0.0,10361.0,822.0,163.0,0.0,0.0,0.0,626.0,426.0,0.0,5952.0,64.0,112.0,7364.0,289.0,0.0,7853.0
2021-11-04 15:00:00+01:00,534.0,0.0,0.0,10088.0,827.0,163.0,0.0,0.0,0.0,633.0,513.0,0.0,5953.0,65.0,110.0,6746.0,284.0,0.0,8087.0
2021-11-04 16:00:00+01:00,534.0,0.0,0.0,10541.0,827.0,163.0,0.0,0.0,0.0,692.0,604.0,0.0,5955.0,65.0,111.0,5539.0,280.0,0.0,8215.0
2021-11-04 17:00:00+01:00,542.0,0.0,0.0,11680.0,827.0,162.0,0.0,0.0,0.0,707.0,1427.0,0.0,5958.0,70.0,113.0,2178.0,280.0,0.0,7953.0
2021-11-04 18:00:00+01:00,556.0,0.0,0.0,12229.0,827.0,168.0,0.0,0.0,0.0,675.0,2673.0,0.0,5958.0,68.0,115.0,361.0,279.0,0.0,8125.0
2021-11-04 19:00:00+01:00,548.0,0.0,0.0,12253.0,827.0,172.0,0.0,0.0,0.0,708.0,2403.0,0.0,5959.0,72.0,112.0,170.0,278.0,0.0,8685.0
2021-11-04 20:00:00+01:00,540.0,0.0,0.0,12074.0,827.0,173.0,0.0,0.0,0.0,749.0,1776.0,0.0,5962.0,69.0,110.0,79.0,280.0,0.0,9305.0
2021-11-04 21:00:00+01:00,521.0,0.0,0.0,11697.0,827.0,174.0,0.0,0.0,0.0,764.0,1007.0,0.0,5963.0,59.0,113.0,48.0,285.0,0.0,9854.0
2021-11-04 22:00:00+01:00,526.0,0.0,0.0,10343.0,826.0,174.0,0.0,0.0,0.0,762.0,678.0,0.0,5965.0,59.0,113.0,29.0,286.0,0.0,9741.0
2021-11-04 23:00:00+01:00,546.0,0.0,0.0,8956.0,827.0,173.0,0.0,0.0,0.0,738.0,487.0,0.0,5966.0,59.0,112.0,29.0,290.0,0.0,9781.0
2021-11-05 00:00:00+01:00,544.0,0.0,0.0,7651.0,792.0,164.0,0.0,0.0,0.0,706.0,514.0,0.0,5967.0,59.0,106.0,27.0,287.0,0.0,9671.0
2021-11-05 01:00:00+01:00,563.0,0.0,0.0,7845.0,773.0,163.0,0.0,0.0,0.0,608.0,351.0,0.0,5966.0,58.0,105.0,27.0,290.0,0.0,9486.0
2021-11-05 02:00:00+01:00,565.0,0.0,0.0,7495.0,773.0,163.0,0.0,0.0,0.0,583.0,341.0,0.0,5966.0,57.0,105.0,27.0,289.0,0.0,9506.0
2021-11-05 03:00:00+01:00,566.0,0.0,0.0,7404.0,769.0,164.0,0.0,0.0,0.0,575.0,236.0,0.0,5966.0,57.0,102.0,27.0,292.0,0.0,9361.0
2021-11-05 04:00:00+01:00,560.0,0.0,0.0,7015.0,770.0,161.0,0.0,0.0,0.0,562.0,307.0,0.0,5964.0,57.0,103.0,27.0,289.0,0.0,9236.0
2021-11-05 05:00:00+01:00,560.0,0.0,0.0,7618.0,801.0,164.0,0.0,0.0,0.0,576.0,409.0,0.0,5964.0,58.0,103.0,27.0,283.0,0.0,9142.0
2021-11-05 06:00:00+01:00,560.0,0.0,0.0,8662.0,837.0,164.0,0.0,0.0,0.0,614.0,867.0,0.0,5965.0,58.0,104.0,27.0,285.0,0.0,9251.0
2021-11-05 07:00:00+01:00,559.0,0.0,0.0,9662.0,838.0,165.0,0.0,0.0,0.0,684.0,2160.0,0.0,5966.0,60.0,107.0,37.0,284.0,0.0,9182.0
2021-11-05 08:00:00+01:00,555.0,0.0,0.0,9727.0,837.0,162.0,0.0,0.0,0.0,641.0,2490.0,0.0,5967.0,64.0,111.0,1596.0,285.0,0.0,9131.0
2021-11-05 09:00:00+01:00,555.0,0.0,0.0,9136.0,836.0,170.0,0.0,0.0,0.0,623.0,1445.0,0.0,5962.0,64.0,110.0,5668.0,281.0,0.0,8581.0
2021-11-05 10:00:00+01:00,550.0,0.0,0.0,8610.0,836.0,162.0,0.0,0.0,0.0,610.0,760.0,0.0,5959.0,66.0,111.0,8305.0,278.0,0.0,8307.0
2021-11-05 11:00:00+01:00,549.0,0.0,0.0,8056.0,829.0,171.0,0.0,0.0,0.0,618.0,516.0,0.0,5958.0,64.0,112.0,9382.0,281.0,0.0,8771.0
2021-11-05 12:00:00+01:00,543.0,0.0,0.0,7845.0,797.0,170.0,0.0,0.0,0.0,686.0,596.0,0.0,5955.0,65.0,111.0,9220.0,280.0,0.0,9264.0
2021-11-05 13:00:00+01:00,554.0,0.0,0.0,7692.0,788.0,174.0,0.0,0.0,0.0,652.0,662.0,0.0,5953.0,65.0,109.0,8893.0,282.0,0.0,9505.0
2021-11-05 14:00:00+01:00,546.0,0.0,0.0,7119.0,789.0,175.0,0.0,0.0,0.0,651.0,511.0,0.0,5953.0,70.0,113.0,8647.0,287.0,0.0,10007.0
2021-11-05 15:00:00+01:00,552.0,0.0,0.0,7585.0,798.0,173.0,0.0,0.0,0.0,719.0,643.0,0.0,5951.0,70.0,111.0,7788.0,273.0,0.0,10532.0
2021-11-05 16:00:00+01:00,545.0,0.0,0.0,8123.0,739.0,179.0,0.0,0.0,0.0,657.0,691.0,0.0,5950.0,72.0,113.0,5831.0,280.0,0.0,10805.0
2021-11-05 17:00:00+01:00,554.0,0.0,0.0,9473.0,761.0,179.0,0.0,0.0,0.0,695.0,1109.0,0.0,5949.0,73.0,112.0,2541.0,283.0,0.0,10505.0
2021-11-05 18:00:00+01:00,556.0,0.0,0.0,10309.0,824.0,178.0,0.0,0.0,0.0,674.0,2584.0,0.0,5949.0,72.0,111.0,442.0,283.0,0.0,10367.0
2021-11-05 19:00:00+01:00,562.0,0.0,0.0,10232.0,823.0,175.0,0.0,0.0,0.0,696.0,2652.0,0.0,5949.0,69.0,110.0,238.0,291.0,0.0,10898.0
2021-11-05 20:00:00+01:00,563.0,0.0,0.0,10263.0,824.0,173.0,0.0,0.0,0.0,712.0,2758.0,0.0,5950.0,61.0,110.0,135.0,300.0,0.0,10697.0
2021-11-05 21:00:00+01:00,565.0,0.0,0.0,10504.0,823.0,174.0,0.0,0.0,0.0,691.0,2351.0,0.0,5951.0,62.0,108.0,52.0,303.0,0.0,10265.0
2021-11-05 22:00:00+01:00,566.0,0.0,0.0,10167.0,821.0,173.0,0.0,0.0,0.0,733.0,1635.0,0.0,5948.0,63.0,107.0,40.0,305.0,0.0,10219.0
2021-11-05 23:00:00+01:00,561.0,0.0,0.0,8625.0,811.0,173.0,0.0,0.0,0.0,697.0,1068.0,0.0,5947.0,60.0,106.0,39.0,296.0,0.0,10223.0
2021-11-06 00:00:00+01:00,555.0,0.0,0.0,7315.0,765.0,157.0,0.0,0.0,0.0,673.0,1252.0,0.0,5945.0,60.0,99.0,38.0,286.0,0.0,10074.0
2021-11-06 01:00:00+01:00,556.0,0.0,0.0,6517.0,745.0,145.0,0.0,0.0,0.0,656.0,892.0,0.0,5947.0,61.0,98.0,38.0,279.0,0.0,9635.0
2021-11-06 02:00:00+01:00,558.0,0.0,0.0,6117.0,742.0,147.0,0.0,0.0,0.0,645.0,713.0,0.0,5947.0,60.0,96.0,38.0,282.0,0.0,9607.0
2021-11-06 03:00:00+01:00,549.0,0.0,0.0,5690.0,671.0,148.0,0.0,0.0,0.0,603.0,325.0,0.0,5948.0,60.0,96.0,38.0,287.0,0.0,9925.0
2021-11-06 04:00:00+01:00,545.0,0.0,0.0,5560.0,683.0,143.0,0.0,0.0,0.0,642.0,453.0,0.0,5946.0,61.0,96.0,38.0,284.0,0.0,10101.0
2021-11-06 05:00:00+01:00,537.0,0.0,0.0,5347.0,608.0,146.0,0.0,0.0,0.0,616.0,348.0,0.0,5946.0,62.0,96.0,38.0,287.0,0.0,10393.0
2021-11-06 06:00:00+01:00,530.0,0.0,0.0,5527.0,617.0,144.0,0.0,0.0,0.0,575.0,377.0,0.0,5946.0,62.0,97.0,36.0,287.0,0.0,11124.0
2021-11-06 07:00:00+01:00,550.0,0.0,0.0,5793.0,661.0,144.0,0.0,0.0,0.0,585.0,526.0,0.0,5944.0,64.0,96.0,43.0,282.0,0.0,11545.0
2021-11-06 08:00:00+01:00,552.0,0.0,0.0,5526.0,667.0,144.0,0.0,0.0,0.0,605.0,667.0,0.0,5946.0,63.0,101.0,1399.0,284.0,0.0,11732.0
2021-11-06 09:00:00+01:00,544.0,0.0,0.0,4676.0,675.0,148.0,0.0,0.0,0.0,604.0,564.0,0.0,5945.0,61.0,100.0,5263.0,283.0,0.0,11460.0
2021-11-06 10:00:00+01:00,525.0,0.0,0.0,4073.0,658.0,132.0,0.0,0.0,0.0,603.0,366.0,0.0,5944.0,62.0,101.0,8121.0,287.0,0.0,11431.0
2021-11-06 11:00:00+01:00,538.0,0.0,0.0,4394.0,675.0,132.0,0.0,0.0,0.0,643.0,501.0,0.0,5944.0,62.0,101.0,8966.0,286.0,0.0,11862.0
2021-11-06 12:00:00+01:00,547.0,0.0,0.0,4566.0,715.0,132.0,0.0,0.0,0.0,647.0,538.0,0.0,5944.0,62.0,103.0,9045.0,286.0,0.0,11896.0
2021-11-06 13:00:00+01:00,539.0,0.0,0.0,4147.0,726.0,133.0,0.0,0.0,0.0,636.0,479.0,0.0,5941.0,61.0,103.0,9268.0,286.0,0.0,12036.0
2021-11-06 14:00:00+01:00,532.0,0.0,0.0,4049.0,722.0,133.0,0.0,0.0,0.0,638.0,496.0,0.0,5937.0,62.0,102.0,9516.0,288.0,0.0,11910.0
2021-11-06 15:00:00+01:00,525.0,0.0,0.0,4082.0,668.0,126.0,0.0,0.0,0.0,621.0,488.0,0.0,5938.0,62.0,103.0,9278.0,283.0,0.0,11684.0
2021-11-06 16:00:00+01:00,535.0,0.0,0.0,4635.0,671.0,133.0,0.0,0.0,0.0,656.0,951.0,0.0,5937.0,60.0,102.0,7270.0,287.0,0.0,11726.0
2021-11-06 17:00:00+01:00,554.0,0.0,0.0,6157.0,802.0,124.0,0.0,0.0,0.0,667.0,1950.0,0.0,5935.0,62.0,100.0,2790.0,290.0,0.0,11312.0
2021-11-06 18:00:00+01:00,555.0,0.0,0.0,6774.0,833.0,126.0,0.0,0.0,0.0,706.0,2883.0,0.0,5935.0,62.0,101.0,548.0,287.0,0.0,11430.0
2021-11-06 19:00:00+01:00,549.0,0.0,0.0,6942.0,832.0,127.0,0.0,0.0,0.0,719.0,3301.0,0.0,5935.0,61.0,102.0,315.0,292.0,0.0,11959.0
2021-11-06 20:00:00+01:00,545.0,0.0,0.0,6857.0,832.0,131.0,0.0,0.0,0.0,653.0,2517.0,0.0,5935.0,61.0,101.0,205.0,289.0,0.0,11910.0
