,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
2021-05-01 00:00:00+02:00,114.0,337.0,709.0,0.0,0.0,0.0,11.0,12.0,1407.0,43.0,10.0,0.0,17.0,149.0
2021-05-01 00:15:00+02:00,114.0,341.0,637.0,0.0,0.0,0.0,11.0,12.0,1408.0,43.0,10.0,0.0,17.0,134.0
2021-05-01 00:30:00+02:00,115.0,364.0,643.0,0.0,0.0,0.0,11.0,12.0,1407.0,43.0,10.0,0.0,18.0,120.0
2021-05-01 00:45:00+02:00,113.0,362.0,566.0,0.0,0.0,0.0,11.0,12.0,1409.0,43.0,10.0,0.0,18.0,130.0
2021-05-01 01:00:00+02:00,113.0,356.0,576.0,0.0,0.0,0.0,11.0,12.0,1409.0,43.0,10.0,0.0,18.0,126.0
2021-05-01 01:15:00+02:00,115.0,363.0,499.0,0.0,0.0,0.0,11.0,12.0,1408.0,43.0,10.0,0.0,18.0,130.0
2021-05-01 01:30:00+02:00,116.0,355.0,474.0,0.0,0.0,0.0,11.0,12.0,1409.0,43.0,10.0,0.0,17.0,128.0
2021-05-01 01:45:00+02:00,115.0,345.0,477.0,0.0,0.0,0.0,11.0,12.0,1410.0,43.0,10.0,0.0,17.0,123.0
2021-05-01 02:00:00+02:00,116.0,366.0,500.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,9.0,0.0,17.0,120.0
2021-05-01 02:15:00+02:00,116.0,351.0,474.0,0.0,0.0,0.0,11.0,12.0,1409.0,42.0,9.0,0.0,17.0,116.0
2021-05-01 02:30:00+02:00,113.0,327.0,475.0,0.0,0.0,0.0,11.0,12.0,1409.0,42.0,9.0,0.0,18.0,119.0
2021-05-01 02:45:00+02:00,104.0,318.0,467.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,8.0,0.0,18.0,106.0
2021-05-01 03:00:00+02:00,95.0,338.0,502.0,0.0,0.0,0.0,11.0,12.0,1412.0,43.0,8.0,0.0,18.0,104.0
2021-05-01 03:15:00+02:00,91.0,357.0,478.0,0.0,0.0,0.0,11.0,12.0,1412.0,43.0,8.0,0.0,18.0,105.0
2021-05-01 03:30:00+02:00,88.0,342.0,476.0,0.0,0.0,0.0,11.0,12.0,1412.0,43.0,8.0,0.0,17.0,96.0
2021-05-01 03:45:00+02:00,91.0,319.0,461.0,0.0,0.0,0.0,11.0,12.0,1411.0,43.0,8.0,0.0,18.0,98.0
2021-05-01 04:00:00+02:00,91.0,334.0,469.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,8.0,0.0,18.0,99.0
2021-05-01 04:15:00+02:00,91.0,360.0,480.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,8.0,0.0,17.0,119.0
2021-05-01 04:30:00+02:00,91.0,357.0,480.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,8.0,0.0,17.0,137.0
2021-05-01 04:45:00+02:00,92.0,355.0,471.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,8.0,0.0,18.0,120.0
2021-05-01 05:00:00+02:00,93.0,353.0,453.0,0.0,0.0,0.0,11.0,12.0,1410.0,42.0,8.0,0.0,18.0,105.0
2021-05-01 05:15:00+02:00,92.0,345.0,435.0,0.0,0.0,0.0,11.0,12.0,1411.0,42.0,8.0,1.0,17.0,103.0
2021-05-01 05:30:00+02:00,92.0,323.0,311.0,0.0,0.0,0.0,11.0,12.0,1410.0,42.0,7.0,5.0,18.0,112.0
2021-05-01 05:45:00+02:00,93.0,308.0,239.0,0.0,0.0,0.0,11.0,12.0,1409.0,42.0,7.0,18.0,19.0,113.0
2021-05-01 06:00:00+02:00,92.0,290.0,248.0,0.0,0.0,0.0,11.0,12.0,1409.0,43.0,7.0,33.0,19.0,99.0
2021-05-01 06:15:00+02:00,92.0,255.0,366.0,0.0,0.0,0.0,11.0,12.0,1410.0,43.0,7.0,51.0,18.0,97.0
2021-05-01 06:30:00+02:00,98.0,279.0,391.0,0.0,0.0,0.0,11.0,12.0,1410.0,43.0,7.0,76.0,17.0,88.0
2021-05-01 06:45:00+02:00,104.0,294.0,421.0,0.0,0.0,0.0,11.0,12.0,1409.0,43.0,8.0,93.0,16.0,77.0
2021-05-01 07:00:00+02:00,105.0,311.0,405.0,0.0,0.0,0.0,11.0,12.0,1409.0,44.0,9.0,116.0,16.0,58.0
2021-05-01 07:15:00+02:00,108.0,337.0,453.0,0.0,0.0,0.0,11.0,12.0,1409.0,44.0,9.0,148.0,16.0,42.0
2021-05-01 07:30:00+02:00,112.0,370.0,488.0,0.0,0.0,0.0,11.0,12.0,1410.0,44.0,9.0,182.0,17.0,43.0
2021-05-01 07:45:00+02:00,108.0,376.0,523.0,0.0,0.0,0.0,11.0,12.0,1408.0,44.0,10.0,223.0,18.0,39.0
2021-05-01 08:00:00+02:00,115.0,366.0,477.0,0.0,0.0,0.0,11.0,12.0,1408.0,44.0,10.0,287.0,18.0,43.0
2021-05-01 08:15:00+02:00,115.0,372.0,485.0,0.0,0.0,0.0,11.0,12.0,1409.0,44.0,10.0,336.0,19.0,49.0
2021-05-01 08:30:00+02:00,117.0,374.0,585.0,0.0,0.0,0.0,11.0,12.0,1409.0,44.0,10.0,384.0,18.0,45.0
2021-05-01 08:45:00+02:00,116.0,375.0,562.0,0.0,0.0,0.0,11.0,12.0,1408.0,44.0,10.0,467.0,18.0,37.0
2021-05-01 09:00:00+02:00,116.0,377.0,536.0,0.0,0.0,0.0,11.0,12.0,1409.0,48.0,11.0,552.0,19.0,33.0
2021-05-01 09:15:00+02:00,116.0,373.0,473.0,0.0,0.0,0.0,11.0,13.0,1409.0,48.0,11.0,596.0,17.0,36.0
2021-05-01 09:30:00+02:00,116.0,370.0,473.0,0.0,0.0,0.0,11.0,13.0,1408.0,48.0,11.0,630.0,16.0,37.0
2021-05-01 09:45:00+02:00,117.0,366.0,465.0,0.0,0.0,0.0,11.0,13.0,1408.0,48.0,11.0,714.0,17.0,33.0
2021-05-01 10:00:00+02:00,118.0,348.0,489.0,0.0,0.0,0.0,11.0,13.0,1408.0,48.0,11.0,775.0,17.0,26.0
2021-05-01 10:15:00+02:00,118.0,329.0,505.0,0.0,0.0,0.0,11.0,13.0,1407.0,48.0,12.0,803.0,18.0,17.0
2021-05-01 10:30:00+02:00,118.0,325.0,471.0,0.0,0.0,0.0,11.0,13.0,1408.0,48.0,12.0,866.0,19.0,12.0
2021-05-01 10:45:00+02:00,117.0,321.0,460.0,0.0,0.0,0.0,11.0,13.0,1408.0,48.0,12.0,930.0,19.0,11.0
2021-05-01 11:00:00+02:00,114.0,328.0,479.0,0.0,0.0,0.0,11.0,13.0,1408.0,48.0,12.0,989.0,18.0,7.0
2021-05-01 11:15:00+02:00,117.0,319.0,459.0,0.0,0.0,0.0,11.0,13.0,1409.0,48.0,12.0,1015.0,18.0,6.0
2021-05-01 11:30:00+02:00,117.0,315.0,460.0,0.0,0.0,0.0,11.0,13.0,1409.0,48.0,12.0,1020.0,17.0,6.0
2021-05-01 11:45:00+02:00,116.0,311.0,442.0,0.0,0.0,0.0,11.0,13.0,1409.0,48.0,11.0,985.0,16.0,4.0
2021-05-01 12:00:00+02:00,115.0,328.0,536.0,0.0,0.0,0.0,11.0,13.0,1409.0,48.0,11.0,924.0,17.0,2.0
